LFQ.intensity.1.LiCl_Fresh,LFQ.intensity.2.LiC_Fresh,LFQ.intensity.3.LiCl_Fresh,LFQ.intensity.4.LiCl_Paper,LFQ.intensity.5.LiCl_Paper,LFQ.intensity.6.LiCl_Paper,LFQ.intensity.7.LiCl_Frozen,LFQ.intensity.8.Li_Frozen,LFQ.intensity.9.Li_Frozen,LFQ.intensity.10.PBS_paper,LFQ.intensity.11.PBS_paper,LFQ.intensity.12.PBS_paper
25.634,25.462,25.570,25.909,25.599,25.741,25.459,25.232,25.770,22.128,24.562,23.986
23.754,22.649,24.020,24.081,24.000,23.864,23.375,23.530,23.785,23.201,23.140,21.593
21.654,25.401,21.442,24.810,24.817,25.126,21.644,25.784,21.750,23.264,22.412,23.398
28.111,28.312,29.090,29.148,29.140,29.119,28.890,28.341,29.105,27.738,28.199,27.848
23.782,23.777,22.206,21.348,21.704,22.028,24.274,24.004,23.981,23.596,22.102,22.677
28.179,28.199,28.065,28.332,28.053,28.050,27.889,27.861,28.481,27.847,27.755,27.533
23.736,23.649,23.144,23.545,23.956,24.058,21.992,23.216,23.881,21.105,22.081,22.003
21.570,22.327,22.123,21.674,22.074,21.324,20.515,22.714,23.394,20.683,21.077,22.074
24.570,24.784,24.467,21.181,25.175,24.913,22.204,24.339,24.832,24.559,24.825,24.515
24.451,24.591,23.859,24.009,23.954,23.788,23.461,24.263,23.791,23.723,24.385,23.905
21.008,22.174,24.736,24.439,24.451,24.555,24.394,22.475,24.593,23.870,22.538,23.936
27.499,27.710,27.362,26.956,27.184,27.084,27.185,27.917,27.446,26.103,26.456,26.276
26.322,26.593,26.284,27.776,27.571,27.568,26.703,25.221,26.566,26.532,27.384,26.857
25.039,25.135,25.317,25.378,25.437,25.543,25.298,24.650,25.426,24.525,24.835,21.970
22.337,21.274,21.297,21.313,21.773,22.323,23.875,24.492,21.625,21.099,21.904,21.760
22.476,22.481,22.624,23.198,20.150,22.153,21.145,21.684,21.953,20.108,21.891,21.546
23.384,20.497,23.290,23.519,23.579,23.120,23.146,21.844,23.132,19.758,23.082,22.980
22.969,22.945,23.772,23.212,22.493,22.183,22.373,23.105,22.994,22.812,21.188,22.621
24.155,23.912,24.796,26.009,25.648,26.036,21.374,23.739,24.961,25.278,25.479,25.094
21.600,23.962,22.215,23.600,23.418,21.449,23.886,24.110,23.789,22.637,22.507,22.234
24.890,25.203,25.051,25.119,25.093,24.870,24.788,25.349,25.157,24.412,24.231,22.490
22.683,21.559,22.694,21.870,21.648,22.455,21.432,21.071,21.765,22.217,24.019,23.368
26.237,26.291,27.241,27.729,27.635,27.397,26.786,26.056,27.249,26.527,26.824,26.474
27.097,27.413,26.548,26.312,26.279,26.662,26.948,27.145,26.938,25.311,21.864,24.515
21.481,21.413,21.814,22.068,23.286,21.334,21.603,20.606,22.133,24.191,24.344,24.137
28.175,28.164,27.831,27.605,27.486,27.579,27.773,28.394,27.943,26.439,26.673,26.654
23.619,23.244,23.283,22.497,22.770,21.773,23.255,23.494,23.143,22.287,21.777,23.178
23.729,23.662,21.353,23.433,22.482,21.201,21.856,24.254,24.005,23.011,22.070,21.588
21.741,21.999,23.551,20.793,21.329,24.305,21.370,22.224,21.476,24.627,24.457,22.112
26.638,26.643,25.341,25.558,25.763,25.427,25.589,25.987,25.918,24.287,24.876,24.126
21.858,24.725,25.006,22.347,26.021,21.325,20.653,22.822,25.792,25.916,25.894,26.148
26.802,27.025,26.893,26.734,26.786,26.767,27.132,27.366,27.215,25.796,25.754,25.839
23.232,23.834,23.138,21.117,21.224,22.870,23.511,23.596,23.471,22.685,22.267,21.905
28.536,28.697,29.147,29.050,28.974,28.869,29.025,28.116,29.261,28.683,28.525,28.178
25.712,25.377,23.672,24.273,21.353,24.225,21.783,24.490,23.372,23.828,23.793,23.567
20.936,21.322,24.881,24.965,25.076,22.872,24.685,24.153,25.050,21.766,23.282,20.878
26.072,26.433,25.466,25.567,26.003,25.842,25.222,25.128,25.728,23.801,24.533,23.876
23.741,24.141,22.478,21.761,23.291,23.360,22.162,24.469,21.189,21.885,22.581,21.279
26.441,26.459,26.030,25.143,25.142,25.211,25.564,26.407,25.758,24.877,25.068,24.471
23.872,21.555,23.787,23.976,24.226,23.748,23.859,21.758,24.064,21.426,23.904,20.781
22.215,26.641,28.004,28.318,27.937,27.712,27.427,27.212,27.895,26.424,27.067,26.758
25.786,25.685,25.471,22.473,23.170,22.579,25.284,25.996,25.374,26.211,26.438,25.965
24.316,24.252,24.622,24.328,24.294,24.418,24.620,24.701,24.577,21.966,23.494,21.743
22.229,22.499,21.307,23.058,22.711,22.811,23.348,20.888,20.321,22.108,20.859,21.994
26.881,27.077,27.648,27.640,27.848,27.132,27.262,26.814,27.530,24.872,22.447,24.782
29.296,29.347,30.429,30.264,30.028,30.235,30.183,28.968,30.388,29.087,29.271,29.075
24.755,22.450,24.849,24.460,21.294,24.109,24.232,24.798,24.651,23.068,21.787,24.173
22.219,20.943,22.100,22.886,23.263,23.519,23.454,22.665,23.653,23.027,22.124,23.400
21.876,23.281,21.759,21.371,22.003,20.715,22.355,23.031,21.177,26.639,26.854,26.740
24.359,24.705,23.372,22.225,24.046,23.634,20.483,23.430,23.153,21.098,24.154,23.211
22.983,23.115,21.500,22.234,21.233,21.943,22.595,21.803,22.469,23.110,23.272,23.116
24.671,21.925,21.380,22.557,22.796,24.019,24.511,25.101,21.059,20.511,22.284,23.653
20.972,22.517,21.883,23.376,23.262,23.194,22.808,20.489,22.380,22.374,21.747,22.379
26.999,27.055,27.182,26.296,26.318,26.230,26.823,27.678,26.818,25.286,25.720,25.142
28.123,28.050,28.283,28.185,28.042,28.170,28.245,27.804,28.510,27.769,27.749,27.648
25.473,25.623,26.486,26.278,26.110,26.289,26.296,25.639,26.687,24.757,25.051,24.768
23.624,23.340,22.865,23.349,23.743,21.853,20.519,23.378,20.819,23.436,23.393,22.699
25.218,24.808,24.323,24.149,24.249,24.158,21.192,24.959,24.465,24.939,24.521,24.143
21.508,23.161,22.946,22.019,22.221,20.848,21.838,22.735,20.922,22.590,22.371,22.810
25.106,24.973,24.205,24.080,24.004,24.122,24.036,24.801,24.367,24.105,24.047,23.954
25.189,25.328,25.985,25.756,25.530,25.769,26.002,25.141,26.033,24.826,25.078,24.997
27.399,27.639,27.002,25.173,22.796,25.041,25.533,27.078,25.995,20.931,25.030,22.431
24.198,24.323,20.159,20.929,21.174,22.711,22.424,24.395,22.728,22.236,22.055,23.333
25.657,25.365,25.482,25.693,25.577,25.400,25.168,24.601,25.224,23.181,25.305,25.003
23.380,23.536,23.199,21.110,21.658,23.254,23.227,21.887,23.737,22.508,23.794,20.813
26.689,26.573,27.644,27.599,27.631,27.492,27.617,26.417,27.864,26.633,26.916,26.761
25.994,25.761,25.389,25.013,25.062,25.276,25.077,26.060,25.837,24.470,24.596,24.588
26.475,26.291,26.490,26.653,26.817,26.701,26.237,25.675,26.713,26.512,26.883,26.209
26.776,26.810,26.496,26.124,26.025,26.250,26.126,26.824,26.275,21.863,22.124,21.948
22.716,21.939,21.688,23.488,23.295,22.788,21.573,22.155,21.530,23.234,21.178,21.645
25.558,25.472,25.930,25.894,25.996,25.893,25.829,25.248,26.096,25.069,25.463,22.629
25.754,25.638,26.432,26.307,26.251,26.017,26.047,25.457,26.465,24.876,25.253,24.933
27.120,26.947,26.924,27.113,26.980,26.991,26.776,27.228,27.042,26.399,26.679,26.534
22.924,22.932,25.377,25.532,25.255,25.100,24.322,22.354,25.039,26.000,26.020,25.837
23.319,21.854,23.927,23.682,23.711,23.276,23.484,20.592,23.962,21.462,21.256,21.724
25.041,25.058,25.504,25.138,25.122,25.348,25.343,24.907,25.819,25.543,26.046,25.710
26.899,26.821,26.907,26.212,26.047,26.227,26.607,27.007,26.767,25.618,25.359,25.257
21.266,21.749,23.748,23.020,23.258,22.472,23.646,24.176,23.827,23.109,21.231,22.861
28.742,28.584,28.049,27.645,27.991,27.912,28.014,27.997,28.277,27.185,27.335,26.708
21.935,24.003,24.102,21.302,23.493,21.506,22.121,21.787,24.060,22.987,22.613,21.541
27.773,27.477,28.846,28.792,28.742,28.754,28.346,27.607,28.688,27.805,27.996,27.615
24.623,24.668,22.379,24.516,24.069,23.925,24.447,21.458,24.443,21.373,23.617,22.515
22.847,22.766,20.914,22.624,22.343,22.939,20.764,22.679,21.953,23.993,24.151,22.983
25.826,25.938,25.769,25.146,25.258,25.064,25.359,25.923,25.705,24.235,24.151,24.121
28.642,28.085,27.495,28.664,29.028,27.299,27.611,27.297,27.960,27.270,27.971,28.067
24.822,24.645,21.434,22.646,23.134,21.864,20.997,24.193,23.558,22.876,23.220,22.535
24.702,24.649,20.710,20.981,22.717,22.297,22.045,24.512,22.321,22.243,22.617,22.142
34.313,34.370,33.502,32.619,32.450,32.624,33.319,34.112,33.509,31.154,31.404,31.062
27.025,27.159,27.075,26.928,27.073,26.990,27.061,27.628,27.203,25.251,25.856,24.455
23.828,23.474,23.372,21.287,22.691,21.745,22.893,23.821,23.396,22.144,22.264,23.106
24.542,24.011,24.254,24.934,24.666,24.722,24.380,24.381,24.726,24.744,24.802,19.798
24.577,24.218,21.969,22.949,22.127,21.643,21.586,24.711,22.345,22.827,22.306,22.769
25.023,25.231,24.768,24.701,24.864,24.911,24.636,25.406,25.134,19.996,22.690,23.349
24.861,24.919,25.169,25.034,25.313,24.324,24.567,24.491,25.340,24.976,24.890,21.322
25.130,24.946,24.651,25.720,25.440,25.534,24.758,25.266,24.920,25.021,24.878,24.728
23.029,21.860,22.390,22.332,22.668,22.346,22.495,22.882,20.479,21.823,23.015,22.460
23.368,22.990,23.079,22.506,22.807,22.861,21.627,23.487,23.216,21.650,21.885,21.606
24.540,24.764,26.011,25.392,25.809,25.517,25.547,24.727,25.975,21.777,24.497,22.532
20.786,21.793,22.691,23.390,23.281,23.488,20.220,22.399,22.179,22.088,22.231,21.653
25.436,25.586,25.583,25.281,25.256,25.287,25.212,24.908,25.521,22.429,22.495,23.525
26.418,26.346,26.298,25.902,26.079,25.918,25.967,26.499,26.468,22.572,24.917,21.000
27.869,27.844,27.712,27.051,27.120,27.219,27.790,28.051,27.579,26.254,26.685,26.853
22.028,24.708,22.169,24.392,24.258,24.160,24.330,24.655,24.498,23.686,21.953,21.433
21.567,21.676,23.081,21.015,23.189,23.837,22.368,23.580,21.041,21.969,21.954,22.304
22.074,22.748,23.270,20.229,22.749,21.540,23.107,23.799,23.262,21.467,20.027,23.270
21.877,21.029,24.082,23.610,22.707,21.952,24.157,21.826,24.351,22.959,20.877,22.828
26.510,26.531,26.338,25.889,26.040,25.835,26.256,26.858,26.367,25.546,25.332,25.428
22.025,22.455,22.049,21.522,22.076,20.737,22.083,22.353,21.826,21.958,22.633,22.138
21.582,22.438,22.437,21.689,22.637,22.246,22.291,22.821,22.992,22.196,22.625,21.882
22.896,22.304,22.528,21.977,20.828,21.961,22.390,22.387,22.803,23.155,22.797,21.901
26.545,26.907,26.709,26.194,26.133,26.412,26.585,27.208,26.860,25.741,25.575,25.794
24.211,24.309,22.173,24.137,23.917,24.129,24.010,24.483,24.097,23.786,24.047,24.178
