nc_rep1,nc_rep2,lpm_rep1,lpm_rep2,mpm_rep1,mpm_rep2,hpm_rep1,hpm_rep2,rlpm_rep1,rlpm_rep2,rmpm_rep1,rmpm_rep2,rhpm_rep1,rhpm_rep2,sl_rep1,sl_rep2,sm_rep1,sm_rep2,sh_rep1,sh_rep2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114774232,0.024394412,0,0
0,0,0.200018285,0,0,0,0,0,0.207189232,0.153342023,0.084003721,0.2219087,0,0,0,0,0.092671609,0.226848842,0,0
0,0,0,0,0,0,0,0,0,0,0.143550164,0.457283497,0,0,0,0,0,0,0,0
0.282130438,0.484877486,0.702161081,1.153914037,0.389505612,1.209090365,1.274101229,1.250977686,0.343676345,0.24858337,0.271792379,0.63671219,1.285289246,1.029808358,1.104356934,1.907954409,1.254173144,1.880876657,0,0
3.896074414,1.915617594,3.869756959,2.299599518,2.287580386,3.355696683,1.930958912,3.093567617,1.805936067,2.025750046,3.55370825,5.056183275,1.864684077,1.281643211,4.087749128,3.944113859,3.508003112,3.386409004,1.808903166,1.186497427
0,0,0,0,0.038961535,0.095346279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.1452482,14.46887652,16.47961989,16.75581925,14.25805619,16.19903319,12.51530383,18.30707413,14.2369493,14.17218878,18.64025754,22.89344896,16.68433521,17.06056609,26.13595819,30.0976983,27.39089639,24.9464474,15.67310541,19.9825921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047340784,0.044346822,0,0
1.663686934,0.791427056,0.899431465,0.875845214,0.133972568,0.342721835,0.834994631,0.257839195,0.225892475,0.592016526,0.448370304,0.818515341,0,0,1.729257594,1.500169701,1.723713545,0.486067915,0.863535154,0.971582813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252979581,0.14013128,0,0,0.014892983,0.072408357
0.357842662,0.241480041,0.336300837,0.185751191,0,0,0,0,0.114672341,0.142919602,0.044947287,0.120338333,0,0,0.253063451,0.098247173,0,0,0,0
4.51155005,3.558569144,5.292991801,5.54954086,3.498430018,3.631803572,3.402209572,5.51120282,3.007281578,5.105143479,4.085499489,3.105333988,3.04425321,4.120402548,4.907088178,3.437065768,4.978184524,4.849104216,3.837009111,3.36277675
12.08303672,7.677978786,11.26083255,13.50723054,15.65167328,5.363293162,10.88283284,14.35956486,10.51469737,11.19932285,10.75592574,10.95285917,6.798653943,8.795282627,10.51798462,7.341425496,14.46754988,14.07590631,9.856227775,8.530406101
2.418166514,1.958853161,1.837422549,1.838800399,1.857546486,2.014894184,1.142096326,2.660884038,1.795375038,2.293393202,1.588974898,3.534904647,1.450917425,1.873020961,1.989883315,2.0298183,3.081614462,3.367908902,1.31391469,1.020472165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203440425,0.116921046,0,0,0,0
6.293892442,3.184675479,3.60920697,2.20119501,2.871729071,1.587988855,3.248935102,4.168592646,3.618004346,4.381677772,5.048177485,3.804877121,2.251109321,2.077494445,8.238121116,5.741504631,5.793950846,5.892925467,3.29743304,5.603662813
1.048766256,0.120542641,1.487537957,1.930441711,1.29949002,2.178915814,1.774805508,3.696034083,0.397810139,1.5076233,1.646465843,1.632845566,0.647772656,1.023037229,1.599888271,2.857013158,2.214975371,2.973965558,1.409471734,2.225747736
379.1425057,292.4980105,339.4269917,440.17137,282.4177831,367.7544171,460.8828577,326.7692194,219.6012807,441.853053,357.8417543,334.288808,260.7033704,241.9339038,431.8321467,409.5569782,638.2106582,381.0328448,240.760209,381.5023939
45.98889981,35.3422564,99.84115355,103.058715,182.0602831,82.82790858,91.29446602,152.084793,75.84636228,85.28073716,81.06912326,130.1939546,91.77721057,181.8705789,172.1499629,224.7693702,361.0718973,247.8123259,241.7206885,258.046439
0.835199646,0.885962563,0.892433773,3.312839069,1.692946043,1.725044323,1.033998096,1.069140899,1.024442586,2.508060518,5.517752497,2.73528738,2.412119839,0.76853533,1.594786185,2.433131685,0.484719061,1.957647133,0.822255877,0.576530375
0.177600001,0.036419386,0,0.144687316,0,0,0.061160083,0,0.300535107,0.354016807,0.346835782,0.607904284,0.193868816,0.233750093,0.049946623,0.107580045,0.14708745,0.190125645,0,0
1.004964158,0.698395394,1.004096465,1.015730661,0.727168181,0.312657786,0.844598756,1.33701168,0.664129781,0.720874498,0.984926204,1.059777489,0.497249087,0.400629197,1.035094373,0.966537559,0.881457343,1.229514785,0.303276756,0.701607703
5.980274704,5.326753454,7.590548745,5.425210765,4.842057342,6.00719605,3.879801765,3.393943937,5.123802764,5.388218727,6.437481607,6.635746683,3.34790082,3.289368235,5.212318708,4.725571141,5.498084808,4.949905038,3.746724032,5.239184833
0.066166934,0,0,0.037397095,0,0,0,0,0,0,0,0,0,0,0.075573771,0.172479274,0.037972987,0.159674675,0,0
23.70070093,17.71906329,20.55190941,16.32861067,6.502205222,13.26539749,5.993826361,6.014610226,7.462559811,12.29960801,10.97361363,12.35778942,17.40493323,19.50596666,15.20770997,10.72711169,8.617874638,10.99915142,6.28964702,10.38423078
0.060222269,0.037296316,0.101424256,0.060792119,0,0,0.012540638,0.152290452,0,0,0,0,0.054071585,0.052131605,0.232648119,0.056720772,0.088215043,0.015902173,0,0
2.081623696,1.41267516,3.038044015,2.333528221,1.854620256,3.361726125,2.652995671,4.265937882,1.015687152,2.204946582,1.432942111,1.727173298,2.035902055,1.94779566,3.54455173,3.58372518,3.595055151,4.355438399,1.573820458,2.561851693
0,0,0,0,0,0,0.138039149,0.083884858,0,0,0,0,0,0,0.047454988,0.060331162,0,0,0,0
2.436268739,2.000960844,1.960243722,1.661379212,2.263317061,3.291036108,2.149182143,3.506256575,2.303780733,2.679541008,3.568080986,3.905493369,2.53740425,2.574125101,2.765050883,1.440010075,2.338345299,4.188937483,1.07983515,1.849192184
0.798228825,1.275167259,1.430132409,1.854581191,0.511553793,0.771872611,1.776187396,3.733166949,0.78118687,1.240901464,0.963563986,1.212924525,0.536401985,0.808492299,1.674043242,2.060060707,1.825043228,1.489406589,0.844346907,0.692185542
1.772300282,1.41258117,2.792179167,1.317470672,2.108836497,3.627853248,1.971148837,1.812769383,2.390880838,1.147456689,1.283209702,1.782794133,2.195089812,1.764999531,2.052925524,1.216606491,1.813399325,2.276402897,1.285228367,0.907306964
2.436268739,2.756267403,3.214043196,4.311650467,0.265031099,0.538429225,2.769765252,3.905349191,2.772440618,2.848142376,3.962642128,3.498257781,3.838612272,2.207315014,5.318889397,4.314502043,2.421238802,4.067153391,2.332898124,4.303503846
0.535521942,0.388198998,0.113387083,0.07292642,0.037823963,0.237809533,0.515064404,0.075762472,0.141983391,0.136032743,0.181303207,0.525145252,0.172360241,0.234419899,1.069061683,1.496755236,0.499772965,0.501372544,0.305581907,0.170732207
0.478440475,0.404196158,0.481772726,0.313248716,1.19137801,0.576976076,0.996871357,2.568908786,0,0,0,1.141690824,0,0.122160424,0.936127889,0.930116596,1.055256462,1.161845964,0,0
0,0,0.076587456,0.975940522,0,0,0.588062666,1.510222217,0,0,1.21508687,0.710537193,0,0,0.911735725,0.247776362,2.105744469,2.080618398,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185345494,0.039340331,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.151953103,0.765523111,0.638668097,0.220576615,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.621205204,1.466350235,0.79576376,0.717576407,0,0
2.980921074,2.191103349,3.38514733,2.667742846,2.30023755,1.629389087,1.636271182,3.20256686,2.003756644,2.174658222,2.566517848,4.225665544,1.49782313,1.69643576,3.008623057,3.706564633,2.562074585,2.347831098,2.062427081,2.001816304
78.20293162,57.16023943,63.21285372,55.37930706,45.4687388,97.55430238,55.47246049,66.07250765,52.96072463,73.91511624,65.80153656,63.006588,49.11610669,59.8550762,39.75643026,33.01462719,35.03012868,51.36597777,40.36788859,32.22643818
1.116008754,1.149690124,1.155787289,0.571433741,0.535804925,0.697980752,1.591935592,0.870931374,2.118905935,1.457641747,0.865573427,0.577014663,0.801990353,0.300450586,1.428164647,0.713980945,0.949865275,0.965032582,0.575028439,0.636785881
0.020011547,0.019920318,0.051717281,0.278001191,0,0,0,0.038563338,0,0,0,0.034319031,0,0,0.270976664,0.340714855,0,0,0,0
0.053838923,0.605344935,0.097254566,0.378975714,0,0,0.504170516,1.182653213,0.067263538,0.308791563,0,0,0.226836479,0.868433841,3.241921167,2.7545792,1.35754051,0.597444463,0.737562924,3.119819004
0.300338369,2.821214744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021083772,1.129749381
0,0,0,0,0,0,0,0,0.056002983,0.068228275,0.062728134,0.124111442,0,0,0,0,0,0,0,0
0,0,0,0.209242027,0,0,0,0,0,0,0,0,0,0,0.182731549,0.605506636,0,0,0,0
11.01104148,10.05602897,7.676212063,18.5604655,23.7987856,38.21003323,44.9321057,33.07452924,14.3425596,28.95359972,31.17308663,26.74136988,14.59788193,28.4984158,53.78157461,27.91406647,59.0775614,47.49282812,30.1355797,30.18483206
9.61294193,6.32085193,6.689971393,10.11954543,10.67574091,17.95256143,10.55325242,18.46817364,8.747371523,10.08383593,8.733307672,9.829383355,5.0202472,13.46188147,9.835842748,16.64389221,9.468849906,14.81096383,13.45909331,25.6499517
0.799827635,0.526242645,0.146328523,0.189944373,0.507993546,0.339727905,0.383024955,0.639119461,0.363458403,0.354569599,0.595769605,0.830680365,0.175653362,0.339640322,0.618806115,1.141081771,0.573309759,0.659355499,0.328932232,0.250311829
2.737399906,2.899696697,2.175625779,1.940248346,1.928507566,1.806088348,1.96619707,1.664009409,2.248363717,3.274828216,2.916681017,2.769223679,1.970525708,3.187667337,2.442431327,1.320178604,1.830033472,1.569837513,1.338993879,1.318771665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003030359,0,0,0,0,0
0.010099852,0,0,0.014856488,0,0,0,0,0,0,0,0,0,0,0.012866342,0.010886453,0,0,0,0
0.717442693,0.317800216,0.863519622,1.08265249,0.94668421,0.890943707,0.717372885,0.773780371,0.259619634,0.546054226,0.702108164,0.912344328,0.290754617,0.446602241,0.355524514,0.455806723,0.024594973,0,0.215104733,0.36881267
1.138471368,0.627714641,1.533150893,1.317357952,0.80527414,0.314757696,0.568785321,2.04596378,1.395191506,1.327505445,1.410103243,2.103616844,0.903019897,0.81268163,1.81857904,1.67479521,2.637898574,2.124741635,1.352568656,1.601932837
0.104251636,0.035495461,0.069733278,0.023914663,0.244803534,0.215251101,0.078535029,0.127154358,0.045783767,0,0.061095942,0.075456764,0,0,0,0,0,0,0,0
0.429908014,0.353234583,1.006477237,0.213852272,0.694126166,0.349666089,0.257192488,0.336526594,0,0,0.239059949,0.169909182,0.188704327,0.369781589,0,0,0.612829721,0.486879149,0.194827942,0.256714597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170975784,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248904901,0.03466983,0,0,0.071841736,0.009862248
0.742825447,0.666438671,0.953777609,0.696473972,3.13411437,1.421472283,0.178977597,3.127729853,0.315161565,0.593720966,0.782752996,1.039025388,0.200455057,0.456417943,1.219398482,0.817195352,1.882015184,2.469021604,0.77199078,0.569788442
0,0,0,0,0,0,0.218937207,0.452346859,0,0,0.316219885,0.374632887,0,0,0.113217378,0,0,0,0,0
0.266406608,0.375585492,0.214581049,1.87532166,1.725500353,1.502828176,1.385688728,2.159190457,1.014154099,0.897272528,1.27533423,0.702795814,0.145091742,0.581099273,1.245118586,0.4034272,1.347643192,1.363170601,0.694298656,2.019105432
0.602989066,0.949020698,0.370054409,0.386516678,1.004708914,0.262072842,0.441121852,1.000862128,0.498503311,0.461626861,1.053639696,1.488968669,0,0.627108851,0.963665173,0.649707701,0.688321028,1.226250061,0,0
0.071975502,0.066771694,0.059676182,0,0,0,0,0.229561089,0.477574302,0.324269722,0.141482853,0.398485877,0.269197435,0.164443446,0.082164547,0,0.034425755,1.61584044,0.141698482,0
0.950683911,15.25651577,18.10166038,0.151653409,0,0,0,0,0.529539111,0.201158477,3.170566542,0.63369804,0,0,0,0,0,0,0.119961762,0.179922743
6.444127693,4.578646557,5.323697095,4.467542146,3.75228048,9.057054454,2.850375417,6.113783541,2.529309818,4.024551513,5.128999516,4.30318776,4.441095404,4.328894868,2.739260888,2.672550737,6.094751682,6.819513452,2.892110666,4.242288752
0.659357015,0.154971311,0,0,0.374484298,0.802560394,0.328613093,0.481390473,0.160436803,0.686566883,0.412970058,0.364029149,0,0,0.47357839,0.129058657,0.928850802,0.989161859,0.632080925,0.751398737
10.6002399,6.464939157,13.02193687,11.60451794,8.332806006,10.67564793,9.870254014,11.23560542,8.446893196,12.36985858,6.94203159,7.153836872,7.349613709,8.118900416,23.03906206,19.10881094,12.57375217,15.91404477,10.30829349,11.17506362
0,0,0.617476772,0.595240193,0.722120434,0,0.44866466,1.366032443,0,0,0.426565091,0.813517055,2.724419486,0.691958244,0.599103677,0.681998787,2.623066459,0.680111228,0.470037351,0.413938122
4.873330276,7.847443411,4.297183541,5.68514295,3.050716812,8.937297249,3.976153943,5.577127939,9.009920991,8.363848613,4.886828755,6.255554965,4.708798175,4.774985621,9.489879402,6.562927416,6.733087097,9.429907491,4.247027162,6.375882954
162.7848758,135.885938,134.5170417,114.1286924,131.5319574,116.3333133,122.5497791,127.5235639,128.0796477,146.4278814,150.8177479,175.8281933,116.9153514,113.776573,137.0330828,105.5656679,128.3755381,122.4399576,102.9524162,109.0371282
3.71386297,4.188680539,3.225390805,4.61193639,3.212756804,3.867991393,3.2762274,3.628852159,6.071456445,4.505480006,3.762309812,4.046226008,3.776030825,3.848339555,8.071080228,7.076479251,5.106821932,6.293892913,3.329875905,5.238357602
124.8961005,106.3031009,101.670121,89.16260061,100.3965164,107.4467465,93.74501503,107.552165,104.9879905,114.5153392,118.0533237,115.7845803,85.61384945,101.3197171,109.1287207,90.10123446,98.44643024,94.58894282,81.04739943,84.84081165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01997137,0,0,0,0
0.957792668,0.86483353,1.792143366,0.431818822,1.97459569,3.031977988,1.925431358,1.7832916,1.95004302,0.830327189,0.542403438,1.353765587,0.550279269,1.202070266,0.80696824,0.589165981,0.964392431,1.491286279,0.885156616,0.887949758
1.551373862,1.767582772,0.35286612,0.494930717,0,0,0.2485672,0.09175474,0,0,1.154937954,0.494624268,0.518028558,0.250032466,0.93885366,0.772742266,0.369624622,0.505834334,0,0
0,0,0,0,0,0,0.048854366,0.284380625,0,0,0,0,0,0,0,0,0,0,0,0
17.55783654,16.81581589,15.00665582,17.2281158,18.31576194,18.58461334,16.29016267,24.25404541,13.76454196,16.90044453,13.83818856,22.87826978,14.46299765,20.91621261,23.29276851,20.00876642,24.27476607,26.00006282,16.09742394,22.76622443
1.183977982,1.414836938,0.77015773,0.949744408,0.557093249,0.225916977,2.103004035,1.218529274,1.145360698,0.799474521,1.018593846,1.362873092,0.116303062,0.270272784,1.306133939,1.22018355,1.830449326,2.528479151,0.398214824,1.439961007
0.628860712,0.315140289,1.977821389,1.666113449,1.283395754,0,1.474129594,1.320216199,0.954705723,0.519278394,0.462890705,0.59722465,0.392999334,0,4.621021921,3.462023883,1.448279785,2.084377777,2.279324709,2.844599249
0.075331681,0.01999175,0.109687985,0.043630508,0.058547768,0,0.110259735,0.140259403,0.055072931,0.061002831,0,0,0,0,0.06464692,0.111563588,0.117586789,0.058493958,0,0
3.03403855,1.841929149,2.218568689,1.945658903,3.395402333,5.603847131,4.263817073,6.720705952,5.905659636,6.952848638,7.979920342,9.245418798,0,0,2.03643111,1.71154136,3.29065025,5.195956392,3.043226117,5.175736215
0.380384556,0.35394891,0.276725893,0.414753023,1.534198059,0.713802841,1.174490097,1.41676165,0.471135481,1.406969205,0.440691719,0,1.36974382,1.461516551,1.260494734,2.47353619,1.660642402,1.501377243,1.510535528,1.504485025
0,0,0,0,0.217735905,1.03020304,0,0,0.572487298,0.385376201,0,0,0,0,0.460844144,0.487731973,0.392427266,0.341193321,0,0
0,0,0,0,0,0,0,0,7.283022307,3.526924114,0,0,0,0,0,0,0,0,0,0
0,0.025966718,0.928022988,1.476969388,0.861006631,0.924251179,1.235753822,1.611337867,0,0,1.045075121,1.474331607,0.965139577,1.122058903,1.868341848,0.947188922,2.25725383,1.727929292,0.447754226,0.69529593
66.28453265,56.73352318,67.42259393,74.6453994,94.23802131,70.97277693,75.54439145,72.58961124,60.08430945,79.78046302,84.90250921,84.65642881,55.74487935,65.97710245,97.21220549,83.00402453,83.26222583,67.43534424,73.34648778,92.07081061
0,0,0,0,0,0,1.560036998,5.69503907,0,0,0,0,1.1079954,0.822826146,0,0,0,0,0,0
2.103557779,1.91712144,1.651744525,0.85060722,2.983901225,0.969180922,1.320855124,3.410625163,2.114249997,1.232379263,1.644398532,1.278737092,0.103338373,1.237192454,1.790971864,2.814413639,2.961848599,3.014725141,2.392447857,2.031183004
2.055461357,1.538998208,1.17169619,0.760611619,1.85352292,2.157085073,1.913454991,2.461394858,0.681390818,1.423207451,0.586722656,1.443431143,0.589893932,0.740415659,2.360029148,2.279562045,1.882569655,1.916689689,1.562294704,2.309546237
3.738703979,3.910469064,3.461131806,3.928402667,6.222384468,3.796677641,3.429617028,5.467900186,2.682387968,3.52611796,3.360463858,3.943332884,2.305549104,2.665218708,5.719927311,6.056610996,4.452822696,4.67676637,5.916340632,6.124818345
0.768142135,0.444856389,0.644254903,1.011165504,3.150696341,1.006480302,0.756445784,0.441492637,0.180707166,0.815286657,0.758949382,0.85221311,1.162374424,0.510172913,1.817810233,1.276603523,1.162879397,1.176586687,0.36765023,0.968687504
0.181590418,0.237964802,0.193343222,0.267213892,0.120394861,0,0.421360846,0.661422032,0.32705124,0.300534242,0.174618901,0.146164615,0.138955115,0.235162775,0,0,0.185997494,0.246338254,0,0
1.090943118,0.878950882,1.15701105,1.367405606,0.622823693,0.937536744,1.609209198,2.571879415,1.297076134,0.884074634,0.942575854,1.164242742,0.289490836,0.749780764,1.343246371,1.24197109,1.993048119,1.26473423,0.676177608,1.370804495
2.526119197,2.131607449,2.152040553,5.729892766,7.119761701,5.007971871,4.658922036,7.02953714,1.831486946,0.759731124,1.372990082,2.742118009,3.908241726,4.119306502,4.027991823,5.649151475,8.558268942,6.909738547,2.963186154,3.278068295
0.179740556,0.114301681,0.103042959,0,0,0,0,0,0,0,0,0,0,0,0.198680808,0.193274993,0,0,0,0
1.137321811,0.455514897,0.720673258,0.402139662,1.21836029,0.874186014,0.512070312,0.511553785,0.317466822,0.923219173,0.607838765,0.6951737,0.683085605,0.317061773,0.324765228,0.338836899,0.655468586,0.662649902,0.784498358,1.112542976
1.912625556,1.927178409,1.092819187,1.201369132,2.334156215,1.25248156,2.240041314,3.313736947,0.933504172,1.190459251,1.483148245,1.796889081,0.900407273,0.715669374,2.230939391,3.043507998,2.95519494,2.250680831,0.734019822,1.338459763
2.03550927,1.285412208,1.552397326,0.930503114,1.2854685,2.00391644,1.244966412,1.15431798,1.299120204,1.272917297,1.223257672,1.682286308,1.580333426,1.448972912,2.19473555,1.945676121,1.726347286,2.394526542,0.992025975,1.222564699
11.04526394,8.87438212,11.81263782,8.901268309,10.78145097,11.28191878,11.30718778,15.12164552,6.280973646,11.89537932,13.4020843,11.87445195,10.86535432,4.771453917,15.38942809,15.42606626,14.53270029,19.88612544,10.55695097,14.58408258
4.725077021,2.238192521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.861076419,2.283213905,1.106525318,0.883893418,14.83476738,7.119732169,1.06270683,1.491712912,8.479257642,2.955130539,0.706262475,1.058628209,2.184517801,1.430218346,2.414824151,11.72299739,0.663106432,0,4.873046393,2.374070255
103.3082066,63.60515864,100.4385718,89.33168052,98.73344231,90.38342391,73.34258239,83.06450705,46.30386917,28.07834672,85.72943376,93.22615747,59.72943398,53.75862436,32.03061446,29.83429669,69.28122477,102.6013666,60.89226952,60.61948789
1.030531899,0.067743554,0,2.567985698,1.782927618,4.785922053,1.871652862,2.116344843,1.074397392,2.626795498,0,0,0,0,3.159449097,1.935351428,3.413049853,2.775114197,1.49262792,0
0,0,0,0,0,0,0,0,0,0,0.175849443,0.518553153,0,0,0,0,0,0,0,0
21.71474154,12.86352112,9.184887721,12.55700144,21.62484049,9.955857227,15.17313611,21.27656085,10.71717389,14.57872077,10.46059555,13.35875845,7.472346255,9.208126649,19.60668632,20.26078648,26.11006702,15.67759962,12.05508564,14.34914898
1.653644824,2.092507458,3.059849223,1.928074593,4.153539783,1.396086251,1.656769195,2.420034558,1.700325771,1.602288823,2.18367147,3.090805349,2.176133102,1.019335029,2.83766824,3.876393631,4.415534482,5.288259039,0.499385338,4.042843357
0.051486955,0.005526445,0.08475996,0,0,0,0.037460695,0.1000268,0,0,0,0,0,0,0,0,0.069984018,0.441598419,0,0
0.088478917,0.085641199,0.076449505,0.248006414,0.046741649,0.0367796,0.076183515,0.089100597,0.071935375,0.054690645,0.08586627,0.1493414,0,0,0.090935941,0.138058212,0.084960295,0.102650832,0.03380888,0.039468018
0.36131776,0.20130856,0.118081878,0.22107762,0,0.211862139,0.195767542,0.180762791,0.116421157,0,0.295655059,0.2113917,0.012090857,0.126873422,0.738963728,0.114311419,0,0.341183428,0.227932471,0.241592814
0,0,1.723612712,1.405392226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.08662157,7.55475742,5.407469145,5.09167246,19.93860039,31.97683704,13.92598171,15.17306026,9.578058962,10.90231266,0,0,5.166554116,15.40919,8.270970161,10.91653322,6.314183813,1.259293024,9.88995128,17.09224698
6.734423952,2.818583014,2.93702805,3.293902119,12.57547388,11.00539607,2.44444566,3.334988372,2.178297532,3.102196077,0,0,1.692858513,2.140821552,3.446423945,4.510589905,0,0,2.549326185,5.200884038
1.262993532,1.403558095,2.641656479,2.424042333,6.006209219,5.598441423,4.403963602,2.433630899,0.263060485,0.651936807,1.785467922,1.41133803,1.430259471,1.607290679,3.400085824,2.602066418,4.129149907,2.069637054,1.239253413,1.402404719
21.22849201,12.0570838,36.45252314,37.39033166,11.40693266,21.58124632,37.2246224,43.97216845,38.24114763,40.78103177,41.89160388,45.37489172,27.14698096,32.1007539,45.24291968,35.48361076,50.27671113,54.28741095,29.80047906,37.37926009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044651597,0.071865476,0,0
0,0,0.194878486,0.62800788,0,0,0.263710395,0.956725432,0,0,0.213671397,1.760892752,0,0,1.119243841,1.494804113,0,0,0.629370238,1.371052664
0.03029546,0,0.120184523,0.152138105,0.021545588,0.030465318,0.108425278,0.109993261,0.072131832,0.043274351,0.194218981,0.127635179,0.148275498,0.010342169,0,0,0.337839538,0.177581191,0,0
0,0,0,0,0,0,0.009008301,0.053290804,0,0,0,0,0,0,0.026451868,0.016785349,0.05607787,0.192292234,0,0
0,0,0,0,0.080455478,0.142760568,0,0,0.116125902,0.206836105,0.26022528,0.390310807,0.288239207,0.276227968,0.275792194,0.487179155,0.268724655,0.317093723,0.157354299,0.195946208
0.641149084,0.283192965,0.486812399,0.682913763,0.782998213,0.894291087,0.744872467,1.076841684,0.64245128,0.735201007,0,0,0.438240251,0.722136046,1.06717461,0.782197083,1.089314879,1.226250061,0.241059025,0.790195871
2.399932157,0.692934554,2.567229519,1.309692996,2.347446176,5.256010665,3.33288483,5.604092112,2.668193035,4.094456588,3.89058156,3.845752472,2.908396788,2.742185499,1.281252535,0.87654201,3.294392933,4.57645031,1.901194579,2.113657935
3.175817287,1.533734748,3.623669608,1.821103368,0,0,2.046231447,2.979998175,1.347155855,0.809125337,0.386193453,1.796997504,0.139769282,0.518612468,2.807195509,2.729539788,2.20582659,1.70745057,0.155403458,0.283508609
1.058306261,0.11977192,0.422487035,0.231132239,0.572224297,1.146238623,0.537497061,1.359634164,0.573111875,2.017918835,0.251867436,0.336121151,0.48824465,1.001396408,1.24574761,0.788627659,0.97654922,0.669792722,0.552489185,0.479123925
5.228239585,3.988481066,4.33055886,3.972814324,4.212064385,3.482314978,1.918176443,4.662859654,3.049979934,3.52162653,3.070154275,4.106400595,1.407049653,1.919542028,6.550798473,2.498575602,5.470416675,5.250566318,2.207608902,2.87983929
0.341220327,0.084710695,0.063967136,0.163263563,0.121328816,0.774388344,0,0,0.073067562,0.165952576,0.047199672,0.150501523,0.036453997,0.100304048,0,0,0,0,0.028381104,0.030702679
0.008936949,0.105945937,0.413319947,0.406299028,0.344795255,0.649017519,0.044963198,0.055043475,0.165433419,0.291136789,0.224401727,0.220759419,0.096103229,0.090138829,0.496705516,0.233882741,0.406150437,0.445278653,0.282679806,0.352325956
0,0,0.217885206,0.362992026,0,0,0.433095382,1.431386287,0.572487298,0.726102983,0.842104521,1.00667206,0.973815918,0.631480857,1.719962014,1.708208191,1.45257694,2.263739726,0.847569849,1.601601945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34384563,0.14976495,0,0,0.03540968,0.140645815
13.33618635,8.85361025,10.36648526,6.881777844,10.08086272,11.2118525,13.60814734,11.60602004,9.521392792,10.68396006,9.938845533,14.73138958,9.664762685,11.67885807,17.44284285,15.65613618,15.27846457,17.08835604,10.12196045,13.14718233
1.874439111,1.618138094,2.530627919,3.161681628,2.222227913,1.514117788,1.118673316,3.623139411,1.33784398,1.245968718,2.153744677,3.081264153,2.025573078,1.292116541,2.252885349,2.560605054,1.933581041,2.030559299,1.355898319,1.509531134
0,0,12.33551781,11.12714899,0,0,0,0,0,0,0,0,0,0,13.8776731,15.68702896,0,0,0,0
0.135581698,0.059438566,0.057701476,0,0,0,0.052801961,0.145412303,0.278663555,0.081571277,0.233045058,0.235841014,0.351622668,0.231107404,0.31926476,0.148610536,4.859111751,7.018463744,0.180346045,0.102899264
3.627315838,5.770538353,3.137947469,2.328455823,2.173945116,6.210741717,5.90907053,2.426432836,2.397240167,1.714920065,2.951628423,4.310235234,8.88255536,7.562961489,3.652953578,5.161045537,0.680863385,0.479657184,2.507065084,3.741731272
3.370713501,1.292273505,1.712265103,2.524813961,2.254416444,2.047099724,2.282995016,3.178459061,1.922334512,1.715956548,2.435785014,3.488608163,1.909523988,1.122704352,2.532311905,3.685264874,3.478338882,2.753547234,1.593222145,1.599782036
0.425759037,0.278982196,0.280308177,0.18800559,0,0,0.170812939,0.570646457,0.269067781,0.670685648,0.297112022,0.506268864,0.19522981,0.298246316,0.4720897,0.851177411,0.502254225,0.431942751,0,0
0.096360652,0.055426117,0.052046585,0.08185384,0,0,0.247392595,0,0,0,0.046199487,0.105317455,0.082355969,0.063230898,0,0,0,0,0,0
1.760672576,0.335771174,1.007400621,0.816577069,0.664900443,2.448369525,1.246348301,2.689447781,0.732787829,0.660435974,0.610309695,0.630109249,0.238064684,0.188800026,1.327101415,3.924114848,2.297175784,1.728918602,1.666111872,0.946269544
0,0,1.726727741,1.859428148,16.57343576,1.60672171,27.48000508,43.03642023,0,0,0,0,0,0,0.560879969,11.22220915,5.110841851,0.57227641,14.78199382,5.751819886
0,0,0.616086134,0.49748946,2.990607169,1.71373392,14.98842367,12.14873115,0,0,0,1.263557917,0,0,0.339798908,2.015591362,2.550569299,0.913064114,4.527487192,3.468496872
3.521345151,3.362881208,2.480676192,2.291370963,2.391827333,1.142371464,2.654838189,4.127232347,2.717250721,2.564260974,2.144786327,4.013807626,2.64701292,3.416253836,3.573626629,3.895823565,5.278708124,5.37324079,0,0
0.306654327,0.146728356,0.10498874,0,0.087379669,0.586810305,0.147885105,0.19959201,0.463311234,0.254307064,0,0.155163698,0.220797065,0.219452781,0.154411479,0.201055096,0.208162495,0.123673675,0.25681089,0.114985109
