Bcells_H9_ne,Bcells_H10_ne,Bcells_H11_ne,Bcells_H3_ne,Bcells_H1_ne,Bcells_H2_ne,CLL1_ne,CLL10_ne,CLL11_ne,CLL14_ne,CLL15_ne,CLL16_ne,CLL2_ne,CLL4_ne,CLL8_ne,,,,,,,,,,,,,,,,,,,,,,,,,
22.042,22.8625,22.556,23.3819,22.1254,21.0577,20.5745,16.3791,16.4286,24.4754,23.0797,21.3098,23.5398,16.7476,20.3687,,,,,,,,,,,,,,,,,,,,,,,,,
19.9426,19.4416,19.5488,18.8095,19.9426,18.9957,20.5911,20.1705,20.5971,19.6328,19.4624,20.3805,19.7624,19.9221,19.155,,,,,,,,,,,,,,,,,,,,,,,,,
18.8122,20.2106,20.5191,20.6481,16.1718,18.6389,16.7616,17.9326,15.8171,16.867,16.3922,18.4678,16.766,20.3885,20.3379,,,,,,,,,,,,,,,,,,,,,,,,,
21.9174,21.4712,21.2228,19.6824,21.6001,21.3634,23.1069,21.746,21.7447,21.4718,22.5069,22.0897,21.1418,21.2005,23.6923,,,,,,,,,,,,,,,,,,,,,,,,,
22.2511,24.1739,22.7682,20.6739,22.5818,21.8465,20.9867,20.1307,19.6875,22.1278,20.9826,22.8991,22.7208,22.3927,20.9715,,,,,,,,,,,,,,,,,,,,,,,,,
18.7506,22.7985,19.5206,18.8424,18.0744,19.142,17.7519,18.2353,17.0625,19.5695,18.8973,16.7016,18.3355,17.0166,18.8501,,,,,,,,,,,,,,,,,,,,,,,,,
23.9597,24.9319,24.3754,23.7584,22.3781,22.7713,26.2473,25.5062,24.8835,23.9382,25.2504,23.4951,24.3438,24.7253,25.6646,,,,,,,,,,,,,,,,,,,,,,,,,
19.8317,20.1283,21.3578,18.2919,19.1409,19.8572,20.7263,20.5402,19.6402,20.1993,19.5898,23.1589,21.1089,20.4177,18.5707,,,,,,,,,,,,,,,,,,,,,,,,,
27.9582,27.9218,27.837,26.7827,26.8183,27.0155,28.0448,27.757,28.0301,27.3278,27.6396,27.7663,27.8953,27.8505,27.7803,,,,,,,,,,,,,,,,,,,,,,,,,
19.4529,21.8927,17.7481,19.5265,16.7015,16.144,20.5607,17.5765,18.2052,16.8936,18.5418,21.2463,18.235,18.1736,18.6137,,,,,,,,,,,,,,,,,,,,,,,,,
18.8257,21.0849,18.8635,16.0835,17.6759,20.2221,18.8799,16.8584,19.0901,15.5439,16.802,16.3885,18.4612,16.5125,18.6794,,,,,,,,,,,,,,,,,,,,,,,,,
17.8819,17.6576,18.4327,22.0041,22.697,24.2009,21.3919,22.3754,17.8937,17.8125,21.5096,17.8374,17.9116,18.5741,17.4899,,,,,,,,,,,,,,,,,,,,,,,,,
17.9248,21.5417,19.2469,22.4939,21.007,21.632,26.0871,20.7294,22.2514,23.4531,20.2445,24.7325,21.5768,21.9407,21.4825,,,,,,,,,,,,,,,,,,,,,,,,,
23.0134,22.536,22.4185,22.2489,23.2189,22.7408,24.0482,21.4215,21.0194,21.6908,23.0751,23.1491,22.0825,20.6915,23.2592,,,,,,,,,,,,,,,,,,,,,,,,,
28.7685,25.3469,25.9882,24.594,21.5226,25.6955,25.5501,24.6717,23.3837,27.1348,23.4645,26.25,25.0494,23.8814,25.8256,,,,,,,,,,,,,,,,,,,,,,,,,
21.565,21.5739,22.2104,18.471,20.6945,16.5132,21.2363,19.453,21.1996,21.7789,20.649,21.3561,19.072,20.0921,22.2916,,,,,,,,,,,,,,,,,,,,,,,,,
21.3697,19.9363,21.3031,20.4508,18.8918,18.5365,19.9042,18.2474,18.3188,20.2471,20.9032,21.7153,19.7937,18.9237,18.5384,,,,,,,,,,,,,,,,,,,,,,,,,
21.2272,23.3207,20.9944,19.913,18.8322,18.621,17.1491,17.2,20.3234,20.7513,20.1167,19.396,17.1876,18.9861,18.2199,,,,,,,,,,,,,,,,,,,,,,,,,
17.1813,22.5462,17.3276,18.2,18.0649,16.8269,20.6638,20.7979,20.5818,21.7761,21.1576,19.205,18.5819,21.18,17.1695,,,,,,,,,,,,,,,,,,,,,,,,,
17.357,17.747,18.7906,16.3814,23.0645,21.2533,17.252,18.5007,19.6116,16.5876,16.9536,17.4154,20.9834,17.4373,17.2419,,,,,,,,,,,,,,,,,,,,,,,,,
17.2253,20.585,19.9916,20.7378,18.3022,21.7279,17.1236,18.1739,17.5812,20.6663,18.9722,22.5523,15.65,19.3932,18.3254,,,,,,,,,,,,,,,,,,,,,,,,,
26.2752,24.7945,25.3665,26.1552,25.4593,25.382,27.3083,25.6371,25.7271,26.0535,25.3996,24.6398,25.9025,25.0913,24.8363,,,,,,,,,,,,,,,,,,,,,,,,,
20.3803,19.5325,20.6374,19.0229,18.8247,17.4026,22.0832,20.9999,16.49,20.5112,16.67,21.292,20.7244,19.6037,21.5371,,,,,,,,,,,,,,,,,,,,,,,,,
19.9599,23.8562,22.2134,21.7957,16.9786,21.3277,20.81,22.7426,21.5658,20.072,20.0191,21.6538,20.8572,17.1311,22.9512,,,,,,,,,,,,,,,,,,,,,,,,,
24.7764,21.7842,23.5938,19.6634,20.4781,22.6555,25.9213,21.8411,22.5495,21.6302,24.1053,26.6238,22.8969,21.3665,22.8436,,,,,,,,,,,,,,,,,,,,,,,,,
22.5138,26.9422,26.3291,26.6445,26.6245,26.0507,18.9912,26.3295,25.0057,23.7994,20.5479,19.5875,20.8053,21.9008,16.1333,,,,,,,,,,,,,,,,,,,,,,,,,
20.6558,19.8416,21.5932,21.362,17.1171,17.0253,20.6631,20.1867,20.7934,20.0069,19.5161,21.4453,17.9767,21.8515,19.9534,,,,,,,,,,,,,,,,,,,,,,,,,
21.6806,20.5015,22.5067,18.6677,18.7259,17.9532,20.2305,19.7465,20.8208,15.5321,19.8069,19.592,17.6849,18.9108,18.696,,,,,,,,,,,,,,,,,,,,,,,,,
24.1724,23.5118,23.022,21.0297,21.4736,24.0812,24.8475,24.4839,25.1861,21.7552,24.8223,24.259,24.8621,23.109,22.0914,,,,,,,,,,,,,,,,,,,,,,,,,
20.1761,21.6689,22.3902,18.6085,17.9203,17.0167,19.854,18.862,19.32,19.1902,18.3886,20.4936,21.6477,20.6161,18.662,,,,,,,,,,,,,,,,,,,,,,,,,
18.7502,20.0478,19.9565,17.5691,17.0195,16.3995,20.2999,18.9539,17.6158,18.5607,20.3759,22.8688,19.1831,17.2471,19.6131,,,,,,,,,,,,,,,,,,,,,,,,,
28.5702,28.784,28.4531,27.4598,27.6887,27.6282,28.1334,27.9616,27.9835,27.5569,27.6829,27.9997,27.714,28.3091,27.948,,,,,,,,,,,,,,,,,,,,,,,,,
16.2084,21.1125,21.9561,22.3766,21.9692,22.7029,20.2747,20.5672,22.4042,18.2341,20.3419,20.6972,21.1839,22.8125,21.0908,,,,,,,,,,,,,,,,,,,,,,,,,
24.0758,24.9901,25.0704,21.7131,19.5806,20.5468,18.8131,21.5627,16.734,21.5869,23.2359,23.1008,19.8877,21.6617,19.7023,,,,,,,,,,,,,,,,,,,,,,,,,
25.7272,26.4492,25.4523,25.2661,26.0573,25.266,27.3444,25.96,26.2145,25.8927,26.9928,27.5507,26.8647,26.2092,27.1707,,,,,,,,,,,,,,,,,,,,,,,,,
17.62,20.4539,21.9328,18.4976,20.0439,19.6066,21.0618,21.6827,22.1694,20.9249,21.2162,20.2416,21.385,21.1754,18.1836,,,,,,,,,,,,,,,,,,,,,,,,,
27.3717,27.3092,27.369,28.0389,28.0209,27.505,29.1837,27.274,27.7172,27.273,27.7472,27.7231,27.6074,26.6111,29.0841,,,,,,,,,,,,,,,,,,,,,,,,,
18.5709,17.4868,17.8151,20.1178,20.2734,17.6158,22.7849,22.6862,22.4712,22.7527,22.5727,22.2384,22.577,22.3939,22.0449,,,,,,,,,,,,,,,,,,,,,,,,,
23.1303,21.2622,20.8544,21.6049,19.1475,21.525,21.7043,22.8667,22.1638,20.0784,22.9383,22.4114,23.4781,21.2432,23.6344,,,,,,,,,,,,,,,,,,,,,,,,,
21.6916,20.4916,21.1903,18.376,20.4043,19.91,19.3923,19.2185,20.6509,19.4799,20.0477,24.3653,21.54,20.4369,19.6833,,,,,,,,,,,,,,,,,,,,,,,,,
23.1516,24.6814,24.4615,23.3186,22.2233,23.1366,24.6617,21.6817,22.9292,20.1703,24.6337,24.8799,23.8792,24.3329,23.5883,,,,,,,,,,,,,,,,,,,,,,,,,
23.1128,21.1211,22.4839,21.9012,21.4021,21.3074,21.8338,20.9694,20.1165,20.5815,21.5488,22.1665,23.0153,22.4295,21.0498,,,,,,,,,,,,,,,,,,,,,,,,,
24.2668,24.07,24.0391,20.0692,19.4482,22.547,26.1359,22.2567,22.8757,21.9652,24.2149,25.915,24.6653,25.7548,23.8783,,,,,,,,,,,,,,,,,,,,,,,,,
20.0037,20.1773,21.6707,20.3478,19.4146,19.7932,18.3175,19.8532,17.6827,17.1086,18.0388,20.5369,19.3991,17.2003,17.6392,,,,,,,,,,,,,,,,,,,,,,,,,
20.2567,22.533,21.0307,22.286,17.421,17.5107,20.2381,19.6729,22.143,17.6405,21.0362,20.9609,21.6303,19.6678,20.9642,,,,,,,,,,,,,,,,,,,,,,,,,
19.6156,18.3379,17.8204,19.7144,19.1668,19.3539,16.7446,17.5702,17.4836,19.1042,16.7473,20.3379,17.4179,16.1408,18.2165,,,,,,,,,,,,,,,,,,,,,,,,,
18.5188,16.5921,16.9421,16.8714,18.4995,18.4853,19.0523,18.3298,16.677,19.8675,19.1431,19.5427,16.441,18.1002,17.5734,,,,,,,,,,,,,,,,,,,,,,,,,
19.6931,17.8924,19.6503,18.9175,19.0891,18.6037,20.086,21.1196,21.5074,21.2975,20.695,19.9188,17.6668,21.2338,21.9321,,,,,,,,,,,,,,,,,,,,,,,,,
16.5714,18.4324,17.2564,21.6183,20.838,19.8616,16.6858,18.3776,17.7021,16.6759,18.4214,16.415,17.69,22.6252,17.3056,,,,,,,,,,,,,,,,,,,,,,,,,
21.7561,21.8207,16.4659,22.5609,16.7217,17.0061,20.3345,18.5985,17.012,17.2862,15.4669,21.6452,16.8511,22.4404,22.6366,,,,,,,,,,,,,,,,,,,,,,,,,
25.2221,23.6033,24.7396,27.8161,26.9877,26.7019,22.8556,25.7399,25.5648,26.9957,26.131,26.7772,21.4524,25.0906,24.9483,,,,,,,,,,,,,,,,,,,,,,,,,
20.8877,21.4845,20.9809,20.749,19.6436,22.0452,22.385,18.4451,18.7886,19.1191,20.917,23.3905,21.0325,21.2954,20.1058,,,,,,,,,,,,,,,,,,,,,,,,,
20.4762,21.6513,20.8636,19.6553,22.1611,22.2578,21.2028,19.7092,20.4199,19.1903,20.2832,23.2054,21.4111,20.3015,18.2126,,,,,,,,,,,,,,,,,,,,,,,,,
22.0686,23.9627,23.8684,22.3466,22.5395,22.8137,24.8269,25.6043,24.6113,23.2218,23.905,24.4225,23.5947,23.2371,26.7517,,,,,,,,,,,,,,,,,,,,,,,,,
26.388,27.046,26.6675,24.8414,24.7166,25.5014,24.7719,22.9461,24.9428,23.4113,22.814,23.5408,24.6916,23.8643,26.7071,,,,,,,,,,,,,,,,,,,,,,,,,
26.6137,26.6455,26.6255,28.3864,27.3103,27.9644,28.4573,28.6106,27.5358,28.8227,28.1939,27.4675,27.6518,27.8025,28.544,,,,,,,,,,,,,,,,,,,,,,,,,
19.9063,20.2163,17.9009,17.7582,15.8346,18.9139,16.75,19.3618,20.6256,16.5346,20.7495,21.2967,20.6893,15.7345,18.557,,,,,,,,,,,,,,,,,,,,,,,,,
25.5723,25.7138,25.0464,24.7822,23.4773,25.2873,25.3319,24.851,25.2619,24.1592,24.8971,24.304,22.7229,23.599,24.5187,,,,,,,,,,,,,,,,,,,,,,,,,
23.7704,25.0194,25.1732,24.1962,23.7384,24.0958,23.2551,24.9923,24.8562,23.3581,25.4168,25.9424,25.129,24.6559,22.1948,,,,,,,,,,,,,,,,,,,,,,,,,
29.9732,29.3404,29.5198,28.5245,29.1831,28.9909,29.4382,29.9916,29.6753,29.7832,29.5528,28.4943,30.5248,29.7715,29.972,,,,,,,,,,,,,,,,,,,,,,,,,
25.0508,25.8728,25.5252,24.3136,23.752,24.0905,25.0022,24.674,23.634,22.836,24.3513,23.4947,24.9599,23.6576,23.2819,,,,,,,,,,,,,,,,,,,,,,,,,
17.9171,22.0368,16.6405,20.2698,18.075,19.4507,22.0566,22.51,17.8749,18.2265,22.5394,22.1671,17.6314,17.58,16.6959,,,,,,,,,,,,,,,,,,,,,,,,,
21.6803,19.9594,18.9516,18.6088,20.305,17.8045,21.0097,20.0567,17.6915,20.2048,19.2657,22.5365,16.8738,19.4197,20.68,,,,,,,,,,,,,,,,,,,,,,,,,
19.6756,21.0363,19.7351,21.5887,17.2341,18.8949,21.015,20.0251,20.1302,20.5145,19.9037,20.6066,17.3059,20.3576,21.2546,,,,,,,,,,,,,,,,,,,,,,,,,
20.9226,21.5112,21.1169,22.1102,20.9523,21.5855,23.9189,21.0751,21.9476,17.4251,20.4178,22.3655,23.5471,19.1921,24.0347,,,,,,,,,,,,,,,,,,,,,,,,,
19.0278,20.867,19.5596,19.259,20.1796,17.487,16.9324,19.3718,17.0418,21.2849,19.7911,20.9193,21.3498,20.8167,19.6682,,,,,,,,,,,,,,,,,,,,,,,,,
21.2648,23.8901,23.8134,22.9524,17.8292,23.2139,24.4569,24.6238,23.717,22.9162,23.1272,21.8795,23.5032,23.3759,22.7113,,,,,,,,,,,,,,,,,,,,,,,,,
20.6288,20.6079,19.4752,20.2254,21.6079,19.2116,21.2882,21.5541,22.3094,21.7091,22.3434,25.2014,21.7537,21.4478,22.0426,,,,,,,,,,,,,,,,,,,,,,,,,
27.811,27.4722,27.6086,28.0786,27.9634,27.8343,28.4738,27.5725,27.7757,28.2525,26.3567,27.5502,27.669,27.4029,28.9279,,,,,,,,,,,,,,,,,,,,,,,,,
29.9855,30.0396,29.8537,29.8368,29.3003,29.3749,30.5499,30.8385,30.8089,30.3633,30.3371,30.2004,29.5405,30.1212,31.3602,,,,,,,,,,,,,,,,,,,,,,,,,
26.0133,25.5845,25.4702,25.1761,25.9318,24.0758,19.4613,21.8262,24.2949,23.5681,23.4121,27.0287,22.9471,23.6904,23.7495,,,,,,,,,,,,,,,,,,,,,,,,,
18.9165,16.4742,16.5123,18.4309,17.2553,19.2932,16.9519,15.4607,19.1149,19.1355,17.2082,20.2341,19.3303,19.2681,19.1257,,,,,,,,,,,,,,,,,,,,,,,,,
22.3403,21.5414,22.6663,20.456,16.0297,20.8277,22.7696,21.5168,21.8444,21.165,20.8547,19.1269,21.7349,21.3472,18.5989,,,,,,,,,,,,,,,,,,,,,,,,,
26.7248,27.9701,27.7488,26.7306,26.6382,26.5751,25.8544,26.5858,25.7037,24.7619,27.1633,28.4153,27.4244,27.0461,27.7544,,,,,,,,,,,,,,,,,,,,,,,,,
23.7338,23.6896,22.2226,21.427,21.4852,23.0242,24.4717,23.1247,23.1727,23.1358,23.802,24.31,23.5652,24.2915,24.0744,,,,,,,,,,,,,,,,,,,,,,,,,
21.4945,23.8407,21.9486,21.5463,16.8449,22.3472,23.5372,21.5959,21.6594,22.3213,21.8297,22.1664,20.1694,22.7852,23.8249,,,,,,,,,,,,,,,,,,,,,,,,,
18.7764,20.0292,16.9835,19.6456,19.583,19.1042,20.6241,16.807,18.169,19.5405,15.3631,20.8727,17.8256,18.1317,17.6415,,,,,,,,,,,,,,,,,,,,,,,,,
23.8679,23.7682,24.116,22.7381,24.198,24.9281,26.7646,24.89,25.6133,26.2991,26.5334,26.4315,24.3775,23.1819,24.6851,,,,,,,,,,,,,,,,,,,,,,,,,
17.0933,19.5635,20.575,24.2639,22.0289,21.9771,18.2798,18.7548,19.0486,16.0315,18.0251,18.2249,18.5863,17.5171,16.9206,,,,,,,,,,,,,,,,,,,,,,,,,
21.5337,20.2507,21.0374,22.4124,17.6381,22.7543,18.9472,21.9745,19.2501,17.0166,18.0111,20.1583,23.9002,21.8784,20.3595,,,,,,,,,,,,,,,,,,,,,,,,,
24.0869,23.8218,24.1217,24.1547,24.1554,24.4596,24.3414,24.105,24.3034,23.7593,24.8358,24.432,24.1965,23.5864,24.8446,,,,,,,,,,,,,,,,,,,,,,,,,
18.9803,15.7123,19.0066,22.1973,21.9261,21.9801,15.8104,18.4104,18.2698,18.3059,18.7432,18.8518,18.4187,17.2611,16.589,,,,,,,,,,,,,,,,,,,,,,,,,
25.8792,26.2249,26.8525,24.9021,25.3998,25.7954,26.4647,26.2812,25.792,25.126,26.0325,25.5914,26.3222,26.0951,25.781,,,,,,,,,,,,,,,,,,,,,,,,,
26.5439,27.3321,27.0158,27.1107,27.0579,26.5753,28.4852,26.3399,26.2543,26.3777,26.4672,27.4568,24.9704,26.2209,27.1741,,,,,,,,,,,,,,,,,,,,,,,,,
22.8124,22.6035,23.5031,22.8176,23.0079,23.3518,23.2204,22.2923,15.7302,22.0191,22.7525,21.8017,21.8392,22.5888,22.2189,,,,,,,,,,,,,,,,,,,,,,,,,
28.132,27.7954,27.7814,28.1099,28.0543,28.0478,28.7523,28.0132,27.5299,28.7035,27.9091,27.4805,27.841,28.5373,27.9181,,,,,,,,,,,,,,,,,,,,,,,,,
19.8632,20.7834,17.2683,19.9837,20.4565,22.0027,19.883,20.1734,17.7065,20.3189,20.7747,19.7961,17.6443,21.8166,21.1774,,,,,,,,,,,,,,,,,,,,,,,,,
16.4785,17.1708,19.291,17.9358,16.0507,16.9953,17.5527,19.8106,20.5563,18.6312,17.752,17.0764,18.8307,16.6785,18.1385,,,,,,,,,,,,,,,,,,,,,,,,,
23.0698,25.6575,26.0727,21.0413,19.838,21.2088,17.3311,18.7671,17.3104,18.0293,21.0512,21.8624,18.3782,17.6247,17.6463,,,,,,,,,,,,,,,,,,,,,,,,,
21.9925,18.9271,21.2976,19.9737,18.4021,19.87,21.9315,19.8191,19.8223,19.8595,22.3202,22.784,20.9078,20.211,20.0448,,,,,,,,,,,,,,,,,,,,,,,,,
17.4702,18.0987,21.5944,16.3645,17.6928,17.9416,17.6087,16.8197,19.807,19.1267,18.753,18.1857,17.9579,18.4972,18.4404,,,,,,,,,,,,,,,,,,,,,,,,,
20.8631,18.5466,17.7366,21.0081,20.7786,20.599,19.0449,17.6765,21.3942,19.0446,20.1346,18.4401,18.6988,17.5822,17.7833,,,,,,,,,,,,,,,,,,,,,,,,,
19.9607,19.6447,19.3973,19.7743,15.4478,20.3152,18.2948,20.4157,18.2403,16.4505,21.7884,20.8561,19.1912,16.8932,21.8422,,,,,,,,,,,,,,,,,,,,,,,,,
26.8355,26.4009,25.2852,24.0655,24.449,25.7373,27.915,25.5337,26.282,25.2845,27.3675,29.1204,26.3377,25.9624,26.8277,,,,,,,,,,,,,,,,,,,,,,,,,
22.1924,22.6239,22.548,24.138,22.6191,23.009,22.714,24.5526,24.2459,23.7775,25.217,25.2384,21.8962,22.8893,23.894,,,,,,,,,,,,,,,,,,,,,,,,,
23.2084,27.0943,25.9172,22.4778,22.112,22.0609,21.1491,22.0266,23.0132,22.2932,25.1925,22.552,21.815,23.7947,25.3204,,,,,,,,,,,,,,,,,,,,,,,,,
19.6789,19.2045,20.4684,20.1652,19.9199,21.3669,17.611,21.5135,18.3908,20.0634,22.3399,22.1573,19.2295,19.5454,20.4769,,,,,,,,,,,,,,,,,,,,,,,,,
20.2509,22.5502,22.025,17.9401,19.8322,18.7705,19.1151,17.1732,18.6762,21.8414,21.6907,21.5328,20.9217,19.8349,20.736,,,,,,,,,,,,,,,,,,,,,,,,,
25.4928,23.7288,23.9615,23.2103,22.6279,23.3669,26.1733,21.4049,22.328,23.046,24.4208,27.7764,24.4154,22.3785,22.0462,,,,,,,,,,,,,,,,,,,,,,,,,
21.7314,17.8841,21.7883,16.3058,16.3817,16.5413,17.2974,19.4982,18.2946,18.8324,19.8492,16.7537,21.4986,21.7006,18.171,,,,,,,,,,,,,,,,,,,,,,,,,
26.8983,25.7296,25.8838,24.5771,25.4809,25.8976,27.5829,26.2606,26.8222,25.6703,27.1808,27.2764,28.2593,26.0154,27.1551,,,,,,,,,,,,,,,,,,,,,,,,,
29.2287,29.101,29.4652,28.825,28.778,29.3236,28.8101,28.4576,28.5024,29.4917,28.3534,28.5909,27.5795,28.5238,27.9183,,,,,,,,,,,,,,,,,,,,,,,,,
29.3342,28.8437,28.5987,27.4129,28.022,28.6715,29.5616,28.8751,28.6115,28.2679,28.9998,29.1779,29.2282,28.825,29.588,,,,,,,,,,,,,,,,,,,,,,,,,
23.1671,25.0838,21.7135,21.4806,21.3197,22.8503,24.6861,23.8519,22.6145,24.0953,25.3692,25.48,22.9716,24.2355,21.1559,,,,,,,,,,,,,,,,,,,,,,,,,
22.618,21.2045,19.4595,23.074,23.4274,16.4232,22.491,22.2247,18.0845,20.0776,17.9817,20.0028,22.8908,22.8977,22.2767,,,,,,,,,,,,,,,,,,,,,,,,,
23.5534,26.1063,24.5706,27.1467,26.0005,28.1383,26.3312,22.7559,26.9004,24.1636,23.4199,25.3916,22.4555,25.1402,26.556,,,,,,,,,,,,,,,,,,,,,,,,,
19.9386,17.8124,19.2273,20.8449,17.8791,15.5887,19.1506,20.2112,21.4262,19.6592,20.2253,17.8167,18.4906,21.2863,17.0671,,,,,,,,,,,,,,,,,,,,,,,,,
20.9963,18.404,18.2833,18.7804,17.1723,16.8436,18.8456,19.764,18.489,17.3919,18.1082,23.9921,18.7173,19.327,20.3739,,,,,,,,,,,,,,,,,,,,,,,,,
21.1446,23.3029,21.7098,22.8424,23.0745,23.7442,23.5366,22.8096,21.5451,22.1079,23.8143,24.8042,21.9001,23.4753,22.9281,,,,,,,,,,,,,,,,,,,,,,,,,
22.6458,20.4754,23.5845,19.6643,19.3882,18.7383,19.4009,18.5477,21.0902,21.0456,18.1478,21.8525,20.3642,20.1513,18.1561,,,,,,,,,,,,,,,,,,,,,,,,,
21.0983,21.2664,22.0231,16.552,16.7302,17.4129,22.6696,21.7114,24.6708,21.9206,20.8211,21.8071,24.6253,16.5763,23.899,,,,,,,,,,,,,,,,,,,,,,,,,
26.7092,28.3299,27.8106,28.6043,28.8911,28.2761,27.8866,29.1084,28.5514,27.9777,25.5463,28.1578,24.3919,27.1773,27.2149,,,,,,,,,,,,,,,,,,,,,,,,,
28.4164,28.5474,28.3926,27.5137,27.2769,27.4799,28.4124,28.2402,28.4601,27.6328,27.9565,27.9238,28.664,28.1266,28.2314,,,,,,,,,,,,,,,,,,,,,,,,,
26.8426,27.59,26.8935,26.5648,26.3053,26.6752,27.6471,27.6424,27.549,25.5266,27.2725,27.4475,27.3775,26.8925,27.2039,,,,,,,,,,,,,,,,,,,,,,,,,
25.8417,25.0623,25.1823,22.1729,20.9403,22.806,26.9741,24.6765,25.5987,24.2375,26.2249,27.4183,26.7139,23.2619,25.6836,,,,,,,,,,,,,,,,,,,,,,,,,
21.9479,20.5938,20.0215,19.5956,20.2682,20.1835,20.2743,20.8013,21.2721,21.0399,22.9847,22.1777,20.4646,21.1674,21.8463,,,,,,,,,,,,,,,,,,,,,,,,,
27.2834,27.5518,27.2586,26.2577,26.8655,26.0603,27.5425,27.4461,27.2494,26.7044,27.1523,26.5561,26.3961,27.3793,27.0568,,,,,,,,,,,,,,,,,,,,,,,,,
23.8279,24.661,24.1092,22.9111,23.1727,22.3413,24.8968,22.7599,23.3953,21.6454,22.817,23.6401,23.669,23.2133,24.8661,,,,,,,,,,,,,,,,,,,,,,,,,
23.4441,24.2217,23.7136,19.7393,16.889,18.9896,23.1282,21.7116,22.9721,19.7531,24.1485,26.3755,24.5849,22.0164,23.1956,,,,,,,,,,,,,,,,,,,,,,,,,
24.538,25.4976,25.1321,22.6852,20.7511,22.3934,23.7098,23.691,23.6652,21.9154,25.1098,26.3628,23.9708,21.7452,23.5797,,,,,,,,,,,,,,,,,,,,,,,,,
20.2222,21.3679,22.4918,19.2063,20.9515,20.2814,22.8132,19.3636,19.9133,22.8924,20.9815,21.0073,22.0379,22.8091,22.2735,,,,,,,,,,,,,,,,,,,,,,,,,
16.3762,19.1564,19.2976,19.4009,17.7549,18.8644,17.7329,16.9355,18.538,16.195,18.4015,18.8476,19.1355,20.4651,18.7052,,,,,,,,,,,,,,,,,,,,,,,,,
17.8642,17.479,18.7541,16.5716,17.733,18.5553,19.6443,19.8187,16.2188,16.3843,19.6743,20.7848,17.3664,19.8199,17.777,,,,,,,,,,,,,,,,,,,,,,,,,
21.299,22.3633,21.1457,19.6782,20.4798,19.5933,19.7509,19.1734,18.8528,19.2137,20.2123,21.2541,19.8101,18.0572,20.6774,,,,,,,,,,,,,,,,,,,,,,,,,
19.1681,18.4887,17.6964,17.9444,18.8139,18.0568,16.3719,20.039,18.5337,19.3724,16.7932,17.9366,19.4197,19.5197,17.97,,,,,,,,,,,,,,,,,,,,,,,,,
17.7439,16.6362,17.2521,19.1395,17.522,19.2155,16.7445,21.6155,19.7386,15.9854,20.9617,20.0231,18.24,18.3457,21.4931,,,,,,,,,,,,,,,,,,,,,,,,,
19.8462,21.141,21.9652,19.1318,16.7453,20.7757,17.061,21.2093,18.9906,17.7563,21.3501,21.0603,22.1572,20.4326,20.5011,,,,,,,,,,,,,,,,,,,,,,,,,
20.1739,18.948,20.1116,18.8996,19.5909,18.2372,18.832,21.0295,22.4256,20.9469,23.7196,25.0156,22.0402,19.8275,21.7652,,,,,,,,,,,,,,,,,,,,,,,,,
19.9891,20.6075,22.3594,19.0903,18.7701,17.9249,20.5171,15.6419,17.2972,18.3723,17.8877,19.0628,19.4435,19.3584,19.3908,,,,,,,,,,,,,,,,,,,,,,,,,
28.654,28.5772,28.4267,28.6107,28.9039,28.8061,29.4498,28.9526,29.0797,29.1683,28.7243,28.9901,28.3393,28.5618,29.1111,,,,,,,,,,,,,,,,,,,,,,,,,
27.1865,27.7544,27.269,26.0617,26.2652,26.6215,26.851,26.2563,26.077,27.0243,27.3302,26.699,24.1792,26.2705,25.4089,,,,,,,,,,,,,,,,,,,,,,,,,
21.8148,19.7111,19.1232,17.9659,18.0612,17.9026,19.8654,17.8596,18.7693,19.836,20.1608,22.5962,17.2049,18.8743,21.2187,,,,,,,,,,,,,,,,,,,,,,,,,
17.2671,20.7411,21.434,20.1541,20.4302,19.0209,18.9664,19.7656,19.8763,16.9007,19.7085,21.6859,18.7257,19.8869,19.5408,,,,,,,,,,,,,,,,,,,,,,,,,
24.0629,25.5387,25.4134,24.3704,23.7347,24.5025,24.6428,24.2342,24.4147,21.741,24.692,26.1377,24.5622,25.2069,24.9324,,,,,,,,,,,,,,,,,,,,,,,,,
25.4802,19.943,20.7897,22.7591,24.5549,24.027,19.9468,23.8915,21.9786,21.1166,24.5047,25.1399,22.6808,23.746,20.3273,,,,,,,,,,,,,,,,,,,,,,,,,
21.6781,21.6259,21.4222,17.8981,17.5766,17.2633,21.3419,17.3515,18.6442,19.9408,20.0162,18.144,17.9393,17.7177,18.5824,,,,,,,,,,,,,,,,,,,,,,,,,
15.8087,21.5747,22.815,15.4312,20.8269,20.9431,17.642,21.7948,21.7888,18.0964,18.243,20.4547,17.6646,22.0357,21.8705,,,,,,,,,,,,,,,,,,,,,,,,,
30.4675,28.374,29.8721,31.8081,31.6806,30.6919,30.3218,30.6922,30.6177,30.9914,28.7181,29.1657,28.5544,29.8986,29.8112,,,,,,,,,,,,,,,,,,,,,,,,,
28.8455,28.3226,28.5512,29.1081,29.0983,29.368,30.9007,30.1383,29.9513,30.1654,29.9871,30.2278,30.1957,29.1409,30.4135,,,,,,,,,,,,,,,,,,,,,,,,,
17.6896,20.9108,19.8886,20.5631,17.4424,17.5976,22.1799,20.1636,19.9016,20.6224,21.4599,19.7199,19.1277,18.8828,21.6035,,,,,,,,,,,,,,,,,,,,,,,,,
