LFQ.intensity.1.Li_Fresh,LFQ.intensity.2.Li_Fresh,LFQ.intensity.3.Li_Fresh,LFQ.intensity.4.Li_Paper,LFQ.intensity.5.Li_Paper,LFQ.intensity.6.Li_Paper,LFQ.intensity.7.Li_Std,LFQ.intensity.8.Li_Std,LFQ.intensity.9.Li_Std,LFQ.intensity.10.PBS_paper,LFQ.intensity.11.PBS_paper,LFQ.intensity.12.PBS_paper
26.02643776,26.0441227,25.96181679,26.6601696,26.5649128,26.63920403,25.4510479,25.62970352,25.8033638,26.38144302,26.31245422,26.32072258
26.02373314,26.71292877,27.14228821,26.96002769,26.2153244,26.81078339,26.78031731,25.50515556,27.03622055,26.68391609,26.67935944,26.57571411
26.01437759,25.75773621,26.79785919,26.52590752,26.50110435,26.5780201,26.52869797,25.69423676,26.56852722,25.78029251,25.89407158,25.95389175
26.01309967,25.6320076,25.89381599,25.7489109,26.02106667,25.99653816,,25.21903992,25.49246597,24.33844566,24.76931,24.69784546
26.00440407,26.18141174,26.05922318,26.1640377,26.04395676,26.15118217,26.0028801,26.01045609,25.83552361,26.05160904,25.94915581,25.76777077
26.00144196,26.19561768,26.235569,26.83532906,27.13741112,27.08638573,26.30274391,25.71623039,26.29486275,26.96895027,27.28841591,27.00367355
26.00090599,26.01939201,26.0150795,25.99289131,26.12182808,26.03202057,26.62519455,26.38850594,26.22719955,24.93440628,25.08792496,25.08204651
25.9967308,25.74844933,25.62449837,25.4124794,25.05916023,25.51986313,26.02223206,26.1987114,25.84057426,24.30862236,24.98541832,24.44682693
25.98085022,26.05986214,26.24755096,26.00564575,25.89603615,25.83956528,25.87298012,26.42758369,26.05492401,26.24336243,26.05637169,26.1364727
25.97438812,26.16432571,26.05779839,26.02576256,25.97949982,25.8275013,25.59254837,26.44290924,25.93766403,25.31789589,25.88282967,25.31416702
25.97314072,26.41929626,25.15950203,25.8822937,26.1332016,26.09583282,25.52880096,25.74909019,25.91838837,25.92068481,25.68212128,25.65343285
25.97142982,25.76119041,25.5256691,26.40243149,26.0432682,25.99075127,25.54099846,25.66698265,25.7565155,26.78294373,26.74098396,26.82977676
25.95269203,25.46836662,26.19692993,28.01494217,27.95886612,27.98207092,26.30307579,26.08891487,26.30725098,27.31440926,27.53222466,27.17178726
25.93073463,,26.90000534,25.39080429,,24.67147064,26.60031128,,,28.27324295,29.29603195,27.8727932
25.92691803,26.0705471,26.36422729,27.3482399,27.01648331,26.99528694,26.06640625,26.37326813,26.3658123,26.69032478,26.48943901,26.66451645
25.92680359,26.08029938,25.77946472,25.48692513,25.67962646,25.18275833,25.8080368,26.68110275,26.00401688,26.43106461,26.63879013,26.8659668
25.92469978,25.93824768,25.97333717,25.35769844,25.46079636,25.26785278,25.68445015,25.99507141,25.80175972,24.82696724,24.63134193,24.79277992
25.88669586,26.06052208,26.41651154,26.31124115,25.87939835,25.90655708,25.65176582,25.63067627,25.94940186,24.83026123,24.63494682,24.73830414
25.8848114,25.97849655,25.78847885,25.19542885,24.6323967,25.15236282,25.54297638,26.29626274,26.18918228,,,
25.88448524,25.6848259,25.67613411,,,,25.60930252,26.06814957,25.47019958,26.80279541,26.91900253,26.63713264
25.87623978,25.61180878,25.92225075,25.66419029,25.44164467,25.50461006,25.62953758,26.00585938,25.59670639,24.95446968,25.08954239,24.75577545
25.87222862,25.72489166,25.03082085,25.03996849,24.95584297,24.66291428,24.88124275,25.65750122,25.35090446,,24.43154144,
25.87175941,25.97366524,25.61711693,24.82308578,,24.97351265,26.73814964,26.15624619,25.71575928,26.56486893,26.2849102,26.77152824
25.86502266,26.09210587,25.89377022,26.49263573,26.51322174,26.13992882,26.08966255,25.47230911,26.04520607,26.2394886,26.36713028,26.14916801
25.85497856,26.08338737,25.65987015,26.13758659,,25.77946472,25.80552864,25.79223251,25.55089378,,25.36071587,25.56749725
25.85224342,25.63751793,26.63726997,26.51858902,26.45324707,26.22007561,26.37177277,25.528862,26.56188583,25.46759033,25.73345184,25.60512543
25.85119438,25.44464874,25.71803474,25.11902046,25.22652054,25.0494709,25.68445015,26.09331512,25.68864441,24.29712105,24.41105843,
25.84840393,26.13661003,25.59755898,25.5743866,25.72788048,25.75348282,25.55806541,26.34307861,25.8568325,25.25569534,26.06917381,25.0580864
25.84292412,26.07118225,25.79718971,,26.00564575,,,25.81802177,,,,
25.84227753,25.94868851,25.70210648,,24.89795303,,,25.62162209,25.0116291,24.49874878,,24.44196129
25.83994865,25.81653214,26.1571331,25.61473083,25.36989403,25.55244827,26.26865578,,25.89245033,,,
25.82834816,25.49387169,25.65812683,,25.3899498,,25.74878311,24.96846771,25.5135231,25.49689102,24.85908508,
25.82505226,25.65651894,25.62681007,25.65575409,25.38952446,25.56717873,25.4989624,25.88056564,25.57493401,25.18279457,25.00834084,25.06886673
25.81513977,25.60814667,,26.04963684,,,,26.23523903,26.36884689,,,
25.81421089,25.82476044,26.43836403,26.45415878,26.91832161,26.84409904,26.75748062,26.0739212,26.47044754,25.69755363,25.56334305,
25.81022072,25.37746048,23.87708282,24.48462105,,24.42803001,,24.56191635,23.46811867,24.41944122,24.27391052,24.23921585
25.78765869,26.35481071,,,,,,25.7961998,,23.70472145,,
25.78688622,26.31314659,25.71840096,25.64682961,25.71907997,26.06114006,25.76885605,26.50760651,25.75737953,24.82595062,25.05428314,24.82614326
25.7774353,25.59423065,25.72917747,25.6725769,25.93784332,25.60102081,26.09575081,26.25992012,26.05552483,25.81364822,25.53756714,25.37812233
25.77208138,27.77611732,23.77474785,24.34177399,24.81797218,,,26.68805885,23.36198807,24.31049538,,
25.77157784,26.01015663,26.25841141,26.32793427,26.10125351,26.16470909,25.78401756,25.81599617,26.07111931,25.19163132,25.27081299,25.23286438
25.76678467,25.72093201,25.97644424,25.93068886,26.07453346,25.92338562,25.89282227,25.04042816,25.41157532,25.96186066,25.93127632,25.4973793
25.75580215,25.36549568,25.68704414,25.90444565,25.77976608,25.60303116,25.49255943,24.67314339,25.32058525,,25.78606224,25.67546082
25.75493622,,26.24715233,26.33261871,26.23213196,26.56720734,26.35088921,26.42710304,26.13975334,26.35129356,,
25.75016403,25.44433212,25.43844414,24.95402527,25.54733849,25.24278069,25.09832382,24.65075111,25.14258003,24.77946472,24.84378815,24.87530327
25.74414444,26.09119797,26.95460129,26.59334755,26.62742233,26.65880775,26.98294067,25.78099251,26.80587387,26.41984177,25.93793488,25.89467239
25.7361908,25.64705086,,25.45334244,25.26995659,25.38807869,,25.26581573,25.06208801,25.89024925,25.09555054,25.48065186
25.73526001,25.69008446,25.97292137,25.9452095,25.87502098,26.34465408,26.2609787,25.00406075,26.32560158,26.14299011,26.32367897,25.54309464
25.73414993,25.87939835,26.25837517,25.81728935,25.60701752,25.9699173,25.64154816,25.94755173,25.82150459,25.46257591,25.29516029,25.65826416
25.73394203,25.67295456,25.53477859,25.08739853,24.93409157,25.18150711,25.4785862,25.97875786,25.55309296,24.57577133,,24.53308678
25.73264885,25.46220207,25.77510071,26.12016678,25.80158806,25.94469643,25.7837429,25.30459023,25.86688614,,25.04310036,24.65818214
25.73156166,25.64682961,25.9086647,25.96901703,25.68971252,26.0383358,25.54389191,25.49451256,25.69585609,23.91597557,,
25.70416641,25.42370987,25.69983292,25.74834824,25.68509293,25.82793808,25.75169563,,25.77658272,25.55347443,25.58075333,25.41548157
25.7040081,25.36004639,26.08068657,26.58434105,26.09111786,27.33236313,26.0102005,24.11981201,26.4823761,27.34663391,26.4924202,26.41855621
25.69991112,25.59097862,25.87874413,25.90774918,25.71148491,25.71253395,25.65501785,25.44966316,25.76577377,24.79367256,24.80552864,24.71088028
25.69596291,25.96455193,26.20390892,,26.57172585,25.94851112,,25.23899651,26.13891411,25.11715698,25.3521862,25.3631916
25.69139099,,25.69404984,,24.56738091,24.8042984,25.08845139,25.61748123,25.03531837,,,
25.68624306,25.63339424,,25.39515877,25.60769463,25.27479935,,25.69221497,,29.60586739,29.41588783,29.47398186
25.67281914,26.051651,26.43444061,25.94993591,26.33737373,25.9250164,26.3170166,25.84457779,26.5892086,24.51195526,24.13492584,24.95153809
25.66890335,25.48508263,25.74965286,,,,25.88306236,25.63920403,25.74663162,,25.11569023,
25.65883636,26.69723511,25.34786797,25.17352295,25.62839699,,27.11693954,25.96637917,26.2481308,,,
25.65608215,25.47230911,26.13516045,26.10505676,26.19873047,26.09619331,26.15402603,25.32061958,26.19242287,25.6601963,25.94400406,
25.65591812,25.99059868,25.92524338,26.05324745,25.70690918,25.84285355,26.55137825,26.02176476,26.13353539,25.08553505,25.56430244,25.22416687
25.65105247,25.29459953,26.11368561,25.42483139,25.48099136,25.37703133,25.40298462,25.5298748,25.5417366,24.78591347,,25.49817085
25.65023232,26.14658737,26.6925869,26.53310204,26.71515656,26.69444847,26.56287575,25.58216095,26.46707726,26.31637764,26.60780716,26.2265377
25.64757156,26.00992203,24.31844902,,,,,25.77240944,,,,
25.64699554,25.63898277,25.61158371,26.18548203,25.94663811,25.86860657,,25.41876602,26.07538986,25.61377716,25.61750793,25.67440987
25.64614296,25.7471447,25.58906555,25.44252968,25.23757553,25.43185997,26.00849152,25.73902702,25.34641457,24.83701515,24.71287537,24.89624405
25.6412735,25.30309296,25.54969025,24.55438232,,,,,,,,
25.62786865,25.24103546,,,,24.33121872,,25.60980988,24.66887665,,,
25.6139164,25.78419113,25.74457932,25.10057068,25.39312935,25.50309372,25.92340851,25.5693531,25.70582771,24.65365219,24.94203568,
25.60167313,25.35873985,25.21118927,25.80516052,25.95590973,26.09551048,25.58431244,24.85623932,25.09305382,25.8961525,25.93373108,25.95916557
25.60082245,25.25089836,,,,,,25.2545414,,,,
25.59929085,,,26.23330307,26.19908524,26.40158463,26.68739128,,26.00502396,28.14331055,28.18030167,28.26521492
25.59531212,25.35575104,25.78795624,25.68107605,25.66286087,25.62433052,,25.6685524,25.76668358,25.48946953,25.80055237,25.61677933
25.59451485,25.36192131,25.6012764,25.8604126,26.0257206,26.10962677,25.68137169,25.66283417,25.71019745,26.86573029,27.10359573,26.89804459
25.59397316,25.63189697,25.2656002,25.23523903,25.18672943,25.06188202,25.26202011,25.48431396,25.5676136,,,
25.57149506,25.62262726,26.69112396,26.48936081,26.31255722,26.49292564,26.62072754,25.71082878,26.78406715,25.3482399,25.53154182,25.44002914
25.55958366,25.0823307,,25.19407654,25.29094887,25.24764252,,,,26.38246727,25.84543991,26.03481483
25.54580688,25.1298275,26.25356865,25.93627167,25.86367607,25.82730675,,25.59662056,25.87502098,25.28259659,25.1487999,
25.54055595,25.44272041,24.83325577,24.93134308,25.29523087,25.34472275,25.57094574,25.69146919,25.13907051,24.74365616,24.71565437,24.99589157
25.53883934,25.5575695,26.77793694,26.19861794,26.39741325,26.30559921,26.44174004,25.98176575,26.21832085,25.4497261,25.44294167,25.42091942
25.5339489,25.58626175,25.78740883,25.49280357,25.45907593,25.49005127,25.53750801,24.98011017,25.61790085,,,
25.53380013,25.34780121,,,,,,25.29684067,,,,
25.52309799,25.34661674,25.79659653,25.44040871,25.47775269,25.7112484,25.62583542,25.22593117,25.56706238,25.02715492,25.13942146,25.27632523
25.52300835,25.49298668,,,,,,25.35484505,,,,
25.52040291,25.19989014,25.23907089,26.18782425,26.21630478,26.2663517,,24.81489563,25.35709572,26.34541702,26.53587723,26.55304909
25.51905441,25.17998886,25.12419701,25.27884483,25.34095955,25.19756889,,25.73871803,25.44981956,,24.83913231,
25.51851273,25.28633881,24.2017231,25.28866386,25.53154182,25.13092613,25.73639679,24.58382607,24.50409508,25.28206635,25.30959511,25.43609428
25.51650047,25.38880157,25.61980438,25.66044235,25.29568481,25.19565392,25.04585266,25.96190453,25.55449867,25.54288864,25.6115551,25.42140007
25.51328087,25.86865425,25.88261986,25.43361282,25.43039322,25.48012924,26.10351563,26.13494682,25.72333145,24.5909214,24.99230766,24.90816116
25.51156235,25.43558502,25.44379616,25.06307602,25.22059059,25.25003052,25.45685387,25.87764359,25.50370026,23.8233757,23.91779709,24.03237724
25.50175858,25.6108799,25.56031227,25.64405441,26.20569992,26.32961082,25.15530014,25.07144737,25.57790375,26.32608223,26.12563515,26.05781937
25.49637413,25.44562721,25.58580399,25.38962173,25.30872726,25.3036499,25.63223076,25.85083771,25.56706238,23.9564209,24.77936554,24.55180359
25.47487831,25.36452866,25.3910656,25.43033028,25.18067169,25.63541603,25.55929184,25.77582932,25.43714142,,,
25.45898247,24.81938553,25.79998398,25.65192986,25.54132271,25.58754921,26.054842,,,,25.12668037,
25.45616531,25.53682518,25.75623512,25.68118286,25.75284576,25.69099045,25.54710197,25.26974297,25.73920631,,,24.55800819
25.45613289,25.03552818,25.60854149,25.17188263,24.67809677,24.52671432,25.06278801,25.74365616,25.11898041,,24.13883591,
25.44610023,25.00320244,27.05361938,31.33654976,31.54323959,31.5560894,25.77522659,26.16514969,26.09065247,31.71440315,31.0984211,31.89109993
25.43434525,25.18139267,,,,24.81391907,25.17691231,25.39538765,25.17459106,,,
25.43265724,25.9253788,25.71431732,26.04743385,26.19503403,26.0506134,25.8841114,25.27877426,25.92057037,25.68131828,,25.70682907
25.43179703,25.32906342,25.45302773,25.60701752,25.73515701,25.77758598,25.11414146,24.44132805,25.41431999,25.58462906,25.46500778,25.11600685
25.42905235,25.08448219,24.80744743,24.45412636,24.3653965,24.60710144,24.7424221,25.29687691,25.0089817,24.54557228,,
25.42017937,25.37321854,,25.2920742,24.99157333,25.32130814,,25.09458351,,25.09980965,25.01312065,25.11822701
25.41918373,25.39933777,25.44468117,25.48394585,25.6242466,25.63469696,25.62474823,25.23728371,25.36613083,25.0444355,25.32769394,25.19929123
25.4108963,25.36672974,24.34218025,25.25237846,24.94095993,25.15973282,,25.34140015,,25.50660896,,25.82958412
25.40798187,25.46874046,25.49634361,25.92671394,25.68029785,25.87222862,25.3521862,25.02221107,25.1839695,25.13809395,25.35087204,25.21345139
25.40794945,25.58460045,25.83209801,26.5440979,26.23209572,26.35088921,26.03284073,25.18131638,26.01983833,25.66497803,26.15470123,25.76875496
25.40220261,25.8692894,26.91182327,26.38174057,25.70882988,26.50298691,26.26728058,25.44663811,26.47738266,,25.22232437,25.43774605
25.40054321,25.43083954,24.91095352,,24.84369087,,,24.91314697,,25.4107666,,24.54963112
25.39904404,25.12115669,25.44771004,25.75340652,25.56307983,25.62939835,25.18226433,24.95881081,25.23483849,25.9172287,25.59474182,25.35339737
25.3925724,25.25896835,24.12084007,24.7537384,24.53207588,24.56110001,24.11378479,24.77615547,24.32738495,,,
25.38146019,25.15923309,25.0383358,24.44537544,24.01145935,24.74816895,24.85956001,25.01516533,24.66008759,,24.08836937,
25.38132858,25.53673744,25.60424805,24.88613701,24.99701118,24.9312973,,25.54980659,25.55124474,25.12198639,24.89152336,
25.37822151,25.21881866,25.34462166,,,24.98984146,24.66008759,25.68699074,24.92397499,24.60320091,24.32223701,24.33517647
25.37686539,24.95517921,23.86050797,24.02462196,,24.21334076,24.13641357,24.39139366,24.21230316,,24.10908699,
25.37185669,25.10241508,25.04847336,24.86381912,24.82696724,24.99226379,24.8183136,25.41319084,25.18895721,,24.78236771,
25.36719704,25.46323013,25.30086136,24.83821869,24.80163765,24.96353722,25.31461525,25.74345016,25.22780609,24.3698616,24.07944489,24.48185349
25.34982681,25.44120026,24.7056179,25.31309509,,25.25169182,24.72468376,25.12218285,25.08468437,24.77157784,,24.79158783
25.3428936,25.38525009,26.5926342,27.45787239,27.47119331,28.01595116,26.69922256,25.42322922,26.36964607,27.46971893,27.60632515,
25.33790207,25.18097687,25.2349472,24.98593903,25.24800491,24.77685738,25.35470963,25.71628189,24.95344734,,,
25.33541489,25.38567924,,24.91501808,25.0294323,24.95526695,,25.29754066,25.1378994,23.66057777,24.41879845,
25.33510971,25.14117813,,24.62086868,,24.86273193,,25.11350632,24.99791527,24.44398499,,
25.31641197,24.8080368,24.52814674,24.36084938,24.45129967,24.36151886,,25.03086472,24.56110001,25.53011322,25.00165749,24.81494522
25.31599808,25.17702675,25.58414078,25.57383728,25.85880089,25.56063461,25.86176109,25.05370331,25.4777832,25.18740845,25.55508423,
25.31499672,25.10137367,25.89737511,25.62658882,25.66332245,25.74460602,25.25144005,24.29977798,25.73000717,,,
25.30851936,25.88734627,26.0600071,25.29393387,,25.68712425,25.72793198,25.12687683,26.2561264,,,
25.30406761,25.6098938,25.61042976,25.35464287,24.95402527,25.15294266,25.40506363,25.30138397,25.34594154,24.74652863,24.90582275,24.49868774
25.30358124,24.88655663,,,,,23.42303658,24.89573669,,,,
25.29694557,24.97757912,25.02360725,24.85828018,24.85176659,25.01809692,24.87516212,25.27643204,25.02411461,,24.64707756,
25.29614067,25.8154335,25.29540634,26.44759941,26.29430199,26.20002174,25.66633224,25.40817642,25.35080338,26.8260231,26.44610023,26.79736328
25.29365349,25.33711815,26.37909889,26.1222229,25.98067665,25.9657402,26.74226952,25.19719315,26.48972893,25.70429802,25.22501183,25.58877945
25.28788757,25.32820702,26.18940926,25.96703911,25.73293495,25.9721756,26.32733345,25.21341515,26.12994576,25.41722107,25.55821228,25.66871452
25.28661919,25.37132454,25.38958931,24.99593353,24.9615078,24.49753189,25.63045311,25.47218513,25.56668472,24.18305969,,
25.27770996,25.15634155,24.408144,25.33759499,25.33210564,25.32817268,,,24.8218689,27.12543869,27.51780701,27.09748077
25.24901772,24.81048965,24.42367744,24.04535294,24.01495171,,24.35823631,24.13938332,24.48940659,,24.13907051,24.30827522
25.24023438,25.29379272,,26.84565544,26.92807007,26.81567764,25.35154533,25.61006355,,27.81017113,27.99107552,28.2671814
25.23848724,25.24048996,24.99537277,25.70767212,25.68789864,25.57865334,25.43545723,25.27806473,25.01979446,25.57227707,25.40139008,25.28206635
25.23290062,24.99731255,,,,,,24.61397362,,,24.83942032,24.79426765
25.22890663,24.94565582,24.8554306,25.93174934,25.64273262,25.73758316,25.08257484,25.33827591,25.01703644,25.61301804,25.35870552,25.39979362
25.22390938,24.9706192,25.71389771,25.53851318,25.28665543,25.19227219,25.24738884,24.78705978,25.56412697,25.56569672,25.66144753,25.6300087
25.21863365,24.98328781,25.13437843,25.02905273,24.77535057,24.83195305,24.97906303,24.97434425,24.80484009,24.42758369,24.31070518,24.27965927
25.21297073,25.12726974,,25.67335892,25.42050171,25.30803299,,24.90655708,24.97840881,25.55645943,25.60597229,
25.20426369,24.97263718,24.40956879,24.29109001,24.20702171,24.3251915,24.36064911,24.8727684,24.46338654,24.69630814,24.52772903,24.62622643
25.20325661,25.21582413,25.36873055,24.98085022,25.02542496,25.27760315,25.47929573,25.32234001,25.01911545,24.45694923,24.80508614,24.40509605
25.19685555,25.14370918,24.54786682,24.6482296,24.56366158,24.63167572,24.89790726,25.21985245,24.81802177,,23.6799221,
25.19674301,24.14055443,,23.88474083,24.19805527,24.26341629,,24.28142929,23.86910057,24.49368858,24.71082878,24.86287308
25.1964798,25.52623749,,,,24.09022903,,24.73122597,,24.85295677,25.27376747,24.527668
25.19106674,24.71884346,,25.51863289,25.40473938,25.41312599,,24.76905823,,26.32573891,26.13836861,26.18676758
25.18059731,24.86353493,,24.40561485,,24.21778488,,24.79238319,24.61543274,,24.9682045,
25.16875076,24.97088242,24.78994751,24.32738495,24.83691978,24.6201973,24.39871788,25.04021835,24.56500053,24.34340096,,
25.16422844,24.99438095,25.04389381,24.99139977,24.72640038,24.87239265,25.07083321,25.09703827,25.09430313,24.5920639,,
25.15811539,24.27568626,23.93228912,23.91688728,23.88567162,24.44170761,24.21356392,24.6894989,23.9564209,,23.92931175,24.51020622
25.15746117,25.01877594,24.96732521,25.74962616,25.66768646,25.6458416,24.48222351,24.53480911,24.96802711,25.24303627,25.5685997,25.55030632
25.15668869,25.04714203,24.52492142,24.79921722,24.6858139,24.70012283,,24.87722397,,24.60518074,24.88990021,24.51803398
25.14090538,24.97513199,24.88516045,24.75419617,24.75699806,,25.19084167,24.98901939,24.90062714,24.92777634,24.66041374,24.97254944
25.14086533,25.60461617,25.29705048,25.22707176,25.30758095,25.33285713,25.69484711,25.90534019,25.35130882,23.93975067,24.86225891,24.18721962
25.13914871,25.05812836,25.70843506,25.34952164,25.32433319,25.551157,25.66760445,24.97932434,25.91599846,26.13480949,26.52708626,26.38169098
25.13723564,25.13465309,25.52133179,25.58960915,25.63948059,25.74650383,25.62262726,24.72192383,25.52219963,25.11676025,25.31582642,
25.1315937,25.06562424,25.60673523,25.4596405,25.63779449,25.72257423,25.43310356,25.25129509,25.69077682,25.24959564,25.65427971,25.41096115
25.13139725,25.27965927,24.60823059,25.30935097,25.30176735,25.57579994,25.24347115,25.0618,25.05734444,,25.92512894,25.43850708
25.12190628,25.23121643,24.97233009,24.91255379,25.06648827,25.11445999,24.96066856,25.47818565,25.23019028,,,
25.11937523,25.41180229,23.7634449,,,,,24.63986588,,,,
25.11505508,25.14312553,24.90021324,25.13069153,25.13116264,25.20441246,24.53777313,24.77866364,24.83460617,24.62633705,,24.48818207
25.096838,24.98193932,25.10992432,25.89915276,26.3394146,25.91963959,24.7564888,25.38396645,25.32916641,26.50972176,26.54015541,26.60272026
25.09607315,,,,24.79193497,,,,,25.33268738,25.39188576,25.44906425
25.09579086,25.21360016,24.99916458,,,25.08460426,25.31886292,25.54061508,,,,
25.09148026,24.74852753,24.92043495,,,24.23037338,24.45481682,24.84618187,,,,
25.08630562,24.86287308,25.41460991,25.36773109,25.03225136,25.15611076,25.04042816,24.52163124,25.50935936,24.53937149,24.60896492,
25.06915474,24.85329056,24.80661201,24.61980438,24.37438011,24.56801987,24.90159416,24.57963181,24.88929749,,23.88119698,
25.04214096,24.91652298,24.93440628,26.24250793,25.91488075,25.8815937,24.57565498,25.17340851,24.90550041,26.54620552,26.31991386,27.10878944
25.03699493,24.67271233,24.66052246,24.63272858,24.68613625,25.08094978,24.4593277,24.85162354,24.26463509,,25.24063492,25.50400352
25.03665924,24.92782211,24.8940258,,25.07598305,24.93669891,,,,25.1998539,,
25.0318737,24.91035843,24.92361259,25.29953384,25.16146469,25.20411491,24.74909019,24.89910698,,,25.40392685,24.78885269
25.02930641,24.81797218,25.04839134,,24.7551651,24.64597893,24.7701683,25.03741455,,,24.78416634,
25.02901077,25.04151344,25.22677803,24.41222191,24.41757584,24.26599312,24.92673683,25.50669861,25.06089211,23.93759727,,
25.02753448,24.37338448,25.33643723,25.59383011,25.42755127,25.41744614,25.40213776,24.98320198,25.23567772,25.50763702,25.66917419,
25.02356529,25.05237579,25.75133896,26.67546082,26.42043686,26.69444847,25.73161507,24.93183899,25.78703499,25.33408546,25.93898773,25.41109085
25.01979446,24.72801018,24.31312943,24.71481514,24.75052071,24.58978081,,,24.30228996,,,23.88994789
25.01911545,24.46076393,24.11195564,,,,,24.43319893,,24.61818123,24.62795258,
25.00769997,24.35501289,,24.51532745,,,24.59286118,24.56645203,24.10892868,24.95318222,25.74975395,25.67570305
25.00152779,24.6408596,23.95819092,,,,,24.57461739,,,,
25.0000248,25.16764069,25.38814545,25.49289513,25.41776848,25.3764019,25.23790359,24.74010849,25.09908676,,,
24.98875809,,23.38732338,,24.77499962,24.56214905,,,23.75755692,25.11418152,25.19422722,
24.98862839,25.20258331,25.25601959,25.33015823,25.29593086,25.07377815,25.11259079,25.42082214,25.25367737,25.00358772,24.71166801,
24.97928238,24.84923935,,,,,,24.69088364,22.94513893,,,
24.97862625,25.34391022,24.87661362,24.76910782,24.80020523,25.00615883,25.30629539,25.41021729,24.90108681,25.29133606,25.83814621,25.38663292
24.96855545,25.07785797,25.14887619,24.90600586,24.6753521,24.97731781,24.59718895,24.80424881,24.58617592,24.95006943,24.89855194,24.9460125
24.95951843,24.91897964,25.37348366,25.24597549,25.51541901,24.52778816,24.89212608,24.56360435,25.43688774,25.56732368,25.37082672,
24.94695091,24.75633621,25.46497536,24.93714905,25.06874466,25.01273727,25.33395004,24.67416763,25.20037651,25.03284073,24.88846207,25.04930496
24.93979454,24.8263855,24.59781456,25.0192852,24.45951462,24.39407921,24.31962013,24.49087715,24.53836632,,24.65638161,
24.93912315,24.83985329,24.57605934,24.35642433,23.83942032,,24.32950783,24.72244453,24.30952454,,,
24.93634033,24.93431664,25.04184914,24.98389816,24.72645187,25.04497719,24.91296387,24.41976166,24.98949623,24.6063118,,
24.93292046,25.06311607,25.23939705,25.04880714,24.94382477,24.92066193,25.02407265,25.33316422,24.90044212,,,
24.93116188,24.63284111,25.25118637,25.97344589,25.96868706,26.18300438,,,25.16257858,25.8018837,25.53724098,25.70990944
24.9287262,24.88180351,26.65212059,26.07806015,26.23846817,26.10463524,26.59605217,25.03212547,26.4804821,,,
24.92700768,24.77087402,25.34820557,26.02180862,25.16909409,25.40151978,24.57022095,24.91136551,25.02360725,,,
24.92220497,24.52868271,,,,,,,,,,
24.92075348,24.6453743,,,23.33647156,,,24.26484871,23.65414429,23.46774673,23.70070648,23.20670891
24.91720581,24.80178452,24.59997177,24.40177917,24.49142838,24.2540741,,24.52552032,24.48940659,23.56500053,23.73003387,23.64669228
24.90898514,24.66871452,25.2421627,,,,25.16978264,25.46590996,25.15464401,,,
24.89642906,25.08877373,25.24445152,,,,24.89979744,25.49850464,24.80040359,,,
24.88953018,24.22552681,23.93517113,,23.99636459,,,24.2660656,23.95082474,25.33442688,,
24.88040352,25.19726753,24.84354782,24.18895721,23.95233727,24.18290901,24.72452736,25.24416161,24.81230354,23.84364319,23.72629547,
24.87502098,24.85780525,,25.90703773,26.37732887,26.14088631,,,24.5817585,26.79004669,26.03290367,26.47412109
24.86476326,24.75954056,25.82464027,25.59491348,,25.55792046,25.64003181,24.84837914,25.70321655,24.52945709,24.52001381,
24.85737801,24.87135887,24.62828636,24.69561768,24.56587219,24.52217102,,24.70028305,24.74693871,24.60512543,,
24.85295677,,25.05357933,24.67179489,,24.31243706,24.55724907,24.86999512,24.74806595,,,
24.8233757,24.93192863,24.80360985,24.45512962,24.46861649,24.70065308,24.84560776,25.13096619,24.82938957,,,
24.81816673,24.60235214,24.90058136,25.0823307,24.97438812,24.77851295,25.05407524,24.22169876,24.92483521,24.37895012,24.43720627,
24.81723976,24.97635651,,,,,,24.71177292,,,,
24.8107357,24.58227539,24.91761589,24.80882263,24.56813431,24.69513893,24.80025482,,25.13171196,,24.14390373,
24.80999947,24.5850296,24.90861893,25.08816719,25.14666557,25.61040115,25.26356125,,25.09655571,,25.36599731,
24.80916595,24.84105301,23.69370461,23.27270126,,,,25.96886253,23.72899628,24.79738808,25.09952927,24.30103493
24.80749512,24.75684547,,,,,24.42085457,,,,,
24.80424881,24.92944717,,23.95393562,24.05150604,24.13860321,24.0110321,25.11450005,23.72098541,24.80242729,,24.84541512
24.80064964,24.64938164,,,,,,24.58411217,,,,
24.78581429,24.82808304,25.00062561,24.64932632,24.60800552,24.44644737,24.62772942,24.61296082,25.03460503,,,
24.77399445,25.23418045,24.95779228,24.93683434,25.12012863,25.25331688,25.0294323,25.03460503,24.7136631,,,
24.76981354,,,,,24.22258186,24.83600426,25.17340851,,,,
24.76004791,,,23.88324928,,24.2171936,,,23.1663456,,,
24.74488831,25.15695953,24.98267937,25.39819527,25.35635567,25.62363243,24.68965912,25.26556396,24.37980843,25.60823059,24.78456688,24.6568737
24.74468231,24.37278557,23.67044449,23.34380722,23.17996597,23.43504524,23.60206985,24.33374405,23.69168282,23.77996635,23.87858009,23.18842888
24.74036598,25.05833435,25.43704605,25.01533508,24.85324287,25.0263958,24.88990021,24.23724747,25.14039803,,,24.7039814
24.73814964,24.86509323,,,,,24.87492752,24.66692734,,,,
24.73711967,24.62917519,24.81894684,24.7684021,24.11783218,24.71915817,25.05142212,24.28220749,24.85138512,23.50966263,23.80842972,
24.72608757,,25.16695023,24.69763374,25.59069443,25.50160599,25.34468842,24.94064713,,,25.53486824,
24.72530937,25.11695862,,,24.72223663,,25.10181427,25.42710304,,,,
