Abundance Sample AM 36_1 (FFPE),Abundance Sample AM 36_3 (FFPE),Abundance Sample AM 37_1 (FFPE),Abundance Sample AM 37_2 (FFPE),Abundance Sample AM 36_4 (FF),Abundance Sample AM 36_5 (FF),,,,,,,,,
0,0,0,0,1365893.75,0,,,,,,,,,
0,0,0,0,920167.375,0,,,,,,,,,
0,0,0,0,818293.9375,0,,,,,,,,,
0,0,0,433118.7188,1655623.375,1183167.375,,,,,,,,,
0,0,0,0,843710.1875,0,,,,,,,,,
0,0,0,0,1270874.875,0,,,,,,,,,
0,0,343195.75,0,338692.4688,948287.375,,,,,,,,,
0,0,0,0,318859.7813,0,,,,,,,,,
0,0,11943656,0,5874723.25,0,,,,,,,,,
0,0,0,4198190.5,2149048.5,1026907.063,,,,,,,,,
0,0,250757.0469,0,433525.5938,568780.25,,,,,,,,,
0,0,0,0,1141434.875,2610619.688,,,,,,,,,
0,0,0,0,4478579.5,0,,,,,,,,,
0,0,0,0,11854214,13460873,,,,,,,,,
0,0,2033496.875,3699063.188,2616701.25,1595808.313,,,,,,,,,
0,0,1022896.625,2223107.5,875265.75,0,,,,,,,,,
0,0,0,941258.1875,1113612.5,0,,,,,,,,,
0,0,0,0,2495373.75,2713891.5,,,,,,,,,
0,0,0,3639972.5,9628716.75,4607558,,,,,,,,,
0,0,0,0,1728132.125,0,,,,,,,,,
0,0,304166.0625,0,833375.375,7113757.5,,,,,,,,,
0,0,0,0,1726472.375,0,,,,,,,,,
0,0,0,0,3754679.313,2397910.5,,,,,,,,,
0,0,0,0,2376127,2034755.625,,,,,,,,,
0,0,0,0,868934.125,545500.625,,,,,,,,,
0,0,0,0,3288790,0,,,,,,,,,
0,0,0,0,393700.0938,0,,,,,,,,,
0,0,0,0,641502.125,0,,,,,,,,,
0,0,0,0,2183948.5,2425477.453,,,,,,,,,
0,0,0,0,1230579.75,929856.6875,,,,,,,,,
0,0,0,0,771956,0,,,,,,,,,
0,0,1270058.5,2027487.531,7368531,4245348.25,,,,,,,,,
0,0,0,0,838094.1875,772564.5625,,,,,,,,,
0,0,2421418.25,0,926566.625,0,,,,,,,,,
0,0,0,0,1116311.5,0,,,,,,,,,
0,0,0,0,632213.875,0,,,,,,,,,
0,0,0,0,768272.5,0,,,,,,,,,
0,0,0,0,3138979.125,2005707.844,,,,,,,,,
0,0,0,0,568310.8125,0,,,,,,,,,
0,0,0,0,2161342.75,1288309,,,,,,,,,
0,0,0,0,985588,810282.75,,,,,,,,,
0,0,0,0,897445.5,1010419.125,,,,,,,,,
0,0,0,0,12254871,3757237.313,,,,,,,,,
0,0,0,0,528965.5,0,,,,,,,,,
0,0,0,0,917821.75,1001991.563,,,,,,,,,
0,0,0,0,909008.875,0,,,,,,,,,
0,0,0,0,0,729712.125,,,,,,,,,
0,0,0,0,2048203.625,1115745.25,,,,,,,,,
0,0,1409939.375,0,1086164.5,0,,,,,,,,,
0,0,0,0,1363726.813,383536.1875,,,,,,,,,
0,0,0,0,0,97402.46875,,,,,,,,,
0,0,437074.8438,2149185.281,9426982.875,8892237.875,,,,,,,,,
0,0,0,0,1084590.875,621359.1875,,,,,,,,,
0,0,0,0,1985214.25,1069646.375,,,,,,,,,
0,0,785320.375,0,5811663.813,1668146.5,,,,,,,,,
0,0,0,1785966.125,2548765.75,0,,,,,,,,,
0,0,0,0,1446091.906,359538.5,,,,,,,,,
0,0,0,0,1741897.125,1081369.625,,,,,,,,,
0,0,0,0,1479623.25,0,,,,,,,,,
0,0,0,0,212473.1563,0,,,,,,,,,
0,0,0,2037378.75,3273349.75,1122532.25,,,,,,,,,
0,0,0,0,556209.75,0,,,,,,,,,
0,0,0,310234.5313,597756.0625,0,,,,,,,,,
0,0,3735744.063,0,3828533.875,2919617.563,,,,,,,,,
0,0,0,0,4684537.625,972206.75,,,,,,,,,
0,0,0,0,1044686.188,0,,,,,,,,,
0,0,0,0,334527.5625,0,,,,,,,,,
0,0,1247838.75,1193446,380246.7188,327393.375,,,,,,,,,
0,0,1639776.125,2058777.375,4190543.688,3817911.5,,,,,,,,,
0,0,0,0,1078664.125,0,,,,,,,,,
0,0,0,0,406322.7813,375985.25,,,,,,,,,
0,0,0,0,5000773.813,5592398.625,,,,,,,,,
0,0,2049017.125,2462211.75,9061863.75,1778128.5,,,,,,,,,
0,0,1116440.375,1525386.125,2850298.813,2599378.063,,,,,,,,,
0,0,0,0,1016520.375,750440.25,,,,,,,,,
0,0,0,2309493.547,918020.4375,0,,,,,,,,,
0,0,0,0,1002970.188,783259.6875,,,,,,,,,
0,0,0,0,677352.5,293351.9063,,,,,,,,,
0,0,0,0,883846,1117907.625,,,,,,,,,
0,0,0,0,2142859.5,1210020.625,,,,,,,,,
0,0,0,0,455515.4375,388629.9688,,,,,,,,,
0,0,0,0,432781.8125,0,,,,,,,,,
0,0,0,0,1721654.125,0,,,,,,,,,
0,0,0,0,965718.375,863528.3125,,,,,,,,,
0,0,0,0,1163699,0,,,,,,,,,
0,0,0,1698157.5,1882824.313,789977.6875,,,,,,,,,
0,0,0,0,1234292.875,0,,,,,,,,,
0,0,0,0,75121851.13,5185672.125,,,,,,,,,
0,0,2956381.75,2023988.375,1410665,1117668.5,,,,,,,,,
0,0,3660046.5,0,3148917.813,0,,,,,,,,,
0,0,0,0,761458,385077.2188,,,,,,,,,
0,0,0,0,4530788.938,973795.4375,,,,,,,,,
0,0,0,0,843490.625,0,,,,,,,,,
0,0,1062909.75,0,1148519.625,0,,,,,,,,,
0,0,0,0,497415.625,0,,,,,,,,,
0,0,0,0,5343817.5,0,,,,,,,,,
0,0,0,0,1469800.75,0,,,,,,,,,
0,0,0,0,1504854.25,2510569.5,,,,,,,,,
0,0,0,0,360965.3438,641149.625,,,,,,,,,
0,0,0,0,497052.7813,417929.0938,,,,,,,,,
0,0,837660.6875,2172940.75,4620073.219,2747072,,,,,,,,,
0,0,0,3228942.125,1952634.125,5475343.875,,,,,,,,,
0,0,0,0,809427.125,0,,,,,,,,,
0,0,0,0,788451.125,531464.3125,,,,,,,,,
0,0,0,0,1413820.375,0,,,,,,,,,
0,0,0,0,375583.5,0,,,,,,,,,
0,0,0,0,11625718.44,3869942.625,,,,,,,,,
0,0,0,0,104857.875,0,,,,,,,,,
0,0,0,0,756329.125,0,,,,,,,,,
0,0,0,0,603511.75,0,,,,,,,,,
0,0,0,0,3649214.375,0,,,,,,,,,
0,0,0,0,1363600.5,0,,,,,,,,,
0,0,0,0,1654934.375,0,,,,,,,,,
0,0,0,0,1185738.25,0,,,,,,,,,
0,0,0,0,1336031.875,0,,,,,,,,,
0,0,0,0,573428.625,411094.25,,,,,,,,,
0,0,0,0,896451,0,,,,,,,,,
0,0,0,2780329.25,1362260.75,892450.3125,,,,,,,,,
0,0,559489.375,724390.6875,1514099.625,665578.875,,,,,,,,,
0,0,0,0,1480794.5,1786270.75,,,,,,,,,
0,0,0,0,2966370.063,3670638.75,,,,,,,,,
0,0,0,655346.3125,2295197.25,1038990,,,,,,,,,
0,0,671592.875,0,1644973.563,1096468.125,,,,,,,,,
0,0,0,1472971,1779990.625,1111567.125,,,,,,,,,
0,0,0,0,576817.9375,0,,,,,,,,,
0,0,0,0,2138916.25,1242635,,,,,,,,,
0,0,0,1202650.25,1045033.938,0,,,,,,,,,
0,0,0,807735.6875,1001902.688,755232,,,,,,,,,
0,0,491779.4688,1160050.125,4530054.25,9481871,,,,,,,,,
0,0,0,0,963010.9375,705098.8125,,,,,,,,,
0,0,0,999580.5625,459538.1563,0,,,,,,,,,
0,0,0,0,5833230.5,5051767.875,,,,,,,,,
0,0,0,0,253593.9688,0,,,,,,,,,
0,0,0,0,3813557.125,1983375.75,,,,,,,,,
0,0,0,0,875495.3125,0,,,,,,,,,
0,0,0,0,2473754.625,633134.4375,,,,,,,,,
0,0,0,0,450640.0625,607440.125,,,,,,,,,
0,0,0,0,989896.625,0,,,,,,,,,
0,0,0,0,837147.9375,0,,,,,,,,,
0,0,0,0,1869462.313,0,,,,,,,,,
0,0,0,0,1377015.25,0,,,,,,,,,
0,0,0,0,1607087.313,438192.5,,,,,,,,,
0,0,2553957.75,3175355.5,2354841.906,1928881.047,,,,,,,,,
0,0,0,0,418681.5625,0,,,,,,,,,
0,0,0,0,3276072,894625.625,,,,,,,,,
0,0,0,1019328.25,647632.9375,0,,,,,,,,,
0,0,0,0,2587505.5,0,,,,,,,,,
0,0,0,0,2726750.75,0,,,,,,,,,
0,0,0,0,5728275.125,6536946.188,,,,,,,,,
0,0,0,0,611333.9375,0,,,,,,,,,
0,0,0,1750129.75,2142082.75,1770730.375,,,,,,,,,
0,0,0,0,1067716,589742.75,,,,,,,,,
0,0,0,0,734895.4375,566644.375,,,,,,,,,
0,0,0,0,1673281.281,407304.125,,,,,,,,,
0,0,0,0,390608.25,395856.9375,,,,,,,,,
0,0,2275198.75,2239255,13162254,10940762.13,,,,,,,,,
0,0,0,1138761.25,1072750.375,0,,,,,,,,,
0,0,0,0,922077.8125,0,,,,,,,,,
0,0,1238158.875,3070865.25,1737431.625,1390545.5,,,,,,,,,
0,0,0,0,3317614.25,758758.0625,,,,,,,,,
0,0,0,0,1450212.875,1160073.125,,,,,,,,,
0,0,0,2564227.75,1167750.125,1324971.875,,,,,,,,,
0,0,0,0,3242854.625,2108403,,,,,,,,,
0,0,0,0,2019561.875,1788325.438,,,,,,,,,
0,0,0,0,828964.75,1489991.375,,,,,,,,,
0,0,0,3977196.063,4371669.75,0,,,,,,,,,
0,0,0,0,1214665.594,2523700,,,,,,,,,
0,0,0,0,650920.9375,0,,,,,,,,,
0,0,0,0,1000565.375,0,,,,,,,,,
0,0,0,0,907925,0,,,,,,,,,
0,0,0,2722552.75,786911.625,2698255.25,,,,,,,,,
0,0,0,0,580328.1875,570735.75,,,,,,,,,
0,0,0,0,2946373.625,2636653.625,,,,,,,,,
0,0,0,0,729017.625,0,,,,,,,,,
0,0,0,0,3843474,2722829.5,,,,,,,,,
0,0,0,0,1270592.25,947859,,,,,,,,,
0,0,0,0,1627588.75,1201834.25,,,,,,,,,
0,0,0,0,236709.0781,0,,,,,,,,,
0,0,0,0,1507577,2608972.25,,,,,,,,,
0,0,0,0,1007980.438,0,,,,,,,,,
0,0,0,0,4960714.75,2669722.813,,,,,,,,,
0,0,0,0,3542881,0,,,,,,,,,
0,0,0,0,717282.8125,494911.8438,,,,,,,,,
0,0,0,0,1074600.719,675708.8125,,,,,,,,,
0,0,0,0,1303806.375,0,,,,,,,,,
0,0,0,0,0,1776018.25,,,,,,,,,
0,0,5453675.625,2105556.5,1009567.625,0,,,,,,,,,
0,0,0,0,2220133.75,2011718.5,,,,,,,,,
0,0,0,0,285963.1875,0,,,,,,,,,
0,0,0,0,801135.6875,795828.4375,,,,,,,,,
0,0,0,0,1134246.375,646888.625,,,,,,,,,
0,0,468640.5313,0,2029791.625,3428739.5,,,,,,,,,
0,0,0,0,1173395,893052.0625,,,,,,,,,
0,0,0,1897134.5,1093100.75,0,,,,,,,,,
0,0,0,0,903945.4375,0,,,,,,,,,
0,0,0,0,1173776.75,258397.125,,,,,,,,,
0,0,0,0,1789118.406,0,,,,,,,,,
0,0,0,0,0,774908.3125,,,,,,,,,
0,0,0,0,502153.0625,377246.2188,,,,,,,,,
0,0,0,0,3253359.438,2797493.781,,,,,,,,,
0,0,632617,3104911,1422562.75,1609158.375,,,,,,,,,
0,0,0,0,1027706.313,1684191.5,,,,,,,,,
0,0,0,0,1078756.5,0,,,,,,,,,
0,0,0,0,0,299203.75,,,,,,,,,
0,0,0,0,0,2644643.5,,,,,,,,,
0,0,0,0,0,1490269.125,,,,,,,,,
0,0,0,0,0,1076372.125,,,,,,,,,
0,0,0,0,0,6462328.344,,,,,,,,,
0,0,0,0,0,897220.8125,,,,,,,,,
0,0,0,0,0,675164.125,,,,,,,,,
0,0,1151803,0,0,2424192,,,,,,,,,
0,0,0,0,0,6987882.688,,,,,,,,,
0,0,0,0,0,2815304.563,,,,,,,,,
0,0,0,0,0,266656.0625,,,,,,,,,
0,0,0,0,0,3091007.75,,,,,,,,,
0,0,2555143.5,300909.9375,0,661158.75,,,,,,,,,
0,0,0,0,0,1425905.125,,,,,,,,,
0,0,0,0,0,642630.625,,,,,,,,,
0,0,0,0,0,644301.9375,,,,,,,,,
0,0,3573386.5,2235835.75,0,1178622.625,,,,,,,,,
0,0,0,0,0,897431.125,,,,,,,,,
0,0,0,1109389.625,0,3414804.25,,,,,,,,,
0,0,0,0,0,1381385.625,,,,,,,,,
0,0,0,0,0,3770057,,,,,,,,,
0,0,0,3085528,0,2652087.75,,,,,,,,,
0,0,0,2072843.125,0,4109314.438,,,,,,,,,
0,0,0,0,0,740830.1875,,,,,,,,,
0,0,0,0,0,309836.6563,,,,,,,,,
0,0,0,0,0,5034445.438,,,,,,,,,
0,0,0,0,0,813023.875,,,,,,,,,
0,0,15385974,0,0,37192186,,,,,,,,,
0,0,0,784283.375,0,1022943.063,,,,,,,,,
0,0,0,0,0,390212.5,,,,,,,,,
0,0,0,0,0,485962.7188,,,,,,,,,
0,0,0,0,0,1383490.125,,,,,,,,,
0,0,0,0,0,1525158.875,,,,,,,,,
0,0,0,0,0,5118813.375,,,,,,,,,
0,0,0,0,0,178022.75,,,,,,,,,
0,0,0,0,0,220196.6094,,,,,,,,,
0,0,0,0,0,494700.7813,,,,,,,,,
0,0,0,0,0,2034762.625,,,,,,,,,
0,0,0,0,0,161879.6875,,,,,,,,,
0,0,216250.2656,0,0,1467489.625,,,,,,,,,
0,0,0,0,0,1449809.125,,,,,,,,,
0,0,0,0,0,1319797.5,,,,,,,,,
0,0,0,0,0,16365199,,,,,,,,,
0,0,0,0,0,786631.375,,,,,,,,,
0,0,0,0,0,445206.25,,,,,,,,,
0,0,0,0,0,4545148.75,,,,,,,,,
0,0,0,0,0,776050.3125,,,,,,,,,
0,0,0,0,0,423276.1563,,,,,,,,,
0,0,0,0,0,1407141.875,,,,,,,,,
0,0,0,0,0,811076.875,,,,,,,,,
0,0,0,0,0,993853.125,,,,,,,,,
0,0,0,0,0,374600.0938,,,,,,,,,
0,0,0,0,0,1884078.375,,,,,,,,,
0,0,0,0,0,6502234.75,,,,,,,,,
0,0,0,0,0,851809.625,,,,,,,,,
0,0,0,0,0,1034514.125,,,,,,,,,
0,0,0,0,0,766084.3125,,,,,,,,,
0,0,0,0,0,1500087.875,,,,,,,,,
0,0,0,0,0,2451872.75,,,,,,,,,
0,0,0,0,0,4565017.5,,,,,,,,,
0,0,0,0,0,450112.7188,,,,,,,,,
0,0,0,759293.1875,0,0,,,,,,,,,
0,0,0,0,0,349654.25,,,,,,,,,
0,0,0,0,0,1341818.5,,,,,,,,,
0,0,0,0,0,866021.4375,,,,,,,,,
0,0,0,0,0,856688,,,,,,,,,
0,0,0,0,0,2974060.5,,,,,,,,,
0,0,0,0,0,774667.3125,,,,,,,,,
0,0,0,0,0,655578.8125,,,,,,,,,
0,0,0,0,0,459003.75,,,,,,,,,
0,0,0,0,0,300767.9375,,,,,,,,,
0,0,0,0,0,246402.2344,,,,,,,,,
0,0,0,0,0,292763.0625,,,,,,,,,
0,0,0,0,0,448038.6563,,,,,,,,,
0,0,0,0,0,571432.4375,,,,,,,,,
0,0,0,0,0,46136996,,,,,,,,,
0,0,0,0,0,872078.9375,,,,,,,,,
0,0,0,0,0,677650.1875,,,,,,,,,
0,0,0,0,0,786410.1875,,,,,,,,,
0,0,0,0,0,258246.9063,,,,,,,,,
0,0,0,0,0,1240658,,,,,,,,,
0,0,0,0,0,195229.125,,,,,,,,,
0,0,1158701.75,2217993.25,0,2506827.188,,,,,,,,,
0,0,0,0,0,769672.5,,,,,,,,,
0,0,0,0,0,1479038.375,,,,,,,,,
0,0,0,0,0,4487948.5,,,,,,,,,
0,0,0,0,0,266662.625,,,,,,,,,
0,0,0,0,0,565222.4375,,,,,,,,,
0,0,0,0,0,349858.4063,,,,,,,,,
0,0,0,0,0,4684768,,,,,,,,,
0,0,0,0,0,4633864,,,,,,,,,
0,0,0,0,0,794898.875,,,,,,,,,
0,0,1647448.5,0,0,1716960.375,,,,,,,,,
0,0,0,0,0,2074410.625,,,,,,,,,
0,0,0,0,0,113153.3281,,,,,,,,,
0,0,0,0,0,638876.125,,,,,,,,,
0,0,0,0,0,699145.8125,,,,,,,,,
0,0,0,0,0,901894.625,,,,,,,,,
0,0,0,0,0,3607657.063,,,,,,,,,
0,0,0,1483976.375,0,856898.75,,,,,,,,,
0,0,0,0,0,1685468.813,,,,,,,,,
0,0,0,0,0,545011.375,,,,,,,,,
0,0,0,0,0,405858.9063,,,,,,,,,
0,0,0,0,0,3803242.125,,,,,,,,,
0,0,0,0,0,397252.25,,,,,,,,,
0,0,0,0,0,1117438.313,,,,,,,,,
0,0,0,0,0,49410396,,,,,,,,,
0,0,0,0,0,1869202.125,,,,,,,,,
0,0,0,0,0,5391595,,,,,,,,,
0,0,7176995,14089676,0,2197402.5,,,,,,,,,
0,0,0,0,0,1547637.75,,,,,,,,,
0,0,0,0,0,144640.2031,,,,,,,,,
0,0,0,0,0,487890.2813,,,,,,,,,
0,0,0,0,0,2084054.813,,,,,,,,,
0,0,0,0,0,869961.9375,,,,,,,,,
0,0,0,0,0,717224.375,,,,,,,,,
0,0,0,0,0,275251.4375,,,,,,,,,
0,0,0,1047374.438,0,744350.3125,,,,,,,,,
0,0,0,0,0,2358421.25,,,,,,,,,
0,0,0,0,0,1600618,,,,,,,,,
0,0,0,0,0,349077.75,,,,,,,,,
0,0,0,0,0,1126511.625,,,,,,,,,
0,0,0,0,0,7230510.25,,,,,,,,,
0,0,0,6985148,0,7299853.969,,,,,,,,,
0,0,0,0,0,396723.5625,,,,,,,,,
0,0,0,0,0,484253.5625,,,,,,,,,
0,0,0,0,0,161234.9375,,,,,,,,,
0,0,0,0,0,529214.3125,,,,,,,,,
0,0,0,0,0,966791.6875,,,,,,,,,
0,0,0,0,0,624046.3125,,,,,,,,,
0,0,0,0,0,6606451,,,,,,,,,
0,0,0,0,0,509985.4063,,,,,,,,,
0,0,0,0,0,570194.0625,,,,,,,,,
0,0,0,0,0,255358,,,,,,,,,
0,0,869490,1097322.875,0,0,,,,,,,,,
0,0,2438875.25,0,0,0,,,,,,,,,
0,0,232719.0781,208271.4688,0,0,,,,,,,,,
0,0,1062756.75,0,0,0,,,,,,,,,
0,0,1376856,0,0,0,,,,,,,,,
0,0,1860336.625,0,0,0,,,,,,,,,
0,0,1293927,3924355.625,0,0,,,,,,,,,
0,0,2363740.5,0,0,0,,,,,,,,,
0,0,972006.1875,701281.75,0,0,,,,,,,,,
0,0,376830,0,0,0,,,,,,,,,
0,0,591758.1875,647432.1875,0,0,,,,,,,,,
0,0,529630,0,0,0,,,,,,,,,
0,0,2188578.5,0,0,0,,,,,,,,,
0,0,8632830,0,0,0,,,,,,,,,
0,0,4799242.5,0,0,0,,,,,,,,,
0,0,984899.9375,1116430.875,0,0,,,,,,,,,
0,0,197569.7188,582057.75,0,0,,,,,,,,,
0,0,1105903.125,0,0,0,,,,,,,,,
0,0,587638.1875,0,0,0,,,,,,,,,
0,0,1269658.75,0,0,0,,,,,,,,,
0,0,536315.75,0,0,0,,,,,,,,,
0,0,3905939.75,0,0,0,,,,,,,,,
0,0,847926.6875,0,0,0,,,,,,,,,
0,0,1612770.25,1572800.625,0,0,,,,,,,,,
0,0,2551501,0,0,0,,,,,,,,,
0,0,570108.6875,0,0,0,,,,,,,,,
0,0,1243259.625,0,0,0,,,,,,,,,
0,0,1150786.25,0,0,0,,,,,,,,,
0,0,1423563.5,0,0,0,,,,,,,,,
0,0,443440.375,582453,0,0,,,,,,,,,
0,0,2076774.875,785956.125,0,0,,,,,,,,,
0,0,1186620.125,0,0,0,,,,,,,,,
0,0,0,3137178.5,0,0,,,,,,,,,
0,0,1286720.125,0,0,0,,,,,,,,,
0,0,857840.25,677155.625,0,0,,,,,,,,,
0,0,0,13397544,0,0,,,,,,,,,
0,0,0,552778.6875,0,0,,,,,,,,,
0,0,0,2989636.25,0,0,,,,,,,,,
0,0,0,695928.1875,0,0,,,,,,,,,
0,0,0,1055617.125,0,0,,,,,,,,,
0,0,0,1415485.25,0,0,,,,,,,,,
0,0,0,1200061.125,0,0,,,,,,,,,
0,0,0,3378492,0,0,,,,,,,,,
0,0,0,14218410.75,0,0,,,,,,,,,
0,0,0,1657393,0,0,,,,,,,,,
0,0,0,2083588.25,0,0,,,,,,,,,
0,0,0,783559.0625,0,0,,,,,,,,,
0,0,0,899669.875,0,0,,,,,,,,,
0,0,0,1643448.875,0,0,,,,,,,,,
0,0,0,2147370.5,0,0,,,,,,,,,
0,0,0,3953485.75,0,0,,,,,,,,,
0,0,0,64450844,0,0,,,,,,,,,
0,0,0,88490.02344,0,0,,,,,,,,,
0,0,0,659680.75,0,0,,,,,,,,,
0,0,0,345022.9063,0,0,,,,,,,,,
0,0,0,1864670.125,0,0,,,,,,,,,
0,0,0,5107601,0,0,,,,,,,,,
0,0,0,344101.125,0,0,,,,,,,,,
0,0,0,3766203.375,0,0,,,,,,,,,
0,0,0,2720983.156,0,0,,,,,,,,,
0,0,0,2144225.75,0,0,,,,,,,,,
0,0,0,944185.3125,0,0,,,,,,,,,
0,0,0,1097296.125,0,0,,,,,,,,,
0,0,0,478341.2188,0,0,,,,,,,,,
0,0,0,1591873.875,0,0,,,,,,,,,
0,0,0,426947.6563,0,0,,,,,,,,,
0,0,0,919286.75,0,0,,,,,,,,,
0,0,0,656820.375,0,0,,,,,,,,,
0,0,0,2423296.563,0,0,,,,,,,,,
0,0,0,2649661.25,0,0,,,,,,,,,
0,0,0,2013343.5,0,0,,,,,,,,,
0,0,0,1284491.125,0,0,,,,,,,,,
0,0,0,832382.3125,0,0,,,,,,,,,
0,0,0,755392,0,0,,,,,,,,,
0,0,0,1345822.875,0,0,,,,,,,,,
0,0,0,1522475.625,0,0,,,,,,,,,
0,0,0,1002382.938,0,0,,,,,,,,,
0,0,0,3890484.75,0,0,,,,,,,,,
0,0,0,1478423.625,0,0,,,,,,,,,
0,0,0,430412.0938,0,0,,,,,,,,,
0,0,0,2199803.5,0,0,,,,,,,,,
0,0,0,3125195.25,0,0,,,,,,,,,
0,0,0,1051897.5,0,0,,,,,,,,,
0,0,0,1034904.625,0,0,,,,,,,,,
0,0,0,2020423.75,0,0,,,,,,,,,
0,0,0,16558128,0,0,,,,,,,,,
0,0,0,1703091.25,0,0,,,,,,,,,
0,0,0,755508.875,0,0,,,,,,,,,
0,0,0,862523.75,0,0,,,,,,,,,
0,0,0,2522113.75,0,0,,,,,,,,,
