2A,3A,4A,5A,6A,7A,8A,9A,10A,1B,2B,3B,4B,5B,6B,7B,8B,9B
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1758063.438,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17809352.56,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1603145.01,0,0,0,1603145.01,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3449541.25,0,3449541.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,227349.5156,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,54442943,0,0,0,54442943,0,0,0,0,0,0,0,0,0
0,0,0,0,2106323.875,2669451.625,0,0,1543196.125,0,0,0,0,0,0,0,0,0
0,0,0,0,663838.7188,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,235282,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1074024.805,937098.8125,0,0,915646.2318,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2335689.063,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,734531.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4855262.133,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2556689.828,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2159295.625,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7024656.625,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14537562.32,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1630964.188,0,0,1630964.188,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2703613.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6748047.531,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2250684.188,0,0,342365.752,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1931200,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,415756.1719,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1570552.375,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,331341.875,0,0,453742.2813,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15933603.08,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12085896.06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2119734.266,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1671840.813,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,445136.7031,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1725827.188,1420946.734,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,475167.1406,0,0,342459.7188,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2407750.438,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1245358.625,0,0,1245358.625,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1772499.047,2959672.115,491752.1523,1572401.068,0,0,0,0,0,0,0,0,0
0,0,0,0,0,320657.0234,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,833175.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1721855.523,0,376325.5469,3067385.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,52665496.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,943732.0938,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1551472.461,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2892926.938,0,0,2892926.938,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2383305.875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4270708.719,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2877491.049,0,355127.1094,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,457364.6094,0,0,1957443.833,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1044679.836,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4463910.727,0,0,4463910.727,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1345594.02,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,185249.8828,262757.4102,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1905029.839,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,713505.7305,0,0,713505.7305,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2054823.938,0,3712127,6422766.359,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3358198.875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1975710.109,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3680251.875,0,0,1556264.75,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11904144.34,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,40652424,40652424,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,959035.9688,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1659669,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1377620.46,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4583160.188,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,604064.4688,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2814162.469,0,357331.5938,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,139450.2188,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1503678.813,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29832753.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34682725.31,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2086131.063,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,184331.875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3148050.453,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3200340.281,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,73747.30078,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8865027.875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2647413.406,0,0,1986716.328,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3191139.875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,456152.0781,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,189398.7988,0,189398.7988,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4312397,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2386552.156,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,480901.9844,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,443554.6172,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1063008,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2561644.281,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4187444.688,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1138495.656,5209453.625,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,124953.5898,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2951833.359,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,943194.2656,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3879515.313,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,980097.3125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1527786.547,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,670562.7031,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,799007.3438,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1548981.938,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1320838.316,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,134516.2461,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13125876.31,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1796045.359,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,363225.2422,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2226464.438,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1453679.75,0,1168412.656,4588716.414,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2388884.125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2894549.125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5660311.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,65484204.31,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2911155.125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,848240.3438,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,407818.5313,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1959149.375,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,925718.125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,985883.5313,0,0,985883.5313,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4149373.625,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,347009.3984,0,1726813.457,3106617.516,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1842805.594,0,0,870831.5313,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1188107.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,235699933.3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1790367.188,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3703988.328,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,491130.0117,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,59708834,10796252.27,23662187.28,481475.5625,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1700455.063,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1582282.25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1382001.953,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4442207.828,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,564983.1875,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8251597.719,860571034.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14462426.13,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13662550.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5522806.531,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,684839.7656,684839.7656,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6062626.75,4141627.031,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3125138.391,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2241156.641,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,16530894.81,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,111203.8008,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3806613.344,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2223971.014,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7537301.875,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8347067.156,1816981.875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1444132.625,0,5914177.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3393780.969,1219142.813,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3706564.188,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,659034.0938,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6817993,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1201559.547,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2526384.938,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,672087.6563,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1747181.594,1118402.938,582630.0781,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,177509.8008,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4516930.813,1247423.828,963165.2813,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1574562.258,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12446260.63,3105776.719,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,219000.4844,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,510914.2344,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,759290.6563,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3206223.75,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22675.30469,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1042604.063,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,579992.8906,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,496918.6953,0,368545.0859,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,738508,0,658741.0781,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3066249.672,1322140.32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1298319.605,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22299.97021,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1073638.508,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1995134.719,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,157114.5586,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,758169.9688,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,227156.4023,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,605401.4688,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,958063.7031,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,566875.8594,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2525234,0,3916819.172,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,335002.375,0,335002.375,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1748459.828,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5569184.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,346422.4766,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1947513.094,1224075.016,963928.3438,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1102213.031,0,1102213.031,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,724477.2344,1245529.711,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,453173.9219,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,813531.875,900181.25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,960711.7188,1689362.805,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,77562.30859,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4030527.469,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,70069.28125,476915.4102,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,698516.6406,698516.6406,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1678039.297,9380260,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,119914.9316,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,835264.2656,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,113810.7578,1685707.031,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,414584.0703,2927459.719,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,307514.25,272062.6309,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,336659.5781,6689813.672,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1144533.051,2263121.844,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,209283.3066,209283.3066,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,477999.0313,1315385.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1509989.875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,146877.1953,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,774610.6875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3204089.234,6085400.113,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,333549.6406,1347744.919,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,46023.3418,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,548159.0313,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,302782.9766,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,464177.3672,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,97597.14063,112913.9141,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1741092.875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,370337.5156,443756.9844,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,227322.5313,367050.6719,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3008735.621,20287613.9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,878665.1875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1189472.563,2284919.688,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,340769.2266,1374281.146,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1285106.625,950878.7813,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,740056.1953,1054268.115,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1592452.625,11812081.94,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,484250.5938,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2675854.375,1776167,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,583654.0938,1578305.063,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2178562.813,2178562.813,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,196068.2539,1812676.359,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,301872.7031,3044722.542,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,701953.5547,414725.1914,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1859427.398,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
