Plant1-Measurement A,P1-M B,P1-M C,P2-M A,P2-M B,P2-M C,P3-M A,P3-M B,P3-M C,P4-M A,P4-M B,P4-M C
23463.74347,24168.47092,24010.5275,18639.92104,22195.99154,24766.8518,18586.72838,27308.09458,30862.49077,20816.47369,23845.95267,24825.38493
941.0578797,1169.538218,1045.434239,986.2950409,1064.559287,743.8288187,793.13423,1067.347474,1681.18086,907.3659621,890.1048463,1151.219596
33241.1836,47697.89489,34539.61799,29690.59755,50522.39087,27004.21479,36851.83634,34914.41605,53742.51425,38633.41266,28407.79874,35147.0739
78835.18523,64479.82187,70553.44634,83076.23754,66360.96169,72815.47414,79759.47394,72596.41941,85513.96638,65821.42189,103172.5238,73874.65187
3730.455095,3764.389641,2314.901927,4252.234853,2817.89292,1791.121329,1814.903414,2746.4102,2911.088643,1868.751237,4818.165471,4266.822108
6747.29931,8112.514839,7113.687988,6229.931072,7732.756102,8586.588958,7033.383729,9492.197934,4882.983871,7062.246812,8804.995346,9096.971335
3821.651328,4971.409975,4518.490986,4902.466455,4508.660924,2803.039579,3954.81817,4579.314872,3009.528013,4557.083613,4649.569422,3978.821259
130794.6577,263514.2236,122772.4748,271061.2847,310012.8235,102866.4649,195848.2796,124964.6361,89601.40327,273425.3483,92897.87415,189361.5233
11270.57311,12935.73187,10478.77112,13040.94093,10853.31965,12180.23633,14650.7564,7562.749725,10950.09337,10589.05687,17553.08889,11946.18657
7454.111846,5860.322685,5140.584604,7410.793907,7606.467088,6101.61348,6100.48974,6959.401809,7989.404441,8493.109677,4427.544159,6132.992001
18072.92786,26300.86145,19914.86118,19903.4086,26628.36957,18369.86885,31468.42169,22572.378,21560.55279,18323.59192,26648.71207,22714.20361
1100.679092,4153.919811,4779.593428,1535.136429,2597.082386,2704.277179,1364.260871,2524.934183,1017.876353,988.8942427,2192.185582,8894.914181
2694.912043,4523.904036,4555.953216,3223.689936,4169.959766,4475.782262,4139.381615,2994.338782,2677.862726,4482.731443,3924.303213,2877.203835
769890.7689,999906.007,1008732.226,740689.4638,928521.0486,936904.0998,862651.9741,1019680.063,567519.1535,954064.5218,825096.6682,992894.8455
29744.80068,28033.42674,31875.23105,29087.13388,30794.48013,32050.27646,23053.48084,34082.00079,40047.77357,28406.89892,26646.73431,28170.44014
47436.62772,48033.18986,48901.96356,55219.00642,57363.69013,54856.2224,33979.39193,62354.2578,55609.42298,54015.09939,43939.78748,60932.82573
403744.1946,1619786.928,294843.4054,390011.8216,800584.9769,233593.2114,338910.4571,669024.3203,643760.3968,379570.41,171600.9352,578958.6385
61944.64782,59811.61421,61154.54675,62779.16632,59847.89346,60597.52147,55223.05713,71221.86231,68140.20618,60602.05353,61232.71437,63499.62387
77627.56197,95214.29467,91248.43915,90832.20841,94205.01258,81833.48836,64707.55597,95816.93929,81499.51894,81628.01262,80481.8268,107253.3296
4321.838173,5614.630899,6957.712358,6889.837299,5528.677115,5818.307791,5564.31532,6200.74526,5728.250663,5444.228202,7039.666215,6517.745213
2443.74928,2348.093555,2825.643817,2537.616252,2708.172928,2306.052547,3255.224872,3255.947517,2227.079827,3045.984958,2746.84681,1946.051881
34290.99405,39354.79283,47352.44108,34958.45221,37392.63097,37669.21382,29377.66528,47433.95892,35538.42961,35950.9943,31935.15664,37123.0431
5985.474271,3985.973443,5597.045845,7058.143406,4768.560398,6085.531753,7774.68501,4775.415715,5234.616671,4473.600877,11981.26989,5929.798803
5777.774508,3386.986415,4563.73574,4979.352437,2856.137808,7224.637055,7033.097459,7428.413047,3416.153636,2673.278643,5296.651227,4480.407509
11535.64385,13657.86359,14339.97058,10812.9533,11139.29299,15182.31504,14994.33457,15091.194,17929.39849,6654.745683,20759.43156,15185.94063
81389.89983,90981.80686,81480.92729,81820.88517,74688.95971,100727.0145,83210.36672,95159.45468,101738.3455,73907.21501,94179.49938,93796.28094
34940.01575,34750.84526,35440.78107,39388.51881,34087.23591,26091.09307,54969.36359,38949.59139,10374.34129,33386.97152,73300.00007,34618.53052
56772.25168,49710.14518,53417.97518,63285.82447,50445.80251,63435.60948,68015.01933,56856.64914,49879.72971,50658.18492,85611.5511,55637.63835
11108.77046,11777.42638,13348.59705,12230.29293,14226.84675,15031.13958,10346.47429,14055.53948,21248.43934,13273.19383,11133.73993,16502.62175
936.4125942,1653.554004,2117.8608,1240.401517,1085.646049,2441.760363,3171.438046,2268.973331,111.8306735,3156.945548,2955.933191,1273.882498
85046.43816,84351.97417,94873.59588,91534.27066,90809.66108,79313.26474,55691.84633,103923.8885,107459.1591,72925.19445,60294.80532,92269.66764
23390.29596,29142.37844,26638.63786,30812.74676,22722.42619,17842.34887,25738.97157,27222.69145,19575.2635,21241.31407,35149.0191,27551.69206
47578.99341,37688.16507,30115.00703,50773.70256,40154.76405,30639.11374,58124.04489,27468.51485,91695.85625,44190.55525,75770.47038,30366.01279
19573.61764,25515.63752,19816.10476,21480.63687,21034.61661,30298.96847,17112.74075,19656.15165,26315.83144,21949.01762,23054.57369,21291.57796
569.1891007,3673.949792,1026.51896,806.5880748,1680.692462,624.0135871,432.102614,1198.177455,810.4388354,2483.419629,535.8850235,1563.550549
2396.610367,2592.861113,2522.895072,2153.342545,2629.008981,1966.573179,1861.740127,2898.431582,3138.653194,1881.832824,2211.409889,2823.315207
3175.11607,4415.517142,4411.995179,3559.452586,4716.392285,3251.097438,3440.994918,5025.414142,2937.945962,3751.441338,2482.377911,3734.461472
2905.96005,2079.576957,2632.097815,2896.107586,2623.641608,3102.465952,3977.491034,2317.999344,2534.308432,2885.61734,2566.09895,3284.381676
38581.79706,30424.18417,38639.97265,29585.3542,35548.92631,51913.02151,31548.60231,46757.16262,60304.34602,43153.86444,29038.38359,46546.25421
12886.19033,13078.81586,13734.92629,12754.73432,8946.857161,11441.92175,11321.82143,7441.34519,21081.58402,15855.04812,5505.094156,10015.713
128243.8309,130487.1574,123745.0875,138241.3575,132358.046,146470.3256,101124.2847,161292.088,256876.8638,117006.012,131413.9918,190920.0785
6365.83272,3527.903565,3520.775772,7732.768227,4551.523,2549.997142,7359.684202,2017.55264,3211.936613,4586.462149,3057.478526,1870.139393
6802.050322,6573.547761,14084.05898,13944.19535,13628.99306,9098.664313,12079.40122,2022.107094,13428.40133,4561.856906,11998.51636,9938.872087
12210.15322,20458.96778,24179.68198,15264.71556,17132.48388,26137.30456,11206.52202,27403.89478,7104.918495,14938.11296,10823.57347,26632.23088
3590.778382,4558.523388,4633.743328,3259.103645,3837.523986,3620.70057,4319.09837,4990.612607,1597.511603,4715.935007,4526.583846,3207.599706
6066.550368,22275.43162,6996.608135,8641.005499,18895.69812,11157.20263,9336.404961,28905.85694,9060.164273,9799.749809,4435.035223,13321.23171
32423.61805,33752.66883,28441.52756,25186.27357,34954.42371,34447.03479,28389.6057,28249.80334,26106.33513,22983.4637,38722.33795,29170.47951
57152.99694,48842.03223,46258.8203,54795.34072,43347.12638,52314.91671,65489.11929,43009.14915,77261.57339,44505.14712,81055.65893,46470.28669
2224137.585,2089077.613,2180547.472,2273529.329,1959775.281,1947696.468,2562299.45,2088850.322,2295763.431,1770790.294,3384782.424,2224520.72
178893.4127,140740.6669,161590.5458,144803.5254,171340.5899,164252.0674,167614.4837,134414.6857,280906.6235,160257.5832,138936.8849,174674.2303
37918.20833,92536.00918,42932.392,43066.28927,85610.18314,30875.2376,36468.50985,48621.03875,32503.34334,46133.20341,42245.79863,50063.44621
52417.90062,68987.74265,68474.74476,55678.75006,63401.75933,56987.29086,52338.11074,75810.52304,60384.69533,66461.09994,60183.4245,71589.43826
41723.54196,37987.29886,41124.56302,46063.96938,36455.51164,35552.61614,47068.4191,45284.48941,39459.48133,34796.41192,61028.80997,40664.54356
5962.545133,7240.681433,6334.87629,4142.253231,7009.147864,7968.420348,5173.608476,8679.64973,2610.758338,5068.593769,6010.783263,5111.975737
26914.09153,5411.782936,6554.124665,34635.16274,12473.98657,17929.26641,8600.370391,5216.296471,246320.2981,6553.621281,7372.717349,20826.7907
89623.96731,78271.27043,76329.88954,79945.00616,84189.25985,92892.29541,82483.16558,83953.09401,99351.28358,68323.8175,87626.66019,91194.46949
7214.28602,7619.105935,7849.711829,7682.746151,7449.697067,6628.749962,6972.879689,7912.746462,8025.289702,8023.175509,6965.851578,6900.435658
4750.411326,5123.421124,4161.348716,4669.358391,4528.694198,4420.32899,4489.613742,4907.055292,3916.059249,3481.02596,7334.113868,5569.515826
47675.33813,44867.61433,37957.88667,43873.214,37612.83818,57525.33525,42823.50659,46725.06693,61675.36,38053.10243,53369.09872,62846.92726
3769.735423,2820.086418,2499.059599,3511.36271,3867.036878,3506.937171,2621.164184,2500.081807,7675.52192,2088.481203,2444.113799,4316.679295
1250.795294,376.5967103,2342.515637,458.1325331,702.0536485,1715.076626,5333.601247,730.5846358,1265.463286,2038.49652,2398.712105,492.263132
10237.34043,10866.14189,11341.92085,10389.70202,10093.65065,13691.02784,10686.26155,10706.01748,12093.15515,10885.51375,8274.57406,11638.49008
2727.958378,2013.828105,2146.967484,2238.196505,2076.571904,2064.29952,1979.725577,1579.627621,3441.608246,1851.575723,1878.576149,1989.187495
36993.14828,53855.73716,47744.24544,30083.87423,40403.27005,55717.82393,46557.46923,84612.61251,24654.55225,69776.77786,53043.01912,47551.75901
156107.3195,422693.867,141314.9069,246934.5349,322090.9945,111793.4497,108855.4899,156899.6799,326393.426,148021.4906,81659.05559,216112.0964
2259.516971,2897.615742,2987.807675,1849.435459,3582.410741,1702.843144,2190.882545,2742.822232,2256.886172,3032.767165,3298.940534,1995.217005
27963.45555,28990.6817,32033.88664,23990.35991,28987.61917,39991.32965,29656.61678,32998.74221,16717.59758,30214.34663,25789.01614,25122.55612
30009.2187,29080.48741,32098.31792,26275.78256,29457.63946,35279.38558,24295.05819,31578.60942,35043.50741,26869.93553,22106.41814,32971.91072
21225.33132,18178.18934,18107.65733,21714.8456,19910.40139,22569.80654,15822.98836,21898.06799,31320.68479,16887.96063,18345.85155,23787.5169
8976.149021,11990.67084,13003.54344,12032.23235,9806.899566,9269.702212,9970.428508,15460.65544,11934.56974,8192.829088,16201.56549,14328.12071
16235.04455,14519.81623,18166.26919,18808.2975,15511.83727,14282.48704,18023.12806,19193.73739,12893.94688,14804.8769,26645.20512,16909.84214
3313.861617,3220.003587,3617.737457,3328.048175,2796.530749,3302.515273,3170.30931,3194.759783,3821.993379,3297.488756,3777.587456,2909.48782
6431.837018,7072.22652,5046.880825,4755.431228,7262.597498,6323.811856,3942.998528,7067.741676,5019.511552,6493.619589,5081.007145,6159.60131
27796.96652,47130.27753,26304.18837,21966.78752,27068.19235,34372.68928,21958.21486,46737.83125,38970.34904,28468.5098,30083.83559,51140.44438
4151.249161,4145.335459,4545.813747,4518.817643,3618.287869,4391.98582,4427.830857,3427.562216,3903.078226,3551.480421,6138.18327,4161.776682
1984.884829,2051.581271,1517.431422,1706.947555,1454.081181,1852.077071,1629.971299,1706.673696,1547.177825,1291.725264,1902.084603,1882.619435
591857.2998,659091.8926,492567.351,608313.532,488071.5516,676064.1194,600613.9881,507270.5278,492320.2106,678736.8895,507053.8308,612832.1294
2490.900087,16734.4484,2692.400769,3581.595016,7556.85886,1567.677901,2037.695101,4973.234249,1693.638589,3895.138606,3130.09596,3264.869101
2324.383721,2488.241206,2922.654248,2217.517546,2339.838879,4434.115662,1754.472699,2099.094411,3081.465364,1779.916136,3509.632388,3741.13019
346366.3836,452763.2704,455222.5957,356019.2124,499460.8364,297498.9604,348365.0096,455384.9932,537813.7674,456061.8773,384474.5748,430059.3022
7282.341382,6248.024035,6455.168552,7231.929597,6126.657552,6559.210742,7661.349129,5027.747116,7351.855047,6207.930362,9695.241301,6918.212566
19395.90744,43105.3924,21610.39558,18076.97421,23708.20362,24145.84572,17896.89083,19919.18691,27830.53318,23702.78791,21161.50459,27829.52451
18567.16667,15709.26223,16299.05532,17960.20194,15457.07234,17109.23571,17254.82867,18992.18981,15970.0698,17120.76122,16739.07854,20119.72212
3695.034002,5978.303936,7058.75545,4758.388896,5157.08424,7744.824898,3414.503197,8329.013547,2183.184438,4288.611616,3101.260729,8069.199611
48053.27107,99742.02857,43871.63688,43467.271,54703.06173,53509.56478,68482.14518,47360.48325,54837.0918,53436.73082,38251.2613,55901.24406
19452.97724,16536.77505,18225.21522,19282.7875,18842.21797,16641.58193,16096.81604,22658.77915,21376.10035,16612.69085,14045.54194,22460.57677
14358.17443,15230.90606,10358.6592,16616.52076,15446.45257,10283.83929,12669.68813,9288.342734,35722.0065,12265.7503,11547.05565,11081.71022
7161.020851,11053.71957,9815.121918,6912.655072,6050.852817,5558.066568,11601.23168,13257.9197,1733.446104,8660.05165,12566.79731,6467.185322
8543.42873,10849.4469,11056.32092,10624.98152,9973.324201,15610.5046,8887.487467,19468.31841,10914.22476,11295.08038,10580.73535,13442.89195
8374.742451,10297.21359,8783.886972,7524.277179,10463.0358,9506.336821,8503.030279,9060.838609,10697.17079,7239.646077,8760.29311,9365.860693
5794.478193,3391.288642,3752.240127,5400.477158,3737.762247,4994.289268,6679.303311,2295.624037,3895.856591,4143.311696,5299.872086,5963.331717
23313.96717,29452.25964,29662.04587,21721.05871,25711.63464,38495.03363,25753.5667,33574.66767,30650.78404,31584.6363,31296.07031,30542.72437
3493.984651,2279.197795,2157.6737,2160.952011,3219.281156,2762.591119,2679.928674,3447.708173,2107.506111,1966.968192,3073.60692,1855.199603
38786.87652,35478.80328,34107.79813,33242.22308,32903.6062,31130.82299,33284.91186,28063.70446,45707.56983,35144.13218,34634.1958,34147.07732
7237.97474,7331.232398,8469.343755,6316.846419,6928.057722,9404.492098,7675.004058,8696.137303,8599.703162,5340.806238,5266.609528,11057.41005
22086.20037,18144.0529,17997.92457,20755.12273,19823.30403,19406.75659,15870.61926,24176.84587,26717.75743,18138.71169,16568.31848,22813.86858
4995.86625,6491.55778,6905.499236,3816.187363,6587.565423,5814.404077,4951.894423,6848.494436,5996.897622,5589.664579,5043.497641,5771.605991
12693.41162,11988.00078,10776.90142,12234.48653,10607.76888,10422.34292,8470.939399,15114.35421,13780.81436,10979.13188,15623.12629,12679.49107
13503.60951,19982.85813,24443.57425,13051.51667,19483.39838,17257.73295,19792.18539,23824.61201,3306.331709,13120.47622,19485.92728,12322.62168
3865.75085,940.4802632,3058.119514,4413.483339,2684.909011,2789.162867,5759.575113,1444.515122,4814.333288,1583.116232,3615.259514,2674.12504
5139.185635,4584.543208,3813.234472,5416.862969,5474.068822,4919.600588,3362.208431,7453.020136,8282.487233,6315.179511,2992.609412,6404.220003
11524.57792,70339.67508,18352.86885,11664.37653,38006.82662,6571.038228,9072.154913,39038.35834,7982.915088,20962.14286,5224.153823,18021.22537
25200.55269,40945.11578,23920.47313,22602.76466,26771.84614,27043.60456,17636.44538,36131.76161,22341.80229,26826.29339,23441.15626,23617.90645
70803.53656,48057.96664,58313.19405,54456.01829,46601.7064,55968.20496,71326.36802,46734.48226,64419.83747,64832.31504,77507.14038,45551.86459
2518.85213,2972.556229,4915.786473,2824.231967,4009.148636,2502.165201,2990.796067,3523.594801,1222.582473,3828.47816,3498.665837,1497.737304
16910.95116,17422.73256,19233.87641,17605.61623,18884.70868,14476.17039,15187.63157,24029.11622,14810.16583,16376.10778,15163.08709,15842.40318
24289.08187,20362.62314,20609.03825,16845.16968,15046.19566,47599.96753,54592.94988,13723.88867,31634.02061,23475.70987,43905.69175,28733.80047
190812.6958,224119.8579,223204.7963,183586.2826,221073.2916,285455.8539,195853.7378,235727.7716,230910.2649,233098.8613,218389.9134,263070.6735
24039.97349,39648.16378,25722.83468,29695.94541,29911.00418,32116.06884,25921.22155,31874.3963,19274.89963,26087.35739,19500.08426,37898.98532
29224.39429,35390.15029,29014.08127,30320.99682,34041.83553,29032.79463,39149.99864,28361.45999,31722.42424,30787.07242,35004.81904,35106.13937
6549.81308,6960.918765,5612.220268,6374.525565,6819.31704,8356.176928,5895.33321,5687.870227,8325.744881,8570.424583,5279.152879,8623.37779
15345.64856,22155.38031,17356.10385,18497.46083,20108.25542,12659.01121,17539.32101,14106.21069,16150.28699,17358.22852,12531.44985,17623.94496
19309.33093,18494.11669,22806.46322,19675.77989,19320.86794,18118.48358,17091.77624,20987.87897,20788.99335,20083.79247,18055.50232,25291.85243
34330.73765,45262.75801,45334.93787,29564.79013,40520.05329,32022.41261,44975.36627,53992.36283,17115.25183,38070.7546,33314.21869,23511.24834
43028.17509,34464.62777,45772.23241,55756.57123,38385.46003,37131.54596,49285.84052,34088.92269,40093.93572,37348.45758,70326.14052,42810.48985
5257.268639,5368.236562,5013.24624,4920.333505,5480.822528,6123.716116,4639.221425,5400.784862,3320.693452,5101.192423,2890.075576,7937.102152
2472.584288,6090.371526,5778.453098,3581.896247,3248.419136,2488.388319,1755.401339,5535.376958,6726.695873,3137.115463,3642.492692,4239.2793
3754.986565,5157.360704,4862.459969,2826.473652,4517.083904,6753.091205,4216.74033,5881.861497,4360.241313,6770.138752,4325.259868,5568.189809
13802.53229,19248.7709,16843.11821,16858.78841,20464.70753,17489.44545,18383.03495,11588.14111,17344.9421,19225.35003,21239.68597,12923.50989
19087.9074,19173.70542,19046.42284,21156.09484,19684.81507,22838.81117,14439.01818,21745.02734,23373.58051,17908.23728,16122.99643,22628.71533
19699.94489,18550.12118,24024.24848,18084.44398,22364.04954,27589.661,19303.51151,28493.22787,20321.9083,30473.10154,18725.52087,25759.09243
10833.1029,11429.52047,10694.43613,10673.87055,11571.48766,16902.34751,9234.325634,11906.68351,17002.37044,14004.77525,10233.16326,15460.00294
9348.884225,18510.41306,7180.889856,12841.88757,19639.58626,6080.810908,10545.49905,8075.287099,7035.4995,12413.26609,5008.299645,10155.07372
3341.399599,4397.280831,3761.116304,1768.80181,2854.47664,6812.070147,2333.692966,8592.598384,4304.079001,5848.635852,2647.077603,8455.271919
9248.631929,9351.069926,9255.792537,12705.1855,8023.149936,7906.563619,10618.50671,8619.928308,14947.18169,6679.339299,12618.36252,10100.47615
6790.810064,6544.33539,8550.943764,6017.463179,5916.00132,9210.44801,7730.583237,6501.49421,4899.140838,5781.345521,6655.730126,6978.102687
3668.55882,2231.754172,2409.114617,3243.641126,1794.806378,1938.288068,2407.980724,1616.952389,5237.945995,1693.678947,1790.810834,2984.335727
1419815.71,1594828.259,1211306.605,1750371.524,1718886.836,1443212.775,1099088.138,1149124.635,2287796.605,1246310.754,1232448.082,1637424.293
14363.73828,9710.736448,10291.00528,17186.53267,12456.7408,11403.46616,12919.74752,9519.252899,14433.68801,10321.72825,15486.08613,10618.00113
16259.88364,15533.66198,13982.77314,17597.21409,15570.74294,15320.96969,14215.82062,15387.91679,19646.69326,15525.27425,13632.72947,16363.28148
9120.585793,9492.539213,6896.068301,8393.428647,7043.048486,13379.51468,16410.58198,8262.14416,9717.639327,8254.268809,19046.23332,7646.125563
16667.19603,8538.495813,10270.38913,13031.97159,8970.547431,7963.667181,10213.1956,6859.927653,9245.004723,12308.71083,13793.5124,6004.173541
2265.552045,2300.199503,2498.111228,3040.598778,2997.080943,1883.096086,1979.16579,2638.462816,4373.31014,3260.185016,2412.104436,2790.93742
10682.5717,8913.458273,10793.97432,9728.960625,8682.995498,8573.622898,10426.73302,9381.40459,9811.186008,6864.172828,11147.06137,10876.62441
15285.80208,16413.29542,16708.64113,15214.04675,15462.48626,15280.56363,12271.39922,18604.264,26623.60038,18554.58662,12843.89518,17727.12008
19303.01675,18976.5612,17437.17248,14442.05377,13951.79575,32061.32042,38234.80923,15228.51114,25704.52887,15533.2824,32613.26679,15082.21051
13233.19919,21608.65411,16302.91317,12500.36052,15427.14154,16241.472,19434.37279,22051.27734,10674.21198,21633.6051,18451.03152,14784.76504
11560.89145,20110.07211,10254.08312,9772.086116,15304.62842,9728.699983,9050.79413,11264.74804,14077.55181,12209.91973,8535.362331,12427.10464
7592.067424,9435.357048,9931.157942,9393.80889,9559.407095,7783.329511,6527.300255,10871.53916,13306.245,7985.483323,12923.18349,11237.71438
2428.355464,2485.866574,2379.423323,2611.288864,2355.095474,2260.960406,1460.236782,2139.31316,2959.24805,2191.235572,1860.386203,2712.252275
13300.87993,16493.93935,18226.41453,15222.53605,18445.57812,13894.11399,15551.78396,20032.46176,7146.443038,16037.77571,17902.01429,14594.89031
37057.58135,50605.37405,37910.55744,42809.4086,41005.8926,39439.31958,30279.55959,43370.88565,89907.59999,47509.02672,43181.84316,58347.10911
2266.758677,1371.170108,3578.167655,1379.732978,1782.26434,4420.557637,2367.486001,2698.973107,3985.514798,2477.059612,2034.683805,2190.40035
1162013.235,1311088.836,1189429.83,1199718.565,1177194.087,1112396.283,983149.6762,1293058.22,1174120.239,1102119.236,1209967.874,1318435.226
8329.485355,7123.907612,7709.172098,8297.784103,7905.176712,10260.22379,6609.951309,7426.680431,13566.90455,7375.087641,9851.496473,10997.07471
2114.907634,2561.970419,2582.208011,2217.811765,2146.414224,1947.740272,2548.319557,2874.53159,863.0281486,2922.70271,2627.954802,1729.264369
3916.083686,3657.089574,3720.433052,4114.71118,3636.123589,4750.410745,4273.593421,3381.653292,5428.367612,3078.60583,3424.345684,5143.106475
6608.762536,11203.98221,7444.078661,10941.78424,8696.304365,10851.98037,8920.558909,7739.873278,10182.11674,6112.332502,13397.75309,9522.66583
322433.4097,203514.0834,203614.9934,347161.7169,272391.0519,241630.1377,253291.3003,196527.2969,575484.027,211857.2669,265873.1716,296244.8159
19898.60627,23730.81956,21896.65904,21917.63988,21229.05906,24889.97058,26097.54282,17314.61281,29772.35751,26020.21584,28533.93987,20790.99236
4066.694829,4047.537397,4641.709545,3606.399642,4718.963581,4800.471842,4083.170809,4446.053419,4439.617097,4628.378004,2497.895426,4620.706977
3331.611351,3087.306683,1535.538944,4067.173427,2901.819109,2241.994265,4761.394427,2149.776047,2799.688715,2381.762386,4211.353097,3758.714129
64862.50595,89752.38179,71281.72238,77604.82369,74470.8631,70145.4777,84250.63659,75212.46652,46092.25505,60250.02045,111384.7875,77847.41129
25370.0565,34896.68347,26923.53221,31971.09647,32191.46509,18651.80451,35783.72681,17906.46696,18954.49799,24438.39211,33604.43589,22688.99009
14386.2716,12181.33086,11790.88247,13260.76896,11690.15199,17745.45122,16896.24622,14707.58642,5807.124335,13469.16532,16480.80503,13056.13691
1315.082311,1360.621789,1733.022494,998.3204553,1236.47949,2677.262156,1347.903964,2002.663411,2401.086513,2850.568456,1093.589861,1952.124648
5653.878345,7356.676777,7631.54972,5650.194712,6494.711824,8995.369803,6093.660691,7653.307757,9978.420147,6207.591773,6347.281438,7616.017471
22760.03046,18372.02275,19356.31135,23201.64263,20297.84654,21117.58616,20784.88231,24616.5436,17732.88116,18827.07356,32088.08279,20376.80765
12633.72325,7199.247684,14965.45252,4029.421572,4167.817965,18705.13077,46975.60194,3742.037344,10562.79829,16790.12377,26252.79735,5176.678435
13864.52668,17339.2522,16923.36758,15054.83075,15698.80353,16194.43575,19119.69262,19012.48684,6320.726965,16291.85669,16312.22097,18547.93044
6283.926902,513.8487862,1392.981635,5815.518378,1473.779793,3439.221894,1781.420135,567.0908094,8453.138936,721.5509125,973.6928027,3457.478556
23414.00582,21786.37181,22864.59431,21189.10563,22095.92414,25359.38347,20858.86975,20364.90226,30649.74472,19761.33721,17485.42296,25965.06447
1646.737878,2611.703981,2171.558654,2732.09638,1921.13009,2773.996125,2987.280138,1619.868338,2792.535033,1774.596803,2571.589222,1983.1579
25609.35109,36022.04606,28747.10463,16305.91396,28254.38547,31511.44894,19166.38417,77137.75938,26937.29013,33282.47338,25404.55328,28891.16707
9304.538286,9010.719182,9378.880731,9835.430419,8678.911358,13501.66272,21074.71207,8244.991648,9205.059401,9070.749272,15052.64112,10160.33619
22961.91921,31954.55883,28347.28848,15262.48183,16957.35538,43987.70754,63227.32764,21295.39238,19818.64634,24274.42074,69137.85643,24220.76885
7429.973886,6054.94919,5528.813705,4817.217453,5950.647369,12842.93429,4405.537351,9285.809268,10037.47629,7246.606035,10016.0457,8160.977682
3313.620813,3544.914873,3888.884349,2740.553736,4039.189021,6324.658129,3661.412765,4021.765715,3215.415741,4045.493924,3100.351114,6439.091457
292408.5362,453845.6008,361191.6371,297984.3446,421547.6439,305407.1955,325827.6181,355450.2424,304466.7722,329927.973,309890.3277,336782.1779
4524.41165,4945.43356,4680.257205,4237.808292,4636.364418,5870.266888,5398.130738,5340.652287,4066.252715,5394.857426,4874.97299,5304.682072
2847.791935,4545.504524,5937.109742,1326.816335,3906.818968,1659.116519,5884.662579,7095.475706,242.9674601,5754.917106,9584.274506,1044.888306
3801.593285,3143.862589,3680.64656,3865.990561,3608.536388,3660.455658,2709.256559,3565.287351,5228.454052,3995.536693,3493.728045,4959.760176
1334.993506,1632.563551,1895.077293,1311.951703,1606.866779,1283.838164,1576.465255,2275.815223,352.7600725,1667.156157,1692.032656,1129.633428
118366.9754,143156.9002,138329.1311,142061.3555,133765.0489,112827.7312,168607.1823,122617.4584,117082.8619,120208.4506,217016.701,129841.0738
6807.602187,6398.836132,6098.203359,7912.429323,5509.802397,6860.503975,6668.37534,5855.538725,9175.955111,5117.131885,5897.159864,7781.202793
457.1063093,545.3018463,819.8345608,710.8405948,576.390708,614.4414743,384.2823014,698.164197,737.977224,476.8790783,413.9826781,674.7641109
399066.9567,454720.8543,420304.1788,409754.1704,450841.6765,584697.3923,353266.3517,428903.7622,542247.4044,407744.5362,443686.4781,506044.94
6125.587081,8870.179265,9727.459315,6554.688905,7452.886241,6003.295793,6664.372362,10881.91021,5276.544227,8569.747633,5770.369566,7434.414976
2814.548409,4562.517086,3623.358594,4115.697066,3887.378305,3017.420732,3628.049038,3418.22266,5909.405006,4582.698563,1621.46963,4217.33626
12105.02744,5311.51457,6194.933453,13450.47763,8752.10136,11879.66365,8138.231592,5648.139465,25149.27216,6251.713132,5701.59322,19882.84239
2729.584975,5032.356435,6860.396608,3682.443936,4792.810916,3432.316695,2949.867988,5439.191683,2762.74749,3488.482474,4234.127608,4430.892202
1622.233952,1950.432759,1835.976111,1701.026049,1502.37181,1045.500337,632.6311185,1787.001016,2491.139452,1604.150116,1034.617106,1537.098286
8686.091387,5132.476146,6234.151693,7262.420275,6212.591131,6760.122057,5242.588779,5114.330613,29806.25852,4489.10245,9378.650349,5848.279977
20978.81092,13285.46565,26969.26882,18631.87947,16495.16554,26395.60403,20659.75894,19657.48762,12828.85604,13506.59366,19605.06103,18008.69697
15475.01989,14840.80824,14404.8744,15566.56831,14310.81533,14859.78358,18392.60439,13934.05912,15065.04036,15893.4422,14348.09512,14296.86283
14984.73622,11626.65657,16004.66278,13477.70812,14787.66025,13364.32852,13619.23757,15699.11812,15436.21274,13932.10235,15525.28944,14341.49224
1682.739656,2371.607056,2254.354657,896.9466999,1780.156732,2248.564646,1901.08884,1473.052767,3364.437469,1832.767067,1081.564671,3959.376789
10053.58454,12124.46992,8393.883281,9664.445257,10302.66563,10238.00902,12629.5085,7399.583671,9174.536527,9257.754476,11397.89801,12426.22783
11555.43666,19015.51163,14998.90799,12637.42225,18213.68659,31259.55531,20825.09013,20708.82383,12404.16146,11053.87039,22945.24566,15976.13688
4753.343092,1003.155317,1874.515623,5111.456311,2664.28901,3711.808093,4075.453731,649.0726613,6658.74753,2620.423037,5128.248853,2367.434819
1376.04705,1748.43074,1897.225771,1660.518057,1583.538086,2717.404615,1356.659082,2410.790393,1257.499144,2087.114428,1399.785305,2228.365689
5166.805888,4798.006486,8216.142229,6008.630168,6275.901501,7958.273331,7100.000375,6848.402139,3786.319337,6441.220956,6576.728482,6461.729021
7242.723089,6074.099716,5971.261593,6257.67168,6084.251981,4728.775189,4467.821688,8258.127813,8211.069807,5534.406292,5723.148829,8945.190891
