Intensity Rep #1,Intensity L Rep #1,Intensity H Rep #1,Intensity Rep #2,Intensity L Rep #2,Intensity H Rep #2,Intensity Rep #3,Intensity L Rep #3,Intensity H Rep #3
33016000,23051000,9965200,55706000,31863000,23844000,84895000,48791000,36104000
35008000,35008000,0,60036000,22437000,37599000,0,0,0
56032000,37839000,18194000,24002000,11197000,12806000,12113000,7531200,4581500
988040000,528710000,459330000,1122300000,639010000,483320000,924880000,527240000,397650000
25706000,16050000,9656600,12400000,7340800,5059400,0,0,0
191100000,91178000,99923000,183100000,95125000,87977000,191100000,104930000,86174000
1085800000,349100000,736650000,632410000,199840000,432570000,210570000,111430000,99141000
39798000,26168000,13630000,75276000,46770000,28507000,141160000,133170000,7991900
44475000,26837000,17638000,94581000,49062000,45519000,65033000,36546000,28486000
0,0,0,437330000,167330000,270000000,211220000,79703000,131510000
21598000,11603000,9995100,30732000,16706000,14025000,756920,422370,334550
571310000,303080000,268230000,625000000,316240000,308770000,303240000,158670000,144570000
2204200000,1246900000,957300000,1308200000,697570000,610600000,1434000000,867310000,566730000
256950000,150630000,106320000,199730000,106650000,93085000,189290000,99904000,89386000
17242000000,8174200000,9067600000,19802000000,9407400000,10395000000,13857000000,6718400000,7138500000
485960000,280600000,205360000,303540000,167730000,135810000,216440000,124430000,92004000
125490000,79286000,46202000,121730000,72390000,49338000,70034000,42865000,27169000
21575000,11763000,9811900,38160000,24877000,13283000,73867000,39060000,34807000
565990000,342050000,223940000,7877300,6844300,1033000,525690000,360950000,164740000
866560000,531360000,335200000,996180000,580060000,416120000,737820000,433900000,303920000
13295000,6118400,7176700,21284000,14642000,6642000,12200000,7400000,4800000
2218900000,1642000000,576900000,2090200000,1528300000,561930000,0,0,0
300770000,243330000,57437000,0,0,0,185190000,149100000,36096000
21089000,6430200,14659000,70075000,19265000,50809000,30886000,3535800,27351000
50944000,32152000,18792000,22774000,16021000,6753300,0,0,0
1241300000,184090000,1057200000,883500000,204660000,678840000,999670000,324840000,674830000
966290000,494590000,471700000,884820000,462680000,422130000,799210000,419470000,379750000
94186000,67344000,26842000,21859000,14906000,6952700,49213000,29811000,19402000
27989000,23885000,4104300,202720000,183760000,18961000,155560000,129160000,26404000
354770000,199880000,154890000,364230000,225500000,138730000,68844000,40249000,28595000
66242000,48085000,18157000,44406000,35984000,8422700,118100000,79016000,39080000
655220000,391520000,263700000,921310000,562100000,359210000,279400000,173940000,105460000
20285000,15946000,4339200,20227000,12327000,7899800,20039000,13973000,6066600
92049000,64639000,27410000,31557000,18773000,12783000,41152000,22422000,18730000
1021200000,545960000,475280000,1108700000,606140000,502550000,1498300000,811500000,686810000
1699800000,1010200000,689590000,1854100000,1009000000,845110000,1467700000,868140000,599550000
22637000,10390000,12247000,48169000,16022000,32147000,36902000,16788000,20113000
3436400000,1976700000,1459700000,4115400000,2120400000,1995100000,1959800000,1039700000,920010000
0,0,0,22236000,13006000,9229600,380430000,23124000,357300000
0,0,0,45722000,25535000,20187000,51027000,30955000,20071000
89969000,52220000,37749000,0,0,0,92247000,49807000,42440000
992370000,659580000,332790000,1210000000,775510000,434510000,711090000,464910000,246180000
225790000,129590000,96207000,160870000,82977000,77891000,210980000,131760000,79216000
45031000,25556000,19475000,139450000,91440000,48011000,91727000,80556000,11171000
496840000,153610000,343240000,326140000,176610000,149540000,95818000,66339000,29479000
975860000,644640000,331220000,1407800000,899760000,508020000,1226500000,785290000,441230000
107130000,75482000,31649000,141530000,79566000,61960000,23288000,12035000,11252000
71347000,45567000,25780000,23884000,12739000,11144000,19196000,11407000,7789500
698970000,374290000,324680000,216030000,126370000,89659000,182240000,98342000,83898000
35561000,26556000,9004400,0,0,0,15232000,9667300,5564800
89536000,55164000,34373000,73198000,50759000,22439000,44614000,27894000,16720000
338300000,224910000,113390000,301190000,186560000,114630000,125160000,78864000,46292000
260510000,148730000,111780000,255230000,143160000,112070000,237490000,135500000,101990000
2185500000,1357700000,827720000,1388400000,821230000,567190000,1836700000,1100800000,735850000
747410000,444220000,303190000,758010000,459740000,298270000,675930000,464310000,211620000
1834700000,912350000,922320000,2040700000,1001500000,1039200000,1687100000,880680000,806370000
634670000,371300000,263370000,758940000,463760000,295190000,741580000,410130000,331460000
3321200000,1949800000,1371300000,2726700000,1589200000,1137400000,3055800000,1800500000,1255300000
461290000,249230000,212060000,406890000,165670000,241220000,284120000,124720000,159400000
450170000,207240000,242930000,405950000,179240000,226710000,613520000,314050000,299470000
172840000,123870000,48969000,352200000,204860000,147330000,169560000,135510000,34051000
218610000,139060000,79541000,297490000,179530000,117960000,273650000,158820000,114830000
22549000000,12239000000,10311000000,21790000000,12341000000,9448400000,16429000000,9360300000,7068500000
8775700,6694400,2081300,6638400,5008400,1630000,43475000,34690000,8784700
3875700,3022500,853210,5563900,4003200,1560700,58791000,32864000,25927000
386930000,221460000,165470000,224160000,138230000,85929000,67449000,38629000,28821000
456000000,266080000,189910000,409890000,249120000,160770000,299690000,163660000,136020000
185590000,152430000,33160000,152320000,129080000,23236000,76048000,60527000,15521000
127040000,79116000,47926000,162590000,83154000,79435000,94173000,41595000,52579000
343040000,203640000,139400000,392040000,227660000,164380000,211710000,137380000,74333000
0,0,0,64364000,39271000,25092000,56503000,30439000,26065000
9497700,6662700,2835100,0,0,0,14119000,9623700,4495400
72647000,37727000,34920000,138770000,96157000,42613000,75483000,52583000,22900000
2098400000,1320700000,777760000,2481200000,1600800000,880400000,1905700000,1264200000,641510000
75485000,41938000,33547000,41759000,17566000,24193000,47977000,23074000,24903000
72889000,55202000,17686000,282310000,105780000,176520000,247430000,126730000,120700000
128030000,88041000,39985000,113820000,70058000,43765000,80674000,47353000,33321000
173970000,149490000,24484000,161420000,117420000,43998000,116700000,83358000,33339000
18819000,12643000,6175900,162470000,93020000,69453000,53670000,29145000,24525000
852740000,536400000,316340000,743620000,496710000,246910000,892000000,543300000,348710000
1645900000,984980000,660910000,1784000000,1114800000,669130000,1202600000,710440000,492120000
32127000,14746000,17380000,13928000,13928000,0,0,0,0
623530000,392800000,230720000,882600000,563880000,318720000,582120000,380350000,201770000
26956000,23133000,3822900,10629000,7246900,3382400,8018900,5356400,2662400
360600000,349220000,11378000,144690000,133130000,11568000,134600000,125570000,9027900
418820000,196370000,222450000,424380000,212360000,212020000,314380000,174840000,139550000
2349100000,1734400000,614680000,2356600000,1767500000,589110000,2306400000,1648800000,657660000
146670000,98559000,48116000,136670000,102950000,33711000,239260000,194350000,44916000
674440000,429620000,244820000,690740000,436750000,253990000,478950000,301890000,177060000
871390000,679080000,192310000,721320000,573680000,147640000,422270000,248190000,174080000
12424000000,7866700000,4557400000,12835000000,7913700000,4921700000,10665000000,6431400000,4233500000
1185800000,706150000,479670000,1306200000,801900000,504260000,927950000,562240000,365710000
37507000,25277000,12230000,99287000,74245000,25042000,140720000,120800000,19925000
47936000,29148000,18788000,21481000,15966000,5515500,23093000,15363000,7730100
86956000,55258000,31698000,163190000,107370000,55823000,152820000,90052000,62768000
220410000,135580000,84830000,104220000,62063000,42161000,86700000,52503000,34197000
40054000,24076000,15978000,18977000,11289000,7688300,76452000,44612000,31840000
23717000,13733000,9984300,2164200000,1350700000,813420000,804620000,509560000,295070000
23527000,14436000,9091000,37772000,25410000,12362000,27988000,18256000,9732000
62456000,38152000,24304000,331820000,200780000,131040000,10553000,8782700,1770000
164600000,95491000,69112000,39931000,25116000,14815000,114080000,86487000,27589000
638930000,394170000,244760000,298990000,170620000,128370000,429500000,223790000,205710000
137800000,42586000,95213000,60098000,33346000,26752000,228160000,59049000,169110000
212850000,135740000,77111000,105170000,62374000,42801000,143680000,90862000,52818000
1168000000,734400000,433580000,1276300000,888970000,387330000,578770000,389940000,188830000
11046000000,6557200000,4488900000,12448000000,7551200000,4896400000,8634700000,5314300000,3320400000
27154000,17824000,9330200,0,0,0,5996400,3478900,2517500
343160000,261630000,81526000,524310000,375750000,148560000,304820000,228060000,76759000
556070000,363690000,192370000,482950000,292520000,190430000,799460000,511850000,287610000
160450000,111490000,48952000,191580000,179850000,11727000,325760000,227530000,98231000
246460000,122890000,123580000,181890000,73981000,107910000,150710000,69313000,81395000
316140000,181860000,134280000,1124600000,610170000,514430000,384180000,175010000,209170000
448410000,307320000,141090000,180470000,106300000,74166000,254140000,165590000,88555000
2078000000,1395000000,683010000,1971700000,1229800000,741950000,1490000000,916220000,573770000
1320000000,862380000,457590000,1220200000,801150000,419050000,825030000,542030000,283000000
60843000,42614000,18229000,42520000,32156000,10364000,38455000,29870000,8585200
1014700000,517940000,496730000,1166300000,667290000,499050000,605610000,352220000,253400000
1.1868E+11,63742000000,54934000000,1.2268E+11,65876000000,56805000000,1.236E+11,66916000000,56686000000
10396000000,5521400000,4874500000,11417000000,5891500000,5525100000,10534000000,5779700000,4754400000
21795000,19049000,2746200,97329000,57144000,40184000,91145000,60529000,30615000
17223000000,9450500000,7772800000,20348000000,11237000000,9111100000,16816000000,9089000000,7727200000
13505000000,8975500000,4529600000,14930000000,9890800000,5038900000,14567000000,9673400000,4893200000
5620500000,3281000000,2339500000,5635200000,3364000000,2271200000,7157900000,4348800000,2809100000
717290000,357570000,359720000,630760000,339850000,290920000,564730000,359690000,205040000
15428000000,9195800000,6232700000,16190000000,9499000000,6691500000,14601000000,8519700000,6081800000
452410000,278570000,173840000,450940000,262230000,188710000,387370000,258570000,128800000
76884000000,49177000000,27707000000,71295000000,46008000000,25287000000,61230000000,39416000000,21813000000
64833000000,42443000000,22390000000,60311000000,39096000000,21215000000,54518000000,35182000000,19336000000
4668200000,2843300000,1825000000,4762100000,3004600000,1757500000,6573200000,3828600000,2744500000
583640000,407760000,175870000,1162700000,810660000,352050000,872460000,619590000,252870000
593420000,379570000,213850000,378450000,248870000,129580000,613780000,396960000,216810000
7798300000,4915900000,2882500000,8731600000,5436400000,3295200000,6257400000,3885700000,2371700000
4126400000,2537700000,1588700000,5134400000,3157400000,1977000000,4377800000,2730000000,1647800000
1590000000,931020000,658940000,1689900000,1101200000,588780000,1503500000,950900000,552560000
1430400000,588940000,841430000,1780500000,999950000,780550000,2286100000,1365200000,920910000
3010000000,1956900000,1053200000,1849100000,1147600000,701510000,509740000,312870000,196870000
2838500000,1787200000,1051300000,2718900000,1675300000,1043600000,2393500000,1502900000,890640000
6746200000,4464200000,2281900000,6428900000,4254600000,2174300000,4940100000,3222100000,1718000000
162450000,106740000,55708000,251690000,169620000,82066000,159000000,108300000,50706000
1766200000,1081100000,685140000,1559700000,890150000,669550000,1511300000,787950000,723350000
607210000,406680000,200530000,473300000,318920000,154390000,304370000,209930000,94444000
5199100000,3429400000,1769800000,5006800000,3227200000,1779600000,4289500000,2896000000,1393500000
1207800000,778090000,429710000,1856300000,648400000,1207900000,753870000,471400000,282470000
3209600000,2103500000,1106100000,2615200000,1711900000,903370000,2054800000,1305000000,749760000
83580000,55656000,27924000,187320000,122070000,65251000,80803000,41718000,39085000
4864500000,3193300000,1671100000,4533200000,2922300000,1610900000,4226800000,2662300000,1564500000
3061700000,1926400000,1135300000,3476000000,2152100000,1323900000,2289200000,1454300000,834950000
1094800000,674910000,419890000,342720000,214020000,128700000,268900000,165520000,103380000
466640000,276690000,189940000,417680000,280740000,136940000,478450000,300880000,177580000
737680000,456480000,281200000,848900000,510750000,338150000,1218600000,780840000,437740000
15201000,8936700,6263900,212570000,134630000,77939000,64694000,49523000,15171000
267750000,143260000,124480000,450500000,250420000,200080000,356980000,197470000,159510000
1252000000,813350000,438610000,1073700000,666150000,407520000,1192100000,764560000,427520000
469010000,298230000,170770000,1483400000,592530000,890900000,1227200000,772760000,454480000
273080000,210070000,63005000,206150000,140410000,65732000,153660000,98148000,55515000
2642000000,434040000,2207900000,1911800000,174010000,1737800000,2208700000,319720000,1889000000
17224000,11073000,6151500,0,0,0,7969400,5720300,2249100
90688000,55337000,35350000,0,0,0,51662000,30175000,21488000
