Intensity,Intensity L,Intensity H
23723000,11137000,12586000
10639000,5395100,5243900
7369600,3390900,3978600
8010200,4349000,3661300
23432000,17304000,6127700
36783000,28699000,8084200
4067400,3258100,809280
4125500,2951200,1174300
15736000,4370600,11365000
5129800,2087200,3042500
10116000,4691400,5424900
20236000,9743500,10492000
5424600,2747400,2677200
4121200,2014800,2106400
9370700,5520000,3850800
9524800,4637900,4886900
8097600,3102600,4995100
11550000,4743500,6806300
40361000,17069000,23292000
438440000,215160000,223270000
34955000,12754000,22201000
4790700,2034100,2756600
49901000,16617000,33284000
26225000,11804000,14422000
558040000,262730000,295310000
9143000,3020200,6122700
6962400,2515700,4446700
79479000,34419000,45060000
65360000,25374000,39985000
36038000,15280000,20757000
13609000,4610000,8999000
52010000,22291000,29720000
7626900,3068200,4558700
7878400,3629900,4248600
7397300,2668000,4729300
27223000,10962000,16261000
12910000,4251200,8659300
31315000,12891000,18424000
22646000,10101000,12545000
8876500,3245800,5630800
124370000,47219000,77153000
434520000,164780000,269750000
16224000,7431700,8791900
8389500,3507200,4882300
16581000,6972700,9608300
18765000,8217300,10548000
72634000,29759000,42875000
6617700,2741600,3876000
5200200,1981700,3218500
4414800,1296600,3118200
31263000,10405000,20858000
26142000,9987200,16154000
36019000,12492000,23527000
6735400,2382900,4352500
9517800,3856100,5661700
11470000,6286400,5183600
11523000,3995600,7527100
25624000,9335100,16289000
14073000,5646900,8426600
26930000,12656000,14274000
7229800,2389500,4840300
18566000,11794000,6772000
9537000,3442500,6094500
127850000,60835000,67018000
17359000,8979400,8379300
110500000,49042000,61462000
11468000,3537000,7930600
10341000,4576400,5764600
92543000,40125000,52419000
29195000,11786000,17409000
11155000,4066900,7087800
85231000,34485000,50746000
6915800,2338400,4577400
31870000,14327000,17544000
6470900,2618400,3852500
47448000,17307000,30140000
65286000,29668000,35619000
11637000,3419300,8218000
381590000,155530000,226060000
68870000,31575000,37295000
132440000,59147000,73290000
45047000,18325000,26723000
34522000,14626000,19896000
65360000,25374000,39985000
14362000,6576300,7786100
28105000,12294000,15811000
24004000,13791000,10213000
22984000,10132000,12852000
16989000,6845000,10144000
16455000,6300300,10155000
7665200,2559000,5106100
5500400,1782500,3718000
5546800,1927200,3619600
15895000,6111900,9783100
3742000,1471900,2270100
4932300,2344600,2587600
10858000,8239500,2618800
3332400,1540900,1791600
6049000,4171700,1877200
9032600,6272900,2759700
13454000,6131600,7322500
3896200,1778700,2117500
10661000,5029100,5631900
7277400,3069700,4207700
19437000,6887700,12549000
9703800,4703600,5000200
11668000,3543000,8125300
10927000,5472000,5455200
7326400,2448900,4877500
5169500,3167200,2002300
7604500,4226900,3377600
5458700,3695300,1763400
9719400,6063400,3656000
12270000,6500300,5769900
9408100,4520300,4887800
5798100,3413200,2384900
5318400,2570400,2747900
97591000,51612000,45979000
12490000,6407200,6082400
12120000,5604700,6515000
10832000,5295600,5536200
33879000,19004000,14875000
42321000,22674000,19647000
76064000,41649000,34414000
39367000,24794000,14573000
11853000,6399400,5453900
14727000,6152100,8574500
8424200,4537100,3887100
5613000,3078700,2534300
9763700,5391100,4372700
31316000,16539000,14777000
4593800,2632100,1961700
6901100,3708300,3192800
24107000,12644000,11463000
11058000,3524100,7533500
11160000,3385300,7775100
6159800,1939000,4220800
36933000,15751000,21182000
11877000,4137100,7739400
24445000,8546800,15898000
10955000,5305200,5650100
3728500,839780,2888700
5844200,1996200,3848000
7062200,3622900,3439300
8815700,4371100,4444600
8467500,5478100,2989400
12304000,7132300,5171500
19457000,12677000,6779300
2813900,1185900,1628000
7896400,3400000,4496400
11059000,5616200,5442400
15917000,7714300,8202700
33987000,25929000,8058400
5408700,4791300,617390
27719000,20141000,7578700
99626000,79097000,20529000
10189000,5905700,4283600
10119000,6958600,3160200
19056000,7924800,11131000
15823000,12611000,3212000
27287000,20193000,7093900
10360000,8262500,2097300
13695000,9922400,3772100
58561000,46339000,12222000
22903000,18273000,4630600
33127000,25374000,7752600
13678000,10010000,3667800
7322900,5871600,1451300
11402000,8713200,2689000
17048000,13525000,3522900
11173000,7797900,3374700
11727000,4227500,7499200
14904000,11101000,3803100
6793400,5056000,1737300
15673000,11718000,3955200
15380000,11130000,4249400
15044000,10531000,4512500
32887000,25478000,7409000
7156400,5278500,1877900
3136800,2720500,416220
6619700,4979500,1640200
52493000,23559000,28934000
17442000,12471000,4971300
5720700,4741400,979310
10608000,8088600,2519400
13972000,10668000,3304400
15072000,12575000,2496600
7487600,5086100,2401500
8142700,6035200,2107500
7423400,6265100,1158300
12171000,7120000,5051100
16372000,11713000,4658800
8647200,4831400,3815800
4468500,2067500,2401000
12748000,6708900,6039000
11211000,6546900,4664400
23379000,4969100,18410000
9800600,6271500,3529100
5124300,2389900,2734300
18340000,5412900,12927000
18685000,6800700,11884000
14359000,4531100,9828200
28390000,8828000,19562000
11852000,4028900,7823600
3669900,3027300,642610
11989000,8939300,3049800
16292000,13412000,2879600
69130000,57571000,11558000
12500000,5932100,6568100
9861800,4547300,5314500
6402800,2139700,4263100
18884000,5649300,13234000
14288000,5464500,8823600
5379400,2073100,3306300
6684200,2560200,4123900
11043000,5320900,5721900
23520000,13885000,9635400
9831800,6471700,3360100
6985200,3589700,3395400
9260400,6260200,3000200
19965000,7701100,12264000
7995900,4418400,3577500
20026000,12553000,7473500
12189000,8460800,3727800
5975000,3543300,2431700
13870000,8902100,4967600
55765000,33379000,22385000
5610400,2752900,2857500
43350000,26616000,16733000
200660000,116880000,83776000
7157600,4646900,2510800
30560000,16675000,13885000
52154000,32243000,19911000
11196000,4564900,6630800
6639900,3305400,3334500
3612800,2030900,1581900
3337000,1761000,1576000
21777000,11137000,10641000
6389200,4124300,2264900
5173300,3967700,1205600
10464000,8171200,2292500
9477600,7582900,1894700
5119400,3845300,1274100
63495000,47739000,15756000
47099000,38946000,8153100
20315000,15256000,5058800
21286000,17571000,3715000
18012000,13741000,4270900
8399100,6141400,2257700
14267000,10912000,3356000
13712000,11588000,2123300
6346100,2236000,4110100
5417700,2026900,3390800
15751000,5685900,10065000
6170000,3583400,2586700
9829300,8695600,1133700
4970000,1927500,3042500
5300300,2021400,3278900
6357900,2226100,4131800
2530800,2264200,266540
14091000,10493000,3597900
10984000,9086100,1898200
12522000,9857700,2664200
17170000,13238000,3932800
7846400,6309200,1537200
12299000,10219000,2079900
65830000,52037000,13793000
5226200,4135000,1091200
19832000,14909000,4922800
14470000,8956200,5513300
13113000,11051000,2061900
12495000,9002100,3492700
4967100,3496000,1471100
12379000,8139700,4239100
6007400,3353900,2653500
37248000,25907000,11341000
8165200,5981200,2184000
8426200,5450900,2975300
34130000,24487000,9642300
7100800,4164900,2935900
3867500,2136500,1731000
9378100,6266200,3111900
6105700,4293300,1812500
9195600,6251400,2944200
10592000,6531900,4059800
13193000,9627700,3564900
8389900,5529100,2860800
5744300,3596000,2148300
13770000,9627600,4142000
11049000,7531600,3517200
11408000,5187200,6221000
6565500,4636900,1928600
16618000,9982900,6634900
11176000,6287700,4888800
11354000,7546400,3807300
5945000,3392900,2552000
20469000,13842000,6626600
3237100,2013100,1224000
5488000,2859400,2628700
7286700,4276800,3009900
8503700,5847000,2656700
10646000,6754300,3891700
15612000,6222500,9389100
8129800,4457100,3672600
28256000,15755000,12501000
6808000,3530200,3277800
28470000,16209000,12261000
14389000,9518400,4870200
43171000,24599000,18572000
7579100,5198900,2380200
6910100,2656700,4253400
8016500,4159200,3857300
5660700,3936200,1724500
9748900,7671400,2077500
1530400,935780,594620
20334000,11694000,8640100
27053000,17851000,9201600
3349300,2072200,1277100
15460000,8449700,7009900
40152000,21228000,18923000
3865700,2150100,1715600
4390000,2271500,2118500
3852700,2346000,1506700
29233000,18494000,10740000
9763600,5455600,4308000
3563700,1814100,1749600
5026100,2654000,2372000
25607000,9349300,16258000
9383200,5234900,4148300
19127000,11619000,7507300
10278000,2016500,8261700
8908900,1449400,7459400
17512000,3682800,13829000
4473000,356670,4116300
19823000,3411100,16412000
7826200,1048000,6778200
20632000,2306500,18325000
24845000,11919000,12927000
31495000,3138800,28357000
7322500,941290,6381200
3902400,431690,3470700
16460000,9692500,6767800
14909000,7583300,7325200
8679300,5563200,3116100
10404000,5348400,5055200
5454900,2533100,2921800
17122000,8001600,9120000
9011700,5354300,3657400
6387600,3461300,2926300
21123000,11033000,10090000
11432000,6037800,5393900
16008000,5218500,10789000
2757500,1078600,1678900
3374200,1650800,1723400
18860000,10338000,8522600
14498000,7287300,7210900
17607000,8624000,8983000
5529300,3257500,2271800
26341000,11514000,14826000
6395600,3529000,2866600
29642000,17214000,12428000
13985000,9399700,4585100
8222700,3578300,4644400
22929000,10825000,12103000
9674100,5085600,4588500
8406500,6410000,1996500
8868200,6057500,2810700
16964000,11771000,5192900
13946000,8381000,5565100
4564000,2919500,1644500
10385000,6797600,3587900
22630000,9539300,13090000
11321000,7245700,4075100
14889000,7795300,7094000
16519000,8205100,8313700
21104000,6700900,14403000
3936100,1761900,2174200
4156500,1329000,2827500
26304000,10848000,15456000
5928100,1682000,4246100
5260200,1623800,3636300
13757000,5205700,8551400
12779000,4643900,8135500
9468200,3135200,6333000
13178000,4603700,8574400
6931300,4528200,2403100
37730000,24288000,13442000
21400000,14741000,6659500
4520700,2558800,1961900
4482700,2354800,2127900
26997000,11242000,15754000
11562000,4012100,7550100
14359000,7915800,6443100
6217300,3336000,2881200
14752000,7351100,7401300
9511700,4826400,4685300
6323300,3261200,3062000
13393000,6048800,7343800
2741700,1325300,1416500
18507000,9768800,8737900
9111500,3365100,5746300
15767000,6549700,9217500
9690900,4243000,5447900
20595000,9749600,10845000
4545400,1871700,2673700
4699100,2205900,2493200
9372900,5500600,3872300
9106600,5171900,3934700
17959000,9285300,8673300
14268000,6876300,7391600
13605000,10546000,3059100
7217900,6438800,779110
40617000,23574000,17043000
10364000,4834100,5529600
17380000,9387600,7992300
9380000,5632500,3747400
4323200,2965600,1357600
77878000,45404000,32474000
7670300,3920300,3750000
12864000,4121500,8742100
12686000,4903800,7781700
13683000,5194500,8488100
7125400,1904800,5220600
19871000,5656600,14214000
6545500,1702700,4842800
11023000,6929500,4094000
3597600,843110,2754500
12608000,2833600,9774100
15703000,4094600,11609000
5465100,2581500,2883500
3333400,1214200,2119200
10234000,6979700,3254300
32362000,21073000,11289000
5589600,3966100,1623400
9139200,6089400,3049900
18253000,12531000,5722200
26352000,12509000,13842000
30659000,20840000,9818200
5248500,2583000,2665500
13604000,8133100,5470900
7482100,4858200,2623800
8081000,3803600,4277300
6749600,3982500,2767100
19821000,12785000,7035400
13471000,7073900,6397400
26551000,13029000,13522000
13876000,6567400,7308900
19279000,11443000,7835800
8755100,6237500,2517600
15437000,6898100,8539400
10221000,5490100,4731200
6643700,4029100,2614600
18805000,10680000,8124300
47897000,25695000,22201000
30209000,16063000,14146000
8015500,4156300,3859100
34043000,17460000,16583000
17183000,8530700,8652800
13844000,7485000,6359200
13773000,6844400,6929000
5349800,3496900,1852800
6776900,5482200,1294700
11569000,8922200,2646900
8538400,6694200,1844200
10209000,7374000,2835200
5497500,167780,5329700
14396000,2629500,11766000
9656900,4697200,4959700
11463000,4012400,7450200
22442000,2579300,19862000
10941000,1614800,9326600
9060100,1482800,7577300
8687900,1098600,7589300
12451000,1989900,10461000
28519000,1795300,26723000
8443900,1967900,6476000
17024000,2151000,14873000
9566200,978190,8588000
7388600,452660,6936000
3987600,948620,3039000
3147800,260090,2887700
27759000,2009500,25750000
7191500,1971700,5219800
10126000,3049700,7076100
11785000,3376000,8408800
3880100,1464800,2415300
2749700,1661300,1088400
7876700,4425100,3451600
8017900,4401600,3616400
36547000,21129000,15418000
23550000,14956000,8593500
47478000,33475000,14003000
6847000,4347600,2499400
3296600,1908300,1388300
11669000,8080200,3588700
12774000,7692800,5081500
6514500,4733900,1780600
28877000,18956000,9921300
40153000,27237000,12916000
7608400,4046700,3561700
17809000,10041000,7767900
14459000,8753400,5705300
6997900,4406100,2591800
7196900,4562000,2634800
18803000,10997000,7806100
15867000,10681000,5185200
10028000,6135300,3892800
4119700,2346700,1772900
11441000,7389400,4051500
11500000,7138800,4360900
23091000,14401000,8690400
8186100,4381600,3804400
3270800,1357100,1913700
29309000,19822000,9486900
20642000,12849000,7792900
12533000,8292100,4240800
9571200,5569100,4002100
8102200,4635500,3466700
11756000,7191800,4564400
5849500,3913000,1936500
18692000,13141000,5551700
17659000,10079000,7580600
4930700,2984800,1945900
7650800,4500300,3150500
7978200,4438700,3539500
54255000,8033500,46221000
10651000,4328900,6322400
16855000,10206000,6649200
12960000,7933900,5026100
5623400,3583400,2040100
31974000,21478000,10497000
21853000,15247000,6606900
5645800,4016600,1629200
7359700,4394200,2965400
5987000,3195800,2791100
13577000,7177800,6399200
5919900,3484900,2435100
10779000,5187900,5591300
23904000,12741000,11163000
20532000,11608000,8923800
8324900,4662400,3662500
14702000,7619500,7082000
15013000,7123700,7889300
7696900,4724400,2972500
3126700,1307000,1819600
6011700,2107100,3904600
5773400,2724000,3049400
14783000,7825400,6958000
6280600,3528200,2752400
11524000,5471700,6052700
15651000,8545200,7105500
9294400,5340400,3954100
6808700,3861000,2947700
4779800,2498100,2281700
10332000,4523000,5809100
6481600,2989200,3492400
7960500,5703100,2257400
15947000,10298000,5649100
9847600,5060200,4787400
11206000,9502300,1703200
17298000,11774000,5524400
3376500,2322300,1054200
14325000,8810600,5514200
25965000,16891000,9074400
12745000,8551700,4193000
7133800,5106000,2027800
9640300,5661800,3978500
8425900,5684000,2742000
5458900,2878800,2580100
2537100,1058100,1479000
9100900,3730200,5370800
42222000,18791000,23431000
18680000,6300300,12379000
16821000,8344600,8476400
8074900,5681600,2393300
13508000,10533000,2974800
15512000,10383000,5128800
19853000,16676000,3176500
14304000,12161000,2142700
12040000,9333100,2706500
5585400,4827700,757700
19141000,16583000,2558600
42410000,32696000,9713300
15537000,12527000,3009600
5378200,4313800,1064400
22505000,19316000,3189300
38827000,31166000,7660600
11646000,9638800,2007400
8555900,7709600,846210
23875000,19532000,4343600
2340000,1868000,471950
12896000,9143200,3752500
3938800,3172400,766370
10414000,7890500,2523700
26923000,20850000,6073200
37232000,26589000,10643000
3091100,2334500,756620
12225000,9734400,2490700
39217000,32294000,6923000
19884000,14480000,5403900
32738000,26006000,6731600
7946000,5933300,2012700
1944700,1330400,614290
7507000,5007400,2499600
32526000,23781000,8744900
32154000,19697000,12457000
39760000,29140000,10620000
3117700,2460700,657060
13629000,9416500,4212100
6528300,5160700,1367600
9619000,6960300,2658700
15977000,11796000,4180700
35327000,29856000,5470900
30317000,13369000,16947000
14076000,9623100,4452900
8162700,3657500,4505200
8987100,6574600,2412500
17566000,13739000,3826700
12847000,10395000,2452200
11373000,5899400,5474100
6098100,3020200,3077900
13104000,6305400,6798700
2677700,1816300,861440
21802000,11213000,10588000
5676000,3679000,1997000
43062000,25444000,17619000
5764500,3390200,2374300
22238000,10081000,12157000
26006000,13964000,12041000
12471000,5672400,6798500
11594000,4963200,6631100
12555000,7296400,5258300
8538800,4653000,3885800
8272000,2596900,5675100
