Intensity,Intensity L,Intensity H
124480000,60220000,64255000
4320300,2188700,2131500
63671000,30598000,33072000
25940000,9306900,16633000
985620,503530,482090
2053200,1022000,1031200
2233800,1027100,1206700
6906800,3453800,3453000
2853200,1534700,1318500
1209900,409260,800590
4948000,2273700,2674200
3570900,1610300,1960700
36141000,17466000,18675000
7366900,3025800,4341100
14680000,7513500,7166600
2454900,1322600,1132300
9968800,4658200,5310600
81884000,39529000,42355000
1.40E+07,6806300,7193600
70039000,32916000,37124000
13414000,6234800,7179400
2021600,972280,1049300
8061700,4106000,3955700
9548500,4219600,5328900
2017900,550530,1467300
7146100,3310500,3835600
22113000,11130000,10984000
2402900,1090300,1312600
7692100,3829700,3862400
14694000,760560,13934000
13167000,782700,12384000
2302400,1150500,1151900
6761300,3555400,3205900
615650,295320,320330
40273000,18603000,21670000
26649000,11779000,14870000
6127200,3331600,2795600
7055100,2094200,4960900
4634600,1809100,2825600
6305900,3561200,2744700
10301000,1412200,8888800
6073700,2635900,3437800
12105000,5295000,6810300
20314000,9558700,10755000
14656000,7165600,7490700
13902000,6696100,7205800
2588500,1317000,1271500
27819000,15511000,12308000
4110900,1894200,2216700
18894000,9737800,9156000
11162000,5876400,5285800
26594000,12357000,14237000
18041000,6754800,11287000
7014800,3793100,3221700
39236000,15127000,24109000
10392000,4521700,5870500
2616100,1289200,1326900
30310000,13569000,16741000
12525000,6444400,6081000
20200000,9618500,10581000
25774000,13982000,11792000
12581000,5732000,6848800
3594300,1611300,1982900
6931200,3008800,3922400
13797000,6012300,7784500
85982000,47198000,38784000
32539000,15854000,16685000
19575000,9752400,9822100
19865000,7748400,12117000
9222100,4488800,4733300
9396000,4921400,4474600
8250600,3450100,4800500
11401000,5251400,6150100
6858900,4625800,2233000
7449800,3965900,3484000
8439500,3823800,4615700
25629000,12651000,12978000
8684000,4128900,4555100
9214200,4546300,4667900
26964000,13329000,13635000
17337000,7961500,9375300
3419800,1641300,1778500
13267000,6961500,6305900
5897300,2508000,3389300
4792500,2461000,2331500
10486000,3996400,6489900
56475000,26837000,29638000
44218000,21066000,23152000
33477000,17249000,16229000
1916400,894130,1022300
6282600,3255000,3027600
11229000,5053900,6175600
4095500,1833800,2261700
13024000,4512800,8510900
4557200,1845700,2711500
2508400,1124600,1383800
154130000,70957000,83170000
11030000,4346800,6683500
5707000,2510200,3196800
2940400,1454700,1485600
7134000,3508400,3625700
9851100,3131300,6719900
10203000,4658900,5543800
3851700,2478100,1373600
28194000,12687000,15507000
16518000,7047800,9469700
27103000,14734000,12369000
5694600,3319600,2375000
7474800,3906600,3568200
16350000,6089000,10261000
3407500,1736000,1671500
77549000,35880000,41669000
11795000,5990900,5803800
10275000,3972600,6301900
12318000,5347800,6970600
4274500,1706500,2568000
5475300,2842800,2632500
7162000,2595700,4566200
5124500,1378800,3745800
4663100,1977700,2685400
2893700,1679900,1213800
14809000,9168200,5640500
12448000,8819800,3628500
12881000,8773200,4107500
3388600,2144600,1244000
9240700,6027200,3213500
5934800,3311200,2623700
13455000,8012000,5443100
3500000,2192100,1307900
2174600,860050,1314500
17920000,10419000,7500600
729410,372880,356530
3199900,2033900,1166000
3519300,2345200,1174100
2461800,1590300,871450
1989400,1202100,787270
315890,142480,173410
5941800,4124300,1817600
2092700,1482400,610240
10647000,7055200,3591400
6768300,5492300,1276000
5034200,3120600,1913500
4468400,3617400,851020
3232400,2172700,1059600
13875000,7004600,6870100
7066000,3265800,3800200
3509500,2319900,1189500
4257600,2057900,2199700
6032900,4071200,1961700
10420000,5465400,4954400
3038200,1503200,1535100
16099000,9884700,6214500
12293000,5594900,6698200
2927000,1472300,1454800
5290400,2515300,2775100
1842300,991670,850680
2010400,947960,1062500
19308000,9850200,9457600
11914000,5622900,6290800
5884500,2706300,3178200
2496500,993910,1502600
2588100,1733000,855120
7027300,3389200,3638000
3338100,1517800,1820300
3115200,3065500,49666
4176300,3701300,474990
11188000,10623000,565070
5735700,4778900,956810
2394500,2144600,249870
15596000,6975700,8620000
5158400,4435800,722630
3366100,1749700,1616500
6918100,3193500,3724600
13929000,10267000,3661600
21707000,15773000,5934500
19429000,5701400,13727000
10094000,2517900,7576200
3494600,1055100,2439500
7464500,4417300,3047300
1519300,865690,653620
1535600,1053900,481700
1460800,946660,514130
7124000,4405100,2718900
30091000,19833000,10258000
15839000,8997000,6841900
14857000,10184000,4673500
10711000,5898200,4813000
10166000,6129700,4036400
10407000,2758500,7648800
1690800,688390,1002400
6455700,2275800,4179900
20595000,13311000,7284000
10723000,6653100,4069500
1487500,766770,720770
5173200,3348100,1825100
4038900,3767100,271820
8245500,7231200,1014300
6416400,4064100,2352300
2619800,1387200,1232700
6227800,2714600,3513300
7351300,5320100,2031200
25301000,12979000,12322000
6786800,4191800,2595000
10150000,4697100,5453100
4544400,2574400,1970000
1536300,1045700,490590
7304900,4334400,2970600
8511200,4045100,4466100
2901500,1241400,1660100
8908100,4735900,4172200
17109000,5779600,11329000
9821800,6039100,3782700
4226000,1793000,2433000
2718100,1329800,1388300
17730000,7635200,10095000
21105000,9256100,11849000
2701200,935120,1766100
2924000,1287800,1636200
35508000,18075000,17433000
21702000,13552000,8150000
3611400,1764900,1846400
27908000,12011000,15898000
8830800,5399800,3431000
17118000,10168000,6949900
8931700,3002600,5929100
9768800,5062900,4705900
10090000,5991900,4098000
1600400,994530,605870
2578800,894980,1683900
5952800,3151800,2801000
2442300,1385700,1056600
13336000,6467400,6868800
10102000,4063000,6038700
7574400,3949700,3624700
11701000,5738500,5962500
8245900,4862900,3383000
6114700,2370100,3744600
3657800,1475700,2182100
3683100,2204800,1478300
1872700,1292300,580380
862960,452140,410810
2093800,1261700,832180
2111800,1392900,718940
1635100,1050600,584540
13954000,9311800,4642500
6737900,2502200,4235700
4186100,2325400,1860700
8022500,3136500,4886000
5896000,2094800,3801100
3654700,1264600,2390100
6538600,1822400,4716200
14968000,5489000,9478900
8400200,3101800,5298400
17117000,6018400,11099000
9266300,2527300,6739000
18412000,4607300,13805000
3382400,972030,2410300
12230000,4441400,7788300
4699200,3513100,1186000
4015700,2159400,1856300
10920000,6531000,4389400
6686400,5131100,1555300
7397000,6449400,947640
16360000,7963500,8397000
6905000,2751600,4153400
1858100,869630,988450
7030400,3234500,3795900
14301000,6466000,7835100
11032000,4965300,6066700
4123600,1755500,2368000
3990700,1635100,2355500
4620000,1809500,2810500
7338100,3002800,4335300
20343000,5999500,14343000
7757000,2215000,5542000
3757800,1957200,1800700
8696500,4692200,4004400
5733200,1725000,4008200
19969000,10706000,9263100
6601900,3701800,2900100
5671800,2804800,2867100
19678000,11791000,7887000
7258700,3791800,3466900
7123900,3601500,3522400
5766600,3535800,2230700
13229000,6938400,6290300
4756800,2799700,1957100
2505200,1613000,892230
9964600,4753600,5211000
5070500,2465800,2604700
3401600,557370,2844200
3013100,371500,2641600
1898200,986010,912220
10411000,6229300,4181300
2232000,1496100,735840
1086300,558690,527650
2694200,1796300,897830
5158900,3737400,1421500
3584000,1370500,2213500
4554300,1836000,2718300
6965500,3536000,3429500
8495300,3482700,5012600
6616300,2937200,3679100
1444900,717340,727520
5002500,1769500,3233100
5156900,2036700,3120200
14242000,6899200,7342600
8368300,3627600,4740700
2821900,1533100,1288800
8105500,2874800,5230700
8346000,3286400,5059500
21632000,895780,20736000
2161400,704940,1456400
17267000,311480,16956000
12869000,443760,12425000
2878100,1495200,1382900
1218900,647200,571750
8080700,3790500,4290200
2834600,1345500,1489100
7226800,3167000,4059800
3975200,1870600,2104600
1723700,732950,990730
1136300,466730,669580
19812000,11087000,8724900
2443000,1332300,1110700
1374100,819890,554200
10559000,5666700,4892300
1402000,845250,556720
3975300,1942500,2032800
9730400,5308700,4421700
8025200,4200600,3824700
6202800,3712500,2490300
1434300,788190,646100
5751800,3373400,2378400
8971500,5616700,3354900
18683000,10452000,8230900
7024400,4463900,2560500
6932100,3445200,3486900
19250000,8859700,10390000
26106000,14824000,11282000
6823100,4240700,2582500
10977000,5959700,5017200
16813000,2979300,13834000
159760000,89452000,70311000
7413100,3064000,4349100
10121000,5568000,4553100
5711500,4245300,1466100
2697400,1883100,814240
25939000,15498000,10442000
13346000,7471500,5875000
16802000,10542000,6260200
5954100,4910700,1043400
18897000,11153000,7743500
18840000,9703300,9137000
10021000,6779400,3241300
3435200,2060400,1374700
12148000,6322600,5825700
9598000,4825600,4772400
8754600,4087100,4667500
8231000,3362100,4868900
27687000,12175000,15513000
5661700,2423000,3238700
5043200,2407000,2636300
8558700,2605600,5953100
9260800,3433000,5827800
11972000,4653600,7318400
15913000,7490800,8422500
5787900,2881100,2906900
7432500,3650900,3781600
5100200,3431700,1668600
14946000,4972300,9973600
3177800,2250300,927510
2511200,1474700,1036500
21700000,13977000,7722500
6991700,4267300,2724400
1783100,990390,792750
21954000,13951000,8003400
1440800,1009700,431090
7920000,5053900,2866100
7353200,3248600,4104600
9386700,5472800,3913900
18091000,11158000,6933300
10419000,5166700,5252300
23295000,13261000,10033000
2536300,1451900,1084400
1177100,639250,537820
6400500,2973900,3426600
8146700,5507400,2639300
4618300,2944500,1673800
4615100,2381400,2233800
16189000,11081000,5107700
1820200,922500,897730
7417100,6153200,1263800
19990000,16010000,3980800
13050000,10156000,2894500
3465600,2985300,480350
4156200,3430400,725860
5283100,3011900,2271200
18058000,10561000,7497300
6239200,3167300,3071900
6239200,3167300,3071900
7520900,3679700,3841200
84259000,43375000,40884000
8924700,4545900,4378800
11029000,6629500,4399300
2965300,1632500,1332800
13712000,10530000,3182400
11502000,8680400,2821700
7097900,4545600,2552200
8621200,5990600,2630600
21260000,14179000,7080900
2437000,1800100,636900
11782000,5077000,6705100
10197000,4246200,5951200
19590000,10505000,9085100
12924000,5579400,7345000
12516000,4318600,8197800
7715500,3080600,4634900
30778000,12239000,18539000
32199000,15642000,16557000
3538500,1878000,1660600
1055800,605690,450110
10730000,5672800,5057400
13809000,8363400,5445500
13090000,8852800,4236800
15099000,9691300,5408200
23591000,11981000,11609000
19646000,11566000,8080300
11672000,7325400,4346300
20166000,12297000,7869900
11659000,8286400,3373100
46247000,33689000,12558000
19831000,11197000,8634200
21614000,6506100,15108000
5652300,1994300,3658100
12409000,5607800,6801600
22266000,9477800,12788000
24332000,13549000,10783000
61782000,34814000,26968000
14104000,10365000,3739500
15484000,15408000,76172
14216000,14082000,133490
23109000,21875000,1233800
10236000,6671900,3564400
5719300,3520600,2198800
24262000,15159000,9103300
7183500,3606900,3576600
10207000,6628200,3579000
14379000,5893700,8485300
31599000,16514000,15085000
20608000,11688000,8920400
4912500,2565200,2347200
4336500,2298200,2038300
19830000,15440000,4390500
4583300,3370600,1212700
2600200,1473400,1126800
1031700,779510,252210
5303700,3885000,1418700
4171300,3625400,545910
22273000,16442000,5831600
29841000,24287000,5554000
2548400,2065700,482710
19307000,3917000,15390000
6326300,4003500,2322800
3981200,2959800,1021400
9964200,3170800,6793400
9531400,3276700,6254700
2486000,1457600,1028400
66254000,51547000,14708000
6672600,3856200,2816400
19802000,12997000,6804900
9103700,4735900,4367800
17769000,10604000,7165400
5394400,3102800,2291600
4386400,2234200,2152200
10285000,7688700,2596100
10937000,7982500,2954200
11981000,5099100,6882100
9032400,6152800,2879600
17544000,7290500,10253000
11820000,4896500,6923600
7487800,3975600,3512200
8866700,2819100,6047600
18593000,9815000,8777900
22796000,11563000,11233000
2513600,1714500,799110
3076500,2559400,517090
6996500,749780,6246700
9652100,3363800,6288300
6507700,1459500,5048200
16208000,3208600,1.30E+07
5401600,3788200,1613400
2034000,1631200,402850
3071100,2315000,756120
4196600,2918200,1278400
6555400,3672400,2883000
1384600,1082100,302490
19021000,13743000,5277700
5162300,3651100,1511200
1512100,1143400,368630
9085900,6648500,2437400
83195000,36061000,47134000
10765000,7379100,3385500
13822000,5408300,8414000
3604200,1201400,2402700
10718000,4908500,5809200
15544000,5897800,9646100
4666000,1956200,2709900
2529600,925020,1604600
2653400,1635600,1017900
3109700,2183400,926330
2717100,2273500,443580
23289000,15938000,7351500
13211000,9894200,3316900
3479300,2411200,1068000
14364000,10389000,3974900
951100,766320,184780
14667000,10791000,3876300
8672000,6552500,2119500
5959700,3937300,2022400
51083000,34130000,16954000
26872000,18061000,8811000
44846000,20941000,23905000
2820600,1280500,1540100
12602000,5801800,6799800
8277100,3006500,5270600
41409000,10238000,31171000
11333000,2015200,9317500
9149500,1823600,7325900
8265900,2045300,6220600
7117600,5091900,2025700
7116000,5596800,1519200
23982000,19207000,4775000
13843000,6669800,7172900
34597000,16133000,18465000
12123000,4807200,7315900
60976000,24873000,36104000
16218000,8007700,8210800
79952000,39575000,40377000
73370000,32331000,41039000
24398000,16368000,8030300
21895000,11797000,10099000
5668200,2638700,3029500
29329000,12786000,16544000
18907000,8752700,10155000
34592000,15191000,19402000
19338000,11195000,8143400
9802200,4869100,4933000
16963000,7219800,9742900
7772300,4361700,3410600
10467000,3404400,7062500
11741000,4680700,7060800
41491000,20339000,21152000
7489700,4596200,2893500
12526000,5508100,7017700
16748000,8161100,8587300
26038000,11781000,14257000
7828600,3209100,4619400
14504000,4552200,9951600
6383900,2023400,4360600
1829300,513480,1315900
13686000,4908600,8777800
3492700,1519300,1973300
10406000,4796000,5609900
5882000,2624800,3257200
24073000,10452000,13621000
3897600,1626600,2271000
30281000,13596000,16684000
26643000,10899000,15744000
7170700,3294000,3876700
4884400,2173000,2711400
41034000,18111000,22922000
10921000,4007700,6912900
45029000,18820000,26209000
25187000,9328300,15858000
8301300,4056400,4244900
24457000,10098000,14359000
19657000,7174000,12483000
3586500,1984500,1601900
2234400,575710,1658700
3717000,380570,3336400
46388000,39794000,6593700
6050100,2785700,3264400
9153400,8052600,1100800
8420000,3880000,4540000
9970200,7122100,2848000
31853000,26331000,5522200
11463000,10032000,1430800
8161900,6645200,1516800
5757400,4555000,1202400
24432000,18060000,6372100
2066500,1366100,700350
10774000,8861400,1912400
9228900,6250600,2978300
18891000,9012200,9878500
4015900,2436500,1579300
5781900,3542600,2239300
8290900,4377600,3913300
21480000,16955000,4524200
23821000,18228000,5592800
1284600,736740,547880
11274000,6123800,5150100
3614100,1963400,1650700
7612600,4498500,3114100
3127000,1918600,1208400
13773000,9222800,4550100
23882000,11203000,12679000
8262400,5127600,3134900
5636000,3801600,1834400
5573500,3615800,1957700
6658500,3991200,2667200
10319000,9030300,1288500
4074000,3695600,378350
7191700,5379100,1812600
7401600,5184400,2217200
3474000,2245000,1229000
6528900,4377900,2151000
63879000,51224000,12656000
23648000,15701000,7946800
12200000,8165600,4034600
10768000,6879300,3889200
2256100,1672200,583920
4797800,3434800,1363000
14665000,10570000,4095000
17999000,7555600,10443000
8756700,5511900,3244800
223560000,126630000,96934000
29220000,15180000,14040000
60477000,26987000,33491000
11095000,5831700,5263400
59554000,32982000,26572000
51206000,26214000,24993000
2327100,1338800,988240
14477000,7331100,7146000
50780000,29060000,21720000
95841000,54730000,41111000
4109300,1796300,2313000
3392300,2275800,1116500
60425000,31518000,28907000
4450600,2451100,1999400
16836000,9413400,7422700
13692000,6608800,7083100
119400000,45302000,74096000
2551800,1302800,1249000
14988000,7433000,7555100
20136000,12586000,7550000
19871000,9684200,10187000
24252000,10951000,13301000
14058000,6899900,7158000
9616800,5976300,3640400
16160000,9125100,7035200
101930000,53691000,48235000
15244000,6506300,8738000
5442800,3425600,2017100
8544600,4349800,4194800
5474700,2578800,2896000
23945000,10748000,13197000
4607900,2266400,2341600
21820000,9231000,12589000
2949100,1509500,1439500
20442000,8837300,11605000
9038300,4166900,4871400
14041000,8229600,5811700
17973000,6778900,11194000
16496000,7854700,8641400
28225000,14590000,13635000
4722300,2142300,2580000
13043000,6035000,7008400
25556000,11057000,14499000
6543900,3754400,2789500
12682000,7402000,5280000
2034600,810180,1224400
15701000,8772800,6927900
2754300,1698600,1055700
41234000,28143000,13091000
15700000,9685100,6015100
5632700,3728500,1904200
11456000,7990600,3465200
15288000,8478200,6810000
20673000,9488000,11185000
9669500,6595000,3074600
16043000,10668000,5375900
2903200,1805300,1097800
3762600,2363500,1399000
9442000,4108700,5333300
7938700,4626000,3312700
8357200,6198700,2158400
9663700,5290000,4373700
5834400,3137100,2697400
1095800,389370,706390
5555600,3142400,2413200
29217000,12346000,16870000
5846100,713810,5132200
7207600,1190700,6017000
17497000,702320,16795000
54815000,13791000,41023000
5497300,2096800,3400600
4322100,1094900,3227200
68977000,30391000,38586000
193050000,102830000,90226000
8181600,1039500,7142100
11237000,6370000,4867300
3655700,2268900,1386800
15092000,2061700,13030000
3273200,892590,2380600
18013000,6694100,11319000
3568200,1278700,2289500
13536000,6008600,7527300
8033300,4686500,3346900
6022500,5148300,874260
6407400,5091200,1316300
16864000,12122000,4742500
43845000,37629000,6216300
6912900,6145400,767480
20810000,17428000,3381400
12518000,8310700,4207200
1127800,653680,474120
18837000,11656000,7181400
17234000,6351300,10882000
30001000,13143000,16858000
45521000,13131000,32390000
4308800,2334800,1974000
32090000,17079000,15011000
4043100,1993400,2049700
8046600,3984300,4062300
5695500,2565300,3130200
18925000,11014000,7910900
22058000,9096800,12961000
28838000,13763000,15075000
7849700,4305300,3544300
9942000,8401500,1540500
97781000,54084000,43697000
8763400,4013400,4750000
29625000,15455000,14169000
11501000,4946300,6554300
4042600,1792900,2249700
27290000,15387000,11903000
14373000,6285500,8087300
18415000,9191600,9223000
6020100,3335700,2684400
8039300,4415600,3623800
1151800,1002300,149490
21879000,18940000,2938500
11638000,7621500,4016100
22030000,12529000,9500900
10650000,6407700,4242500
24056000,13351000,10705000
6608500,3580900,3027500
8673300,5115400,3558000
3266800,1939900,1326900
9810500,6296700,3513800
8721800,4478100,4243800
7526200,4348800,3177400
9854500,5493200,4361300
8010600,3513900,4496700
8503200,3613600,4889600
6862000,2843700,4018400
3131100,1859800,1271300
13672000,7954100,5717800
345780000,339060000,6723300
1784800000,1783600000,1212100
4642900,3773500,869410
122530000,119020000,3506700
17792000,6831500,10960000
17246000,16888000,358190
4079600,3671600,408010
10175000,9974300,201050
8373000,456180,7916800
178100000,10246000,167850000
10690000,1211600,9478000
240970000,2841400,238130000
24362000,2890200,21471000
14596000,1197000,13399000
14742000,4653400,10089000
34714000,2166300,32547000
2568700,258770,2309900
17567000,232280,17334000
17700000,1186600,16514000
51156000,20909000,30247000
49853000,468260,49385000
10019000,1064800,8954500
176780000,3434300,173340000
45906000,400700,45506000
29249000,1114300,28134000
22633000,2927200,19706000
65071000,2366500,62705000
11956000,673080,11282000
31483000,546480,30936000
1729600,426420,1303200
43584000,879740,42704000
14190000,1733200,12457000
25600000,1094600,24505000
8652900,70245,8582600
5981200,572400,5408800
21024000,668920,20355000
11853000,922680,10930000
13860000,2938100,10922000
17248000,1257000,15991000
15814000,7276900,8536600
14836000,248360,14588000
16612000,1082100,15530000
165830000,3270400,162560000
17839000,462770,17376000
145650000,9733600,135910000
4106600,396470,3710200
4741300,1053300,3688000
27709000,1431800,26277000
22886000,2203700,20682000
11648000,2433100,9215200
30233000,1112600,29121000
13051000,740310,12310000
2491900,997620,1494200
24836000,672090,24164000
8687400,1202400,7485000
32356000,783960,31572000
85934000,2900300,83033000
10697000,1769500,8927600
144350000,71615000,72739000
26922000,16349000,10572000
41241000,978660,40262000
7421600,998150,6423500
4619400,1080000,3539400
73469000,1532000,71937000
188050000,5792200,182260000
52272000,5318000,46954000
17980000,396100,17583000
16276000,2142300,14134000
27882000,2957800,24924000
6213400,1198000,5015400
8168600,259060,7909500
25590000,316480,25273000
3110000,153840,2956100
70777000,1062700,69714000
13906000,2012900,11893000
10056000,1276100,8780200
3605800,943550,2662300
26746000,1008100,25737000
9043700,1863600,7180100
114590000,4438300,110150000
15789000,1942200,13846000
26652000,644450,26008000
15522000,1036700,14485000
20022000,1046800,18975000
32775000,1432900,31342000
11513000,125420,11388000
41650000,4407900,37242000
14210000,404990,13805000
23292000,763360,22528000
44378000,2063600,42315000
5690100,562480,5127700
21295000,3296700,17998000
50155000,3878900,46276000
34247000,1112600,33135000
26170000,1687100,24483000
7174200,2543300,4630900
64624000,49398000,15227000
24694000,596720,24097000
8468400,3350600,5117700
38271000,1183500,37087000
1451100,187650,1263500
10640000,1508700,9131200
17908000,613550,17295000
19442000,1279100,18163000
19566000,2189600,17376000
3177900,142170,3035700
3238800,191840,3046900
35590000,2885200,32705000
8773200,1016900,7756300
16373000,162450,16210000
41206000,2397700,38808000
3504600,767510,2737100
72785000,1986400,70799000
38645000,3756500,34889000
23390000,6655500,16735000
23365000,975810,22389000
23955000,2262800,21692000
25418000,770580,24648000
4214300,628620,3585700
30997000,1401000,29596000
12791000,1753200,11038000
23201000,1092100,22109000
57467000,1693200,55773000
3011400,2570400,441060
18341000,16496000,1844400
46017000,38170000,7847000
24269000,20552000,3717400
13850000,12776000,1074800
74312000,65029000,9282900
10755000,9458900,1296400
12714000,10789000,1924600
3959200,3523100,436080
16849000,14323000,2526300
20430000,16545000,3885000
9652900,7588600,2064200
3561000,2353000,1208000
15386000,10323000,5063200
9651100,4828500,4822600
12346000,6073500,6272500
30816000,13835000,16981000
8499800,2830400,5669400
29133000,13273000,15860000
4380400,1827000,2553400
12432000,3778300,8654200
22428000,8812100,13616000
10326000,8221600,2104700
18342000,16953000,1388600
51093000,44924000,6168900
5423200,3753900,1669300
25636000,15334000,10302000
20474000,6469000,14005000
1284100,353480,930640
2674600,2378900,295730
7524000,6675400,848590
3493300,2788700,704630
14110000,11952000,2157800
11432000,9385500,2046600
38528000,33271000,5257100
15137000,12696000,2440900
10695000,1849600,8845600
4742100,521860,4220200
6670100,6273100,396950
38406000,27791000,10615000
18327000,15064000,3263700
13697000,5007200,8689600
18180000,12715000,5465200
22514000,12468000,10046000
6571000,3357500,3213600
14797000,8208900,6588100
11623000,5253900,6368600
12075000,6039100,6035800
12790000,6384300,6405700
25275000,11834000,13441000
2221800,922400,1299400
4785600,2552400,2233200
30748000,13524000,17224000
13020000,5329600,7690000
2931300,988650,1942600
15897000,6640300,9257100
20426000,9772300,10654000
38724000,15919000,22806000
7991900,3973300,4018700
25355000,20533000,4821600
87503000,43820000,43683000
40687000,19440000,21246000
4758100,2617100,2141000
17506000,7780900,9725600
21522000,6924000,14598000
6922600,860890,6061700
8135300,2042600,6092700
35586000,18834000,16752000
4770900,1944900,2826000
88593000,49515000,39078000
8628000,3151600,5476500
9329600,3559000,5770600
3108400,1551800,1556700
3652500,2766100,886390
37885000,29622000,8263700
5688700,1856200,3832500
7172800,5254200,1918600
9799800,7011200,2788600
12972000,9792000,3180400
1956700,1364900,591790
94563000,55264000,39299000
28562000,21737000,6825100
32673000,18054000,14619000
22548000,12886000,9662100
4315000,2878900,1436100
4931300,3888100,1043200
17245000,12448000,4796300
25633000,19571000,6062900
12238000,7683400,4554500
4059200,2085500,1973700
9464800,6747900,2716900
4696700,3538900,1157800
14710000,10114000,4596100
47718000,32290000,15428000
23093000,14517000,8575800
12724000,7893200,4830800
4518300,2420800,2097500
103350000,70409000,32937000
11895000,4608700,7286100
5881400,3994200,1887300
43057000,25357000,17700000
1704500,987240,717290
9193900,5365700,3828200
6692400,3516000,3176400
37535000,20693000,16842000
20681000,13109000,7572000
38036000,23790000,14246000
28477000,17484000,10993000
14195000,7619700,6575300
9385400,5911100,3474300
25657000,18615000,7042500
37125000,23155000,13969000
36386000,19943000,16444000
17181000,8581100,8599500
47060000,29510000,17550000
5783000,3122200,2660800
27170000,15889000,11281000
112460000,76096000,36368000
3957500,2427000,1530400
9737300,5925700,3811600
12198000,4585900,7612100
5843000,1864300,3978700
10532000,2198700,8333300
3184700,842700,2342000
9129800,2721900,6407900
14140000,3623000,10517000
3656500,2162300,1494200
13011000,7729100,5281500
14027000,9943700,4083100
14721000,7362400,7358700
8130200,3718500,4411700
11486000,6251000,5235500
13128000,6889600,6238200
5784700,3400600,2384100
19807000,11012000,8795400
10325000,5683600,4641500
16859000,7849100,9009900
7060000,4361500,2698400
3918900,2110600,1808300
11554000,9438200,2116200
11362000,5590100,5772200
13896000,11392000,2503900
4865500,3656300,1209100
9477900,8290200,1187700
13958000,10980000,2977700
21486000,14439000,7046800
23347000,19693000,3653800
14275000,12688000,1586600
3395300,2836200,559120
29947000,25378000,4568700
11282000,10020000,1262100
5006600,3935600,1071100
14334000,12351000,1983700
7111200,6008100,1103000
13361000,11336000,2024800
27877000,24877000,3.00E+06
4736000,4164800,571240
23948000,20912000,3035700
11602000,9213400,2388300
22477000,19825000,2652200
4670800,3301400,1369400
20449000,15988000,4460700
30033000,20624000,9409200
6261000,5215900,1045100
8583100,7620900,962200
44215000,36910000,7305400
4684400,1618100,3066300
10846000,4814600,6031000
5785800,1162800,4623000
28087000,11326000,16762000
6693100,2361200,4331800
8974200,2803800,6170400
11584000,4029300,7554600
74791000,26300000,48491000
11355000,3447700,7907600
3073600,1532000,1541700
4021000,1228700,2792300
11434000,4674200,6759900
22639000,10051000,12588000
984170,354610,629570
31385000,11301000,20084000
38336000,11980000,26356000
16136000,6300700,9835500
1744600,662630,1082000
2289300,1094100,1195200
20978000,9131300,11847000
32871000,12607000,20264000
19511000,8017500,11494000
9753600,4356500,5397100
22280000,10847000,11433000
61730000,24371000,37359000
41003000,16725000,24278000
21745000,9371500,12374000
14119000,5864700,8254400
1972300,1072100,900160
11286000,5011000,6274600
1103100,514960,588130
5298700,2697900,2600800
9481800,6671500,2810300
4214000,2773600,1440400
82849000,48183000,34666000
29111000,15487000,13624000
71903000,37854000,34049000
29640000,15023000,14617000
4786400,1709000,3077400
10422000,3847700,6573800
22969000,8378200,14591000
6496200,1820500,4675700
2703000,1009900,1693100
17653000,6307700,11346000
12361000,10155000,2206000
17697000,13006000,4691300
7709800,5931700,1778100
1459500,1023700,435810
7051800,6147500,904310
3271300,2248300,1023000
5635700,4110800,1524900
15247000,11326000,3921100
14200000,9688200,4511500
11983000,6603700,5379000
6695100,4391500,2303600
6811800,4761100,2050700
2794600,1713700,1080800
2251900,1360600,891310
9885000,5931400,3953700
10252000,6184500,4067800
11408000,7238200,4169500
2083400,853680,1229800
2481400,1378200,1103300
10501000,5023800,5477000
12541000,5520400,7020400
4504000,1258200,3245700
12584000,3730800,8852900
15025000,6221300,8804000
13700000,5803200,7896900
35701000,20901000,14800000
24229000,12165000,12064000
40320000,21634000,18686000
28841000,17193000,11648000
14491000,6965300,7525300
43377000,22841000,20536000
506950000,260970000,245970000
285910000,148560000,137350000
882440000,470660000,411780000
14778000,7481600,7296000
31270000,16253000,15016000
11055000,4218100,6837300
52563000,28136000,24428000
5875900,3190700,2685200
10285000,5651500,4633500
5957900,3331900,2626100
10102000,4263000,5839200
7864700,3777900,4086700
40473000,17933000,22541000
67621000,32438000,35183000
10088000,5170200,4918200
12940000,5943900,6996400
51771000,28076000,23696000
3341300,1843900,1497400
25155000,13354000,11801000
22967000,11136000,11830000
138900000,70664000,68233000
105050000,53036000,52015000
22457000,11684000,10773000
66338000,36513000,29825000
65198000,33294000,31905000
24719000,13521000,11199000
76453000,42594000,33858000
12171000,4791100,7379900
83377000,42150000,41226000
9941100,4061000,5880000
7915400,4411400,3504000
22145000,10225000,11919000
486580000,252130000,234440000
10572000,4296200,6275400
49534000,27037000,22498000
30784000,17521000,13263000
9533500,5447100,4086400
9442500,4038100,5404400
168400000,85166000,83235000
30718000,16748000,13970000
6852100,3483200,3368900
9998800,5504500,4494400
12147000,7813400,4333300
11209000,3733000,7475900
14304000,4570600,9733600
11411000,6677400,4733100
9399600,5955200,3444400
26708000,17443000,9265000
9866100,6395300,3470800
706610,450910,255700
10662000,6877700,3784300
1986900,1175700,811170
1348300,952810,395490
10320000,6603300,3716600
12754000,3825400,8928300
10075000,3967400,6107600
8003600,3380600,4623000
10163000,2334900,7828100
10140000,8366300,1773900
