CT_S12_1,CT_S12_2,CT_S2_1,CT_S2_2,CT_S3_1,CT_S3_2,CT_S5_1,CT_S5_2,CT_S7_1,CT_S7_2,HF_S1_1,HF_S1_2,HF_S3_1,HF_S3_2,HF_S4_1,HF_S4_2,HF_S6_1,HF_S6_2,HF_S8_1,HF_S8_2,OB_L2_1,OB_L2_2,OB_L3_1,OB_L3_2,OB_L4_1,OB_L4_2,OB_L6_1,OB_L6_2,OB_L7_1,OB_L7_2,OB_S2_1,OB_S2_2,OB_S3_1,OB_S3_2,OB_S4_1,OB_S4_2,OB_S6_1,OB_S6_2,OB_S7_1,OB_S7_2,
24.50959072,24.44789195,25.03456706,24.74419407,24.96308332,24.77343798,25.09532233,24.29700264,24.98224228,24.86736014,24.5583798,24.61575226,24.15317298,24.3669837,24.58998353,24.44358016,24.29521676,23.99969909,24.92280043,24.98410981,23.49958676,23.05875521,24.4529821,24.42937391,23.9679013,23.44487108,24.34315341,24.22920262,24.40179534,24.49847157,24.38005628,25.05312579,24.00509478,24.54700865,24.58664331,24.52196633,24.78308836,24.52578262,22.97089089,24.06383521,
22.13451466,22.59550803,22.46672254,22.56108629,22.48192123,22.63348973,22.46217617,22.52768393,22.46954516,22.48645203,22.58865343,22.50894478,22.3636495,22.41612994,22.40713656,22.43101929,22.35864855,22.64481016,22.70122343,22.66510173,22.18790193,22.07921294,21.86297335,21.97087432,22.2984401,22.0596663,22.35895369,22.27354235,22.52877133,22.4157197,21.83286737,22.71167186,22.44227189,22.62586185,22.30509372,22.0749025,21.85840618,22.53548548,22.23402214,22.09730152,
22.86168591,22.79302029,23.3687985,22.58201823,22.82318906,22.42821755,22.68859111,22.66417341,22.76547313,22.50405925,22.21795048,22.20019194,22.72931524,22.93729663,23.21422001,22.73165942,22.75740269,22.63230713,21.76630478,22.17624555,23.58832387,22.97979113,23.35704399,22.83720618,23.35935767,23.3823667,22.6275391,22.97003025,22.70752288,23.12737911,23.16193337,22.91291379,22.9081943,22.71159686,23.11986145,22.54953337,22.61982308,22.78455339,22.82140053,22.6689664,
23.21140959,23.3723055,23.44002529,23.38474353,23.40180946,22.92145502,23.40033405,23.17094999,23.4393977,23.46530749,23.68044265,23.31568578,23.50312136,23.48264138,23.25752478,23.48314894,23.32506074,23.32582951,23.39366267,23.42252249,23.34933073,22.98088051,22.3197987,23.0028786,23.45732178,23.5026657,23.25227152,23.24768561,23.48527003,23.35267287,23.12119568,23.0240716,23.12561399,22.99897206,23.30397269,22.91564995,23.51150386,23.05034263,22.9793931,23.11184734,
22.38756344,22.55784586,22.38818425,22.65592236,22.39960581,21.94583617,22.32592901,22.74320319,22.53909537,22.68862282,20.55922535,22.10720391,21.6676707,22.55330532,22.17630286,22.74535203,21.50890027,22.37123139,21.67638594,22.26779944,22.56556231,22.35625589,22.50143061,22.420432,22.07594406,22.0916271,22.10650675,22.33465285,22.3442832,22.57465179,21.79743641,22.25342001,22.14811972,22.25716944,21.98692737,21.98184417,22.03891765,22.31073784,21.77056056,22.30146798,
24.42293316,24.13958551,24.49751801,24.35479758,24.43162079,23.44926645,23.9946504,24.10694011,23.92989381,24.49649589,23.70606669,23.54610466,23.04198935,23.85281506,24.01350333,23.74184392,23.90787634,23.38117376,23.30203019,24.13304504,23.60429965,22.80177535,23.53499908,22.78010699,23.06109341,22.36408628,23.85494328,23.45289104,23.75406025,23.5390168,23.79061751,24.01262107,24.31746012,23.86995733,23.00375476,23.92058399,24.08168115,23.5333778,23.62133698,22.44244158,
23.37010312,22.81039284,23.37848909,23.27158284,23.49329024,22.26244255,23.20594377,23.00819096,23.12653885,22.85195242,20.80058849,21.51883304,22.75415428,22.91187415,23.52156854,22.7063549,22.86892296,22.47674574,22.00973123,21.44596178,23.44171852,23.0461401,23.40913876,23.05718647,23.39736982,23.7288036,22.85979231,22.63795541,22.23189567,22.38098832,22.17663192,22.15566033,22.42879282,21.5480406,23.2764541,23.04738646,22.02793055,22.91400749,22.8808112,23.19772615,
21.19509056,21.3807896,21.56681541,21.60996249,21.20861227,20.80857314,21.75159579,20.99811795,21.25066138,21.5921119,20.37681083,20.73354328,20.04585482,20.90762143,20.69129829,20.30458055,21.12014016,20.96703315,21.38447924,20.63803987,21.18798249,21.29207474,20.92292186,20.41735297,21.07460303,20.73934101,21.06598674,20.87696178,20.94869669,20.71293732,21.24331805,20.87181946,20.76916245,20.89928818,20.70706993,21.13792573,20.2028667,20.64247938,21.29635413,20.64125366,
17.75267695,19.00783551,17.953877,,,19.05954314,17.62187928,,18.74818886,18.59953885,18.56803507,17.99799053,18.5507178,17.64123522,18.68294805,18.25620532,19.69752157,19.20610193,19.03185915,18.10927723,,18.6304197,17.06952486,18.74730757,18.88838107,18.8560521,19.36113056,19.48870355,18.67453226,19.2941218,18.55489296,19.14381406,19.51459262,18.89564269,19.23061347,19.8475771,20.03848747,19.90212498,19.36487631,20.25021532,
27.05233435,27.24337398,23.94105078,23.77166208,22.87962366,25.64077168,24.21949289,23.96532492,24.12821179,24.17229413,23.35951555,23.68624656,23.47137065,23.97272405,24.60677609,24.54206729,25.90842008,26.23216899,23.50389988,23.76611408,24.26837834,24.13096111,24.6190561,24.28301233,24.47762605,24.32097215,24.87385355,24.65095333,24.35390377,23.8658379,25.2281065,25.09648171,25.8809982,25.8378862,25.66268753,25.55657265,25.57975221,25.64879593,26.25638568,26.09340182,
23.25567692,22.75611764,22.76957712,22.84753619,22.81868887,23.15865196,22.84053133,22.7459052,22.77366433,23.06177832,22.29067294,23.34279518,23.36092611,23.57102251,23.54934669,23.24177389,23.52371375,23.58877246,23.01974896,22.84759768,23.43581845,22.86397446,23.34123219,22.97338269,23.85749846,23.50261858,23.59271218,23.56865638,23.3296273,22.80065209,23.32690481,22.79547484,23.20442553,23.41609099,23.8403944,23.46023259,23.94799675,23.78090591,23.07023051,23.47423572,
24.81502008,24.99108901,21.09518389,21.63870319,,23.1198148,,21.55498748,21.68239936,20.93723878,21.60531019,21.84631749,21.94428103,21.93206121,22.10538823,22.06367184,24.04296763,23.90100975,22.34366516,22.83105108,21.14495922,21.04816569,20.51187432,20.94015974,21.50184802,22.15737469,22.37569084,22.18350055,21.5818121,21.19183277,21.8887322,22.11484343,23.42133306,23.14659068,22.76665333,23.13575952,23.50287816,23.81863568,23.67556453,23.50327039,
23.33020408,22.8257388,23.54234865,23.59808298,23.46802925,23.34696706,23.52960212,23.5965613,23.54754114,23.57712816,23.41569757,23.37259526,23.468888,23.52643647,23.34419373,23.58361939,23.58838819,23.38148545,23.51406414,23.56478482,23.27418431,23.01138041,23.55794035,23.10637985,23.43513991,23.36559537,23.32647527,23.2581557,23.34509971,23.27940249,23.11314945,23.20192455,23.39141169,23.0790634,23.32021862,23.27461982,23.46762928,23.29468422,23.17664686,23.06443939,
20.30257324,20.64621838,20.24695802,20.66665136,19.63525029,20.89565797,,20.01172483,20.18358368,19.6271851,21.2448957,20.80191703,20.47056682,19.92176186,21.19149246,20.9445357,19.80813906,20.8635056,20.88012717,20.76463651,20.25651629,,20.10585445,20.80838413,19.47355444,20.72859364,20.88732218,20.68823982,20.70142954,20.20363881,21.38463408,21.17114989,20.55811615,21.27574558,21.18516132,21.11152024,21.22603994,20.4306373,,20.16117687,
21.69872578,21.96923571,22.33980493,22.18530854,21.98908126,21.9100601,21.7689078,22.05659279,22.09607907,21.84532908,22.38687473,21.91314087,21.55372855,21.08028229,21.65144714,21.45629879,20.75197563,21.39296729,21.97818922,22.22253669,21.44948015,20.32511818,21.86249617,21.55048473,21.44285202,21.2754367,21.60205072,21.41939709,21.32984018,21.32605984,22.21407951,21.95092196,21.94878943,21.27246721,21.48623447,21.44722269,22.14500958,22.0365073,21.46883229,21.42758837,
20.75903175,21.28024493,21.50676073,21.57425299,21.66642371,21.90343425,21.22541038,21.75702741,21.38930549,21.5828477,22.11280387,22.24019628,21.29932124,21.95673432,21.46673043,21.78614583,21.91722832,22.22424106,21.92471946,22.16180652,21.47418001,21.16753029,21.39961028,20.34038305,21.64399953,21.94796005,21.71713594,21.78311659,21.75975195,21.68114688,21.88914387,21.60390544,21.85411038,21.72401184,22.1550324,21.84687117,22.04240266,22.20360785,21.59120415,21.93578271,
22.8742433,22.92583078,23.20799671,22.90462363,22.89479806,22.65376797,22.84524629,23.05159122,23.19967592,23.02951945,22.08958151,22.57979152,22.56935609,22.65579379,22.98286754,22.55384118,22.72803839,22.62936682,22.85028228,22.75362094,22.90911693,22.54700802,22.63100652,22.34037335,22.87342957,22.75460317,22.95574903,22.75423778,22.69777897,22.74456441,22.97992122,22.62919502,23.14094795,22.81681185,22.92396134,22.58593604,22.97246543,22.79687583,22.51772764,22.5824763,
27.02187783,27.19948116,23.63951259,23.52194469,23.13236021,25.62144492,24.27983752,23.80294666,24.14369709,24.05712185,23.66736806,24.39786393,24.46999105,24.25297008,24.84159483,24.45126731,26.58912578,25.97126768,23.90953566,24.00282923,23.76863456,23.68314745,23.53179264,23.91550677,23.89473357,24.38933214,24.69877656,24.66740883,24.21793961,23.85151143,25.06247093,24.75637808,25.84739207,25.79790779,25.18069982,25.4234477,25.40626232,25.61714209,26.26457501,26.00528838,
22.52046168,22.77547546,22.64932116,22.84633514,22.62111599,22.7391664,22.67434024,22.85425378,22.5909646,22.83875618,22.7161048,23.20125558,22.75578406,22.93143059,22.63053908,22.96854515,22.87521216,23.07868903,22.84086022,23.05536144,22.84201031,22.79687582,22.66653078,22.68591503,22.98218156,22.96068648,22.83887529,22.96964819,22.85119058,22.90509005,22.39748287,22.77187328,22.66339381,22.82330134,22.89382779,22.98081203,22.79228256,22.97687775,22.88884686,22.98011441,
21.26030663,21.02738533,20.99227324,21.50805153,20.88339435,21.40614028,21.22549481,21.16527925,21.45929029,21.83609024,22.73333041,22.81693219,20.51574593,21.36066947,21.13538173,20.97744658,20.80972651,21.39550364,21.73641392,22.30182161,20.85955393,20.60397346,20.87042273,21.06596578,21.44276306,21.31266142,21.49581907,21.66606004,21.81685502,22.00783039,21.72064829,21.69475651,21.75183467,21.66604147,22.06409474,21.89841785,22.08019069,22.28497346,21.02724912,21.23981725,
22.90543097,22.70814503,22.91312697,22.89268673,22.85890892,22.71469422,22.96936351,22.97758655,23.26636517,23.12377206,22.78889471,22.85870177,22.6039778,22.90667152,22.90267425,22.68082864,22.44378607,23.04778494,22.04913114,23.09516275,22.53525277,22.06842016,22.79530887,22.32940294,22.19397834,21.83273475,22.90866272,22.56527867,22.75701367,22.83328017,23.15282206,22.95994619,22.75341898,22.82452842,22.90742893,22.60371242,22.94301213,22.83757399,22.60992646,22.23828078,
24.84864226,24.9907888,24.92371672,24.90554568,25.01643716,24.63474574,24.50266748,25.14335911,25.05578894,25.15621848,24.13529672,24.75768105,23.97633154,24.70966538,24.76650414,25.09817244,24.13590474,24.84222186,24.35747197,24.84408357,24.86989833,24.92287685,24.80802107,24.97002814,23.97936382,24.46850352,24.82161469,24.79053234,24.72154546,24.85561494,24.57125204,24.70047523,24.80206716,24.7671436,24.29109372,24.87689244,24.49191108,24.93259707,24.62939117,25.13476969,
,20.1096503,,,18.97312914,,,,18.94451604,20.49720582,,20.27580687,19.97418601,20.72560966,20.62033411,19.09197253,19.3458728,19.0565817,19.69869661,20.46173571,,,,18.14039981,20.51361694,19.98376129,20.15798438,19.51637478,19.24887927,19.84500248,20.6179302,19.21637721,20.47120703,,20.5264033,20.22516715,19.64022305,20.89668716,20.57913851,18.43286912,
19.20421888,19.22633186,19.2053996,20.44948872,19.20936591,20.86584734,19.80308256,19.65566548,19.89043881,20.28843585,21.27378619,21.67669513,18.40165918,,18.9879567,17.46496041,19.72312282,19.21090444,20.20017706,20.42114794,18.9869498,18.19307355,19.19631958,19.767504,18.81986622,19.76980487,20.14893541,20.28378393,20.53982749,20.53102235,20.28373568,20.77028006,20.74352831,20.96905486,20.27214855,20.3427673,20.98475378,21.27944214,19.46518664,19.52297274,
21.82313839,22.03074288,21.81240505,22.21901661,21.68255367,22.422196,21.34676962,22.17862478,21.99972956,22.20350732,21.38352395,22.31866778,22.28453835,22.85715955,22.0388555,22.54453001,22.28556568,22.77997001,22.16916492,21.76204782,21.93751641,22.78282038,22.2358484,22.47692759,22.07844248,22.47401422,22.39018816,22.5878244,22.19577549,22.7136513,22.18172469,22.34821166,22.19678079,22.34453231,22.59236518,22.50793219,22.22626133,22.4638893,21.77630474,22.59951537,
19.21593029,20.05283174,19.12742959,19.73969663,18.17914148,,19.74008814,19.22008893,19.57852392,19.48035165,18.5910748,18.77613492,19.15311652,17.8304459,18.13686994,,,,18.01748049,,19.09981371,19.45861391,,,20.3656247,18.52510069,19.19774601,19.5661995,,17.67165268,,19.6562487,19.00786965,,,18.85187703,,18.85897285,19.38279538,19.42211977,
22.6264038,22.83940269,23.08339931,23.4704732,22.94255503,22.84711149,23.09547664,22.81621787,23.16831859,23.50382837,22.70058274,23.17532323,22.44636438,22.6102711,22.58774391,22.71982993,22.64509458,23.0003012,23.41045224,23.64053442,22.33413942,21.65768139,22.53284781,21.90599894,22.2371836,22.24741777,22.84214224,22.51619077,22.67175359,22.0981976,22.63264703,22.71022347,22.96801119,22.80387293,22.83179338,22.57851096,23.11914686,22.97787177,22.36064723,22.27404865,
23.0723845,22.85212004,23.43477013,23.40814165,23.64156834,23.36818421,23.53497493,22.95660589,23.86992286,23.92757209,24.70563548,23.82369796,23.62211166,23.11800878,22.64220302,22.80909241,23.18949433,22.91406461,23.12975238,23.4601034,23.57800424,24.05224237,24.3400451,23.8315305,24.19685486,23.63465531,24.13764337,23.8210964,23.67031819,24.07502243,23.71948562,24.15778374,23.53224118,24.08928045,24.09175987,24.0108839,23.86295764,23.05867013,22.60864961,23.72699809,
21.81401321,21.31411468,22.07590057,21.41045668,21.08740552,22.01777997,22.00786295,21.25086547,21.69181743,21.23153152,,20.79293781,20.43489412,20.79661081,21.61185315,21.79488268,21.61468014,21.55006423,21.77334034,21.06861834,22.49931226,22.60882152,22.50772179,22.74636192,21.76870222,20.71428292,21.63533593,21.76353166,22.2704186,21.81419548,21.88653817,21.77850206,22.29603481,21.56523231,21.3945691,21.17097804,21.2338194,21.19282412,21.96982287,22.23619421,
27.77530589,27.8968292,28.05397072,27.97909849,27.83703382,27.78600061,27.60058149,27.90539918,28.00061796,27.84235227,27.50395012,28.00966528,27.47459761,27.72603316,27.84121287,27.9901935,27.73661067,27.95466354,27.7663712,27.69153934,28.38299256,27.99418726,28.12077066,28.01620505,27.94478915,28.03740712,27.85251792,27.84303802,27.97659976,28.04401897,28.01302301,27.90777652,27.88049826,27.68161632,27.79988953,27.7711264,27.88435637,27.70992543,27.94136808,27.80006431,
18.70192722,,21.16262599,21.19688197,18.46265705,19.91249833,17.93560206,19.12230917,17.9050647,17.35935963,18.39710019,18.79420925,20.14487247,20.5274632,18.59922502,18.33865047,,18.37766417,19.43984798,19.17742567,21.05447906,21.27201848,20.46041465,21.29165396,20.23977031,20.87970738,18.25094348,18.51977371,20.71580947,20.91314951,20.65143021,21.25033188,18.8360775,19.7556504,19.71859312,20.46996073,18.94721856,18.89992255,,,
24.34815729,23.8630658,24.2144616,24.41503253,24.27952645,23.84957459,24.3483746,24.49809567,24.57984641,24.3338167,24.34959873,23.25259091,23.98296138,23.94998551,24.26373222,23.94213392,24.32667457,24.07792719,24.44830542,24.30471007,24.10281425,23.79314384,24.28765049,23.84372715,23.87535702,23.63724264,24.13454504,23.71971891,23.76288618,23.94897829,24.20490105,23.8598833,24.33688542,24.03574045,24.16361062,23.96891042,24.3366494,23.92745543,24.20440422,24.06872635,
24.06265006,24.32344472,24.32254942,24.56555432,24.20418254,24.67566942,24.25089535,24.51249808,24.41808192,24.56165498,24.8816741,24.76328162,24.58660895,24.46028972,24.04414869,24.42723351,24.71300682,24.5970497,24.5910987,24.78051853,24.37386626,23.95117964,24.55963986,24.43529142,24.72053307,24.52760555,24.36479751,24.47730327,24.62540928,24.47212662,24.570185,24.64413444,24.65370132,24.61457271,24.70593891,24.55938577,24.75877759,24.76388146,24.34623383,24.41669902,
21.71941818,22.37045334,21.91722332,21.43568829,21.88106541,21.96552113,21.4319504,22.146108,21.35081848,21.77421978,22.0819272,21.76564181,22.91084499,22.91285265,22.82279024,22.79080384,22.28127063,22.58049562,21.9960473,21.15272151,22.92547936,22.7247058,22.02414154,22.58284001,23.18988386,22.99533319,22.44340416,22.43741857,22.00475442,22.0617541,21.92036647,21.83974452,21.75243322,21.46886075,22.45893022,22.8095904,22.16886666,22.34798505,22.66346938,22.73194783,
24.34507771,24.52906106,24.87652256,25.07427882,24.17134757,24.34147477,23.97367879,23.95862533,24.27005659,24.01015817,24.1293995,24.63922153,24.05646861,24.63846126,24.39928092,24.63791842,24.16131997,24.60100599,24.34524583,24.56910344,24.79112362,24.36107873,24.34671459,24.39430419,25.15751759,25.16623123,24.84205324,24.44695619,24.56779765,24.37558089,24.50197782,24.46578269,24.90036827,24.49054432,24.62691338,24.95815612,24.53416097,24.62499083,24.8956613,24.7042449,
20.12583299,21.0528401,20.6291789,20.80894095,20.59262211,20.84393178,20.49583149,20.17869469,20.95024759,21.02043646,19.89600997,21.18320242,19.89646213,20.521465,19.69413809,20.38016947,19.60900799,20.98733207,20.59857418,20.73239595,20.51074737,20.20384152,19.61865527,19.56623146,20.76567319,20.16512922,20.99770184,20.43060853,20.4922181,20.22364246,20.9402184,21.38218638,21.26523658,20.92256022,20.69576719,20.70223961,20.60596064,20.739394,20.72876568,20.68156962,
26.14538333,26.03119335,26.2121253,26.06878715,26.04667148,26.24911291,26.20771731,26.0933618,26.18900344,26.00710989,26.04587001,26.00383024,25.8364969,25.8350187,26.18079765,25.93155196,25.92911961,25.82308113,26.07600825,25.8247674,26.13234864,25.90463929,26.25116376,25.94964954,25.87912739,25.73864159,26.34733557,26.02902731,26.143827,25.97225886,26.22106612,26.13260133,26.34189921,26.04488682,26.18142243,25.7920432,26.37849744,26.12055749,25.94857026,25.81061677,
26.61374497,26.71714614,26.7647611,26.60265935,26.61336188,26.35737208,26.82536504,26.96260595,26.48736452,26.79756678,25.5692283,25.9597465,26.78631333,26.81118721,26.96656944,26.8416404,26.63955893,26.69514798,25.90169547,26.06959974,27.12952523,27.28617505,27.22557415,27.20510599,26.99873227,27.0735752,26.69281187,26.66822011,26.55872254,26.76335383,26.562798,26.58898749,26.35747316,26.37229344,26.66309624,26.71217986,26.28081628,26.26198882,26.88319941,26.88139404,
,,19.12287989,19.62521421,19.07682512,,19.31775688,,19.28722569,,19.01641592,18.90380231,19.59283082,,19.69624574,,19.83511357,,20.22997056,18.7336298,19.07047474,,,,,,17.52112988,,,,,18.50420263,19.39817229,,,,19.37255826,,18.10309158,,
22.67989563,22.99269277,23.1559532,23.15054195,23.27234082,23.44544172,23.11340309,22.78324898,23.28445303,21.19138056,23.04283858,23.48255351,22.66385465,21.11478086,22.95099219,23.13381852,23.071478,23.42104666,23.02364746,21.51348929,23.42674233,23.59484534,22.21499013,23.42805807,23.28803563,23.63163529,23.48156461,23.93833301,23.41789716,23.44710222,23.45554498,23.70012765,23.48625604,23.37012086,23.06528927,23.66186718,23.16591607,23.4619014,23.54384639,23.55990106,
17.06328418,,18.38220631,,18.63536935,20.25643929,18.98317466,19.96335585,19.26614326,19.41213543,20.41856297,21.13007081,,,,,,18.71631868,19.660044,19.41754882,,,18.56258881,,18.79331317,17.56603917,20.05539421,19.59776235,20.4738739,18.8951669,20.32607331,20.40938588,19.76295625,20.75153519,20.0886597,20.72767819,20.59837224,20.71078402,17.77418919,17.13457155,
20.89783783,19.69459186,21.15236243,19.4751298,20.68993106,20.96674819,21.20008089,20.51395254,20.62210317,20.46480704,21.21140772,21.12441936,21.66024611,20.77792043,20.9641421,20.99159124,21.63194229,21.20040369,21.45601709,21.31473717,20.50910867,20.55040744,20.21094187,20.61391371,20.77592812,20.54303739,21.1173203,20.57233073,20.36889503,20.38854811,19.14012277,20.52365529,20.94034378,20.71392895,21.21061754,20.72024676,21.59916074,21.21789784,19.93270132,20.4954761,
21.78900159,21.47152862,21.49959539,21.68660533,21.33609877,22.00327255,20.87448524,22.14606304,21.79151193,21.8639329,21.93825707,21.04159453,21.11331855,21.89770747,21.32133134,21.97986764,21.26968534,21.87075064,21.63653647,22.21122235,21.09847154,,20.92137946,21.60851594,20.175251,20.20273066,21.3715205,21.20279034,21.5370407,21.88692181,20.60881134,21.36475038,21.50378814,21.7867115,20.7109673,20.98907306,21.23169351,21.63699842,21.22782466,21.50818667,
21.46380108,20.71368038,21.14537868,21.31419233,21.34604349,20.89002003,21.47704694,21.11223769,20.90205672,21.04497969,20.68825045,21.10885774,20.82922331,20.94123579,21.2428478,21.22974843,21.04036605,21.14043311,21.2527339,21.0110546,20.78178053,20.65442495,20.79538047,19.95482301,21.07614058,20.72228477,21.25361535,20.89278471,20.7016349,20.82660557,21.14998426,21.52783773,21.55963279,21.01333051,21.13782324,21.08091822,21.12341898,20.30923335,20.87501067,20.84450087,
23.95647842,23.18168779,23.86381116,23.37358212,23.93490567,22.8623836,23.63301088,23.42730292,23.91083244,23.79285757,23.36157593,23.51353548,24.48699179,24.31391299,24.7195523,23.72407378,24.16970562,23.95167784,23.5427446,23.17683787,24.61926823,24.0551417,23.64162275,23.42594373,24.41303222,23.76187246,24.23718806,23.91038221,23.87653647,23.93240704,23.82445423,23.37109482,23.67322507,23.45866843,24.16302194,23.59913873,24.00657245,23.53181189,24.08443042,23.50839072,
22.13035096,22.0264777,22.21760168,21.877567,22.03566922,21.69464836,21.5111603,22.27334919,22.11848949,21.68553253,21.51981049,22.13003855,22.36922977,22.72363634,22.35679655,22.59030384,22.37640564,22.26313895,22.00910732,21.54291642,22.54930993,22.37712859,21.87351827,22.19681426,22.68357366,22.04623177,22.40929715,22.18124476,22.28519595,20.77132641,21.75687877,21.82439752,22.15392663,21.49388146,22.30061275,22.18919291,21.82199435,22.06063461,22.0267929,22.13648203,
27.74914436,27.85313805,27.91261306,27.85073216,27.9243156,27.44643964,27.84145703,27.82465584,27.81322647,27.85556254,27.46252051,27.63400999,27.64040335,27.75148553,27.93391069,27.92928663,27.70383422,27.79674773,27.78325969,27.74865881,27.67970155,27.56217218,27.74283221,27.62489836,28.02805627,27.86422577,27.755269,27.75249418,27.67474882,27.64136177,27.47169868,27.30532846,27.53696026,27.50390986,27.88836812,27.94854078,27.52103709,27.59113983,27.72378357,27.70287759,
22.49501366,22.65876687,22.85895205,22.55674259,22.42952336,22.69418892,22.038561,22.68656069,22.4414998,22.45309959,22.00316608,22.96159507,22.60892242,23.0800557,22.93699068,22.98513505,23.16647423,23.29468414,22.90137025,22.83244407,22.36381768,23.05029219,21.90422626,22.73113742,23.21173991,23.34979942,22.96653909,23.34972019,23.10255027,23.07654464,22.88761877,22.9251774,22.87214593,23.00341671,22.96970579,23.41546336,22.74547175,23.08749261,22.8420306,23.192999,
22.86451726,22.79382925,23.29843566,22.95364931,23.14239168,22.51228914,22.81887325,22.62091184,23.23331739,23.09198791,23.09141654,22.93630559,23.02706681,22.95588895,23.43835923,23.03188877,23.29513885,22.98660745,23.28463191,22.98009618,22.96541961,22.8713994,22.96649884,22.90316366,23.02118634,23.11609478,23.13907817,23.28140694,23.07402266,22.87694446,23.12832435,22.88962543,23.11875256,23.19368361,23.33433804,22.83014024,23.05100463,22.99304961,22.96651439,22.94982604,
21.19522653,20.86538719,21.39267861,20.48979392,21.62681695,19.79899726,21.13854138,20.75612852,21.46832009,21.03478541,20.08287284,20.10343897,20.40854577,20.54432852,20.73330943,20.53932118,20.69798994,20.91113229,20.2032514,19.88211919,21.59953606,21.15970464,20.9308871,20.88517654,21.49518082,21.12515993,20.98081549,20.49705189,20.64065621,20.35779114,20.79154101,20.34191686,21.16735987,20.48135659,21.27384396,20.57825631,20.47391343,20.38116658,20.86742113,20.64871622,
19.56680493,20.4057407,19.67412485,20.401382,18.69044221,19.95342606,,19.17607035,,19.6337968,19.62631814,20.91123526,20.60593093,21.30404711,,20.83505129,19.63495559,20.70906622,20.61465238,20.34784718,20.37717013,20.60002011,,19.89972066,20.31849589,20.66138597,20.90170748,21.38340533,20.31125505,20.30248121,19.64558376,19.57312838,19.85985352,20.00671485,20.90798219,20.97214189,20.38238325,21.23265479,19.82101833,20.86873769,
22.44597056,22.26612598,22.63674414,22.35391401,22.69551469,21.59520145,22.6476227,22.25802521,22.89475042,22.35434538,21.56549031,22.22060135,22.36510691,22.30651438,22.63348075,22.10428354,22.47188262,22.03773064,22.68615179,22.49732845,22.10716895,21.6604847,22.3881044,21.86984893,21.99125682,21.79006569,22.41732808,21.23448351,22.09432949,21.54218771,22.00701686,22.02341577,22.46687368,21.73367589,22.5053265,21.9242129,22.32724744,21.65070326,23.02864732,21.87483308,
22.39574064,21.47274819,22.37624508,21.36685958,22.32232464,22.14393266,22.22809785,21.85171341,22.53181367,21.46586704,22.15474874,22.45323621,21.64770565,21.81175185,21.82046963,21.92807718,21.86445014,22.21673328,22.41802486,22.11910324,22.01562555,21.30338805,21.81483557,20.98466473,21.8232734,21.03016678,22.23262247,21.5336731,22.13547439,21.45466137,22.16879553,22.19540564,22.52005532,22.18293885,22.18213943,21.54406485,22.36888133,22.12206547,22.31759582,21.5161803,
21.62460464,22.54979446,21.64249591,21.98148446,21.94393913,22.58598122,21.67586142,22.09055257,21.91397647,22.04580845,21.98087403,22.99212023,22.19782099,22.30325543,21.68662223,21.77677817,22.55368491,22.57683086,22.15458956,22.69225562,22.37571487,22.67623256,22.26093892,22.38410642,22.46650212,22.73705296,21.78419332,22.33399527,22.61465305,22.44902186,22.2868022,22.26077848,22.22988938,22.49182395,21.590405,22.58062579,22.15973035,22.84595365,22.52864552,22.58878499,
20.68315724,20.92762106,21.38896228,21.13912932,21.28669012,20.62296143,21.31453933,20.77738236,21.09133313,21.17848388,,20.17014696,20.61181195,20.78653067,20.9867296,20.86813547,20.36368606,20.85440671,20.8360544,20.85346978,21.17556869,20.49484563,21.25706185,20.64570657,20.69666238,19.88412926,21.29370839,20.85651161,21.16869176,20.83408417,20.38599758,20.2933174,20.93432018,20.78612735,21.02359519,20.47742737,20.36847636,20.47193548,20.84293709,20.74242762,
23.94101511,23.98161419,24.08532942,24.18568948,24.03004863,24.23312225,24.10695708,24.06455231,23.84853406,24.25416051,24.03867823,24.46497705,23.87155976,24.31420344,24.35993636,24.1611719,24.13297703,24.06626519,24.3794849,24.43531636,24.16964358,23.9717065,24.0806147,23.61179979,24.14057472,23.91632597,24.07393956,23.97592266,23.95006856,24.13699371,23.91212576,24.17325754,24.16145009,24.11913493,24.06317233,24.05151689,24.29446296,24.28763503,24.00990806,23.9374365,
21.62204141,21.95490532,21.47557622,22.36221534,21.60703362,21.8795982,21.44982211,21.87871839,21.71883102,21.97701615,20.80573356,22.43274005,20.67080778,20.86911348,21.2201154,21.80250608,20.89748844,21.50824351,21.86206943,22.4400647,20.84595502,21.15594987,20.90248548,20.85364048,20.32195997,20.46244735,21.46345763,20.61452599,21.49786868,21.43822693,21.0364514,22.2590732,21.54747039,22.14801575,20.08448315,21.04933756,21.56133245,22.04649314,20.81049469,21.06852141,
23.04281262,23.03895506,23.18072582,23.22724378,23.11107961,22.80039031,22.69388933,23.15757862,23.3832495,23.18369936,23.23645849,23.31996927,23.30509299,23.1506284,22.86770121,23.24296135,23.15384551,23.29843021,23.01776345,23.12573726,23.25931553,22.99094834,23.34628528,23.29362925,23.37424109,23.33066612,23.36645865,23.15706028,22.99506765,23.07518194,22.90950403,23.05384002,22.90351839,22.75364622,23.09878361,22.76697147,23.23661737,23.2998478,23.20564532,23.27670155,
