Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich,
1.3980,-0.8552,-0.3805,0.0137,-0.3059,-2.2377,-0.0909,-0.4536,
0.1496,-0.3114,-0.7316,0.1417,0.3291,-0.1434,-0.4204,-1.1339,
-1.2870,2.2498,0.1580,0.5929,0.3062,-0.8614,0.3378,-0.4662,
0.4801,-0.1817,-0.8562,-1.9297,-0.8041,0.1124,-0.6026,0.2082,
0.7710,9.7920,0.4605,-0.1083,0.3377,-1.1028,-0.3054,-1.1721,
-0.2318,7.1752,0.8980,-1.2745,-1.1248,-1.0572,-2.5250,-2.6958,
2.1727,4.0804,2.0594,0.6402,0.6679,0.4193,0.0048,0.0779,
-1.0616,-1.9671,-2.0480,1.5465,-0.0503,0.2385,0.0725,0.6824,
1.0875,-0.6592,1.9178,-1.0222,1.0803,-1.3730,-0.0200,-0.3588,
2.0397,1.0596,3.1060,2.3361,3.5089,0.3137,0.9084,0.3886,
2.0494,3.7984,1.0548,0.5780,2.0337,-0.0678,0.4476,-0.1840,
-1.6875,-2.2903,-2.0494,0.4238,0.0862,-0.3824,1.7199,0.8495,
-0.5537,11.3091,4.9628,-0.5419,-0.1830,-0.2764,-0.0459,-0.3535,
2.2536,3.8987,0.9223,0.4709,1.6272,0.1345,0.3563,0.0960,
0.4372,-12.0663,0.0426,0.9744,0.6458,-0.1730,2.7336,0.8432,
0.0565,2.2725,0.8174,0.1084,-0.5697,-0.9258,0.3066,-0.1602,
0.2925,0.0909,1.6879,-0.0395,0.0636,-0.4885,-0.2457,-0.1985,
1.6115,-1.1587,-1.3905,-0.5706,-0.2091,1.0069,1.5460,0.8781,
1.6813,1.9642,0.4791,0.3971,1.5489,0.0420,-0.0916,-0.1505,
1.0726,0.3197,2.6902,-0.5314,0.5087,-2.0460,-0.2998,-0.2661,
0.6987,-0.5649,0.4418,0.0311,0.2199,-0.2499,0.0592,0.0861,
-0.1427,1.2194,0.4213,-0.0120,0.0214,0.0431,0.1580,-0.3089,
0.0257,1.7500,2.1838,1.2731,0.4647,-0.4946,-0.0547,-0.9749,
-3.2832,0.3930,-0.9825,0.5378,-0.6276,-1.3283,-0.2721,-0.5678,
-6.5238,-3.5786,-10.1287,-1.3814,-0.0502,1.3051,1.1109,0.3721,
3.2743,1.5767,3.8980,1.5226,1.9619,1.2686,0.3412,0.3300,
0.0465,0.1255,0.4161,-0.1938,-0.9252,-0.9159,-0.1485,-0.4823,
0.3959,-6.1975,-1.0070,-0.2014,0.0259,0.7360,0.6338,2.1517,
0.0251,3.7903,4.0610,-0.3962,0.2515,0.5851,-0.0396,-0.3234,
-0.0332,2.2965,2.7483,-0.0038,2.3705,0.7346,0.1448,0.2543,
-5.1561,3.9562,-1.0852,-1.3634,-0.9471,0.6428,-0.2207,-0.1693,
-0.0647,0.2888,-0.0798,-3.0020,-0.6671,-0.1121,-0.3677,-0.0084,
-0.8856,5.4714,-0.2485,-0.9282,0.0569,-0.0896,0.0400,-0.6602,
0.1360,2.1093,7.7662,0.0945,0.5144,-0.4133,0.0461,-0.4391,
-0.0373,0.5025,-1.6518,-3.9672,-0.5452,0.4217,0.0383,-0.1620,
0.3004,1.7121,0.4041,0.4350,2.3851,0.0577,0.0713,-0.0764,
-2.3035,4.0406,-0.0478,-4.0874,-1.3274,0.0934,-0.2887,-0.7040,
-0.4733,1.3205,-0.1127,-0.0533,-1.1879,0.0006,0.0581,-0.0905,
-0.6728,4.6443,0.7622,0.2389,0.1647,0.7896,1.0406,0.0816,
0.9020,11.7249,10.8137,0.0150,0.5545,-0.0452,-0.0624,0.0393,
-0.8082,2.5584,-0.3553,-4.3166,-0.4368,-0.3895,-0.3450,-1.5350,
0.2608,1.7136,5.0739,0.0151,0.1383,-0.6207,-0.1747,-0.4982,
-0.8160,0.5379,-2.8722,0.1036,-0.7696,0.1304,-0.2427,-0.0994,
5.8291,0.0604,0.5172,1.2615,2.2279,-0.9070,-0.4589,-0.5931,
-3.3663,-2.5991,-1.3581,-0.0056,-0.1096,-1.8228,-0.5677,-1.0461,
0.1836,2.9865,0.3796,0.0589,0.6991,-0.3000,0.4210,0.0459,
-0.4126,-1.6215,-0.9246,1.9139,0.5731,-0.1505,0.9450,0.5765,
0.1005,6.9062,4.7850,2.1211,0.0239,-0.4280,-0.0214,-0.2936,
1.6581,2.6872,2.2447,0.1800,0.5503,2.1626,-0.2968,-0.0711,
-0.0534,5.2931,0.6583,-1.0584,-0.9646,-0.5510,-2.9211,-1.7776,
1.2057,0.2897,-0.0498,-1.3746,-0.8797,-1.4262,-0.7800,-0.7112,
2.2869,2.2487,8.7004,0.1435,1.9659,-0.5814,-0.2997,-0.1162,
-0.3531,-0.0809,-0.0779,-0.0020,0.5008,0.0483,0.2194,0.2311,
-2.6244,-0.3117,-1.8972,0.0093,-1.3896,-2.5496,0.0448,-0.4352,
-0.2296,-8.5174,-6.6083,0.1867,0.0099,0.7919,1.0336,0.9057,
1.6734,-1.8610,-1.4816,0.0626,-0.0340,0.0954,0.2162,1.4849,
4.6408,0.3210,0.0492,0.0779,-0.3356,-0.3990,-1.5905,-0.3139,
0.4356,1.9722,5.5618,0.1391,0.6926,-0.4781,-0.0029,-0.1836,
0.1518,0.4555,-0.1684,3.0368,0.6982,-0.7607,-0.0896,0.1295,
2.9840,-3.8288,-0.3846,-0.7177,0.0774,0.1898,0.0015,0.9880,
-0.2541,-4.0126,-1.7987,0.6949,0.2478,0.6911,-0.0884,0.5601,
-5.2189,-0.0869,-1.8229,-1.0088,-1.0538,-3.2769,-0.0638,-1.2512,
-1.0953,2.1257,-0.0120,-0.7571,-0.8926,2.1787,-0.2450,-0.1169,
-0.6264,-3.0135,-6.2571,-0.9877,-10.8390,-3.2989,-1.1632,-1.5493,
0.0573,1.1890,3.9567,4.2798,4.4048,0.2378,0.5693,0.4890,
-0.1012,-0.2782,2.7787,3.3283,0.9824,0.3555,0.3824,0.4492,
0.0155,10.4614,5.8204,0.2730,-0.0979,0.0068,0.1376,0.1581,
0.0727,-0.9585,0.0126,-1.2044,-2.5708,-0.5372,-0.2490,-0.2710,
0.3948,-0.9653,-0.0945,-0.1484,-2.0241,-0.9001,-0.5853,-0.2747,
-0.3737,2.3233,2.4758,-1.1164,-2.0719,-1.3896,-2.2465,-2.3563,
-0.2365,8.5549,1.2774,-0.3974,-0.7920,-0.9015,-0.2547,-1.1854,
-1.3395,0.1503,-1.9266,0.1586,0.1433,0.2583,0.6526,0.7261,
-1.1008,0.0162,0.0457,0.5406,0.0458,-0.1878,1.4905,0.8832,
5.7376,0.5380,0.2455,-0.0275,0.2178,0.0221,-0.3392,-0.1556,
0.2768,3.6120,1.9223,0.2646,2.6505,-3.8392,-0.8114,-2.4640,
-1.2768,0.9622,-1.7482,-1.8551,-0.7405,0.0904,0.1352,-0.2679,
0.0297,0.7529,1.6481,1.6640,1.2396,-0.5527,0.0958,-1.0367,
0.2609,0.0089,1.4402,1.7364,0.4515,0.0727,-0.0631,0.1007,
0.2663,6.0182,0.2093,1.3563,-0.1721,-0.0155,-0.1740,0.2523,
0.3444,13.1338,15.2791,-0.1145,1.2507,-1.0611,-0.1348,-0.7715,
-0.0660,1.6476,1.8941,0.7553,0.0877,-0.2078,1.1572,-0.1039,
-0.0120,0.2488,0.0601,-0.3686,-0.7914,0.5424,-0.1011,0.1603,
-0.6525,-5.8512,-3.5251,-0.3464,0.3107,0.3728,1.3090,0.5371,
-0.5586,2.4779,-0.0088,-5.4564,-1.1919,-1.4337,-2.4504,-1.5681,
-0.3435,-0.5759,-0.0441,-1.2539,-0.5415,-1.8521,0.2806,-0.0193,
2.8425,-0.8941,-0.3846,0.0873,0.6838,-0.4222,0.1993,-0.0774,
-0.4584,-1.0870,-0.6909,-0.4693,0.1154,-2.4682,1.1506,-0.2258,
-1.4773,0.4997,-5.6450,-4.1106,-6.9800,0.0399,-0.7119,-1.4706,
0.4294,1.2195,7.9183,0.0267,2.2958,-1.7801,0.1867,-0.4050,
0.6950,-0.5247,-2.1785,-0.0896,0.1796,0.4852,0.0743,0.1117,
6.4517,-1.1677,0.6865,0.6692,-0.4820,-0.1883,-0.5373,-0.0261,
-0.5360,-1.7162,-0.4329,-1.4113,-0.3261,-0.1330,0.0147,0.2500,
0.2328,2.8993,1.5570,0.6182,-0.0506,0.4340,-0.5151,-0.2219,
2.0783,0.2217,1.6240,0.7284,2.5800,0.0209,2.0221,0.3546,
0.0823,0.1040,-0.4122,-0.6946,-2.0166,-1.8411,-0.0144,-0.5663,
-0.6461,1.0991,-0.3676,0.0861,0.5373,1.6093,2.3498,1.5631,
1.8752,0.0658,0.8926,5.7057,1.8996,-0.7688,0.0260,0.1151,
6.6505,-4.7603,1.4096,1.4153,1.6833,0.0334,0.0044,0.6383,
0.0462,10.4983,4.1315,0.0887,2.3507,0.0756,0.7440,-0.1229,
0.9076,0.6534,0.3017,2.1313,-0.2269,0.0481,0.4408,0.5761,
-3.0001,3.1109,0.8022,-0.8252,-0.7162,-0.3998,-1.3760,-1.6492,
1.1911,0.4860,1.3081,-0.8694,-0.1939,-2.5570,-0.0797,-0.7993,
-1.0617,0.1131,-1.9640,-2.7145,-0.0890,-0.0296,-0.5036,-0.6738,
1.4628,0.0566,-3.3820,0.1980,-0.5118,-0.0599,0.2547,2.2556,
0.8087,-0.0195,0.7362,0.2840,-0.4620,-1.9543,0.1342,-0.2442,
0.2943,3.4677,2.9884,-0.6341,-0.7340,-1.1316,-0.5784,-0.8857,
-0.1367,0.2442,-0.0167,0.0667,-1.2537,0.2937,-0.7013,-0.2640,
-1.3012,-4.4048,-3.1096,-0.2371,-1.1131,-0.1169,0.1021,-0.3784,
2.7687,-0.5866,1.0694,0.2034,1.8412,-2.0783,-0.4697,-0.8666,
-0.3824,0.0768,-0.7212,0.0124,-3.2223,-1.9570,-0.5780,-0.9008,
0.1104,-0.2146,-0.8806,-0.0032,-0.0265,2.0879,0.1550,0.0844,
-2.0567,-2.1281,-6.2076,-0.4653,-0.7094,0.0487,0.3817,0.0225,
0.1747,2.3452,1.0723,0.0644,0.3216,-0.3510,0.3182,-0.0912,
-3.0028,1.3613,5.3034,0.2759,0.4302,1.2665,0.5418,0.0011,
-0.7122,1.0814,-0.0933,-0.0602,-0.4452,0.9514,-0.3143,-0.0094,
-0.1544,1.4017,0.1234,0.0171,0.2067,-2.4013,-0.1106,-0.9070,
-0.0069,6.9020,9.1918,-0.1679,0.1756,-0.1591,-0.0256,-0.3480,
0.5049,12.9937,13.5799,0.9179,3.5054,-0.1647,-0.0428,-0.1770,
-0.4965,0.2181,-0.2580,-0.1474,0.1307,-1.9506,0.5083,-0.0266,
0.3491,6.6600,0.5693,-0.5466,0.4433,-1.1424,-0.1888,-0.0255,
-0.0380,0.5563,5.0374,2.1414,2.9080,0.2122,-0.0700,0.0772,
-6.3698,-0.1834,-1.3201,-0.0082,-1.5175,3.2213,1.6415,0.4806,
0.1460,1.1923,1.8388,4.6397,1.3452,-0.1034,0.9369,0.1870,
-3.2472,-1.5969,-2.9418,1.8253,0.2159,2.2566,0.5936,1.5964,
0.0527,0.2457,1.9941,6.2280,0.4618,-0.3566,-0.0128,0.0111,
-2.9195,0.3171,-1.7664,0.0522,1.6202,0.7770,5.5942,3.1363,
0.2466,3.2985,2.9066,0.3484,0.8959,-0.5002,0.1200,-1.0207,
0.4308,7.2636,6.6977,0.8735,0.1119,-0.1136,-0.3397,-0.5462,
-0.3884,0.9127,0.0620,-2.2212,-0.6787,-3.4109,-0.4992,-1.6809,
-0.0779,-0.0542,0.8985,-0.6544,-1.0420,-0.9631,-0.2146,-0.2385,
-0.6792,4.2370,-0.2742,-3.0333,-0.0992,0.1644,-0.3560,-0.6800,
-0.8352,1.5881,2.0550,-0.7427,0.2185,-0.4426,-0.2590,-0.5409,
0.5047,8.9743,5.2605,1.3351,0.8827,0.2065,0.3816,0.0809,
-2.7401,1.9790,-0.0621,-0.1762,0.3605,-0.1719,0.3111,-0.0068,
2.0558,0.5935,5.7365,6.6377,1.3256,0.3125,0.6106,0.3037,
3.1308,-1.7653,-0.0014,-0.6442,0.1999,1.8072,-0.0702,0.5989,
-0.1261,-1.9178,-0.6738,-0.0372,-0.0880,-0.0078,-0.3238,-0.5179,
1.4539,10.9734,18.6210,0.1681,3.0600,-0.4375,0.5088,-0.5779,
-0.0681,8.2957,1.8763,0.5468,0.7286,0.4849,-0.1357,0.0315,
-5.0775,-1.5139,-2.1487,-3.0062,-0.7249,0.0286,-0.0301,-0.2176,
-0.7558,-11.3564,-9.0812,-1.3080,-0.0834,0.0301,3.5961,1.0227,
3.2335,10.5471,8.6321,-0.0024,0.5386,-0.3661,-1.4932,-0.9861,
-0.1370,0.6221,-2.3347,-0.4044,-1.1216,-1.2915,-1.1019,-1.0399,
15.3653,-0.6216,2.0744,1.4455,0.5785,-0.0060,-0.0141,0.1808,
-0.4976,-1.9275,-2.5734,-2.2954,-0.4687,-0.0164,0.0209,-0.4768,
0.0163,2.2402,1.1763,2.7883,1.6406,0.3823,1.6651,0.8026,
0.1234,3.0226,1.4670,-2.0350,-0.3200,-1.7460,-1.2405,-1.0098,
0.0681,1.8721,1.3732,0.0868,0.4907,0.4759,1.3974,0.0023,
-1.7014,-0.3674,-1.1495,-1.8702,-0.4471,1.4942,1.3467,0.3796,
0.2723,-1.6544,0.0161,1.3025,1.0098,-0.7780,0.8122,0.0874,
0.4895,12.2612,16.0292,0.2129,4.7782,-1.4151,0.0915,-0.1754,
1.2320,7.0859,11.8471,0.8421,3.9291,0.8858,0.0936,-0.0679,
0.7376,12.4075,8.5244,-0.3647,1.9581,0.0464,-1.4585,-0.0306,
2.7280,1.1089,0.6999,-2.4368,-0.7035,0.2962,-0.3423,-0.1149,
1.4817,-2.0583,1.8019,0.8914,0.0742,-1.3393,0.8368,0.5104,
0.7645,1.0410,11.6664,2.6232,0.9657,-0.0826,1.4229,0.6271,
3.2215,0.5529,0.8945,-0.0233,2.0751,0.8570,-0.2256,-0.0055,
2.1285,-4.3024,-4.8353,-0.2632,0.0741,0.1679,0.7026,0.0951,
-1.0219,5.4069,5.7759,0.0685,0.0408,0.0614,0.1024,-0.2634,
0.6216,8.2766,7.5049,0.4058,0.8457,-0.4995,0.0576,-0.1363,
0.0712,-10.5376,-5.7933,-0.1831,-0.3439,-0.2311,0.6031,0.0600,
9.1576,5.2857,0.4766,0.1151,-0.0640,0.6834,-1.2374,2.0732,
0.5169,0.1370,2.0546,1.6234,2.2326,0.2728,2.3142,1.0367,
-0.0873,2.5570,-0.2816,-0.7499,0.2046,3.4473,0.1178,0.0465,
-0.5406,0.5840,1.4282,0.5993,0.6465,2.8011,-0.2110,-0.2803,
0.0201,0.1312,0.5472,0.0861,1.4063,0.8550,0.4004,0.1031,
0.1451,2.3993,0.3275,-0.0495,1.4528,0.5255,-0.0487,-0.0464,
0.0953,-5.2332,-0.2663,-0.2761,-0.5725,0.3250,-7.2715,-0.0476,
-6.0463,5.2020,-0.7232,-1.9235,-1.0788,-0.0634,-0.1066,-0.2542,
0.2173,12.0571,7.1610,-0.4574,-0.0572,-2.9865,-0.0003,-1.3250,
1.1905,-1.5969,0.9652,0.1294,2.5366,0.9204,4.1519,0.9905,
0.4222,11.1894,9.6850,0.2055,0.6094,-0.3682,-0.6282,-0.7024,
0.5699,1.3472,0.0170,0.9501,0.0211,-0.0070,-0.3298,-0.2503,
-0.5156,-1.6329,-1.9650,-2.8535,-3.2168,-1.6593,-0.3083,-0.7355,
-0.3280,-0.1649,-0.1595,-0.8230,-0.1296,-1.0662,-0.2631,-0.4415,
-2.3120,3.2674,-2.7974,-3.1864,-0.6196,-3.1393,-0.3177,-2.1818,
-2.0425,-9.1709,-6.7743,0.5550,1.2180,0.5276,3.0145,1.3435,
-0.0547,3.3448,1.8593,0.1712,2.2180,0.8512,0.4424,-0.0404,
1.9838,1.4283,1.3415,-0.0607,-0.1769,-1.1019,0.0212,-0.0210,
0.0572,2.8973,1.1959,-1.0256,0.1501,-0.1706,-0.0103,-0.1604,
2.2744,0.3357,-0.3547,-1.4929,-0.5474,0.8090,-0.5745,-0.0561,
-0.2790,3.6189,0.8119,-0.7941,-0.0989,-2.1369,0.0254,-0.8499,
-0.1560,-4.5574,-2.7416,0.1802,0.2949,-1.1501,2.1956,0.6660,
2.1866,-1.2061,0.8747,0.1061,0.1748,1.1198,-0.0391,0.4884,
-0.0272,0.4259,2.0234,-2.0810,-0.9615,-4.0408,-0.5805,-1.9017,
1.4549,-3.2368,0.0582,6.2749,0.9528,-0.4999,0.8223,0.6874,
1.1000,0.2400,1.8850,4.1695,0.1228,-0.0255,-0.6044,0.1815,
0.2317,3.5416,3.9826,0.5133,3.2592,-1.4020,0.3670,-0.4230,
-3.2346,3.5185,-0.0566,-1.2427,0.0341,-0.4043,0.1230,-0.3941,
-1.8757,-8.2745,-6.5407,-0.2694,-0.4766,-0.0446,2.7969,0.5451,
-0.1420,-0.1011,-2.0946,-0.0062,-1.1128,0.6919,-0.0061,0.4567,
2.8195,4.4928,0.5047,-0.7568,0.0373,-0.4905,-0.2110,-0.4152,
-1.5885,-1.9460,-0.8261,-2.7111,0.0021,-0.4049,2.7107,-0.0109,
0.3899,8.2804,12.7697,0.2554,1.6325,-0.1981,-0.4535,-0.4044,
0.3983,-2.9535,-0.3317,1.2809,3.2655,-0.0270,1.9415,1.2920,
-0.6048,0.4773,0.1551,1.2348,-0.0200,-0.2323,0.4425,-0.0077,
0.3258,0.6645,4.1502,0.0549,0.4777,-1.6994,-0.6926,-0.9579,
2.3676,0.0724,1.3728,1.6933,0.5911,-0.1529,0.5578,-0.4232,
-6.9655,-4.1682,-5.3700,-5.7969,-1.4626,0.7132,0.4652,0.0383,
0.0588,10.9286,3.0740,-0.3012,-0.1831,-1.1726,-0.0329,-1.1646,
0.4501,-1.6129,-0.3350,-2.1763,-1.4946,-0.2585,-1.1595,-0.8721,
0.4182,-3.9883,0.1986,3.0771,1.0946,-0.0509,0.3476,0.7476,
1.3834,9.1933,8.6852,0.0362,4.8559,0.4562,-0.1582,-0.1391,
4.3909,2.4589,1.7950,0.3007,1.2120,-0.1642,-0.4323,-0.0256,
0.6696,0.0428,0.4370,-0.2068,-0.0106,-1.0558,0.0854,-0.1210,
1.9686,0.7978,0.0554,-0.2576,1.2927,1.6414,-0.7421,0.0540,
0.0457,10.0986,9.6493,-0.4992,0.8282,-3.1933,-1.5366,-2.9448,
0.2868,-1.1437,0.3061,-0.0246,-0.1421,-2.5391,-0.0318,-0.3264,
-0.1561,-0.0536,-0.1116,1.7611,0.8167,-0.8625,0.4125,-0.0664,
0.8465,2.0065,7.9838,0.9287,2.4991,-0.6291,0.0204,-0.0095,
1.1077,5.2455,13.7023,0.9497,4.3648,-0.7539,-0.1857,-0.2289,
0.3176,0.8504,4.7721,3.3758,2.9228,-0.1162,0.4128,-0.1590,
0.7439,-0.0337,0.7940,-0.2613,0.8421,-0.1078,-0.0136,-0.1032,
3.9468,-0.0982,1.4046,1.5789,0.9497,-0.0416,0.0297,0.3784,
-0.2317,7.2876,7.6584,-0.1284,0.3561,-0.6059,-0.1983,-1.0456,
0.8101,5.8146,1.6984,2.1861,2.6206,0.8749,1.0586,1.0152,
0.1896,-2.2345,-0.1697,-0.4899,-0.0432,-0.5679,0.2651,0.1464,
0.2303,-5.1824,-0.2600,-0.5434,-0.0289,-0.0406,0.3436,0.1972,
-0.6015,0.0321,-0.0637,-0.9721,-0.7081,-1.2892,-0.5651,-0.2749,
1.1058,0.2628,2.3872,2.1831,0.2007,-1.2967,-0.4301,-0.3918,
-1.4801,0.1945,-0.1645,-1.5346,-2.6076,-0.5634,-1.3868,-0.9870,
-0.6431,0.4949,-4.6044,-2.2924,-0.1093,0.1587,0.5847,0.2296,
0.4374,1.4891,0.8266,1.0979,1.7422,1.5837,0.2997,0.5201,
-4.4750,3.6495,0.0088,0.0626,-0.0389,0.2664,-0.1260,-0.0833,
0.4026,0.4218,2.4055,1.6357,0.6514,0.4713,0.9345,0.2299,
-0.2257,0.9205,1.3552,-0.0462,-0.6234,0.0190,-0.4027,-0.5412,
-0.1892,3.9365,0.1474,0.1606,0.0502,0.0114,0.1781,-0.1986,
-0.1159,-2.3104,-2.8181,1.2379,0.2024,1.9748,-0.8228,0.0661,
1.4655,1.4348,10.3468,0.5073,0.0827,0.0140,1.0219,0.1422,
0.6108,0.2052,0.1080,-0.3136,-1.3571,-3.5850,-1.2073,-1.9347,
-0.0787,-0.4475,1.2343,0.0773,-0.0937,0.1074,1.3092,0.3948,
-1.0238,-6.7743,-0.8180,-1.1417,-0.9567,-0.3470,1.0351,1.3564,
-0.9158,4.1799,1.9382,-0.3950,0.6256,-0.7142,-0.3816,-0.5663,
-0.0812,-0.5505,1.2578,-0.0572,0.1994,-1.1480,-0.4991,-0.4027,
-0.2946,0.0668,0.5558,-0.8036,-0.0713,0.3774,-0.6997,-0.2870,
-0.7621,-6.7868,-1.5318,3.7738,0.6259,-0.3141,1.3183,0.2952,
0.4648,7.9441,14.9143,1.7289,0.4489,-1.6532,0.3085,-0.2138,
0.3952,0.1392,-0.5905,-0.1937,0.9817,0.2491,0.1121,-0.1408,
1.4980,2.4519,-0.4096,0.0674,-0.9227,0.4628,-0.9947,-0.1148,
0.1039,0.8097,0.5449,1.1472,-0.0688,0.0854,0.1085,0.0318,
-0.0321,0.2049,1.3185,2.1023,0.2789,-1.1282,0.4612,-0.0189,
0.1106,0.2348,-0.9386,-1.4834,-1.6560,-0.9108,-3.3516,-1.3828,
0.6387,-1.4109,0.4512,1.8763,1.2075,0.2735,1.0215,0.3270,
-0.0995,2.2490,2.8740,0.1966,0.0878,-0.0422,0.0450,-0.6711,
-0.0399,6.1245,2.1967,0.5434,0.6636,0.0970,-0.1136,-0.0139,
3.5796,0.4484,0.1220,-0.2249,0.0736,-1.1065,-0.2803,-0.6564,
0.3371,-2.9310,-0.9486,-0.0374,1.2555,-0.5499,0.0352,-0.1326,
0.1091,-0.0161,0.5749,-2.3975,-2.1203,-2.8554,-2.2544,-2.1050,
0.1703,1.5381,0.7571,0.6550,-0.0668,0.1074,0.6967,0.6675,
0.7319,-0.0852,-0.1860,0.2618,1.2151,0.2484,2.1992,1.0962,
-0.9749,0.6942,0.5577,0.7860,-0.3653,-2.7633,-0.2863,-0.6568,
-0.1401,-5.9463,-0.9688,-0.0346,0.3086,-0.9927,1.5175,0.1052,
1.3531,1.1314,1.7408,0.4036,4.3309,0.0151,0.5223,-0.1285,
-0.1709,1.1992,0.0979,-1.9310,-0.7399,-2.5006,-1.4393,-1.8276,
0.0954,0.2831,-0.2759,1.1118,0.0314,0.7363,0.1031,0.2953,
-4.1410,2.4953,-5.0265,-3.9058,-0.7794,0.1420,-0.6966,-0.3166,
5.4249,-3.2346,-0.1634,-0.1951,-0.2759,1.3714,0.0576,2.9670,
-0.0137,0.1406,-0.1906,1.7698,1.0054,3.3556,1.6555,0.8009,
-0.0859,6.7788,2.3535,-2.4656,-0.8920,-0.9906,-0.4577,-0.9127,
0.0367,1.1707,3.2894,1.6657,2.1842,0.3365,0.1092,-0.1002,
0.1249,0.1655,1.0842,0.0961,0.2642,-2.5280,0.3385,-0.2777,
0.0681,0.4896,0.6322,0.0268,-0.0233,-3.0745,-1.1766,-1.1262,
0.0510,-0.7123,-0.4521,-0.3559,-2.4997,-0.6270,-0.1871,-0.2999,
-0.5167,1.1086,0.7573,0.5304,0.0924,1.1332,0.0549,0.0864,
0.4129,12.8831,5.8459,1.1494,2.2909,0.0060,-0.0297,-0.1551,
1.2666,0.1707,0.0448,2.9208,0.6066,1.9846,1.0621,0.7615,
0.0855,3.4220,3.8196,0.3601,1.0685,0.4625,0.3333,-0.1688,
-1.9501,-5.1424,-3.2715,-2.1886,0.0115,-0.1340,2.7278,0.0451,
-0.1672,0.0970,1.4901,1.3634,0.5198,-0.0601,-0.2870,-0.2021,
-0.5503,0.0333,-0.2696,-2.2318,0.0181,-2.0904,-0.2863,-0.5866,
1.0902,-3.7431,0.0898,0.7952,0.2575,-0.3362,0.3562,0.0248,
-2.0477,-3.2295,-4.5146,-0.1309,0.4866,-0.2261,0.7802,0.2266,
0.7030,1.5673,8.0617,1.7560,1.4241,-0.3589,0.2126,-0.2412,
0.6510,5.7064,7.7363,0.6678,1.1597,-0.5451,-0.5278,-0.7678,
-0.4080,-0.4470,0.1077,-2.0353,-0.7204,-0.8083,-0.5475,-1.1593,
-0.0139,0.8553,-1.4230,0.0255,0.0223,-0.0044,-1.1006,-0.4294,
0.2013,0.2624,1.2352,0.0251,1.6446,0.1839,-0.3153,-0.0330,
0.1375,7.5783,1.1557,-0.6892,-1.6257,-4.0701,-0.6707,-1.8742,
0.5517,1.2347,7.0222,0.2133,0.8050,-1.1914,0.1192,-0.0194,
0.5686,6.5387,4.0724,1.2571,2.6662,2.0437,0.6064,0.7477,
1.2336,0.7433,2.0061,-0.2325,0.2535,0.7146,-0.2363,0.1228,
-0.3954,0.5336,-1.1731,3.0202,1.3586,0.2820,0.9134,1.4446,
-0.0788,1.4331,1.5321,0.1812,-0.1203,-0.0133,0.0672,1.4026,
0.1677,0.1625,0.3012,-0.0560,1.0120,0.7193,-0.0573,-0.2803,
-2.5721,2.4364,0.6271,0.2269,0.4477,-1.1761,-0.1060,-0.5201,
-0.0762,0.0072,1.1289,-1.6266,-0.1388,-1.7027,-0.1596,-0.8735,
-0.6922,0.4644,0.8072,-0.0177,-0.3253,-1.5599,-0.2095,-0.0680,
-0.0058,0.5712,1.5830,-1.0641,-1.2614,-2.3639,-0.3352,-1.8776,
-1.0610,2.4173,0.1250,0.0373,-0.4490,-0.2413,-0.0601,-0.3325,
0.0552,3.9699,-0.0393,0.3158,0.5427,0.0572,-0.0740,-0.5528,
0.4092,6.0507,17.6447,0.9589,0.0898,0.1243,-0.0743,-0.4003,
2.2131,0.7809,0.0029,-0.8597,0.3835,0.6405,-0.6965,-0.2649,
-0.1783,2.6303,6.6282,-0.3287,-0.8201,-2.6703,-0.0992,-1.2963,
-2.7194,15.3320,3.3639,0.0966,0.7167,0.3724,0.0617,0.0105,
-0.0700,0.8024,0.6276,-0.0128,-0.1691,-0.0814,-0.0809,-0.3374,
-0.0103,3.5798,0.4567,0.0571,0.6680,0.1140,0.6581,0.1325,
0.0394,0.0066,-0.3320,-0.1665,-0.0242,1.6572,-0.0358,0.0719,
0.0193,5.6236,4.8468,0.0751,0.5255,-1.2729,-0.5452,-0.6450,
-0.1361,-0.0666,-1.4961,2.9281,-0.0110,-2.0799,0.2748,-0.0412,
0.5339,-1.4963,-4.6640,1.3029,-0.4709,0.2610,-0.1786,-0.3008,
1.6106,0.2995,2.1279,0.0584,0.2780,-0.4498,-0.4892,-1.1799,
1.6999,0.3511,0.0352,-0.0331,0.1353,0.4129,-0.1092,-0.0203,
-0.1888,0.1162,-0.0176,-0.0182,0.2410,0.0807,2.0714,0.4941,
-3.9569,1.4611,-4.7052,-0.7126,-0.3027,0.5728,2.9543,0.2253,
-0.1001,0.2784,-2.4793,-0.5749,-0.0025,3.4602,0.2182,-0.1330,
-0.0754,1.4393,2.6623,1.0478,0.4499,1.1192,1.2312,0.2814,
-0.9906,-0.0112,-0.7841,-2.6857,-1.6495,-1.9903,-0.0772,-0.5261,
-0.5492,2.2941,-0.0044,-0.9054,-0.8187,-0.0272,-0.7285,-0.3710,
0.2118,6.1807,4.0887,0.5241,1.5096,0.4695,0.3120,0.0421,
-5.3391,-3.1877,-5.3688,0.6574,-0.3949,-0.4952,1.3211,0.0653,
4.5399,-0.0640,4.1723,5.3326,0.9767,-0.0143,1.0537,0.5247,
