C1_liver,C2_liver,C3_liver,C_liver_average,V1_liver,V2_liver,V3_liver
4.07245636,3.424701214,3.465828657,3.654328744,0.895387411,1.608227134,1.132081866
0.810920477,0.936768711,0.700799584,0.816162924,1.063579679,1.402816892,1.35963738
0.710521758,0.869004309,0.825968206,0.801831424,0.319455057,0.326975316,0.15983963
44.74606323,67.14447021,27.24391937,46.37815094,171.5405426,79.51077271,161.2522125
1.339746833,0.927523255,1.232141137,1.166470408,0.804381132,0.439257473,0.445031524
1.773582935,1.626095176,1.624329686,1.674669266,1.080783606,0.526607752,0.63140738
154.5883026,171.4035034,128.5874176,151.5264079,222.6571808,274.9594421,275.3859863
4.414629936,4.597660065,3.350662708,4.120984236,2.055066824,1.26280272,1.518322945
23.50633049,20.78981209,24.69086647,22.99566968,15.43900394,9.31780529,13.45173931
0.309928924,0.23592481,0.230670273,0.258841336,0.090090841,0.073834725,0.162080333
6.90414238,4.07088232,7.87042284,6.281815847,2.812110424,1.444219828,2.491157055
39.11943054,34.87413406,40.50540543,38.16632334,31.90133476,25.74559975,25.19484138
1.326018333,1.971869349,1.108222842,1.468703508,0.811647415,0.495597422,0.611398399
0.925082326,1.321997404,1.23408246,1.160387397,0.552591324,0.304091811,0.329088002
16.90899658,18.92171669,13.43292332,16.4212122,10.40142536,5.368665218,8.165468216
4.110590935,2.687247992,2.139712334,2.979183753,6.517899036,10.00217247,7.075464725
1.000970721,0.84990418,0.897765815,0.916213572,1.348459482,1.423234344,1.714178681
1.356387615,2.323484659,1.099272847,1.593048374,0.090050399,0.22712402,0.04493466
4.516901016,3.921449184,6.645717621,5.028022607,18.83348465,15.57534409,20.68345451
2.929623842,4.174803734,4.52699852,3.877142032,1.684096217,0.8871364,1.734562397
6.048882008,4.283385754,6.011648655,5.447972139,3.129082918,2.705084324,2.49126935
0.122447573,0.099550903,0.164742857,0.128913778,0.229310766,0.298868835,0.200412154
2.097694635,1.51833868,1.783159614,1.799730976,0.76666075,0.909692407,0.508056045
14.79493809,4.132518768,6.965220451,8.630892436,18.79964638,19.54520226,30.25817108
6.650026321,4.001719952,4.384192467,5.01197958,2.17784524,1.41701889,1.704436421
9.778123856,8.489364624,8.406106949,8.891198476,6.082636356,5.524384975,5.796987534
4.665279865,5.254877567,6.682570457,5.53424263,10.01816654,9.427411079,13.16209507
0.408632338,0.335328162,0.525451601,0.423137367,0.216897622,0.186058715,0.293525189
0.181851268,0.16052556,0.31530717,0.219227999,0.080608144,0.077672675,0.087221213
5.203327656,4.797978878,5.64377594,5.215027491,2.911309242,2.309301376,2.290317774
0.803397417,0.792460263,0.499128014,0.698328565,2.460231543,2.493024349,2.20031476
66.50372314,65.17712402,87.21331024,72.96471914,45.745327,31.58075333,49.47167969
0.650615394,0.463134497,0.775591433,0.629780442,1.740730286,1.965815187,2.790092945
0.299570113,0.207930326,0.340001971,0.282500803,0.490151435,0.539272547,0.587417603
0.330754042,0.474888474,0.346319646,0.383987387,0.674799621,0.525471568,0.554443955
116.4257202,84.8578186,113.9251556,105.0695648,73.57437134,41.68685913,66.82028961
8.750563622,7.539014816,8.301140785,8.196906408,6.868388176,3.789744616,5.677458286
1.009880424,0.755872488,0.786482871,0.850745261,1.204488039,1.869542599,1.65651226
0.17282474,0.081118092,0.239556745,0.164499859,16.90507317,22.64289665,8.617357254
9.278903961,8.989625931,9.107958794,9.125496229,5.275867462,3.029924393,6.042042255
0.380793899,0.135252923,0.301618904,0.272555242,0.617417634,0.91226548,0.906474829
0.106056511,0.101321794,0.133757353,0.113711886,0.378877997,0.438689411,0.302652895
0.795250475,0.984680414,1.102135539,0.96068881,1.224541545,1.258057475,1.543465257
2.436366796,2.051817656,3.746175051,2.744786501,1.532110453,0.619304657,0.956684649
0.109717667,0.391200215,0.094775751,0.198564544,0.678895831,0.519857645,0.460019499
12.33593369,20.97650909,22.71824074,18.67689451,6.604808331,7.682410717,5.137889385
2.926053047,2.722509861,1.41311574,2.353892883,8.142476082,13.35082054,8.356939316
23.0760994,30.65058708,16.59833527,23.44167391,33.76811981,45.71351242,52.5667038
13.45085907,12.92039204,10.605443,12.3255647,25.02939034,35.96931839,41.63669586
0.263054252,0.386948794,0.33075583,0.326919625,0.520926118,0.54204607,0.600532055
0.679355204,0.848542392,0.569379091,0.699092229,1.242885113,1.15988028,1.12293911
34.86566162,38.55512619,36.67861938,36.6998024,47.17007828,49.03844833,43.00810242
0.37230584,0.050499614,0.081420518,0.168075324,0.680676758,0.594075263,0.540542603
11.54376793,12.86878872,16.11398125,13.50884597,8.96384716,9.330839157,8.428881645
2.377223015,1.553851366,2.254318714,2.061797698,1.078682184,0.941070318,0.983550668
10.14630032,8.380427361,11.27998257,9.935570081,7.469991684,5.191558838,3.7156775
2.887710094,2.856067896,2.781053543,2.841610511,3.77524519,4.726738453,5.68757534
2.743283033,1.986741066,3.340462685,2.690162261,1.238254786,1.169103265,1.79814899
0.523314297,0.968088686,0.607712805,0.699705263,0.030949997,0.06812945,0.345008969
0.459282368,0.363369226,0.457997441,0.426883012,0.192509338,0.029630374,0.211604476
1.382527351,0.944580793,1.50225389,1.276454012,0.429314345,0.162196115,0.618442714
0.603016138,0.734335542,1.029087543,0.788813074,0.189642012,0.106080092,0.296893716
1.491384864,0.856820345,0.773748815,1.040651341,5.19002676,5.005429745,4.080860138
1.103900194,0.836967587,0.975749433,0.972205738,1.187604666,1.192160487,1.358213544
6.644825935,3.817526817,7.198513031,5.886955261,0.10513816,0.853118598,2.399692774
5.680706501,5.435487747,3.66884923,4.928347826,2.380837202,1.479774833,3.219611883
39.5978508,43.06678009,37.53085709,40.06516266,103.0703583,57.79018784,80.71794128
37.23002625,31.89443016,22.98246193,30.70230611,11.42333126,16.94574738,12.19836712
0.101201743,0.145166978,0.083345473,0.109904731,0.769082844,1.831047058,1.170750856
3.286080837,4.142910957,2.392122746,3.273704847,6.876224518,7.63128376,13.53080082
0.262388617,0.26466465,0.330130637,0.285727968,0.677399874,1.093281627,0.745316207
0.108302988,0.27168566,0.174397022,0.184795223,0.338511139,0.609881222,0.41419366
12.62679863,10.9616375,11.02563286,11.53802299,13.49884319,15.89881516,18.74025726
1.943387032,1.714859009,2.35072875,2.002991597,1.128833532,0.765333891,0.910633981
1.865799904,1.524502397,1.232272744,1.540858348,4.023152351,3.223972797,3.218524933
1.037268162,0.968267858,0.638741732,0.881425917,2.575031281,2.315149307,2.128334761
0.514543235,0.350396901,0.323135138,0.396025091,0.824505806,0.728108108,0.6191172
2.270376205,1.089319348,1.632588506,1.664094687,6.769724369,6.749426842,7.543089867
7.44947052,5.159197807,5.341712475,5.983460267,20.23081207,49.41271973,39.90182114
2.625966311,2.554908514,4.107794762,3.096223195,1.230275989,0.65024811,1.229204059
4.589010239,3.654118061,2.7911551,3.678094467,9.380231857,14.17486668,10.74977398
1.159022331,0.804930925,0.910335302,0.958096186,1.800142527,2.598552942,1.603604674
0.113125987,0.028526722,0.046161052,0.062604587,0.790632248,0.713805914,0.294360757
1.396186471,1.15256846,1.38146162,1.310072184,0.835048974,0.307306498,0.926184058
2.925879717,3.583128691,2.767727375,3.092245261,7.084950924,14.8966589,11.63631725
0.380516559,0.063042939,0.105502278,0.183020592,1.37738204,1.390753746,1.732651353
2.576148272,1.93693006,1.739824295,2.084300876,0.60252893,0.71955359,1.107426524
0.580932558,0.126969278,0.59912473,0.435675522,0.983294725,0.879116476,0.907111824
0.585196733,0.437798947,0.679378808,0.567458163,0.210190579,0.078963496,0.124831386
2.140509605,2.862195492,1.379125357,2.127276818,0.104287103,0.519423246,0.810289264
0.772750914,0.967658699,0.591819942,0.777409852,2.423045635,1.771165013,1.709045291
1.181799293,0.899034262,1.355927706,1.145587087,0.399608195,0.671667933,0.502098322
18.75784302,19.85558319,6.554901123,15.05610911,32.07978439,41.3460083,30.92438698
0.034595691,0.08137539,0.131555408,0.08250883,0.180334792,0.260971397,0.199737683
7.679667473,12.14886093,5.730315208,8.519614538,30.65289879,29.52765846,31.10311699
1.883376598,1.686083436,1.522983909,1.697481314,0.971006215,0.570884347,1.14755702
0.781660557,0.802601576,0.785166681,0.789809604,2.106001854,1.430251837,1.881294966
0.059887882,0.085480466,0.053773034,0.066380461,0.471807688,0.713805914,0.373741001
0.098702744,0.059177876,0.636964917,0.264948512,1.001780987,1.498454452,1.679031849
0.068117522,0.051012784,0.094683759,0.071271355,0.154999107,0.271611154,0.280564308
2.942000389,2.456576586,1.918923378,2.439166784,5.246304989,6.777497292,8.228792191
0.01992061,0.034504667,0.076881319,0.043768865,1.735743523,0.508228779,1.177233219
11.52712727,12.08578968,7.534796238,10.38257106,15.46856785,25.22463799,19.2015152
3.583636522,3.361810207,2.314632654,3.086693128,4.795013905,4.282635212,5.929256916
0.592789054,0.587411106,0.27500248,0.485067546,1.459341049,2.821807384,1.499025822
28.7935524,20.82922935,29.77131653,26.46469943,14.66963291,13.65491104,19.31242752
0.411717802,0.43908906,0.558849633,0.469885498,0.251996458,0.225643679,0.332441539
3.146368504,2.892225266,2.216017962,2.751537244,4.689580917,5.749611378,4.058753014
20.02218819,15.66536999,22.75706482,19.481541,11.6235075,8.518153191,11.69102001
0.956040919,0.626722336,0.581158936,0.721307397,3.51568985,3.481646061,2.374213219
2.344011068,2.792531729,2.601099014,2.579213937,3.573998213,4.3862257,3.809952021
25.78402328,43.82648468,36.55358124,35.38802973,108.9546051,232.0295563,130.0359802
4.584504128,4.179821491,2.980060101,3.91479524,6.979875088,5.536081314,6.007944107
3.809672117,6.604790688,4.900134563,5.104865789,18.63259315,19.3844738,21.67753792
0.141147509,0.257809371,0.168938175,0.189298352,0.350322366,0.26576665,0.381070167
1.412827134,1.497590065,1.98548913,1.631968776,0.498272479,0.375632823,0.708108544
27.13780785,38.57661819,29.04742241,31.58728282,14.83312702,18.94070053,9.813023567
0.454428822,0.519359946,0.924846172,0.632878313,0.099060342,0.11685165,0.301626205
8.114751816,10.77708721,8.570300102,9.154046377,13.04719448,20.10091591,14.71335506
15.39088249,18.89233208,17.03398895,17.10573451,10.58023167,8.461345673,10.29826164
0.72636503,0.956693053,0.870191813,0.851083299,0.602849483,0.695326686,0.579623818
6.102963448,6.844887257,7.425224304,6.791025003,2.671593904,4.79490757,4.333033562
0.940093637,0.929207444,0.763581336,0.877627472,1.242707014,1.220096588,1.019109726
0.569838762,0.062758707,0.23789607,0.290164513,1.188708782,1.56027472,1.774505377
2.924388885,2.411639214,2.393833637,2.576620579,4.054852486,4.962657452,3.818195343
17.64950371,16.47990417,17.3222332,17.15054703,6.404274464,6.214097977,5.608138084
3.296689034,2.605006218,2.951663256,2.951119502,1.835654497,1.284189105,2.184202671
13.81175137,10.32376957,17.05735207,13.73095767,6.95672369,3.513725758,5.690197945
1.097659945,1.040834188,0.786482871,0.974992335,0.141998842,0.718684733,0.088837348
1.267637491,1.197039962,1.079135299,1.181270917,2.96755147,2.839384556,2.461705685
0.778679192,2.303775072,2.635977983,1.906144083,6.231166363,11.72678661,5.387065411
0.191093758,0.215489015,0.302207887,0.236263553,0.048664991,0.080022052,0.056822214
0.413485825,0.139608189,0.316850394,0.28998147,0.566340148,0.835541606,0.722309649
0.254127234,0.129950762,0.066980764,0.15035292,0.410685688,0.488178998,0.341209531
3.399861336,4.62847805,3.472738743,3.83369271,1.40413177,1.236169934,1.201551199
23.9833622,49.10501099,45.70431137,39.59756152,7.561532021,21.33664894,9.429706573
0.72633034,0.569314301,0.437925696,0.577856779,1.61709702,1.548578978,1.014463425
5.343733788,6.551038265,3.113981247,5.002917767,13.9871769,22.58341789,12.88669109
1.967481375,2.118112803,2.323056221,2.136216799,3.4259305,3.563181877,3.244267225
0.647044539,0.665352702,0.559639394,0.624012212,0.364559233,0.530951858,0.452413052
1.07925117,1.072727561,0.825902462,0.992627064,1.613570809,2.032213449,2.940160275
0.903692126,0.891616344,1.24181509,1.01237452,1.531789899,1.290404439,1.674198151
4.621251583,3.798534155,5.800400734,4.740062157,2.262546778,2.638051033,2.713579178
2.635569334,3.215459347,3.402981281,3.084669987,5.741406918,8.225426674,8.625974655
0.69062227,0.472200841,1.026784301,0.729869137,1.452431083,1.782392859,1.244566798
36.80013657,20.63285255,36.35945129,31.2641468,9.7998209,9.769259453,16.10236931
0.13582249,0.099235579,0.158061892,0.131039987,0.470311671,0.27607891,0.338395566
0.418270081,0.240389884,0.280096084,0.312918683,0.57663399,0.547793686,0.612634897
4.291558743,5.677375793,4.700404644,4.889779727,6.501870155,7.85149765,6.912844658
2.732674599,2.454462528,1.996117234,2.39441812,4.984149933,3.15440011,4.848246098
1.224267602,1.009299278,0.765325248,0.999630709,0.41289404,0.169490904,0.598696053
0.430819929,1.202486992,0.526636183,0.719981035,1.602956414,1.852333307,2.150816917
2.308857679,2.246725559,2.969826698,2.508469979,1.431237817,0.066518374,0.044172008
7.006413937,9.458708763,5.699056625,7.388059775,14.16491413,19.14420509,14.09359932
280.8424988,287.842926,290.7110596,286.4654948,190.1442566,53.35918427,173.7409973
2.724250317,4.061923027,5.298278809,4.028150717,1.443312645,0.669161737,1.125074983
2.758987665,1.88360703,2.510447264,2.38434732,1.482635856,1.274966121,0.899205625
3.385716677,2.380068541,2.215655804,2.66048034,3.934104919,6.142588139,6.908722878
18.61501312,22.82882881,9.952289581,17.13204384,63.01335907,54.01747894,55.03221893
5.372508049,5.340165615,3.244447231,4.652373632,2.977773905,0.808374166,2.085019588
3.69110775,5.814265728,4.834984303,4.78011926,14.88797855,11.75485706,15.8786726
1.000450611,0.773825884,0.883419454,0.88589865,1.356081963,1.331239223,1.185289264
16.51135635,10.41945171,9.623242378,12.18468348,6.323775291,4.139279366,4.968524933
9.707055092,12.50757217,6.967524052,9.727383773,28.07907104,55.27393723,40.13414764
1.969041467,1.538908124,2.230561733,1.912837108,0.78988421,0.542781234,1.045226336
0.03559931,0.109733567,0.084544778,0.076625885,0.141862884,0.187375307,0.15505521
1.363355756,1.986705065,1.646967888,1.665676236,2.816669703,4.067100048,4.835506916
2.083446026,1.921485066,1.25780654,1.754245877,2.707462072,2.8534863,2.62784791
0.640561581,2.257691145,2.259385824,1.71921285,6.056990147,4.532589436,4.76543808
2.20159483,1.808281422,2.16531229,2.05839618,2.737880707,2.978630304,3.334157467
5.059802532,4.723799706,3.201243877,4.328282038,7.931255817,6.429968357,9.094350815
1.176425695,1.015391231,1.070382714,1.08739988,0.041736025,0.062496427,0.046138708
3.102132082,4.119258881,3.010924339,3.410771767,1.224683881,1.230722904,0.921275496
0.367793381,0.161693022,0.232720211,0.254068871,0.445983976,0.551068485,0.440385163
3.25214076,3.247925758,2.666710377,3.055592299,4.396081924,4.734423637,4.437200069
7.501126766,12.24346542,7.247869968,8.997487386,21.58183289,30.6514492,17.24220657
1.377292395,0.932862699,1.860287547,1.390147547,0.279319674,0.054634836,0.084088504
6.529034138,2.982601881,7.074462891,5.528699636,1.68203032,0.734691143,1.936525822
8.439937592,6.452849388,9.013853073,7.968880018,3.821905851,5.836159706,4.109337807
0.112834126,0.115578122,0.060468566,0.096293605,0.302828163,0.466525197,0.210266799
0.506396234,0.790811837,0.38975355,0.56232054,0.938949227,1.420995474,1.366644144
0.465279937,0.538101792,0.436510831,0.479964187,1.123205781,1.355700016,1.178844452
0.156352922,0.135786861,0.064774752,0.118971512,0.249015138,0.226348773,0.188388065
0.155378759,0.326666802,0.086397283,0.189480948,0.692146063,0.51551348,0.831347466
1.206274986,0.8545627,1.119509101,1.060115596,3.091362476,4.662912846,4.634667397
1.054394126,0.08613468,0.720443547,0.620324117,1.554372311,2.250054359,1.972909212
19.42901611,12.51151276,19.03590012,16.992143,3.412252903,2.076890945,3.884142637
2.817333937,1.331207156,1.977822423,2.042121172,6.61834383,7.068552971,4.996253014
11.17628574,8.79575634,9.067158699,9.679733594,12.81104279,15.37384605,12.66037178
0.050871905,0.059945174,0.063802212,0.05820643,0.172007129,0.23450236,0.173870802
1.637372136,2.337245226,1.794708967,1.923108776,0.841531634,0.606806934,0.773793459
0.941722989,0.621167839,0.077105299,0.546665375,1.716616273,2.164274693,1.194357038
1.789218187,1.871387362,1.435392141,1.698665897,1.102689266,1.175752997,0.904901087
7.601664066,6.98392725,7.148497581,7.244696299,12.24933243,10.6103487,10.81759548
15.93932915,13.84207344,18.29357338,16.02499199,9.840428352,6.847337723,6.832283974
62.15982437,64.65033722,60.152668,62.3209432,145.1682739,199.8730316,273.2876587
4.208701611,2.952464581,3.856404781,3.672523657,0.679287612,1.26139915,1.549048305
0.588732898,0.507391036,0.79457736,0.630233765,0.428851277,0.198716804,0.272107333
2.338117599,2.64091301,1.595044613,2.191358407,0.889688373,0.692553163,0.68776232
0.074366592,0.402142942,0.342173666,0.2728944,0.662012458,0.66585356,0.836443305
11.94556904,9.775491714,14.76456833,12.16187636,16.74230003,20.19649315,16.37290001
3.073530912,2.335131168,2.868052959,2.758905013,2.120712519,1.802676678,1.761878133
2.07134676,3.588540077,2.607877493,2.755921443,0.80854851,1.039849043,1.681504846
4.783150673,4.322086334,6.23901844,5.114751816,1.841567278,1.971061468,3.060101986
2.143456459,2.232033014,1.628475547,2.001321673,2.778557539,3.532773018,3.371253014
0.990570307,1.890236735,1.110328674,1.330378572,2.472805023,4.821974277,3.085281849
0.833489358,0.856784523,0.902635634,0.864303172,2.375422955,4.686638355,2.229353905
4.763043404,4.100266457,4.726399422,4.529903094,2.072662592,2.655594587,2.616081953
5.399896145,4.295926571,6.302853584,5.3328921,17.30436134,19.96591949,20.26191711
0.203127041,0.325692058,0.28210327,0.270307456,1.072199464,1.639070392,2.079324007
2.533714533,2.636433601,1.97719717,2.382448435,2.963205814,3.661091328,4.144559383
0.674328327,0.12943846,0.067879438,0.290548742,1.701656222,1.099664211,1.810064435
1.979476452,1.778502345,1.371162534,1.709713777,0.083909348,0.052749161,1.172174811
0.855746269,0.174772412,0.029883571,0.353467417,1.678361535,1.177691221,1.229541421
1.466597199,2.292057276,2.075022221,1.944558899,1.198931456,1.189553976,1.025929213
5.514994144,4.590851307,5.550327301,5.218724251,1.783294797,1.416885257,1.266449332
1.138394833,0.827256322,1.576651096,1.180767417,0.45011577,0.367880225,0.601206541
0.040616911,0.092694797,1.111019731,0.414777146,3.276545048,3.141167402,1.861510873
2212.341797,2643.671387,1839.228271,2231.747152,1332.430542,825.9845581,1579.661377
7.778470516,11.40886021,2.530584812,7.239305178,30.66928482,21.30724907,27.03687286
48.03259277,63.07357788,70.15893555,60.42170207,41.36420059,26.36613846,37.68360519
0.043237437,0.209432214,0.036257032,0.096308894,0.926268935,2.504018307,2.948591232
0.057554841,0.075271778,0.093849368,0.075558662,8.105431557,5.957126617,9.804782867
0.769353449,0.763397932,0.747721374,0.760157585,0.566910088,0.310517788,0.522144794
5.133298397,3.117091656,4.521075726,4.257155259,9.535173416,6.925865173,9.712979317
