Ependy,Medullo,Aggressive,Cranio.LGG_BRAF.V600E,HGG.rich,Ganglio.rich,LGG_BRAF.fusion.rich,LGG_BRAF.WT.rich
-6.10434,-3.98457,-3.99046,-2.24639,-0.34336,2.87073,0.25579,0.39843
-2.35917,-9.18393,-8.57412,-4.95442,-1.36375,6.05803,1.22105,0.30073
-4.12184,-10.17682,-10.27269,-1.44237,-0.33236,3.26895,0.08078,2.12867
-2.48526,-10.43880,-10.06382,-2.64089,-0.70315,4.60025,0.63005,1.09366
-1.42457,-5.79650,-4.81485,-1.46721,0.01667,3.95755,1.40733,0.82994
-2.00885,-10.59143,-7.95994,-1.13900,-0.56821,0.09360,2.12035,1.33691
-1.08591,-3.82332,-5.42259,-1.80584,-1.10327,8.12013,-0.03847,0.79324
-1.92581,-2.48757,-1.80893,-1.17731,-0.34705,1.88284,-1.03441,1.12654
-1.82477,-0.52367,-5.44349,-0.60489,-0.00457,8.41923,0.15731,3.46839
-3.46987,-7.68157,-8.35695,-3.17611,-1.43445,9.80443,0.17683,1.90272
-1.35595,-7.54032,-8.00165,-1.78817,-1.24682,9.19080,-0.10389,2.30590
-0.85632,-5.17245,-6.96965,-2.18849,-0.00345,10.72441,0.10763,1.04194
-1.35127,-5.02003,-6.90855,-1.39573,-1.14636,11.75134,-0.25733,0.45770
-0.49259,-1.56874,-3.59028,-2.21697,-1.39696,11.87507,-2.68312,0.53813
-4.21329,0.23238,-4.04700,-6.63453,-0.28009,11.41749,0.78944,-0.17705
-2.64760,0.19571,-2.07028,-5.52909,-0.30868,9.47658,1.01154,0.04317
-0.14902,2.74628,0.46444,-2.93157,2.19642,0.16030,2.22885,-0.20489
-0.30261,-0.00870,-0.21232,-1.12755,-0.02406,3.51620,2.95925,0.88970
-3.28984,-0.68449,-2.12597,-2.85135,-0.07120,3.30329,2.28295,0.55286
-1.28092,1.14789,-0.18392,-3.06353,0.15218,9.48827,0.42751,-0.01018
-1.67238,1.56019,-0.95238,-4.95009,0.08746,9.44601,0.15333,-0.17748
-0.50213,1.44812,0.34609,-2.27571,1.59584,2.45414,0.55075,-0.52808
-2.79087,0.70315,-0.01703,-3.58657,0.78008,1.07078,-0.01825,-0.61548
0.86679,0.34252,0.72293,0.47271,1.04085,-1.17473,0.80221,0.59685
-0.32545,5.45247,3.88649,-0.27905,2.49637,-0.18019,0.07848,-1.10485
-0.55456,8.61095,4.36849,-0.35516,1.81006,0.00571,-0.96396,-1.56608
-0.10459,3.33414,2.79560,-0.79404,0.56708,-0.90542,-0.34369,-1.94125
-0.74354,2.91540,0.12953,-1.95286,0.78553,0.69574,0.26406,-0.27239
0.02886,2.23423,2.11489,-0.56197,1.06831,-0.81137,-0.10059,-0.66766
-2.01226,1.14900,-0.17059,-3.37111,0.01387,1.49845,0.60195,0.03674
-2.18160,0.37008,0.00430,-0.66250,0.29788,0.18805,4.49478,-0.15498
-1.78567,2.92900,-0.23092,-0.72164,0.14473,7.42551,-1.80729,0.09232
-2.78785,1.08690,-1.17777,-3.92890,0.40411,7.41241,2.42028,-0.06424
-1.51759,1.11612,0.05471,-2.03017,1.17963,0.07502,2.81710,0.28452
-0.20544,0.94315,0.09791,-0.81085,1.55674,0.38491,3.09209,0.26764
-0.38043,-0.13176,-0.26170,-0.95674,0.05042,0.01352,0.40847,-0.00091
0.23263,1.16275,0.53967,-0.73455,1.02349,1.20143,0.51834,0.11163
-2.92696,-1.97343,-0.22569,-0.12954,0.04567,-2.03889,3.37206,0.67530
-1.94898,-4.56032,-2.94778,0.30751,-0.31225,-1.33751,0.52808,3.26149
-2.25063,-4.65032,-3.58741,-0.60759,-0.58803,-0.54800,0.03168,3.32053
-1.32866,-5.50665,-3.99603,-0.22187,-0.67075,-1.17295,0.60608,2.96763
-0.44381,0.55950,8.36076,1.15980,2.71682,-0.93468,0.76572,0.46935
-5.43132,1.44013,-0.10673,-3.00410,-0.41616,1.29494,-1.43961,-1.13418
0.22290,-2.42259,-0.50915,-0.10849,-0.35374,-1.30588,2.57763,0.53813
-0.35301,-1.41539,0.00508,-0.42812,-0.08937,-2.30257,1.03604,0.00991
-0.17215,4.48013,3.53712,-2.51754,0.12027,-2.91516,-0.23299,-4.19099
13.52964,11.25868,9.44894,-1.14305,1.85611,-1.65069,-0.91333,-0.45552
-1.17820,-2.47640,-0.02151,11.82231,0.40460,-1.19714,0.57887,0.37621
-0.12618,3.25110,9.68544,0.77630,0.08992,-1.16939,-0.29014,-0.37653
1.06768,9.56553,12.52218,-1.24506,3.37619,-0.43339,-0.49013,-2.16410
2.35543,6.42425,15.14350,0.07979,5.46285,-0.66667,0.98464,-0.50983
1.46155,0.26429,1.75092,2.89557,1.76458,-1.93448,0.24782,-0.30011
-2.54954,0.03924,-0.03326,-1.09794,1.47273,-0.68415,4.53951,-0.33812
-0.58033,0.40400,-4.43494,-6.82990,-0.45444,-0.12055,0.66521,-0.15244
-0.02885,-1.57578,-1.90890,0.20865,-0.73153,0.16633,0.84759,0.26900
-1.89781,-0.73909,-6.67365,0.17120,-3.40455,3.78975,-4.93938,1.63149
0.12490,-1.36290,-0.91091,0.90644,-0.06415,-3.15482,1.06740,0.54645
-2.92600,-5.15714,-6.12444,-2.57096,-1.39431,-3.65134,5.62290,0.41153
-5.93639,-2.49546,-2.23866,0.21472,-1.00897,1.17619,-1.16804,0.22574
-0.15788,-9.98525,-11.41667,-3.25051,-2.85907,-0.22054,0.05151,1.40700
3.08202,11.00459,9.85177,2.95276,2.88048,-5.30461,-1.56772,-4.28809
0.25262,4.87019,4.47258,0.09727,1.41603,-1.40673,-0.27236,-1.40437
5.86350,3.04785,3.75117,1.96590,0.10459,-2.51547,-1.11778,-1.89751
5.98228,-3.04518,-0.85932,-0.64213,-0.75597,-0.29971,0.16484,-0.31119
-1.30856,2.23509,-0.01899,-0.19038,0.18070,4.04805,-2.17237,-0.18952
-4.99847,-0.28004,-5.87462,-3.23830,0.01628,0.64276,-0.00774,0.36287
0.16420,3.99786,0.23517,-2.37490,0.31254,8.08454,0.00511,2.35352
-2.35807,-8.92499,-9.07525,-0.33712,-1.16056,0.78662,1.88871,6.08594
-7.39769,-1.55521,-7.12235,-4.63374,-2.68146,5.43162,-0.83444,0.93456
-0.11533,-16.20408,-10.28416,-1.56975,-2.03133,0.58133,1.49067,3.18072
-2.82159,-0.85639,-5.20815,-0.11870,-1.45036,7.54321,-0.14708,0.41061
-5.73751,0.74303,-4.91011,-4.38931,-2.50240,9.95205,-1.91369,0.13675
-0.27586,-0.40691,-0.53495,-2.56428,-1.15114,10.24546,-4.08578,0.00439
-2.65726,-1.69219,-2.27060,-0.94486,0.08868,-0.66095,0.94440,1.08347
-0.04072,-9.73851,-5.21877,-0.17727,-0.14664,-1.52346,7.55138,3.15928
1.26104,0.33240,1.41962,2.14475,0.45558,-0.42265,0.22102,-0.18592
2.51237,1.61784,2.84123,3.79672,0.15171,-0.83157,0.06507,-0.18567
-2.69754,-2.29737,-2.23859,-0.56651,-0.56739,1.69134,-4.27855,2.20433
-0.68570,1.06632,0.81209,2.14613,2.48644,-0.37290,2.75244,0.07574
-2.24972,0.19316,1.16008,4.36819,2.32696,-1.01810,3.03560,0.11867
3.02591,-7.42090,-5.40648,-0.60131,-0.48705,-0.97738,2.44741,-0.25118
-2.86687,-2.47322,-16.38563,-2.37465,-1.07045,0.54412,0.71936,3.29657
-1.20449,-2.42271,-1.50071,-0.98405,0.04972,-1.07392,3.77165,2.26459
-4.44359,-4.81442,-6.48180,-2.96336,-1.32750,-0.61424,5.83000,-0.43483
-4.20482,-0.29227,-1.91762,-1.14948,-1.92512,5.64061,-3.97046,-1.31978
-1.22103,-0.26645,-4.25128,-3.24766,-2.85786,12.52713,-2.28604,-0.21937
4.08546,0.86409,5.66018,2.37393,1.48298,-7.74152,-0.07045,-3.40143
6.35905,9.43630,13.06007,1.87035,3.22112,-4.81365,-0.94936,-4.78883
3.60366,-0.43332,1.22563,1.52193,0.33673,-2.58969,0.41077,-1.51182
-0.16744,-2.71147,-2.44282,-0.88945,0.05809,1.61776,0.56849,0.01046
-0.33727,-2.73816,-2.56609,-0.72559,0.07094,1.32716,1.18066,0.11640
-3.67651,-0.91438,-0.06859,0.50409,0.23059,-0.29064,4.52984,0.70045
2.87999,-0.32329,-0.17475,1.27734,-0.85511,0.39635,-0.80714,1.49666
0.08389,19.02215,17.58625,0.19996,5.24867,-0.43210,-2.87127,-4.41330
2.03316,1.54074,0.13369,2.07351,0.01388,-0.26942,-0.24749,-0.25185
-2.54746,11.28675,0.46778,-0.29699,0.12171,-1.64376,-0.34594,-2.55610
-3.26308,-0.16752,0.14021,5.44204,-0.39951,3.32337,-0.76690,0.02094
0.05545,1.43340,6.04107,0.26878,0.00901,-3.78634,-0.10835,-6.36522
1.10342,-3.04677,-3.47931,-1.74249,-1.25963,2.07918,-0.05735,4.51413
0.52529,-2.18780,-4.54327,-0.97534,-0.95705,1.11721,-0.28340,5.09855
0.02140,-0.49008,0.91477,1.48502,0.14323,-1.34797,0.22944,-0.02758
-0.37093,-2.92359,-0.99267,7.04581,1.46341,-3.10191,4.70540,0.63253
-0.82532,-1.40043,-0.61023,11.53329,1.44063,-0.38599,6.52276,2.03984
12.92538,-1.85693,0.33997,-0.63819,-0.03156,0.09884,-2.46118,0.53883
2.08992,0.21353,-0.35590,0.98681,-0.27841,4.81369,0.25302,3.80903
-2.05717,-9.01857,-8.38159,-0.05186,-4.30390,2.17911,0.24374,2.10569
-4.25177,0.12762,-3.43419,-0.61723,-2.76959,6.71740,-0.07772,0.23960
0.04619,-2.23575,-6.48085,-0.32212,-1.73797,2.35726,0.38356,2.95655
-0.00920,-1.40449,0.05252,0.66213,0.84823,0.10365,0.71444,0.52935
0.01515,-2.15851,-3.58214,-3.11910,-1.45606,11.22006,-1.48899,0.15832
0.52451,-2.83344,-3.80385,-4.65941,-3.76581,1.96563,0.05773,1.32846
0.24700,-1.73378,-3.55527,-1.62398,-1.47145,1.68485,0.38290,1.24861
0.23219,-0.32860,-1.30322,-1.04656,-0.48867,0.35826,0.58486,0.26639
0.11694,-3.19852,-5.85054,-4.11023,-3.04892,0.62140,0.71173,0.96260
-1.29580,-11.99717,-11.05691,-0.65883,-3.51691,0.58886,0.29598,4.64989
3.95517,8.80768,17.16522,0.02938,0.52852,-0.44269,-0.83730,-2.36663
0.12722,6.69010,9.98544,0.63247,0.51010,0.26538,-0.94252,-1.08271
0.70256,14.02040,19.13050,1.08786,2.68308,-4.73360,-3.15400,-6.99060
-1.12187,0.12731,0.87009,1.46240,2.31568,0.20283,1.07301,0.10763
-1.47882,0.31619,-0.84449,-1.70867,-0.76782,11.37880,-4.70667,-0.17521
4.05955,-0.53067,0.11709,2.63067,0.49688,-0.04143,0.37263,1.03875
2.43609,-1.19309,0.51406,2.84932,0.74312,0.52064,1.55374,2.23338
0.51722,0.77922,1.02885,5.45848,4.00042,-2.06566,2.96786,0.43546
1.24138,3.73336,8.98503,-0.05461,0.64245,-2.18900,-3.24129,-2.54838
1.75062,-0.02484,0.60658,-0.29767,0.09374,-0.49444,2.31160,0.04214
-0.10466,3.08385,6.91278,1.79426,5.46893,-0.49026,3.33265,-0.03437
0.26033,4.60961,10.79870,0.51504,1.42286,-1.92089,-0.58288,-0.18791
0.53840,-0.03309,0.18103,0.53373,0.44801,-0.81114,3.13096,-0.00345
0.21267,0.06041,0.22662,0.07566,0.57275,0.05042,0.82460,0.56255
2.76046,0.15637,3.53717,0.76138,0.64153,-5.90326,0.52864,-1.96590
0.86679,-0.01659,2.99674,0.19305,0.10245,-4.62073,0.61791,-1.65640
0.02395,1.13740,3.06765,0.75880,1.14698,-0.01089,-1.69040,0.03054
0.45938,-4.28518,-1.82413,1.08344,-1.79791,-1.30964,0.00042,0.98517
0.27654,-0.08418,2.37188,3.13598,1.76318,-0.47085,1.79886,1.28731
-1.08468,-0.24174,-0.05279,8.08356,-0.05989,-0.99164,-0.06424,0.72174
-0.80412,-0.41854,0.17858,7.42605,-0.00511,-0.80721,-0.08326,1.22973
0.09693,0.14417,2.79981,7.56235,1.15928,-0.05484,-0.11378,1.10217
-1.05233,-2.08912,-0.54278,-0.99584,0.88488,3.14120,2.03337,0.20366
0.37728,-3.18238,-0.53294,3.25951,0.44492,-0.10300,3.56382,3.57479
2.97892,-1.63679,0.73972,6.71598,3.88099,-0.20565,4.51175,3.39984
1.01420,-0.73927,0.09101,7.86114,0.42910,-1.49499,0.23542,1.54290
0.84297,-1.35623,0.27817,3.20449,0.59727,-0.77192,1.78007,2.16487
0.39335,-1.14620,1.87242,4.95435,1.72865,0.08447,4.55220,3.61599
1.05691,-3.97933,-2.42097,1.61570,-0.06206,-0.00135,0.96605,1.78903
0.58963,-1.15206,-1.34112,1.62986,0.12580,0.05507,1.29136,1.81131
-0.04251,-1.76945,-0.59018,3.80469,0.44188,-0.11224,3.64896,1.74340
-0.41783,-5.77260,-6.95767,-4.07240,-1.09161,-0.98301,0.70985,-0.14029
-0.22667,-1.94709,-1.81077,-3.27883,-0.07142,-0.66443,1.28327,-0.29500
-2.34749,1.02962,-0.91094,-8.36725,0.56317,1.31134,0.50731,-0.79478
4.45036,-1.23081,-0.25533,0.03733,0.71738,0.64256,-0.13610,2.07828
-0.21517,-4.98896,-7.09879,-6.00245,-0.50835,-1.96399,2.02253,0.82022
-3.04550,0.02959,-1.40525,-4.24200,0.72164,3.13512,1.46044,0.52778
-0.97788,-0.62206,-0.52356,0.22490,1.36675,1.83543,0.79742,-0.27604
1.56121,2.27628,2.42908,0.57145,0.01042,-0.77777,-2.95399,-6.12465
-3.09016,-2.95640,-4.99014,-5.84373,-3.48978,-0.39334,0.20297,0.36820
1.26163,9.18862,0.58365,-0.14666,0.61803,-0.46594,-2.09646,-1.42053
-0.00774,11.26595,2.58484,-0.43079,1.05306,-8.58405,-5.68212,-8.76160
0.98288,8.73540,1.46673,-0.11347,1.46094,-1.35076,-1.56492,-1.66617
0.29986,12.97826,6.08217,-0.00197,1.04582,-5.76542,-4.47971,-7.36705
-0.02604,0.28024,3.99855,1.01730,0.01599,-4.12246,0.15054,-2.66121
-2.66392,-2.39290,-5.55635,-3.74025,-1.09323,10.23575,-3.12148,0.53964
-7.33237,-1.39701,-6.31707,-4.04748,-1.77337,0.21335,2.63276,0.53932
-7.05502,-2.97314,-6.41305,-5.43055,-2.39183,2.81399,-1.82888,-0.01439
-0.55739,-0.37877,-1.77975,0.01194,-0.09427,3.65285,-0.21463,0.16974
-0.37183,1.30755,-0.25613,-0.56515,-0.16872,-0.02403,0.42149,0.72469
-3.63941,2.42923,-0.65400,-3.55779,-0.48278,10.14662,-4.13787,-0.78259
-0.24710,1.05725,-0.06058,-1.59820,0.03430,3.68256,3.18741,1.27519
-3.47084,3.23128,0.20349,-1.02318,0.90592,-2.81399,0.07156,-7.30220
-0.22592,7.85614,3.98527,-0.48023,4.28518,-1.38441,-0.03718,-2.92533
0.01815,-4.01643,-2.96523,-0.46077,-0.76334,-0.38350,1.17045,1.37197
1.77576,1.53122,-0.18750,0.10741,-1.28818,-0.86517,1.09797,-1.21870
0.05662,4.83218,8.09746,0.10401,0.81650,-3.44504,-0.24016,-5.51384
0.05616,2.27228,4.83236,-0.63777,0.65401,-0.62486,-0.24454,-2.17095
-0.38699,1.53723,2.84464,-0.85932,0.04981,-1.12675,-0.22553,-4.04032
-0.33843,-0.60567,-0.50260,1.03692,3.88625,-0.65330,6.51502,0.07273
0.28962,-2.54656,-0.78072,0.71536,2.12185,0.00436,3.69024,0.42547
0.09493,-1.33884,-0.69818,1.10902,3.08062,1.31585,7.26116,0.35380
-0.25302,-3.73461,-1.80571,0.17507,2.14155,-0.32166,4.03619,0.92726
-1.71474,-2.69977,-2.84156,0.16479,1.14710,-0.15218,7.72130,-0.16763
-0.19271,-8.12980,-0.99520,0.39444,1.87766,-2.78089,5.84074,0.39126
-4.47205,-0.40341,-0.96885,-0.84988,0.10990,1.78333,-0.25578,0.19884
-1.24662,-11.63074,-2.47784,0.04880,-0.19578,-5.15653,2.44009,-0.03169
-3.95319,-1.80718,-1.07045,0.35401,-0.13192,0.31721,3.35297,0.50458
-1.25768,-1.75858,-4.30677,-0.08336,-0.46279,-1.91419,7.50976,0.19543
3.35752,0.45704,1.08115,4.35341,2.09838,0.54807,-1.89462,1.14192
0.60145,-0.36416,0.05871,1.86736,1.28463,2.14888,-2.02897,0.67467
-0.65014,-2.44071,-4.39363,-0.01443,-0.04975,-3.27712,2.72874,0.71654
0.44250,-0.81441,-1.24090,1.11275,-0.21207,-1.05149,0.79044,0.36411
4.38517,2.45857,5.12939,0.82927,1.21130,-2.91332,-0.15088,-3.33087
5.38747,4.32967,5.17947,0.34154,0.57257,-0.89788,-0.00668,-1.82486
1.10398,0.95434,0.48737,0.03905,-0.20446,0.09101,0.06936,-0.22939
6.52198,4.55057,6.24838,0.81377,0.81057,-4.08578,-0.22293,-5.73659
-0.20905,9.82534,3.02557,-2.87082,0.11650,5.88934,-4.15053,-1.65164
-0.06949,-3.13645,-0.20345,7.68345,2.34218,-2.64626,3.84714,-0.15887
-1.62675,-7.70649,-5.41189,0.18845,-0.12021,-0.27547,6.13173,2.20430
-0.69818,0.03093,0.21532,1.44101,0.44719,0.65771,1.43823,3.05568
0.57027,-3.74502,-0.82177,0.59985,0.40508,-2.09617,1.60363,0.01133
-6.11947,1.82243,-0.92129,0.48818,-0.52154,3.35752,-1.68761,0.00049
-3.34474,1.35321,-1.08003,0.14886,-0.28084,5.55565,-0.72213,-0.25461
0.48377,2.28892,8.48017,1.59789,0.84905,-0.79251,0.07569,-0.09171
-0.84576,-0.30251,0.74981,0.78407,0.89069,0.68575,-0.03231,0.38896
-0.84865,-1.34111,-2.35238,0.13206,0.33982,-0.59685,4.30192,0.43955
-1.67493,3.05142,-2.45648,-4.09016,-1.39133,7.01456,-6.71798,-1.49627
-6.93380,-3.32469,-7.42022,-0.87046,-3.81319,4.03450,2.80606,2.14155
-0.49768,-0.49858,-3.75046,-2.83427,-2.53609,0.57643,2.03514,0.54212
-5.57919,-2.77237,-7.12555,-0.42649,-2.80634,2.30847,1.88411,1.78817
4.36909,-2.94660,-4.72236,-0.29689,-0.23701,-0.83370,0.17814,1.04455
0.15637,-1.15973,-2.24519,0.20720,-1.13851,-0.85183,-2.83637,1.13488
11.76865,-1.69337,-0.58499,0.18578,-0.59945,-0.08499,-2.38731,0.25429
0.02574,-2.85159,-6.04243,-0.40118,-0.41386,-0.29780,0.93465,5.07967
0.01583,-2.64341,-2.42772,-0.10261,-0.26029,-0.12370,1.25293,4.13613
1.66971,-8.92218,-6.41154,0.07550,-0.50648,0.33934,0.35521,4.72170
0.05506,-2.50333,-3.64090,0.99005,-0.11326,-0.00027,1.76288,3.52266
1.08448,2.53301,1.68006,-1.52306,-0.15102,-1.49889,-0.26098,-0.48774
2.35222,17.41705,11.38581,-0.06650,2.41251,-4.69432,-2.20009,-4.90115
0.01301,-2.11239,-2.38649,3.24503,-0.00046,0.68049,1.01950,2.96763
6.80160,0.00483,0.18580,1.40733,0.05760,1.86699,-4.44666,-0.34797
3.90535,-1.58106,0.08424,1.84006,0.28288,1.45754,0.04065,1.15011
0.91115,9.84164,17.36695,-0.18021,0.45847,-4.96197,-0.29691,-6.02973
0.57521,13.39326,13.37093,0.10531,2.26703,-0.73619,-0.44239,-1.81634
0.27921,4.55256,7.06998,0.47820,1.63954,-0.72382,-0.05902,-1.15821
20.45524,0.09207,1.06142,0.17569,-0.00390,-1.25062,-2.74405,0.05357
0.19564,1.23716,0.77162,2.44486,2.38431,-0.89750,1.67407,-0.68843
3.24294,-0.21544,0.48899,-0.05950,0.29121,-0.14045,-0.63912,-0.73952
3.63943,-0.12606,1.52951,1.13110,0.74500,-0.23423,-0.70978,-0.67974
3.11643,8.87347,6.57158,0.42794,1.44510,0.62194,-1.02122,-0.82509
-0.17752,-5.19569,-1.76695,0.39084,-1.06876,1.04563,4.30672,0.66667
0.81225,-0.09931,1.46716,-0.45353,0.34151,-0.01183,1.22325,-1.01676
-0.01506,-0.70307,0.57482,-0.86286,-0.01842,-0.23412,1.07921,-1.52618
-1.29812,-1.34061,-1.38105,2.08920,0.05779,-6.22989,1.96295,0.05186
-4.87468,-0.08244,-1.52592,-2.20306,0.04862,5.57233,-1.08247,-0.13482
6.17086,9.63580,8.57188,1.88938,2.27028,-3.42395,-4.32568,-3.50514
10.73595,9.63364,6.64520,2.56180,1.30242,-3.06495,-2.59977,-3.54166
8.89666,10.27844,6.06534,2.23154,1.01811,-3.59841,-2.66905,-3.46797
1.46872,1.66854,0.40524,0.24461,-0.18578,-0.32545,-1.01104,-0.30961
-0.07838,12.16322,0.06072,-0.22227,0.37915,0.07445,-0.91963,-0.26334
-3.83058,0.09084,-2.93468,-1.58414,-1.32610,11.94136,-2.07759,0.00579
-1.71226,9.51986,12.41270,0.01302,2.24658,-1.67164,-4.57621,-2.16665
1.32056,5.28577,17.90201,3.93772,2.09166,-7.05714,0.97641,-1.54163
0.18347,7.44753,12.14373,0.04103,3.01994,-1.61754,0.67606,-2.05950
1.55223,5.61363,12.55501,2.19644,3.80616,-2.14263,0.53921,-0.58968
1.04852,11.26795,18.25439,1.61959,4.63626,-1.10551,0.60988,-0.85378
-0.74826,0.55593,1.80124,-0.27181,0.26681,0.49768,0.06348,0.08148
-4.48666,2.60789,-0.30191,-0.17122,-0.12400,0.70978,-0.30144,-1.78044
0.52815,-7.51923,-3.09533,-1.77174,-0.04880,-0.33364,2.32774,-0.16430
0.19830,-5.38271,-2.63760,0.05574,0.29738,-0.25257,1.65967,0.35232
3.86105,3.17734,11.39950,4.72739,5.92600,0.28211,1.18759,-0.64454
0.04003,1.00839,3.90440,3.10864,3.49792,-0.66616,2.13776,-1.20856
0.15747,0.77459,-0.23443,-1.10787,0.19592,0.45765,-5.66424,-2.64985
2.30214,6.71232,12.88906,0.16977,0.54933,-3.63100,-0.06409,-3.24640
1.10912,-0.92359,-0.32896,-0.75945,-0.66452,-0.03842,2.15958,-0.16257
2.41527,1.98165,4.80206,0.77295,1.21878,0.11700,-0.29376,0.48148
-3.73002,-0.53408,-2.33979,-2.60937,-1.26264,7.55137,0.19470,-0.32888
0.00991,-1.34072,-1.70474,-2.41293,-0.66328,0.05506,-0.69355,-0.07728
-1.59208,-1.10381,-0.05735,-0.35135,0.35602,10.90008,4.11776,1.53497
2.87345,0.42843,3.37856,8.69893,2.88807,-1.41236,3.33514,-0.06506
-0.01497,0.42096,-0.97270,0.75181,-0.44813,-3.01814,0.02536,-1.49819
-5.19715,18.64490,-1.58634,-7.13158,-0.48400,-1.98408,-1.29438,-5.99089
0.75216,2.52641,3.86537,0.53416,0.31329,-2.29913,-0.17435,-4.37349
0.50693,-0.32011,-0.58777,0.01901,0.14235,-0.88701,-0.02287,-0.02383
3.79925,3.28182,6.66955,0.75574,1.14335,-2.43921,-0.49142,-1.69366
2.03212,1.74473,0.90869,-0.04919,0.35399,1.09062,-2.10148,-0.09038
1.09273,2.76525,4.72055,-0.36854,-0.51288,-2.34686,-2.35611,-6.51691
-0.09892,-1.08688,-2.68391,0.18463,-0.03069,1.66385,0.43072,0.31920
-1.97916,-0.19304,-2.23681,-3.81148,-0.72413,0.08664,0.17595,-2.42905
-0.10965,-1.53600,-1.23528,1.27274,-0.44643,-0.05123,-0.12059,1.67493
-2.96785,0.24639,-0.60158,-0.20283,-1.08333,0.32871,-3.49748,0.11418
0.39973,-1.87596,-0.11245,2.67664,-0.69737,-0.24188,-0.22879,0.07145
2.97946,-1.32485,-0.97666,-1.44547,-0.63330,0.13218,1.39446,-0.05333
-0.69927,-0.53045,-0.30788,-1.15974,-0.84055,0.90386,0.56996,0.16384
3.69904,2.16139,1.01067,-0.78698,-0.39518,-1.96460,-0.09001,-1.82041
-0.16935,-7.16975,-7.37306,-2.77603,-4.62122,0.42266,0.40939,0.45170
0.19943,-10.05385,-8.27451,-2.91691,-4.23355,0.83224,0.92670,0.79416
-0.28355,-6.63627,-2.05950,1.32157,0.01720,-0.66009,4.84111,2.80938
7.72260,-0.17673,6.40320,8.78606,2.00461,-1.13972,1.61499,0.21951
5.19954,0.49824,6.96433,7.81956,1.84433,-2.49426,0.39023,-0.27586
9.34920,2.55016,2.76879,2.50265,0.91435,-1.18401,-0.04352,-0.44004
8.29560,3.63160,0.73535,1.25344,-0.21727,-2.07932,-0.31059,-1.29521
3.86557,-3.03820,-0.01486,1.83377,0.63071,-1.54945,0.94833,2.70271
6.52775,7.67648,16.73058,1.94695,1.53131,-0.75247,-0.35314,-2.71224
-7.78037,-5.05556,-5.69818,-0.44286,-0.45658,3.38646,-0.18343,0.46933
-4.07467,-2.10087,-3.29768,1.36286,0.15389,-0.13312,3.07310,0.27526
-6.38578,-2.76075,-2.22122,0.46963,0.32857,1.18967,2.06399,0.63428
-7.19187,-4.22064,-4.11672,0.57113,-0.23794,-0.83331,5.79579,0.20987
-8.81400,-3.39461,-4.54564,-0.16450,-0.37319,1.66139,-0.65491,0.22668
-0.91903,-2.89205,-0.97893,1.11089,-0.15921,-1.43198,0.10616,-0.77822
-7.02395,-3.39120,-3.14569,0.24866,-0.31051,-0.04248,1.44901,-0.06511
-10.54317,-5.62568,-7.17553,0.09523,-1.11971,1.46147,1.09405,0.46224
-5.44417,-4.18808,-3.55291,0.55407,-0.06889,-0.06404,2.18965,0.29314
-8.48538,-4.15393,-3.60743,-0.01217,-0.38732,-0.08138,3.52820,0.81157
-6.70756,-2.08446,-2.46166,1.40332,0.05591,0.17274,1.82486,0.21338
-5.07460,-1.57280,-2.96554,-1.11144,-0.75756,3.95766,-1.91633,0.26760
-7.63859,-4.66196,-3.57476,-0.35680,-0.04163,0.16663,1.02780,0.26111
-6.80481,-4.84056,-3.12863,0.00032,-0.27398,-0.61366,3.03326,0.12267
-0.39461,-6.70267,-7.17553,-0.06348,-0.21289,0.92447,0.28616,0.91039
-7.04087,-4.02821,-3.23128,0.09229,0.13321,0.00225,2.60576,0.16066
-7.88438,-5.44685,-2.32574,0.34200,-0.05326,-1.30095,5.08358,-0.25386
7.39614,8.50106,6.30461,1.04691,0.38127,-2.42364,-1.27122,-3.86484
3.19942,2.15054,3.62802,0.23643,1.18572,-0.71543,-0.08657,-1.92699
0.01620,1.19911,-0.04837,0.91205,0.05461,0.81760,1.13684,3.95851
0.15921,7.28381,3.94417,-0.06983,0.30377,-2.67367,-0.25238,-3.18084
6.14264,3.90918,7.53838,3.40413,0.53967,-6.99041,-0.15831,-3.89386
-1.29878,0.42219,-1.33743,-3.16165,0.05313,4.14273,-3.04598,-0.25471
0.47578,-0.84917,-3.28918,-1.33243,-0.85956,0.58623,1.70135,3.76864
-3.83103,-3.16543,-8.96412,-4.64442,-5.73522,3.22024,-0.56051,2.93603
-3.03442,-3.63526,-7.64689,-4.81673,-4.67615,3.92235,-0.54790,2.98497
-0.17472,-3.53019,-0.23672,-0.94910,0.00880,-2.48470,0.98278,0.17068
1.71751,0.45073,-0.00002,-1.15311,-0.46045,0.71516,-2.55321,-0.39481
-5.55887,0.93580,-5.75953,-2.51559,-2.78029,7.55221,-3.94233,-0.65974
-3.45180,-2.21326,-3.72517,-0.70738,-0.79316,-0.90848,0.78568,-0.86612
0.35972,-2.68800,-2.36150,3.95860,0.01596,-0.61786,1.67015,2.99299
0.29235,-0.43212,0.04732,6.69936,0.71608,-2.37141,1.60470,1.02054
-0.90805,-0.50300,-1.11922,3.91590,-0.18578,-0.06346,0.44016,0.63793
0.74674,-1.65413,-2.10924,-1.21585,-0.38428,0.20888,0.50061,0.04340
0.29680,-4.89621,-3.74208,-0.66601,-1.25897,0.17036,-0.06502,0.27125
