LFQ.intensity.1.2M.urea,LFQ.intensity.2.2M.urea,LFQ.intensity.3.2M.urea,LFQ.intensity.4.Std.Wash,LFQ.intensity.5.Std.Wash,LFQ.intensity.6.Stad.Wash,LFQ.intensity.7.LiCl,LFQ.intensity.8.LiCl,LFQ.intensity.9.LiCl,LFQ.intensity.10.Std.1.wash,LFQ.intensity.11.Std.1.wash,LFQ.intensity.12.Std.1.wash
27.71161652,30.17878342,30.21164322,29.92846489,30.5089035,30.91099358,28.78696632,29.37585831,28.97923851,30.05659485,30.10211945,30.37440872
,22.92473602,22.8802433,27.02115059,27.4445858,27.03044319,27.900177,28.02838898,27.52402496,26.18948364,27.04082489,25.88492775
,,,24.45142555,23.85993958,24.28107452,24.47500229,25.35275841,24.82298851,,22.84389305,23.62187386
,,,23.31229782,23.37583733,22.85669518,22.9763298,,23.50942039,,,
,,,,,,,22.05162239,,22.22446823,22.16340065,
,,,,,,25.90909958,25.28510284,25.41631889,,23.66633224,
26.64842224,26.4027729,26.66979599,26.04620552,26.12913895,25.72764778,24.78735924,25.08954239,25.0053463,26.1039753,26.0513401,26.1365509
,,,22.35199738,,23.19807053,,,,,,
26.07036209,25.59877968,26.0376873,27.59662056,27.49556541,27.18678665,26.86396027,27.1788311,27.0520649,27.45018196,27.53867722,27.45136261
23.9656086,24.13226128,23.68923187,27.43141365,27.63207817,26.26232338,26.02979088,26.66871452,26.29794312,27.20555115,27.31553268,27.29535294
,24.94784164,25.19902992,25.19865417,24.70956612,24.800354,24.38396645,24.71738052,24.47747612,25.0237751,24.97587585,24.88404274
,,23.33197021,23.18877602,23.53076744,,23.34502792,23.5532093,23.46263885,23.1895752,,23.48910141
,,,24.0754509,24.4266243,24.58880806,24.26083565,24.60636902,24.51791382,23.65807343,24.002388,24.0839138
,25.2507534,25.80774117,25.981287,25.98934364,26.30563354,26.52091217,26.47300529,26.62435913,25.46497536,25.61649895,25.22486496
,23.52575874,,26.39705276,26.48873329,26.41630363,27.62282372,27.6581955,27.64615822,25.23169136,25.5726223,25.7424736
26.46471214,25.7136364,25.23319244,,24.16230965,,,23.69125748,,,,
,,,22.45838928,22.51854897,,22.58430672,22.5364933,22.25620651,,,22.71833229
,,,,,,,24.03531837,24.12872696,,,
,,,23.73262405,23.9913559,23.63189697,23.91469955,23.97123337,24.02622604,23.78406715,23.41493225,23.34773254
,23.43198776,23.19410706,,,,,,,,,
,,,,,,,22.04942894,22.35544205,,,22.57154083
,22.45065689,22.73995399,,,,,,,,,
25.0098362,25.44104195,25.19509125,23.20757294,23.19538498,23.19961357,23.0290947,23.49911308,22.81096077,23.63743591,23.37795639,23.41828346
,,21.36420822,26.45241547,26.57715416,26.00797844,28.1899929,27.98402786,28.14199638,25.63053703,26.233778,25.88692856
30.51192093,31.05723953,31.04002762,29.90756035,29.5846653,29.51455688,28.72621155,29.00155449,28.85123634,29.24045372,29.31874657,29.29579163
28.31410599,28.5142746,28.58398247,30.2153511,30.31473351,30.44677544,31.37503052,31.11601067,31.45336533,30.47063065,30.64082527,30.48979759
,20.63988876,20.58113861,,,,,,,,,
30.0349884,29.86822128,29.46515083,29.72858238,29.24925232,28.74255753,28.95163155,29.02411461,28.91524696,29.91213608,29.77630615,29.92351532
,22.42902756,,,22.76407433,,,,,,23.05928421,23.86684036
27.6322155,26.82152939,27.10908699,27.99188614,27.71207619,28.04754829,28.48058319,28.06275749,28.31081772,27.71548271,27.73000717,27.91763878
26.37853622,26.47854042,26.46045303,28.27315331,27.87255669,28.33960152,28.33044052,28.14976883,28.20177078,27.90431786,27.91758156,27.66844368
28.02759933,27.94508743,28.17650223,27.73473167,27.59441566,27.41989136,26.71292877,27.13574791,26.90092659,27.59256363,27.60470009,27.64904022
25.07549286,25.17565727,25.18173409,,,,,,,,,
,,22.44500923,,,22.43783951,,21.37140465,,23.08285904,23.23821068,23.03283119
,23.86429214,23.49789619,23.35850334,23.2003479,23.78895187,23.59662056,23.49069405,23.95624352,,,
,,,23.4930172,23.45375061,,,23.04024315,,23.39741325,23.72691917,23.82522202
24.18548203,25.03674316,24.8764267,23.88072968,24.39584541,23.9955883,24.33456421,23.99800301,24.34089088,,23.35070229,23.67454529
,,,23.55718994,22.98792648,24.06324005,25.50545883,25.33220863,24.89374733,22.70862007,23.49081612,23.55987549
,23.72858238,23.74355316,,,,,,,,,
23.69029808,24.7361908,25.61624718,26.6601696,27.12386131,27.51028061,26.22337532,26.14297104,26.37919807,26.09008789,26.28931427,26.12472916
23.50978279,24.95659828,24.64834023,26.75455284,26.74573517,26.09303284,26.04172325,26.38549805,26.11717796,26.87420082,26.85816193,27.23799515
25.73698997,25.14941978,25.51409531,27.28383255,27.29596519,27.79073143,27.79048157,27.77096176,27.87361336,26.82213593,26.8872757,26.77504921
,22.87856102,,27.18006516,27.57065582,27.7137146,28.46423531,28.26409721,28.60183525,27.18072891,27.20778656,27.25286484
25.79919243,26.07838631,25.1059742,27.2471714,27.52753448,27.89475441,28.18541527,27.95043564,28.35653305,26.98489761,26.50465584,26.83797836
,,24.4702301,26.73647308,26.77379227,26.78244209,29.05847931,27.89948654,27.85025215,23.50591278,26.41147804,25.36763
26.02030373,25.62970352,25.74855232,28.01249313,27.7669239,28.19886971,29.00696754,28.94385719,29.03441048,27.83978081,27.7914753,27.84923935
,23.50445747,,23.50530624,23.65458107,23.96982956,23.509058,23.55742264,23.61447906,24.10629463,23.91150284,24.11259079
,23.37848663,23.48934555,23.29263496,,,,,,,,
24.38581085,24.82827568,,24.94851112,25.09228706,24.10109329,,24.42463875,,24.19602966,24.75954056,24.76385117
,,,25.06726837,25.46376038,25.38584328,24.53569984,24.30368423,24.26956558,24.58106995,25.21512032,25.10013008
,,,,,,23.52444458,23.41092873,23.54874992,,,
,24.25068092,24.34482384,24.15915489,24.29775047,24.81548309,24.13241768,24.49252892,24.50209236,23.84565544,23.96102142,24.76516724
,24.55238914,24.84225273,,,,,,,,,
,,,,,,22.58817863,22.94243813,23.16359901,,,
,,,22.91952515,,23.06521416,22.86423492,23.32635689,22.88691902,,,
,,22.56667328,22.15804672,,,,,,,22.97865295,22.54042435
25.29796028,24.34041595,24.23132515,25.61551666,25.53700447,25.63757324,24.89407158,25.36332512,24.99265289,25.68255043,25.47972679,25.73536301
,23.19937325,,27.09758186,27.81451797,27.92484665,28.48619652,28.09943771,27.84595299,26.32625389,27.23917961,26.93887711
,23.5853157,24.22633553,27.69252205,27.53385925,27.77045822,28.34180832,27.52215576,28.38005638,27.105896,27.09446335,26.95515633
,,,22.31030273,,,22.53883934,,22.72816658,,,
32.76763916,32.87031937,33.05725479,32.49362183,32.44042969,32.47174454,31.58718872,31.74189949,31.67476273,32.69158173,32.66856384,32.89126205
,,,,,,23.57403946,,23.60048103,,,
25.50436783,25.69123077,25.89298439,25.37069321,25.1315937,25.44069481,25.14223099,25.69232178,24.79956436,24.96969795,25.54745483,25.11616707
,,,21.72667122,22.07897377,22.42792892,,,,,,
30.49428749,30.90684319,30.56347275,28.94943428,28.96041489,28.2576828,28.44683456,28.67475319,28.29118729,29.02332115,28.6320076,28.55994034
28.06337357,28.38615608,28.55402374,26.93145561,27.07040405,27.41481972,27.9174099,27.854599,27.95321465,26.48782921,26.51097488,26.62086868
,,,23.23939133,23.24201012,,22.77162933,,22.5300293,,23.13975716,23.08495331
,,,,,,22.70197487,22.47672081,,,,
,,,,23.36652946,23.87745667,,,,,,
32.41132355,32.40628815,32.14016724,30.22722244,30.17973328,29.95379829,29.7444191,30.25473595,29.95601654,30.48366165,30.64521217,30.67354202
,,,24.34813881,24.47704315,22.71120644,23.74560547,24.0845623,23.96710396,23.73830414,23.72452736,24.59457207
,24.22368813,23.67529869,23.87201691,24.3378334,24.69556427,23.83006668,24.1801033,24.04518509,23.98085022,24.06266403,24.02960014
,,,25.46846008,25.73334885,24.08707428,25.5825634,25.49588585,25.32378387,25.05916023,25.34982681,25.21874619
24.97026825,25.72733498,26.72611427,28.73026657,28.81970215,28.24975014,28.6796608,29.08499336,28.83999062,29.16000175,28.85949516,29.20508385
25.72356415,26.31006241,26.58963776,26.75582695,26.76635551,27.21974182,27.42734337,27.73376083,27.51103592,26.24407005,26.30805016,26.05198288
24.64790154,24.52623749,24.39884758,24.93125343,25.51099014,25.48514366,24.31250572,,23.58714867,24.40249634,24.40483665,24.43052101
,,,,22.66238213,22.50753403,,,,,,
,,,23.43987083,23.11408615,24.25270271,23.39819527,23.43529892,23.52480316,,23.12568665,23.22020721
27.22480965,27.52611732,27.49243546,27.86183357,28.0271759,28.0509243,27.58211708,27.77127647,27.57087326,28.13599205,28.41824341,28.1193161
28.45218658,28.14593697,28.41276169,27.58548927,27.8047657,27.81372261,26.84911919,27.25151253,27.03454208,27.9402771,28.03385925,28.38718414
,23.90435219,24.50506401,24.02419853,23.914608,23.75429916,23.72484016,,24.33946419,,,
26.07653236,26.36068153,26.83966064,30.27786064,30.06316757,30.36630058,30.99853134,31.16236877,31.03229713,29.59525108,29.80866814,29.45867348
,,,24.26678085,24.33926201,23.82813072,23.74108505,23.85547829,23.60727119,23.61369324,24.26542091,24.18328857
,,,,,,,22.51443672,22.24345016,,,
,,,25.34915161,25.19704247,24.86565971,24.72489166,25.09305382,24.5480442,25.3596096,25.36412811,25.63992119
,22.91633987,23.47580719,28.76388931,28.81011009,28.76075172,29.08534813,29.0760746,29.17107201,27.95620918,28.29482651,27.61315918
,,,,,,22.84576988,22.5228653,22.69485283,,,
,,,,,,22.40929794,22.30652428,,,,
,24.19775581,24.88362312,25.04913902,24.90076447,24.76516724,,24.52097321,24.31035805,24.73019028,25.0122261,24.58238983
,,,26.94681549,26.93111801,27.29219627,27.37997437,27.14209366,27.52140617,25.94181061,26.10141373,26.31458092
,,,,,22.27332687,25.37822151,24.44752121,24.38567924,,,
,,23.57392311,24.60484314,24.04276657,,24.61655617,24.7957058,24.45437813,,23.14923286,
,,,,24.81318474,24.13868141,23.47122383,24.58577538,23.113657,25.91469955,24.35178185,26.23582458
,,,24.05084229,24.03077888,24.12589264,25.05556488,25.27052689,24.92152405,24.09047127,23.0104351,24.55104065
,22.23280525,22.22317123,,,,,,,,,
,,,25.49213028,25.69614792,25.55332756,25.14767456,25.73701668,25.59801292,25.56441879,25.61307335,25.26935196
,23.914608,23.96093369,26.79761124,26.7993412,27.26203728,28.26642227,28.39149284,28.44454575,26.90081024,26.73492432,26.72390366
27.74567032,27.55215454,27.64134216,,,,,,,,,
,,,24.08342743,23.97570038,,23.43809509,23.94511986,23.88595009,24.15282631,23.23385811,24.6660614
,,,25.43669701,25.60512543,25.40733528,24.10613441,23.74939728,24.11227417,23.70704079,24.45406342,24.05672455
24.26735115,24.23469162,24.16629982,,,,,,,,,
,,,23.28347969,23.59126472,24.16238594,23.691576,23.52085304,23.73417473,,22.82993126,
,,,25.00066948,24.66220856,24.39695549,25.91659164,25.64339447,25.74368095,24.63854027,24.83532906,25.33681297
,22.74794388,22.63051987,23.12619209,23.37225533,23.4667511,24.26920891,23.87164116,24.02132034,23.07383537,23.23664856,23.11170006
23.74088097,,23.59605217,24.46799469,24.20134926,23.87098312,23.7565403,24.06332207,23.80528259,24.12020683,24.87558365,24.55045319
22.98004913,24.50760651,24.55917549,28.77934647,28.47340012,29.11366463,28.98961449,29.12551308,29.11055756,27.70866013,27.927845,27.99458694
27.37393188,27.72929573,28.1407299,26.5298748,26.05711555,26.19373894,25.87806511,25.68637657,25.65146446,26.70964622,26.83364296,26.78456688
24.38706017,24.43523598,24.70545959,26.49347496,26.21574974,25.74683571,25.95546722,26.42056465,25.84897614,26.97683716,26.82941437,26.72923088
24.68040466,24.80754471,24.86811256,26.37846947,26.47849464,26.65771866,26.47932625,26.55771637,26.7113533,26.32926941,26.403162,25.93833733
,,,24.7673912,24.22354126,24.76567268,25.10033035,25.27330589,25.23721123,24.07594109,24.19535446,24.09426117
,,,,,,21.94442368,22.21998596,22.46373558,,,
,,,,,,22.97519302,22.62526703,22.40405655,,22.896595,22.37395477
,,,24.39040947,24.07691956,24.81699562,24.67621422,24.98949623,24.62354851,,23.60489845,
,24.68415642,24.91838837,24.84527206,25.02681732,25.42271614,24.51358223,24.4875679,24.65414429,24.23081398,,24.23848724
,,,,,,23.626894,23.49728775,23.58394051,,,
,,,25.18665314,25.23355865,25.68677711,25.38304329,25.70147324,25.64232063,24.72452736,25.23187447,24.95264816
,,,24.48000526,24.55027771,24.40132523,25.31617165,25.09968948,25.07948494,24.19031334,24.34638023,23.94413757
29.8147316,29.43870926,29.47879028,29.37476158,29.1419487,28.85605431,28.09748077,28.17845154,27.49823189,28.45002556,28.60692596,28.68438339
,,,23.05085754,23.42585564,23.83084106,23.34299469,22.69491577,,23.15412521,23.10038757,23.87586403
24.6112175,26.05287361,26.04805756,24.52981377,24.5471611,24.32237434,24.42374229,23.76708794,24.77976608,23.86003304,23.90582275,23.59217834
,,,,,,22.32143784,22.63469124,22.69221497,,22.25083923,
,,,,22.8980732,,22.62142754,22.00651932,,,,
,22.74172401,,23.62834167,23.97500038,,,23.19452858,,23.67540741,23.02615929,22.92625618
24.62248802,24.44796181,24.21571159,25.45557022,25.11322784,24.90288162,,25.15684319,25.21356392,25.78748322,25.77756119,25.80013275
,23.2877121,23.11414909,22.62678337,22.91786957,,,22.91593933,,22.9349556,23.21479416,
,,23.52874184,25.75697327,25.25349617,26.05626869,27.02104568,26.71109009,26.45360947,23.10312843,23.247612,25.5659008
27.14345741,26.86726379,26.78954887,26.65908051,26.89619827,26.74829674,25.9550457,26.61343956,25.91504097,26.49092293,26.66152954,26.91604424
,,,22.12158203,22.17819023,22.59391022,,,,,,
27.06814957,27.21539688,27.28692055,27.14306831,26.89110756,27.43372345,27.59768677,27.68096924,27.03716278,27.59981537,27.53719711,27.24018097
,,,23.778162,23.59730148,,,,,,,22.46281242
,,23.01063919,,22.8380928,23.15795326,23.78865433,24.07968903,24.14973068,,,
,,,,,,,22.61636543,22.52422905,,,
23.75000954,24.54651451,23.67357445,,22.90932465,,,,,,,
24.30361557,25.96499252,25.86242485,28.80467415,28.82814407,28.93775368,29.71112442,29.75503159,29.74824905,28.5161171,28.54380989,28.41932869
,,,,,,21.91173935,,22.32630157,,,
,,,22.86014748,22.67869759,,23.37384796,,22.95297813,,,
,,,25.4726181,25.69354439,25.52775764,,,,,25.95093727,
,28.573946,28.30838776,28.834095,28.97882843,28.35043335,27.52170563,28.40356827,28.42634392,30.03904724,,30.22135735
,,22.81520844,,,,21.50373077,,21.77462769,,,
,,,24.05664063,24.4199543,24.53522491,23.88613701,24.148489,23.6768055,23.96508026,24.09667587,24.39577866
25.76807404,25.92177391,26.04055214,27.47738266,27.46520996,27.84254074,28.08131599,27.66817284,27.8882637,26.8256588,27.05940819,27.10419655
,,,,,,22.91690445,23.44126511,23.02685165,,,
,24.52969551,24.48136139,24.48511314,24.91154861,24.53883934,,24.42034149,24.44113731,24.17531395,24.65042305,24.94087029
24.25896835,,24.08618355,24.79545784,24.80975533,24.93089294,25.50567055,25.23370552,25.9234314,23.95144844,24.3730526,24.47016907
25.34163857,25.21300697,25.91638565,26.69803047,26.62909126,27.09436226,27.44260979,27.04019737,27.44379616,27.22839355,27.08800507,26.97760201
,25.42691231,25.55118752,24.86858368,24.80148888,24.709198,24.25428963,24.68453026,24.66492271,25.3596096,25.13883591,25.35481071
,,,24.35124207,24.22604179,23.57184219,23.62878609,24.18880463,23.71983719,24.41409492,24.43574333,24.41602898
,22.69427872,23.06251526,,,,,,,,,
,,,25.32632256,25.45810699,25.88606644,25.88208389,25.41586876,25.95413589,24.85338593,24.43109512,24.50766754
,21.72750092,,25.20310593,25.28894424,25.70271492,27.03810501,26.72572517,26.87478638,23.8630619,24.48357582,23.58554649
25.45754433,25.56993294,25.97360039,27.03359604,26.89538956,26.69895935,25.87769127,26.49127388,26.10287476,26.82735634,26.68217468,27.0254879
,24.40060806,23.89180183,,,,,,,,,
,21.45783806,21.83024216,26.8988533,26.96993828,26.52833939,27.06886673,27.28126907,27.01190567,26.97421265,27.23945236,27.20508385
,,,24.21852303,23.84364319,23.8707943,,,,23.72400665,23.80567741,23.61211777
24.9539814,25.81880188,25.48465347,25.96199226,25.8636055,26.73737717,27.33159447,27.08151817,27.62142754,25.3334713,25.96971893,26.03894234
,,,,22.22261238,22.27010727,22.28940201,,22.38653374,,,
24.4149971,25.36922836,25.18657875,,,,,,,,,
24.18593597,25.101614,24.99265289,25.94494057,26.11455917,25.57533836,24.90246773,25.28802872,24.99808884,25.96765518,25.89075851,25.95796967
26.05752945,26.46386909,25.2235775,,,,,,,,,
,,,23.17762756,23.72982597,23.25925636,24.99131393,24.61717224,24.99001503,22.51660347,21.18797493,22.17343903
24.46151352,25.55672264,,26.3471756,26.05670357,25.88939095,25.64658356,25.9657402,25.49871826,26.66871452,26.59020805,26.51008415
23.77555275,23.3742466,,,,,,,,,,
23.6125679,,23.92370224,,,,,,,,,
26.06814957,26.28247261,26.22978783,28.52876472,28.28250694,28.44888306,28.91752434,28.93331528,28.9406414,28.43805504,28.48727036,28.52954674
23.20623207,23.67098427,24.51935387,,23.13566208,23.6125679,22.58208084,22.90873909,22.48249435,23.58978081,23.90150261,23.72775078
28.56270981,27.9854393,28.68759155,27.61414146,27.91004944,,27.26517105,27.49632835,27.83183098,28.29504585,28.0483799,28.00345993
,21.6906395,,27.0500946,27.8071022,27.897295,28.02136421,28.22843933,28.1791172,27.34671783,27.43420219,27.35178185
,,,,,,21.3956089,22.07613754,,,,
,,,,22.02661514,,20.52859879,,,,22.62135887,23.10400772
,,,24.41151047,24.13610077,23.86561394,24.90030479,24.3925724,24.62153816,,,
,,,24.87013626,24.95699692,24.48136139,25.98450661,25.59528351,26.27762222,,,
,25.37713051,24.93620491,23.99524498,24.30799866,,,,,23.46687508,23.11122322,
,,,22.75627518,22.83393097,22.72667122,,,,,,
,,,23.31174469,23.55975914,23.44606972,23.8241539,24.14281464,24.18427277,,,
,,,,,,21.71510887,21.0367775,,,,
,,,24.60540771,24.2437973,24.56871414,25.28489113,25.8303566,25.8859272,24.06422806,23.67648315,24.34089088
24.81894684,25.60082245,25.3334713,25.28806496,25.16061783,25.391819,24.79669571,25.51905441,25.42902184,25.78179359,25.78872871,25.92295456
24.59434319,24.34163857,24.39276886,24.04909706,23.88994789,23.70819855,23.45901489,23.87820625,23.63167572,23.8469944,24.18215179,23.71690941
,,23.31492805,,,,,,,23.47258759,23.29824066,
24.125103,23.83209801,24.45255661,,,,,,,,,
25.9480648,25.95648575,26.88890266,26.29572105,26.10045052,25.75926018,25.62413597,25.36479568,25.29879951,26.62811852,26.58477211,26.44523239
,,,25.12896156,25.22809982,25.29003525,26.05281258,25.88054276,25.92238808,24.95982742,24.5618,24.88376236
23.44884491,25.36666298,24.2547226,30.77635193,30.73537636,30.50975227,31.08973694,31.16740417,31.0712471,30.38525009,30.37906456,30.36338043
,25.20474815,25.44887543,,25.35036659,,,25.15468216,,,,
,21.85722542,,25.42793465,24.92038918,25.53219604,26.44428444,26.59363174,26.29094887,24.79208374,24.99709702,24.81855774
,24.64987564,24.92908669,27.90816116,27.87707138,27.49235916,28.9077034,28.84152222,28.81824112,27.48262215,27.8771286,27.53978729
