Intensity trophozoite 1,Intensity trophozoite 2,Intensity trophozoite 3,Intensity trophozoite 4,Intensity  pseudocyst 1,Intensity  pseudocyst 2,Intensity  pseudocyst 3
539220000,827500000,796730000,343570000,333340000,543030000,423140000
64134000,85434000,19956000,18993000,48553000,63571000,61797000
392360000,882220000,450370000,713630000,568540000,534750000,79126000
9341700000,16686000000,13728000000,16462000000,14176000000,15661000000,12510000000
90892000,48921000,54537000,83633000,122740000,136160000,32314000
370310000,412300000,232320000,333710000,1981600000,746540000,1000900000
44096000,181600000,168160000,95661000,220270000,73803000,210390000
30481000,254650000,252380000,143870000,112490000,173870000,26044000
2965400000,5917100000,5674400000,4747500000,9524300000,10504000000,6176700000
85756000,190790000,135600000,114110000,13854000,139510000,0
183360000,430240000,398200000,591660000,597400000,349320000,181590000
16734000,3886900,8936300,19551000,12795000,48620000,7964700
806800000,1251600000,1191400000,828580000,506670000,439000000,190550000
0,100030000,0,0,0,138880000,64716000
165140000,328030000,316180000,320690000,108580000,16803000,18805000
22085000,0,0,0,249930000,221050000,354370000
1516200000,1162800000,1467300000,1474700000,715970000,638590000,365350000
0,0,0,0,73530000,57015000,0
12388000000,32279000000,18866000000,17688000000,57275000000,66896000000,29956000000
147080000,284440000,281470000,286280000,45137000,8613600,5301300
152510000,339660000,304170000,216200000,37036000,163140000,14730000
32404000,19772000,23104000,18077000,31353000,33364000,22489000
152720000,121340000,95952000,133620000,507330000,120020000,453090000
156220000,0,0,77913000,410020000,576440000,0
1010000000,2393900000,2314200000,2108700000,1170000000,1325300000,788160000
217510000,348550000,358010000,368780000,72980000,150400000,104060000
1159300000,2279700000,2998800000,2894100000,3886800000,3388400000,1926100000
198140000,156520000,237960000,231350000,197560000,180570000,145730000
0,618320000,504210000,449460000,176600000,238840000,92790000
512500000,691900000,621700000,776710000,1116300000,346720000,623610000
1288100000,3538300000,3636100000,3268400000,962940000,871600000,322810000
0,0,0,0,173840000,85401000,51009000
24201000,110410000,162640000,113120000,89132000,0,101090000
75602000,100620000,170500000,103140000,145830000,360180000,0
222330000,161740000,209050000,231870000,378450000,525040000,468290000
91724000,83905000,96283000,99623000,748440000,946550000,209730000
421060000,1520500000,1389300000,1420400000,1212300000,3694600000,506030000
658480000,639910000,844940000,562610000,164530000,170470000,0
26148000,62294000,0,0,80418000,0,0
55432000,216240000,0,16349000,0,0,0
77702000,93395000,80270000,216710000,160350000,505900000,77314000
175210000,340140000,251560000,223620000,721500000,1000700000,837460000
432170000,318670000,1027600000,646030000,3572300000,3620000000,2149600000
918280000,1965800000,1693000000,2327000000,1238200000,1208100000,619030000
6557100000,9751100000,9328700000,9868900000,921010000,874060000,192470000
38141000,39849000,13219000,9381400,216120000,186450000,156550000
0,29138000,0,0,227850000,405370000,114880000
180170000,253000000,339230000,228520000,530370000,386140000,261690000
785500000,1222500000,1253800000,1123300000,2550200000,2089000000,1633800000
102000000,1309500000,996140000,890110000,11881000000,8390700000,8268700000
2449000000,2520800000,3560700000,4562200000,3599400000,3713000000,1562500000
141810000,283360000,333170000,375690000,321340000,147640000,99451000
32612000,20080000,26099000,15168000,0,0,75645000
308300000,77323000,247860000,295740000,0,0,0
813390000,835190000,1170600000,1156000000,2010700000,2426700000,1423100000
0,0,0,0,91098000,11517000,0
128760000,594960000,369840000,459180000,135250000,859680000,0
731490000,1439500000,1038500000,848700000,1203000000,547860000,1986900000
33950000,336780000,217940000,260290000,292890000,351700000,102850000
26548000,60006000,117110000,38834000,718230000,817710000,157740000
3285600000,5694200000,5492000000,6382200000,7237100000,7725000000,7098700000
112680000,224960000,255540000,193600000,0,23387000,0
0,41273000,37907000,0,74063000,101290000,289750000
233140000,120230000,113810000,112270000,29296000,46856000,52094000
80658000,0,32300000,0,80588000,141250000,0
0,0,0,0,55994000,37324000,0
44383000,53780000,175150000,46689000,0,0,17070000
54133000,230140000,165120000,158280000,11221000,21637000,47178000
212100000,321150000,317670000,352580000,238780000,267980000,11208000
346310000,495450000,479390000,522540000,1428400000,2092200000,1291900000
9584600,77664000,95833000,224850000,14650000,0,0
73457000,132950000,92157000,73842000,309860000,499380000,242130000
805150000,730270000,690320000,964020000,2246500000,2967000000,1576400000
681670000,1630300000,1254000000,1097100000,1036200000,1036300000,351460000
4826500000,2834700000,2666600000,2959800000,2110900000,2020200000,3112900000
175810000,166020000,241940000,192210000,605590000,221360000,249640000
0,13614000,14762000,0,68866000,0,96743000
1005900000,1739900000,963860000,1216400000,9514600000,10646000000,4727200000
239890000,349890000,332260000,336260000,36565000,50165000,32812000
46616000,121740000,163670000,114980000,313440000,638590000,306640000
1082100000,2409200000,2293200000,2459800000,2926800000,12881000000,1200100000
108550000,143610000,134150000,124820000,111030000,163240000,43315000
3968600000,2397900000,2721400000,3406100000,2476200000,1939900000,1223600000
3121900000,5274800000,3791700000,3544600000,25820000000,23915000000,13523000000
76444000,415200000,34468000,245360000,28960000,34598000,0
507890000,508900000,410250000,390210000,1019500000,602510000,395370000
228670000,281420000,221910000,192030000,150940000,110220000,132980000
30742000,0,0,5508700,93667000,52593000,164940000
2544000000,3874700000,3581900000,3946700000,842570000,1419500000,924600000
508560000,1391200000,1134100000,997100000,1005100000,437310000,302870000
29665000,0,0,0,506190000,795200000,91583000
0,113960000,76384000,67397000,34121000,54595000,8367300
0,0,0,26331000,0,6248900,34488000
900540000,1617800000,1590200000,1820400000,5590300000,3763700000,3359400000
62848000,191280000,224290000,91795000,183430000,185650000,143410000
130440000,306140000,254500000,222610000,374490000,402730000,369400000
0,0,0,0,132260000,0,114620000
593810000,605230000,951930000,814810000,847440000,868300000,828630000
237620000,211420000,357120000,195020000,0,0,0
0,98866000,136940000,167040000,1385100000,2235600000,238220000
791930000,653930000,595890000,882850000,572770000,525220000,346410000
642420000,1070300000,819310000,899190000,537370000,557680000,237190000
19674000,718730000,317830000,268340000,530470000,417870000,201510000
656950000,674430000,452120000,606180000,244300000,504770000,118610000
10153000000,16040000000,14810000000,13783000000,17477000000,25422000000,10056000000
0,0,0,0,206450000,211970000,0
0,146790000,72440000,109920000,58733000,20393000,0
122770000,37648000,22130000,27264000,162800000,620970000,109220000
492140000,603730000,374670000,634260000,711210000,806730000,308500000
0,0,0,0,153680000,75630000,57515000
238520000,344620000,346060000,338190000,120450000,58706000,31430000
794000000,589930000,746340000,937800000,1189700000,1333900000,1141600000
69574000,373150000,346250000,370390000,164090000,172830000,227880000
68280000,1927600000,2318500000,1807800000,4879100000,5534500000,56796000
1089900000,1283000000,1746900000,1685100000,426790000,359970000,142720000
30528000,42138000,45058000,5942700,51332000,94985000,0
759380000,753120000,664650000,468280000,2632400000,4161800000,1238400000
1195200000,1600100000,1197000000,991050000,691050000,4500900000,777020000
63910000,132220000,69757000,62957000,0,0,0
152440000,143150000,135930000,131720000,0,21032000,0
11579000,0,10917000,9529700,471300000,859200000,317150000
0,0,0,0,31774000,10179000,0
0,0,0,0,36984000,16407000,14610000
473770000,897080000,849940000,811410000,531530000,523850000,445830000
0,10813000,13313000,0,272180000,179510000,43861000
0,103630000,99248000,104120000,89794000,39996000,14913000
0,59376000,58810000,27450000,0,0,0
364310000,222460000,520650000,519120000,326900000,264870000,486260000
375570000,874090000,517600000,513190000,248430000,82456000,62031000
125970000,159350000,145890000,93134000,492900000,508990000,204980000
160810000,69177000,71492000,139360000,259950000,226330000,174910000
54800000,23228000,15539000,25919000,445420000,269420000,83370000
0,148740000,0,1682300,242110000,517150000,159970000
313900000,413290000,496530000,520770000,280100000,534970000,501610000
139790000,635730000,518570000,635270000,819550000,556020000,103960000
38258000,287950000,215860000,433000000,1615400000,2298200000,887910000
39778000,119120000,65350000,51843000,157740000,349080000,34194000
13007000,19050000,0,0,65985000,83527000,34347000
1755500000,1893400000,2293000000,1848200000,1751100000,1850500000,1636900000
55895000,229300000,262630000,310630000,1784200000,2403900000,1098600000
86808000,11720000,23306000,36745000,92227000,24493000,43171000
30667000000,43741000000,31742000000,33914000000,32049000000,32048000000,30392000000
32623000,0,0,13733000,196110000,237710000,106960000
714370000,1761100000,1875000000,1675400000,1242300000,1127200000,303700000
37980000,0,0,1758500,251630000,155520000,99200000
1196900000,2059100000,1690700000,3548800000,3608000000,3125300000,800150000
427610000,741990000,920180000,967920000,3490500000,3967400000,1950300000
128610000,475650000,344530000,429050000,306290000,286360000,60623000
32450000,108070000,100400000,89437000,0,0,0
84313000,132880000,89040000,73452000,65720000,123010000,80140000
22503000,0,0,0,150570000,186770000,97095000
194610000,304460000,238100000,195580000,117380000,106990000,273920000
126260000,120360000,166860000,148940000,323590000,452280000,74944000
3336900000,4294000000,4031200000,3874800000,15672000000,12569000000,2703100000
686690000,810590000,1093000000,991070000,682200000,797770000,523910000
56887000,896990000,996870000,920670000,197720000,217620000,0
0,76064000,0,44961000,36599000,4987700,3651800
118860000,71690000,87261000,83730000,188610000,70635000,72626000
117560000,258360000,10487000,349440000,39072000,0,0
76544000,190360000,178950000,190350000,40378000,29366000,19813000
2700700000,4833400000,5697100000,4088900000,4053800000,4426100000,2478900000
783340000,1889900000,1129900000,1081300000,286360000,401710000,67463000
0,0,0,0,22670000,87481000,30728000
102920000,130750000,0,141290000,186050000,138580000,53054000
307440000,279340000,378670000,287920000,188360000,299840000,229530000
35010000,0,16400000,20140000,77118000,50463000,0
263840000,269920000,168920000,153580000,828780000,906340000,936720000
7040800000,11400000000,10553000000,11630000000,6921700000,7907800000,6743400000
24962000,45280000,35574000,47516000,253480000,155100000,0
52318000000,1.1406E+11,1.0708E+11,1.0073E+11,15246000000,16605000000,8107300000
0,167640000,13723000,75353000,2764800000,3151300000,2694500000
61056000,397280000,285850000,292640000,122630000,43183000,153500000
37047000,99986000,20635000,68362000,27963000,0,0
11289000,90073000,34569000,45403000,0,36445000,18412000
1720300000,3584900000,3218600000,2473200000,9524300000,9255700000,5809100000
265630000,49390000,51521000,48356000,283840000,242230000,607970000
1149700000,1833300000,1378200000,1952200000,0,0,0
214490000,85877000,69404000,181930000,108770000,107550000,119400000
29162000,117640000,0,50258000,51177000,30035000,30466000
0,0,0,0,107430000,159170000,127640000
16270000,49136000,67598000,32207000,136570000,307000000,84467000
712440000,1288800000,1048300000,1169600000,980440000,369760000,180420000
238890000,115360000,119680000,201880000,70914000,0,0
3096800000,5814400000,2927200000,3473800000,82840000,11682000,19176000
176830000,2861200000,1256400000,2012800000,745060000,283960000,1961800000
36026000000,48252000000,53417000000,52371000000,3690500000,1791900000,767670000
373680000,463990000,466990000,338610000,719040000,503340000,190730000
210660000,488330000,436500000,600740000,266240000,90563000,63424000
0,181440000,102060000,241520000,0,0,0
0,227160000,199220000,219830000,397160000,232210000,16068000
537490000,694080000,266550000,245590000,220930000,235440000,193210000
180930000,186460000,101050000,29401000,201910000,143540000,39225000
1798400000,2745900000,2366800000,2495900000,16920000000,14569000000,6047200000
56558000,193010000,89653000,63655000,0,0,0
0,128430000,51426000,40413000,216300000,312000000,28899000
0,0,0,0,295700000,210780000,0
78938000,123750000,178010000,161810000,172720000,134370000,19798000
55086000,31443000,36177000,51830000,139270000,137130000,158190000
14824000000,28764000000,24096000000,21486000000,3287400000,3416100000,2922400000
734950000,606450000,575120000,578620000,1735800000,1710900000,1779400000
0,0,31821000,0,37147000,44081000,28909000
94706000,102540000,98334000,298460000,123710000,143200000,31270000
2095600000,4616300000,2814800000,3020100000,448100000,563160000,0
0,0,18030000,8705000,322820000,244640000,70762000
175680000,335450000,284790000,307880000,141320000,358460000,115430000
137510000,727440000,692240000,583440000,568280000,538330000,110050000
83511000,10440000,12843000,0,42187000,41851000,0
13725000,119580000,68787000,63578000,25036000,18136000,0
382840000,438710000,339530000,366000000,710440000,935740000,391280000
1319800000,1479800000,1760800000,1593300000,933740000,948520000,1077100000
34266000,142160000,180980000,198810000,92158000,104720000,0
35521000,221600000,127000000,199020000,227010000,176610000,134250000
151990000,328840000,136430000,237230000,176370000,172690000,92140000
698890000,2296400000,2008400000,1598600000,249010000,275190000,124510000
0,43408000,0,0,10509000,0,3572900
116650000,67016000,123430000,93248000,0,0,0
