LFQ.intensity.1.2M.urea,LFQ.intensity.2.2M.urea,LFQ.intensity.3.2M.urea,LFQ.intensity.4.NaCl x3 wash,LFQ.intensity.5.NaCl x3 wash,LFQ.intensity.6.NaCl x3 wash,LFQ.intensity.7.LiCl,LFQ.intensity.8.LiCl,LFQ.intensity.9.LiCl,LFQ.intensity.10.NaCl x1 wash,LFQ.intensity.11.NaCl x1 wash,LFQ.intensity.12.NaCl x1 wash
21.913,21.755,20.988,23.294,22.906,23.276,23.629,23.445,23.530,22.690,23.116,22.969
24.856,25.736,25.157,25.986,26.395,26.098,25.426,25.572,25.325,26.510,26.281,26.669
20.131,20.795,20.576,22.666,21.374,21.783,23.381,23.401,23.647,22.545,22.431,21.343
26.141,27.001,27.045,24.784,24.926,25.522,24.404,23.588,24.134,23.688,23.914,23.708
22.005,22.610,23.178,23.999,24.774,24.831,25.272,24.777,24.971,24.303,24.659,24.459
21.239,20.138,22.549,25.295,25.419,24.696,26.137,26.072,26.001,24.735,24.778,24.676
21.181,19.795,19.932,24.217,24.234,23.780,24.279,24.190,24.250,23.432,23.770,23.178
20.235,23.421,23.106,25.651,25.416,25.286,25.696,25.873,25.686,24.366,24.377,24.614
20.734,22.347,21.334,21.753,21.819,20.550,22.410,22.144,22.810,21.521,21.975,22.083
20.556,20.054,20.237,22.518,23.016,22.224,22.650,21.370,22.925,22.297,20.748,21.766
21.820,19.467,21.935,23.389,23.447,20.377,23.204,23.583,23.578,21.457,22.781,22.874
22.287,20.308,21.346,25.989,25.633,25.366,27.153,26.600,27.066,25.076,24.387,25.169
25.580,26.336,26.136,24.898,24.812,24.074,24.732,24.803,24.995,24.081,24.105,24.606
29.872,30.885,30.546,28.763,28.727,27.546,27.735,28.570,28.042,28.152,27.926,27.724
20.255,21.773,20.665,26.444,26.673,26.823,27.573,27.797,27.618,25.688,26.094,26.038
21.797,20.547,20.705,22.070,20.518,21.262,22.946,20.895,23.238,20.809,20.453,21.467
21.010,23.062,23.192,29.315,29.409,28.565,30.005,29.925,29.966,28.296,28.483,28.419
19.530,22.375,21.696,25.704,25.935,25.637,26.755,26.582,26.511,24.992,25.307,25.174
23.727,23.881,24.277,24.324,25.550,25.005,26.012,25.706,25.970,23.045,23.531,22.233
24.321,25.004,24.889,25.552,25.677,25.332,24.829,25.286,25.036,25.356,25.439,25.615
25.947,26.531,26.779,26.330,26.625,26.455,25.550,25.819,25.466,26.498,26.554,26.681
28.411,28.959,29.091,29.881,29.858,29.184,29.025,29.246,28.928,29.380,29.425,29.656
20.478,20.869,20.168,23.620,21.008,21.781,23.773,24.038,24.006,21.973,22.308,23.129
21.430,20.265,20.393,25.245,25.731,21.080,19.693,21.521,25.295,25.473,25.316,21.837
21.183,20.781,21.320,23.349,21.597,21.258,22.632,20.236,22.249,20.742,23.284,23.500
19.158,20.541,22.443,23.660,21.484,21.370,23.482,24.204,24.275,23.291,23.181,23.579
21.523,20.655,21.588,21.978,23.155,21.656,21.025,22.100,21.639,22.918,22.682,23.476
21.582,21.052,19.659,23.693,23.611,22.893,23.178,22.995,23.471,23.453,23.302,23.628
27.578,27.686,27.872,27.865,28.210,27.156,27.041,26.945,27.103,28.153,28.189,28.047
20.831,24.426,24.685,25.412,24.806,20.392,24.103,24.698,24.678,24.902,25.577,24.962
20.516,23.025,21.151,24.015,23.637,23.100,21.202,20.780,19.768,21.736,21.336,22.278
22.612,21.070,20.092,22.890,22.618,22.265,22.232,22.783,22.341,22.390,22.678,21.782
20.999,21.603,20.499,22.599,22.905,22.434,22.457,23.009,22.901,21.571,22.469,22.991
24.275,25.067,25.113,25.491,25.610,25.488,24.959,25.470,25.192,25.097,25.416,25.247
21.058,21.431,22.028,24.354,24.356,20.277,24.027,21.216,19.595,24.259,24.309,24.348
20.190,21.618,21.785,21.533,24.302,20.256,25.315,25.240,25.912,20.722,21.589,23.896
20.018,22.957,23.276,22.591,22.074,21.089,21.423,22.165,20.382,20.521,21.908,20.369
26.741,27.188,27.156,20.637,21.264,21.196,22.114,20.317,21.414,21.001,20.848,20.831
19.877,21.109,20.850,23.172,21.327,21.411,23.914,23.766,23.481,21.191,21.576,22.890
25.349,26.180,26.004,21.735,20.626,21.066,19.825,21.155,21.986,22.390,20.576,21.293
20.739,20.369,22.573,23.907,24.288,23.808,23.272,21.571,23.627,23.598,23.448,23.870
24.140,24.530,24.377,20.548,22.167,21.181,20.673,21.581,21.830,21.412,21.268,20.902
22.134,21.359,20.271,24.548,23.895,23.303,24.384,24.184,24.199,21.162,21.721,20.809
26.180,26.588,26.595,26.346,26.432,26.001,27.412,27.019,27.319,25.749,26.260,26.007
22.441,23.683,24.111,27.432,27.245,26.704,28.258,28.051,28.029,25.832,26.114,26.779
22.296,23.895,23.464,20.945,21.404,21.104,24.353,23.950,24.023,24.284,24.490,24.781
22.084,21.331,21.244,23.991,23.515,23.057,19.837,20.856,19.938,20.696,20.867,20.458
20.883,23.954,23.769,25.392,26.057,26.241,25.867,26.147,26.575,25.400,25.604,24.734
20.111,20.687,22.240,21.688,20.409,23.952,24.694,24.572,24.862,22.135,21.121,21.237
20.813,20.699,21.710,25.479,25.628,25.389,26.714,26.447,26.447,24.953,24.929,24.605
25.245,26.811,26.129,24.702,25.127,22.984,21.325,20.343,21.568,24.652,24.578,21.073
25.082,25.337,25.746,27.080,27.138,27.784,27.685,27.315,27.628,26.209,26.329,26.582
19.182,22.782,23.145,24.884,20.697,21.822,22.943,23.101,21.160,21.461,22.362,20.084
26.317,26.592,26.887,27.270,27.447,27.588,27.745,28.061,27.722,26.784,26.996,27.124
20.824,23.060,21.315,24.687,24.337,24.190,24.963,24.386,24.612,24.365,24.256,24.297
22.368,21.869,21.060,22.982,22.926,22.965,23.705,23.063,23.535,20.848,20.916,23.268
21.546,22.844,22.770,20.886,21.937,21.148,22.870,21.595,21.319,22.875,21.397,23.062
21.961,23.245,23.456,25.236,25.665,25.561,26.255,26.339,26.427,24.761,24.745,25.097
22.433,23.679,24.565,25.624,25.900,25.780,26.704,26.341,26.750,24.637,24.554,24.869
21.172,22.062,21.830,20.944,21.932,21.075,22.507,22.330,22.542,21.551,21.011,21.795
21.927,24.025,24.383,22.408,21.883,23.560,21.775,22.772,20.180,20.640,23.667,23.928
21.452,24.361,23.722,23.701,23.984,20.041,24.461,20.416,24.304,23.230,23.472,23.577
20.460,21.095,21.719,23.545,23.492,24.246,24.514,25.042,25.175,21.001,22.662,23.772
22.433,20.696,21.634,23.543,23.556,19.961,23.418,24.030,23.390,24.045,23.750,24.309
24.437,25.724,25.479,22.498,21.763,20.972,20.817,21.121,20.244,21.051,23.680,24.445
21.008,22.308,20.444,20.758,22.203,20.570,22.411,21.298,22.406,20.722,20.271,21.146
22.170,23.207,23.703,25.685,25.638,25.465,26.383,25.525,26.676,24.722,25.085,24.070
20.306,20.024,23.291,23.078,23.994,19.957,24.500,25.065,24.464,23.120,23.085,22.960
21.124,20.286,18.896,23.221,21.036,19.961,23.961,23.664,24.068,22.722,21.525,22.996
24.994,25.251,25.335,23.776,24.119,21.797,24.952,21.278,23.916,23.782,23.159,22.747
19.881,21.675,20.557,21.277,23.299,21.341,22.104,21.262,22.117,20.900,22.795,22.635
21.745,20.275,22.018,24.357,23.970,23.796,25.371,25.528,25.295,23.724,23.784,23.925
21.462,21.710,20.852,22.047,21.995,22.118,20.982,21.344,21.746,22.077,20.033,22.451
23.148,24.039,24.242,28.081,27.601,27.412,28.120,28.692,28.790,26.992,26.606,26.738
22.938,23.633,23.475,19.909,22.404,21.551,21.348,23.350,21.219,24.025,23.370,21.064
29.951,30.293,30.479,30.120,30.133,29.531,29.587,29.723,29.490,30.384,30.363,30.528
20.792,20.263,20.502,20.978,23.480,23.800,23.939,23.866,23.795,21.376,23.217,23.136
25.677,24.878,25.640,26.584,26.578,26.456,26.215,26.330,26.262,26.258,26.386,26.514
20.687,21.430,19.408,22.297,22.238,20.046,22.244,22.052,21.955,19.899,22.649,23.066
21.802,20.862,20.528,23.023,20.367,22.945,22.437,22.724,22.427,23.234,22.963,23.030
20.238,21.708,20.369,21.797,21.930,20.778,24.097,24.009,24.016,20.794,21.341,23.219
20.299,24.088,23.729,22.006,21.068,21.197,21.047,21.308,21.708,21.586,21.502,21.309
21.401,23.353,23.359,24.596,24.543,24.366,24.441,23.842,24.158,24.746,24.509,25.048
20.716,22.053,20.526,21.592,21.887,20.753,21.244,21.830,21.782,21.652,20.416,21.334
21.793,20.924,21.069,24.466,23.951,23.754,24.956,24.224,24.347,23.607,23.600,23.984
20.914,21.490,20.818,21.080,21.276,21.368,21.703,23.841,23.931,20.219,21.490,21.465
22.004,19.586,21.989,22.093,21.004,21.869,20.132,21.603,21.111,21.687,20.724,21.492
25.590,26.127,26.078,25.016,24.919,23.661,26.440,26.154,26.164,25.163,24.971,25.156
21.457,20.798,19.777,24.198,24.077,24.072,23.774,24.319,24.217,23.544,23.678,23.587
19.313,21.778,22.949,26.652,26.655,26.880,27.922,27.578,27.713,24.953,25.316,25.716
24.382,25.022,25.292,27.512,27.356,27.816,28.836,28.274,28.459,27.668,27.679,27.663
20.024,20.051,19.832,20.554,21.398,20.865,21.824,22.067,22.204,21.361,21.898,20.837
22.073,21.845,22.462,21.911,21.593,22.313,22.640,20.049,20.905,20.836,21.519,20.176
21.610,21.166,20.142,22.398,22.648,21.652,22.751,23.403,23.367,21.067,22.942,20.734
27.299,27.709,27.654,28.069,28.133,27.333,27.134,27.945,27.300,27.750,28.076,28.003
20.313,20.994,20.978,26.597,26.119,26.232,26.801,26.721,27.128,25.212,25.661,25.991
20.016,20.820,22.702,19.666,21.359,20.996,20.831,23.206,22.487,20.690,22.021,20.752
21.878,20.857,22.073,21.002,21.217,22.175,21.412,21.564,19.234,23.162,22.745,23.186
20.434,21.755,20.705,22.758,22.298,21.577,22.856,22.845,22.067,21.806,20.936,21.296
22.479,24.093,24.140,21.668,20.700,20.958,22.749,22.147,22.580,20.802,21.911,20.957
23.520,24.041,23.908,23.549,23.837,23.314,23.431,23.068,23.075,21.031,23.117,23.583
22.455,23.256,23.471,24.747,25.042,24.618,24.386,24.445,24.668,24.323,24.320,25.090
28.541,28.793,28.829,28.444,28.470,27.933,27.729,27.812,27.396,28.336,28.218,28.679
19.931,20.884,20.392,21.154,22.744,22.055,21.046,22.177,22.567,21.435,21.225,21.144
20.408,22.467,23.798,26.375,26.721,26.501,27.220,26.579,26.625,24.376,25.462,25.179
28.261,28.862,28.817,29.017,28.943,28.928,30.050,29.759,29.930,28.216,28.405,28.251
27.997,29.632,29.541,32.682,32.343,31.590,31.759,32.041,31.332,32.096,32.319,32.616
20.091,19.504,21.990,20.430,22.252,22.037,20.637,22.537,22.237,22.903,22.896,20.432
25.521,27.873,27.763,22.978,21.397,20.996,21.974,20.773,22.353,21.262,21.082,22.167
21.591,21.288,21.242,24.361,23.186,23.502,24.244,24.541,24.756,20.242,20.523,22.589
20.059,22.673,20.674,22.867,21.557,22.077,23.046,20.979,21.327,21.809,22.309,21.855
19.477,22.721,20.972,25.177,25.557,24.933,26.256,26.186,25.912,24.439,24.469,24.833
22.651,20.110,21.930,21.029,22.565,21.080,23.561,23.315,23.095,21.978,21.062,20.590
24.431,24.618,24.514,21.874,22.358,23.210,22.686,19.534,22.263,22.036,21.581,20.771
21.856,20.377,20.918,22.852,22.912,22.809,23.017,23.324,23.033,22.884,22.691,22.522
21.709,20.692,21.159,25.627,25.629,24.119,25.283,25.753,25.261,25.424,25.636,26.009
20.550,25.891,26.602,27.260,27.469,27.379,28.012,28.115,28.382,26.130,26.686,26.301
24.275,24.403,24.550,25.516,25.650,24.965,25.345,25.309,25.115,25.449,25.528,25.976
25.616,27.083,27.212,28.478,28.677,28.291,27.751,28.177,27.821,28.005,28.243,28.172
21.060,21.077,21.612,26.195,26.536,25.979,27.088,26.852,27.084,26.134,25.735,25.157
21.554,20.817,20.577,27.796,27.904,27.342,28.848,28.697,28.826,26.902,26.823,26.628
20.067,21.817,21.799,21.453,22.627,21.324,20.337,19.667,21.834,20.767,21.442,19.106
20.972,22.586,22.550,20.965,22.515,20.527,21.207,22.203,21.407,20.871,21.235,20.647
26.717,27.425,27.386,27.445,27.530,27.357,26.785,27.064,26.785,27.315,27.222,27.555
23.960,24.686,24.525,25.100,25.366,24.558,24.363,24.033,23.995,25.016,24.751,24.886
21.207,20.641,19.415,24.864,25.174,24.914,25.496,25.400,25.704,22.856,24.434,24.110
22.394,22.524,20.984,24.303,24.073,24.317,25.936,24.614,25.596,23.373,23.092,23.770
21.572,21.101,21.958,22.757,22.433,22.505,20.749,21.529,22.962,20.714,20.933,20.802
22.072,21.866,20.865,20.616,21.122,21.517,23.440,23.075,21.877,20.289,21.644,22.439
24.561,25.488,25.465,21.225,21.854,21.299,21.065,21.618,21.061,21.642,21.698,23.353
21.179,22.644,21.521,20.405,22.581,23.002,22.717,23.378,22.866,21.493,23.165,22.892
20.199,18.661,20.572,24.593,25.238,25.017,25.737,25.743,25.923,23.716,24.040,24.754
24.621,24.328,24.249,25.698,25.616,24.257,25.315,24.898,25.001,25.468,25.253,25.924
24.724,25.315,25.386,26.749,27.280,26.415,26.068,26.441,26.317,26.682,26.636,27.094
20.803,21.895,20.283,26.259,26.034,26.560,27.387,27.626,26.530,24.170,23.447,25.422
24.259,24.484,24.369,23.307,20.382,19.408,20.954,24.004,19.625,20.828,21.182,22.222
19.767,22.040,21.343,22.482,20.347,23.136,26.397,26.916,25.920,22.299,24.202,24.558
25.132,25.128,25.603,25.598,25.688,24.944,24.493,24.937,24.722,25.213,25.115,25.267
21.796,20.625,20.700,22.659,22.849,21.506,22.817,21.815,21.808,21.083,22.623,21.906
22.178,22.729,22.282,24.490,24.670,24.451,23.806,24.174,23.916,24.000,24.347,24.120
21.020,20.828,21.660,21.389,22.017,22.089,20.314,20.941,21.862,20.592,21.235,21.055
20.302,22.320,21.747,21.813,21.454,20.969,22.373,22.041,22.337,20.387,21.713,20.006
23.235,24.018,23.392,21.392,20.922,22.193,19.990,22.198,21.808,20.497,21.072,20.872
21.920,21.038,20.680,20.956,22.981,21.356,24.738,24.856,24.660,21.556,20.836,19.954
26.641,26.444,26.437,28.894,28.705,27.728,28.139,28.171,27.897,28.548,28.349,28.082
21.178,21.824,21.080,22.687,22.314,22.519,23.312,23.174,23.037,20.443,21.391,21.712
22.078,22.562,22.812,24.498,24.667,23.934,23.527,23.573,23.441,24.183,24.244,23.999
23.104,23.788,23.670,20.339,22.294,22.062,21.690,21.963,21.940,22.400,20.934,21.098
20.767,21.468,21.722,22.024,19.372,21.238,22.692,22.564,19.832,21.613,22.351,21.350
26.615,26.735,26.245,27.000,27.034,26.735,27.594,27.519,27.642,27.361,27.027,27.013
21.948,20.880,22.143,25.732,25.523,25.929,26.316,26.692,26.350,24.990,25.296,25.045
20.475,23.687,23.560,23.742,24.064,23.779,23.758,24.419,24.307,24.330,24.175,24.256
21.968,20.775,20.690,21.479,20.123,21.333,24.028,24.597,24.209,22.080,23.750,20.650
20.410,19.885,20.623,23.966,24.109,23.343,23.976,23.603,24.149,24.246,24.023,24.394
21.375,19.319,20.754,21.951,21.988,20.885,22.879,20.694,22.953,22.203,22.632,19.878
21.767,20.987,21.948,24.427,24.451,24.469,25.661,24.977,25.252,24.546,24.906,24.803
20.024,22.958,23.163,23.003,22.999,21.935,22.908,21.363,22.630,23.279,22.914,23.487
21.381,21.218,20.412,22.362,21.649,20.976,22.098,22.144,22.000,20.463,19.870,23.011
20.982,20.609,20.493,21.296,22.952,22.787,21.545,21.568,21.723,20.959,20.414,21.480
22.696,21.503,20.802,24.096,24.111,23.872,24.558,24.337,24.471,23.169,23.652,23.133
26.399,27.437,27.283,27.269,27.371,26.660,26.864,27.216,26.575,27.537,27.304,27.669
21.598,21.379,19.987,21.457,24.062,23.797,24.356,24.211,24.288,23.846,21.988,23.136
20.452,20.736,20.669,23.871,23.325,23.464,22.063,22.887,20.520,23.016,22.859,23.031
27.144,28.387,28.452,27.667,27.898,27.532,27.960,28.111,28.305,28.193,28.226,28.249
21.001,21.044,20.689,23.360,23.997,20.942,23.307,22.971,23.317,23.177,23.165,23.684
22.151,22.026,21.048,19.221,21.520,20.797,23.658,21.503,23.599,21.055,20.901,20.857
21.201,24.203,23.977,24.692,24.890,24.210,23.576,23.761,23.737,24.279,24.645,24.111
21.713,21.253,21.534,21.187,23.370,20.685,22.651,20.047,22.005,21.143,22.272,23.359
23.089,23.991,24.390,25.144,24.946,24.521,24.288,24.763,24.370,25.054,24.927,24.916
25.320,26.631,26.799,22.829,22.730,22.995,23.223,23.200,23.165,21.798,22.023,23.355
20.896,22.297,22.516,24.173,23.999,23.845,25.151,24.225,24.937,23.554,23.581,23.575
22.561,23.564,23.537,21.928,19.903,21.346,21.640,21.209,20.977,22.064,21.110,22.069
20.264,21.637,22.229,24.184,24.067,23.957,24.484,24.763,24.954,23.335,23.784,23.777
21.061,21.388,21.636,22.943,22.242,21.924,20.292,21.437,22.527,21.738,19.810,22.173
23.335,22.950,23.372,23.720,24.247,24.226,24.293,24.314,24.232,23.772,23.712,23.672
24.053,25.289,24.786,25.840,26.253,26.293,25.977,26.240,26.256,25.932,26.253,26.015
20.111,22.366,20.006,22.056,22.256,21.907,22.069,20.484,22.371,21.694,22.182,20.456
25.532,26.312,25.780,25.591,25.864,26.089,25.567,25.353,25.335,25.694,25.870,26.305
19.038,21.086,22.179,23.226,23.146,22.313,19.957,21.467,20.630,23.113,23.254,20.579
21.984,24.771,24.698,26.862,26.817,26.083,25.891,26.520,25.927,26.765,26.622,26.623
26.336,26.457,26.528,28.776,28.646,28.273,28.728,28.356,28.595,28.011,28.092,28.374
20.219,22.229,21.633,24.184,24.013,21.766,24.096,23.949,24.454,22.278,22.808,23.318
19.640,20.225,21.052,26.074,25.991,26.149,27.190,27.129,27.312,24.541,24.305,24.858
26.645,27.413,27.477,31.355,31.378,30.911,31.081,31.372,31.017,30.647,30.707,30.743
28.464,29.527,29.173,27.167,26.884,26.900,26.415,26.446,26.460,27.135,27.064,27.232
28.092,28.690,28.821,27.650,27.158,27.017,28.147,28.170,28.022,26.856,26.932,27.204
21.848,20.642,22.053,23.378,23.287,22.571,21.081,20.847,20.445,21.422,21.822,21.437
21.060,22.421,22.411,20.448,20.569,21.775,21.829,21.538,22.915,21.295,21.073,22.618
20.600,21.193,21.425,22.752,23.163,22.465,23.746,23.492,23.590,20.444,20.747,22.709
20.930,20.793,20.880,23.021,23.134,19.589,22.905,22.820,22.994,23.025,22.438,22.657
25.548,25.866,26.289,26.874,27.708,26.328,26.288,27.435,27.408,27.086,26.781,26.992
20.736,20.871,20.545,21.478,21.485,21.790,20.617,22.567,22.465,21.255,21.525,21.993
24.994,26.126,25.958,24.375,24.388,24.039,24.987,20.508,24.671,23.231,21.755,24.082
21.849,21.529,21.695,21.322,20.999,22.399,22.464,20.756,21.106,22.993,22.511,23.552
21.639,20.394,19.271,25.826,25.514,25.421,26.481,26.586,26.559,24.502,24.942,24.640
19.718,19.492,20.880,22.337,23.120,21.498,23.110,20.353,23.287,23.118,20.632,22.217
24.906,25.624,25.853,25.803,25.042,24.301,24.452,24.925,24.440,25.320,25.193,25.384
21.346,22.597,20.119,26.430,26.760,26.046,27.163,26.963,27.027,25.861,25.723,25.421
21.638,23.862,24.217,27.002,26.874,26.243,27.720,27.410,27.527,26.672,26.851,26.585
21.592,21.348,19.420,21.121,20.764,18.889,22.786,23.070,22.698,21.688,20.508,20.969
19.172,21.833,21.175,22.156,22.722,21.586,22.564,22.460,23.131,22.667,20.000,20.089
20.885,20.759,20.901,24.465,23.957,23.935,24.416,24.620,24.744,24.248,24.342,24.003
23.320,23.759,23.882,24.358,24.281,23.268,24.482,24.357,24.383,23.529,23.805,23.745
26.060,26.860,26.546,27.755,27.672,27.858,28.533,27.975,28.379,26.648,27.117,26.735
22.618,24.223,24.078,25.188,25.209,25.355,25.289,25.558,24.696,25.075,25.247,24.846
21.693,21.079,19.417,21.302,20.482,20.809,22.585,22.653,21.127,22.568,20.719,22.148
19.732,19.307,20.782,22.373,22.743,21.821,20.615,21.217,20.495,21.648,20.818,21.774
19.768,21.287,21.330,22.456,22.398,21.237,20.312,19.830,21.814,21.681,22.314,21.409
21.453,21.374,21.504,20.585,20.961,20.592,21.244,21.260,22.197,20.434,22.171,21.783
20.933,20.290,21.231,24.588,24.472,23.689,21.711,24.062,24.083,24.422,24.217,24.557
23.371,25.442,25.629,27.900,28.143,27.952,27.211,27.112,27.038,27.383,27.299,27.416
29.473,30.108,30.025,29.945,29.876,29.437,29.020,29.704,29.187,29.932,29.933,30.081
28.323,28.786,28.827,28.849,28.628,28.108,27.988,27.323,27.229,28.631,28.293,28.901
23.522,20.588,23.933,25.143,25.182,25.069,25.034,25.164,25.219,24.661,24.653,25.137
24.059,24.278,24.370,26.188,26.397,25.836,26.455,26.459,26.487,25.549,25.615,25.496
21.821,21.952,22.921,27.016,26.549,26.626,28.043,28.009,28.145,25.716,26.016,25.511
21.299,22.065,21.564,21.291,23.266,22.971,23.296,21.257,23.402,23.118,23.351,23.377
21.133,21.375,21.152,21.781,20.204,21.771,24.997,25.530,24.772,21.827,21.232,21.757
26.221,26.824,26.687,28.492,28.515,28.060,27.814,28.518,28.105,28.528,28.482,28.709
21.213,21.830,21.289,23.092,23.450,23.728,24.343,23.494,23.894,22.857,22.829,22.884
21.199,20.806,20.912,23.354,20.863,20.882,24.422,23.387,24.129,21.715,20.281,20.669
20.076,21.296,22.312,25.221,24.808,24.684,26.241,25.810,26.478,23.850,24.220,24.851
22.907,19.943,20.190,25.536,25.469,25.272,26.723,26.554,26.654,25.673,25.642,25.888
19.964,21.929,21.740,25.125,24.869,25.085,26.472,26.375,26.140,24.338,24.276,24.182
21.508,19.903,21.730,22.930,22.735,22.743,23.622,24.081,24.249,22.497,22.940,22.817
21.056,19.500,21.199,20.438,21.995,21.371,21.342,20.607,20.189,21.880,21.887,22.280
25.662,25.897,26.605,26.455,25.969,24.453,25.818,25.550,25.183,25.625,25.881,25.763
26.109,26.343,26.176,28.248,28.185,27.993,29.319,29.250,29.187,27.628,27.825,27.740
26.620,27.201,27.483,27.263,27.005,26.228,26.496,26.273,26.186,27.136,27.153,27.025
20.643,20.213,21.723,26.979,27.323,26.266,27.386,27.500,27.212,26.154,26.619,25.996
22.478,21.539,22.781,25.375,25.366,25.237,25.494,25.628,25.624,25.094,25.133,25.023
21.861,21.914,20.656,22.032,21.975,20.268,22.028,20.584,21.208,21.603,21.258,21.707
20.628,22.736,22.919,21.188,22.041,21.383,23.205,22.740,21.713,23.447,23.484,22.182
22.719,23.251,23.344,23.444,23.402,23.053,22.069,23.033,21.973,21.502,23.363,21.577
21.230,19.639,21.010,24.983,24.865,24.725,25.590,25.257,25.686,23.451,23.863,23.832
21.981,21.479,19.336,22.920,20.792,20.861,22.838,20.349,23.446,20.219,22.080,23.256
22.819,21.275,20.381,23.911,23.672,23.659,23.700,23.498,23.412,21.581,22.242,22.268
22.122,20.977,22.010,23.436,23.433,23.041,23.962,23.252,24.057,20.491,23.423,21.456
21.306,22.527,22.312,23.534,22.046,21.576,23.245,22.892,23.088,20.937,22.238,23.217
20.254,20.511,20.802,20.856,21.607,20.351,20.567,23.576,23.812,20.942,21.155,20.104
26.800,26.699,26.866,27.943,27.921,27.462,27.516,27.436,27.229,27.585,27.748,27.641
28.386,29.295,29.253,26.632,26.716,26.724,27.820,27.390,27.570,26.489,26.176,26.782
23.112,23.315,23.850,21.183,21.658,22.081,23.396,23.202,23.676,22.012,21.027,20.203
24.751,25.050,25.192,25.710,25.860,25.444,26.407,26.379,26.366,25.572,25.636,25.841
20.300,20.330,22.274,23.491,23.234,21.302,22.582,21.379,22.575,22.313,21.939,22.323
22.639,21.125,21.446,20.794,23.101,18.894,22.682,23.011,20.701,22.607,21.608,21.686
25.142,25.344,25.742,25.505,25.491,24.792,24.744,24.958,24.851,25.436,25.467,25.813
23.034,23.689,23.120,24.003,23.979,23.866,22.729,23.474,22.965,23.654,23.418,23.412
19.449,22.701,22.223,22.550,19.765,20.557,23.838,23.934,24.133,21.880,21.469,21.315
23.460,22.625,22.072,20.878,19.938,21.111,20.688,21.892,19.110,21.054,20.928,21.595
20.865,21.956,21.523,21.279,21.467,21.523,23.527,23.495,23.238,21.152,20.713,22.268
20.714,19.831,20.258,22.943,23.599,22.619,22.833,22.514,22.578,21.995,22.117,20.454
21.192,20.177,21.013,21.008,22.663,21.699,21.171,23.203,23.234,21.162,21.557,21.596
21.799,22.297,21.183,21.840,22.065,22.427,23.540,20.892,23.461,21.038,21.087,22.150
21.306,20.053,20.757,22.254,23.517,23.119,23.639,20.361,23.676,20.489,21.300,21.136
19.539,22.737,23.218,21.038,21.277,20.798,21.897,22.113,20.947,20.259,19.027,23.037
22.871,23.190,23.340,23.133,22.307,21.905,21.504,23.159,21.354,21.831,20.596,22.178
21.346,18.934,21.162,23.329,23.141,23.424,24.339,24.368,24.345,21.363,20.693,19.794
21.422,21.019,20.489,24.564,24.796,24.083,24.310,24.262,23.249,21.386,24.186,24.516
21.585,21.277,20.099,20.538,22.885,21.890,20.702,20.101,21.715,21.239,22.470,20.949
20.262,24.170,24.604,25.609,25.930,25.465,24.508,25.075,24.805,25.392,25.609,25.544
19.214,21.015,21.414,21.612,21.261,20.164,25.306,25.241,19.952,21.870,21.060,22.206
23.143,23.968,24.116,24.283,24.198,24.136,23.721,23.243,23.222,23.598,23.952,24.156
20.815,24.162,24.011,26.762,26.402,26.898,28.188,27.901,27.948,26.138,26.437,26.347
20.330,20.316,22.092,26.115,26.397,25.944,26.035,25.727,25.978,25.215,25.588,26.167
20.470,23.656,24.640,28.014,28.279,27.558,27.916,28.231,28.002,28.006,28.039,27.991
20.323,22.650,23.454,21.702,21.355,20.966,21.600,22.499,22.198,21.953,20.859,20.855
20.758,21.275,22.911,24.226,24.263,23.536,23.451,24.020,23.602,23.723,23.267,24.144
20.826,20.865,21.143,22.301,22.499,20.790,23.336,23.822,23.172,20.427,21.931,21.677
21.692,22.632,22.597,23.607,23.406,22.875,23.307,23.821,23.681,23.090,23.221,23.617
21.841,22.591,22.757,24.299,24.579,24.060,23.994,23.947,24.003,24.435,24.377,24.912
20.448,21.732,20.947,23.379,23.285,21.423,23.866,24.109,24.079,21.248,21.564,22.376
20.828,21.242,20.771,21.034,22.472,23.137,23.347,21.097,23.363,20.824,21.283,20.054
25.473,26.103,26.110,24.274,23.360,23.441,24.971,24.665,24.929,21.692,23.499,22.180
23.145,23.650,23.186,23.181,23.485,22.233,23.191,22.742,22.889,22.982,23.084,22.851
21.352,24.353,24.122,23.749,20.478,20.330,22.408,20.963,22.558,22.249,23.086,21.673
23.421,23.525,23.917,24.956,25.118,24.247,24.754,24.053,24.108,24.181,24.218,23.612
22.929,23.019,23.367,23.898,23.717,22.733,23.153,23.245,23.355,23.158,23.217,23.376
22.164,21.552,22.108,24.865,25.388,25.467,24.823,25.364,25.133,22.275,24.508,19.821
26.489,26.560,26.426,27.961,27.853,27.332,27.346,27.532,27.419,27.710,27.739,27.749
21.025,21.262,21.862,23.606,23.803,22.720,23.458,23.544,23.652,20.318,23.184,23.358
22.629,23.155,22.100,21.815,21.254,21.989,21.353,21.656,20.675,21.303,22.800,19.944
19.740,21.327,21.489,21.458,22.715,23.161,23.365,22.823,23.214,20.506,21.803,20.857
21.251,22.568,22.544,28.656,27.751,29.242,28.567,29.817,28.634,28.766,28.755,27.898
20.976,22.635,22.906,20.344,20.719,21.036,21.506,21.090,20.805,22.082,20.935,20.719
22.456,21.843,21.215,22.773,22.393,22.480,19.948,22.520,22.414,23.130,21.394,21.156
