Plant1-Measurement A,P1-M B,P1-M C,P2-M A,P2-M B,P2-M C,P3-M A,P3-M B,P3-M C,P4-M A,P4-M B,P4-M C
11176.22276,24048.26899,20739.54148,23735.94241,16330.21096,18060.16403,19664.56573,14836.77193,10825.89965,25349.35803,23524.59606,25105.86946
6155.230982,10163.96008,11463.93986,10105.89833,7343.247545,10511.37798,6458.765585,10192.52578,7109.926796,12527.52689,9002.094718,15139.54478
2231.977237,1316.646727,3973.346267,2659.638309,1091.813494,2743.19115,2822.732126,1765.500159,2018.532996,3579.435879,2724.694359,1724.724311
594.8248043,2068.919256,1689.477479,1179.224716,1769.442197,2272.610966,1459.099277,1303.490497,795.5136533,3008.85647,875.7069056,2889.392816
39185.3056,8955.347293,18476.33139,66339.60854,14634.03927,40912.59453,16906.85343,5248.792867,324610.8315,10465.55728,16084.40196,52807.77633
57623.49639,106136.4372,96677.6745,91192.84349,73025.34853,93249.55459,73895.67941,69213.2117,68194.0174,111309.939,79462.78289,116809.7739
1946.538253,2750.5702,3347.174899,2978.261339,2726.618077,2828.763,1519.663016,2816.301224,2362.734278,3973.710316,2786.838074,4618.897397
4498.732579,8463.770173,9835.402724,6179.40066,6454.562893,8037.462076,4830.577914,8472.212172,4683.298754,9247.173576,5827.058851,10575.9928
30629.60297,37225.70351,44464.12443,50145.67745,35036.67696,47382.76808,31026.11103,37989.20433,37217.90835,42024.5377,43315.52094,72685.0653
8051.576889,11491.65095,12910.99372,11951.12817,10332.87843,9127.267558,9290.985337,9734.899702,7921.739869,11897.93509,11723.09456,14823.92105
32784.56402,52658.30064,64156.78946,53048.98261,46521.4841,62849.63468,33949.74163,57606.99039,28546.71369,62596.84907,46041.28211,85227.78266
16071.12403,23292.20052,36258.50007,24130.3421,21072.94006,29869.64943,20443.40528,25184.3721,19277.53055,30774.70018,24190.13896,40564.31812
23307.13655,45993.61382,48444.48463,46261.30091,31618.06038,34030.06344,54775.50945,40752.96949,9269.747123,59558.43711,64580.1948,46073.99761
4079.562657,9661.749289,8046.850053,7440.728723,7553.910294,8911.277768,5608.723419,5981.769371,5989.686393,11470.48603,5939.315572,11870.41069
14169.78383,11923.13887,14153.9845,33515.85725,21323.53092,16783.09195,11367.7641,6006.352335,37264.16515,12762.13556,5012.227028,67066.9323
2737.4577,2152.525122,1683.740043,4269.239192,1282.570118,2378.93491,1165.7629,1177.532058,15519.75052,2212.540414,1086.658134,4281.692649
3336.206124,5509.364258,6200.902544,5171.246955,4401.956741,5254.518106,5688.013977,3647.636989,3671.882314,6993.831873,5433.573779,6869.033775
5057.25977,8101.635934,11224.95123,8504.976416,5997.64801,13593.90578,14790.3538,3369.160873,3423.143777,12209.68367,14957.05115,9111.413901
9770.23607,25104.12238,22676.94148,17372.41386,17922.675,15933.11203,15376.64717,17807.685,9080.092665,23747.94796,23089.14954,21785.93765
158064.5533,243603.0888,270679.2578,264883.402,211396.207,289829.3512,168770.7968,238657.4207,200994.5972,256992.5024,177560.8478,456860.7686
25816.42804,44678.94121,53315.45257,40580.81536,34830.98047,42617.08743,30705.57299,37487.19061,32542.38222,54630.06859,32918.5552,66430.74801
2101.219855,4607.311113,4482.497308,4257.973171,2408.634619,6380.353386,8225.199307,3625.643946,1849.238747,3915.846827,8365.330588,6209.035881
1060.61099,547.7556532,1104.19102,1550.637717,454.4104032,970.3538361,1225.962166,590.0920048,1217.290938,1673.321595,1191.214666,988.6273651
18871.16991,35991.69285,35402.48917,30004.52718,26789.4027,36434.31172,22724.12773,31951.55979,19679.54596,38640.10652,29138.87984,53757.47267
18994.3175,63591.51519,42250.2304,46424.33532,49015.96266,27018.4549,41188.84316,24974.05857,10474.63418,98081.62004,11707.19143,49974.87773
1021.218856,1718.210485,1660.157408,2396.222625,1538.087953,1314.175414,2076.016836,1679.224136,563.2261273,2069.298899,1336.329006,1561.815714
3860.069042,10749.42014,6220.767258,7730.387329,6977.159114,4749.966143,10614.94953,3174.686502,1815.796964,11419.49726,4437.330599,4668.995849
4192.115998,5908.018594,5776.519434,8606.223795,4746.81081,4721.857278,5167.690084,5158.417236,4305.379036,7444.574066,8995.821741,6948.845927
2936.601776,4528.442937,4956.522338,4533.463024,3767.48296,6320.989287,3869.796287,2618.934084,3507.135218,5969.548017,3395.342793,7369.049908
16912.28504,30299.43598,35144.47556,28771.3251,24183.74933,26057.1312,24330.10143,19800.74212,20551.97069,31585.95442,26710.28479,34197.14014
11536.53668,12514.8307,11774.94407,21383.72231,12032.41813,14126.79479,11395.48625,8231.10696,16686.11669,13391.04294,11224.88644,24123.08863
5494.853827,11006.33387,9908.641761,8769.412966,7202.351098,10091.87235,9862.118527,9430.066521,4680.804614,11494.9215,9528.046602,10274.24304
2958.743785,3189.204735,3424.243164,5166.525787,3406.737887,3885.253937,2828.036333,2062.423368,3832.670195,3693.92451,2514.915184,6989.264545
12151.79462,17797.43005,16946.32769,25699.24271,15076.68856,17165.24262,15040.9483,10585.49484,14830.58328,17227.53904,12185.82979,32671.35659
2026.009819,3447.976034,4262.468462,3441.835456,3243.071665,3229.148079,2271.81397,3447.966157,2874.119473,3963.947212,2716.458101,5343.544473
1867.758075,1586.022141,1183.976949,1394.372139,913.676267,1595.308496,1512.749012,1395.212049,1057.485714,3207.535581,1929.179745,1071.854378
3250.761775,6509.688716,6477.95137,4852.816101,4197.54995,7013.98929,4198.648974,5475.514304,2608.305946,8471.295119,4770.629553,7071.512525
9654.81896,15150.82744,15045.43547,17749.37977,10740.94805,11596.35405,18773.75967,15213.16548,5749.08133,23908.25247,15987.51752,16910.23746
2135.284377,11585.40367,4892.334098,4006.580454,7500.420327,2523.206431,4615.361317,4925.778197,911.5974041,8021.619797,3318.724576,6460.047682
1009769.96,1571214.777,1956777.799,1549051.999,1324027.224,1532916.443,917954.5263,1651385.081,1489352.603,2188888.498,1327220.146,2607277.483
4506.184154,5087.107514,5562.602213,8251.135969,6052.514749,5231.57012,3841.487983,4525.647089,6314.251316,6291.819585,4000.284466,11172.16116
4089.373965,7617.108722,8261.001615,7520.426966,7090.637873,7659.729148,4363.100816,7821.158987,5852.618125,8418.907316,5840.80782,11480.269
3127.576647,4260.635452,4855.554443,4741.65421,3712.136921,6169.873283,2991.018264,3056.931555,9550.808853,5587.164137,5022.354726,9166.698417
39567.53804,77052.36091,79889.68447,73181.55554,56264.13242,84437.63473,46655.06937,69758.74749,51705.6277,90514.74308,64682.42523,106149.6503
3097.749892,7630.811415,8957.020021,7055.461041,5557.02782,7573.684286,6607.473182,5123.915682,2929.743857,6143.118997,9982.450537,9842.829989
22278.70932,41902.09259,43585.31303,37093.79996,33174.7675,47310.92426,33352.59551,28930.94306,26432.29177,50922.17394,31321.98634,62152.50748
1533.041715,2935.277155,2427.264557,2982.526215,2274.88757,2200.592139,3030.200381,1850.083033,1508.751,3973.354735,2123.957314,3643.261781
22520.55555,40126.63598,37689.53143,38151.08023,36222.08908,37016.62235,35739.09459,38958.80919,14531.24389,49459.50467,38474.4969,50609.0521
1312.833027,1673.970396,1229.971714,1909.712368,1242.672922,1803.799685,1423.800202,1545.355975,513.8665775,1882.920933,1104.229716,2583.141132
2850.837876,6373.256386,7422.019255,5698.159077,4588.60615,5824.054164,8622.5622,6279.686785,1755.889237,7671.155495,15721.21337,5538.052472
2717.284713,4227.928848,6561.32984,3265.464414,3892.319478,5013.822755,5111.479673,5262.371329,2083.55843,4199.707368,4652.569764,7272.831591
8042.26131,17130.52439,18332.8475,15756.91974,12937.87865,10664.56394,12170.85056,12351.9638,7035.534881,13747.78067,16444.88234,21582.81309
6354.464513,12746.54114,14520.0731,9694.114862,9630.794588,11245.30313,7071.335746,8562.701237,8166.852541,10011.42458,9232.664713,18047.7493
2058.196734,4775.360218,5096.433521,5027.168286,3897.512938,4784.691914,6231.538172,3821.887768,1807.7887,4696.817345,7562.695496,5660.826207
2186.144464,3915.118753,4703.679692,3454.214486,3294.019142,4634.116029,1714.822943,4883.401546,2881.806793,4264.617812,1747.436874,6375.85439
5485.387364,9000.762053,9375.898783,9331.966313,6042.729007,8139.573276,9637.100968,5529.842617,4408.469013,10856.67268,10828.60019,10003.98038
9047.382115,15169.10417,17658.1646,13424.28951,12473.84421,16347.85139,10291.2925,11130.51546,10471.58096,16954.12158,11980.10707,20063.45234
4566.534246,8951.140982,7765.686226,5262.120338,6629.741938,9250.888962,4812.801831,9362.248311,2403.968013,9145.399518,4792.54263,8814.473995
45900.32537,105688.8197,77462.35188,77570.79321,62386.98653,61425.04806,51940.23811,94680.37179,43435.49305,134093.5899,50314.86674,114158.6491
18814.78498,32477.9123,28588.61105,36438.7689,33927.33849,25550.06189,16813.09351,21302.91518,32072.04174,30668.64076,21824.91426,46460.04544
15136.49982,37801.93714,47659.89239,28276.11057,23730.75641,24914.04799,36230.30451,36779.52717,7747.395785,52510.9543,54955.69107,24735.72282
92357.34833,346894.4768,199577.2286,237561.3425,266417.5937,149797.9067,160769.2191,196960.4382,65061.4024,397611.0195,101228.5319,330428.2115
4221.377008,7903.307425,7747.316765,6131.198605,5970.030401,7206.115358,6932.560326,5145.629121,3520.016366,11574.81946,6265.654491,8025.376397
12207.02423,16059.4635,16330.40163,20175.80563,14203.8598,12843.5826,18477.68419,8137.800556,20351.83925,21306.18551,12186.61219,21466.42752
12255.0763,21700.27666,27299.45519,19951.58733,16818.86947,25273.41152,31762.68294,16055.30407,11974.59581,31092.91557,20519.20991,29492.2855
1316.293487,1395.028609,1945.821698,2823.238276,1754.848149,1746.49958,2102.518455,999.1006669,1779.421213,1305.759102,2610.712336,2715.316879
2072.175739,2808.590751,3604.051782,3543.469944,2676.304507,2713.238559,2995.400873,1959.588725,2076.447934,3513.627264,2822.583549,3287.181293
6054.648017,18240.89706,16346.91844,9301.295963,10507.55656,11507.08945,11529.19209,21052.58765,4147.103537,17468.609,12867.22481,15760.88959
2615.456697,4398.033849,5298.087937,4042.156559,3256.510632,6466.199976,3070.09177,3951.134657,4016.945588,7447.789134,3098.259546,8647.194552
3662.937577,9507.038368,7608.854444,5932.547192,5213.493531,5329.609161,7144.505427,9022.492822,1753.427113,7125.170388,5812.588356,6549.418618
695.6278789,1841.387313,1974.824993,2423.545781,1380.331599,1000.604031,2425.323559,1407.108373,873.2773354,1071.752304,3298.015243,3226.611703
1150.346362,1882.696102,1661.860968,2608.86871,1289.05173,1073.447816,1072.969579,1371.153096,894.0279333,2331.016117,1298.438371,1806.75452
2779.262593,5062.666308,5501.483471,5273.127273,3734.082988,4007.671897,2584.750504,5486.253867,3480.263926,7104.831694,4312.491141,6458.511746
2234.54497,5395.951992,2380.391203,3325.322725,2749.574138,4889.479096,2193.967559,2029.840095,2645.407176,5110.51935,1691.085546,5051.99365
2295.116387,5255.061147,5611.300417,4992.183798,3476.615159,4959.677131,2978.402084,4099.836137,5130.392994,6296.10505,3342.430049,8460.606707
6954.459848,13834.545,15866.11732,10540.8677,11031.7457,15343.10461,8138.602201,12966.64484,6948.781764,14365.60317,9944.854758,16527.21688
27029.39187,45978.2161,55704.66792,41460.34583,35974.79804,47556.2388,33045.59443,40458.39697,26765.28128,53571.60141,38435.65126,60608.90948
951.6452122,1090.51899,1388.711593,1416.480126,1053.749528,1076.998768,1117.186923,1198.05206,608.1845705,1231.57848,1049.283609,1653.466182
2848.668528,4962.324828,4981.619999,4493.753216,4104.548537,6194.392911,3210.239522,4469.857553,3940.966423,5415.206272,3785.846861,10482.46045
1592.295811,3028.940475,3417.903589,2385.661494,2074.832942,2539.510597,2142.99642,3625.520581,1064.51508,4000.101655,2354.546133,3374.101216
1412.746214,2448.940533,2591.687551,1902.106509,1868.871887,2200.981529,1468.794066,2066.457519,1580.300551,2552.134636,1549.42532,3744.754245
2969.832631,6593.359482,7015.811245,7180.70555,5044.667592,4476.009416,6202.414577,4418.995152,3593.086647,9375.88394,5913.458668,6781.712057
49323.27424,80627.57409,98678.46843,72205.55679,63591.72351,84539.09518,57814.73931,90027.48452,40012.05461,94437.3886,79700.56711,118549.3194
2547.533747,5095.83416,5325.729353,5492.271787,5648.196442,3852.17344,1901.777429,5791.826363,4357.946966,4283.889675,2171.626159,9648.665779
12865.20286,22978.01924,27573.92735,21365.08749,19706.39072,22104.38928,19876.30687,14069.07413,18419.02786,24932.41851,19429.69546,27061.39024
3894.060552,10042.16257,11042.96598,10486.19943,8047.314292,8148.212258,6413.978167,7595.642086,6875.123514,12130.14625,4384.988442,14695.64594
28088.20528,43275.40383,47763.30227,42016.43172,37704.08156,35260.39708,26243.40602,39470.00789,32746.18133,51647.47176,35279.37174,71885.48178
25822.31263,45870.04143,45928.2952,45665.0274,32341.32925,38746.7198,41112.26358,40690.7118,22165.96594,41785.95138,61924.5151,56823.84948
3940.77477,9448.391274,10400.63468,6884.144317,5810.965709,6109.521567,9684.711284,9515.874211,1280.293367,11033.86576,15459.47022,6401.803257
9283.948547,17733.46563,13869.18861,20597.93232,14104.85834,12125.29553,13958.83468,19167.46225,4438.962884,45153.69787,11988.93646,16620.49595
423.7894289,1022.330895,805.5478118,787.8563538,608.8471239,1687.564686,916.5561106,1117.155498,329.5754407,1344.216306,842.6810635,949.6129267
2519.752606,2116.056533,2057.085617,4962.427601,1906.786458,2863.897133,1301.395325,828.9260447,19901.5715,928.1583146,1623.970626,6712.695942
32547.64019,78755.67257,62601.60658,40383.83095,49511.26077,81149.3997,46808.43129,50229.32907,54814.93348,66771.40846,54243.28785,94047.07775
23975.32203,39919.29075,44059.70925,36795.79436,38090.13002,38454.224,21599.16126,43158.31746,41435.91719,46292.89586,34673.92498,62893.92164
1591.667642,1683.181322,3341.85817,1570.822046,2250.223101,2429.409572,2502.513564,1770.186017,1464.228495,3072.346517,2312.552903,3095.339204
13506.46148,31474.75624,30735.35605,22906.4672,22058.15898,26003.87517,24248.62181,29324.201,12681.62216,40005.45615,19968.5399,28492.38765
1341.024141,2163.9083,2743.616819,1794.232283,2508.257115,1415.223172,3215.571659,2311.797162,134.9834225,3121.042257,2288.718835,1620.149062
349.317191,442.4074785,527.1976243,359.9818218,466.0523019,635.9969545,235.5918371,764.8007901,552.0484065,708.7839856,259.0895767,973.544871
2414.9267,3399.14201,4182.017246,2827.924617,3412.272693,5782.322064,2982.380562,2607.840553,3767.029037,5013.113007,3004.35127,8073.834789
6204.814254,11052.55553,11922.92757,10875.7242,7451.902453,9587.674412,10481.97686,9736.98316,4747.832277,12416.27895,9514.124288,11255.76404
10790.78179,18468.11276,19577.60539,17694.2513,14099.18996,20094.45063,12769.50264,17603.63601,11849.88156,19994.469,16568.53275,29500.64681
2638.926795,5436.77804,7342.830289,4341.126158,3979.248388,4285.745434,1847.06395,6190.593744,6692.7528,5258.662561,3947.134655,7160.209693
36023.95644,45805.8021,98950.16692,40469.00303,38885.56563,60186.87336,115060.5141,19884.21684,16407.08087,136890.0652,78657.83451,35527.05468
10296.79708,17841.72476,27764.90215,22577.68065,12753.79141,33616.72117,14155.15563,16077.58321,19256.00113,26118.82913,20868.17993,28416.42977
15312.44463,16254.08393,22361.98388,28760.17825,21543.65826,18896.37037,11472.02706,18286.1854,18712.068,20782.43741,14668.65198,43889.73542
2151.868016,5296.310992,5086.380502,5571.54223,3918.462973,4188.296987,5194.885731,4172.487239,1733.741665,6007.198782,5688.655465,5483.333977
33594.53204,73339.57644,67219.02606,49205.01774,40133.10351,93680.98673,114688.3909,32356.1968,49821.31032,65605.01293,144484.4963,69982.24771
1298.77985,1656.568144,1886.628098,2077.544521,1402.715011,2115.917458,1060.890711,1913.906501,1725.438127,2683.849056,1582.864688,2606.867181
823.2625444,1879.280658,1177.207445,1184.335047,739.6788605,1450.889476,277.1417181,968.4157817,1011.236021,2441.230836,275.5841812,4065.45696
15591.64448,26851.85959,24726.59106,23331.99768,17152.15234,22844.44233,24310.66872,18964.84642,11790.83461,25128.4866,32178.4049,28800.83782
788.8372293,647.078236,836.322636,1817.246799,800.0618791,1206.443525,620.3265303,207.7170062,2049.298875,880.9275294,701.0750769,2619.371405
23699.89852,44328.50657,42997.07375,36857.8184,38981.90821,45856.04598,22180.81947,39321.62548,31255.65201,49963.30385,27037.85568,57373.62873
1933.390569,3894.3109,3587.118467,2710.346707,2164.188412,3300.457853,2581.724666,2487.988071,1728.426599,2226.720517,2990.207554,6063.506575
2057.049808,1186.2511,1831.181916,2933.566226,1697.664883,2441.30614,1373.834966,1102.233444,2839.362053,2287.245988,1845.399205,3655.842872
16474.49159,32909.7694,38782.11576,26911.05052,25835.32853,33922.01331,26562.42075,24700.59858,20359.19213,45625.95698,21554.97278,36448.60068
5571.138801,12176.72815,9388.74066,13195.61006,9870.076427,10395.4753,7177.58044,6328.470469,13711.89569,12470.09185,6554.097436,20238.8
5054.905951,8745.737196,7687.03928,8085.032839,7879.982406,9508.993343,5760.392488,6682.443766,7675.715501,15159.55734,4721.356885,12093.40649
536004.3386,975328.6237,682353.0399,623879.991,843225.3478,774493.0543,326946.7628,648459.4639,577007.3659,670318.8217,704377.9031,1265337.453
16606.13905,21258.60122,24792.49885,18286.59204,23964.69686,26395.00545,18437.67785,25502.91407,15054.24194,25500.54211,23823.71499,31742.08821
20699.507,58747.71519,38243.49432,46410.80293,48936.74236,28854.82125,23087.03929,41365.62877,38856.29728,43928.06454,46907.39298,33109.55444
5815.644233,8391.687963,9733.981147,7119.468591,7357.248387,8358.319863,5456.283354,7844.695873,6911.10256,8904.255348,7801.834672,14133.68298
1380.701482,3585.191847,4330.626813,1573.605762,1853.654689,12475.75874,16528.70619,1810.510727,1432.244478,7831.443415,15455.3468,2095.159846
16584.31524,32676.41182,37643.86218,30935.83614,25231.13149,32122.2899,26702.20446,30042.17964,15815.89793,37257.41231,32956.8433,41567.04258
1558.407875,6509.642376,5768.880477,2354.511874,4169.750561,5254.56625,3798.057668,4328.183915,2540.601362,5206.062881,3984.320197,7807.707724
2830.056862,2725.931456,2587.224197,3744.408727,2906.444441,2886.709849,1801.31665,3105.77771,2460.368822,4517.558693,2674.112679,2692.042463
1413.548089,9063.530889,2557.95045,3285.886566,4506.670541,2773.531347,2529.098697,3157.832452,3532.955684,3845.116137,1113.367919,7863.429312
5100.241385,5661.322384,7697.180751,13489.69792,6291.256976,1562.158216,5661.056715,9378.497542,5122.95891,2482.651156,14744.45249,9205.189226
366.6521699,1048.354322,804.0131363,813.1102602,373.2010568,748.8734397,368.7761041,1154.79388,481.3198832,950.1024562,664.3258792,788.5383653
1544.979083,8685.151116,2524.640239,5714.62242,5675.695503,1679.35646,1947.884667,1960.597091,2401.173946,8866.521168,1553.330684,5936.432853
13813.04884,22361.72838,31524.03523,19714.75624,19693.69727,22745.73805,16053.5686,18347.28857,17595.69744,28062.63927,18039.46873,33439.52619
25325.1738,63394.91212,47832.45769,76216.1655,60701.61202,33172.23627,59183.34069,32029.3269,20464.52646,102057.2992,25271.78737,53540.25634
2928.101012,5685.81397,2927.692004,5323.895013,4159.691282,2962.403531,2519.974889,2974.016344,2580.072741,6416.06675,2143.839188,5493.691599
1989.470857,5949.251378,5043.575838,3030.63418,3917.681799,4062.389603,3956.183386,4129.062421,1352.649538,7109.086566,4342.162159,4061.414075
130514.4328,229289.3556,242459.2699,223015.6613,188255.3437,204559.9159,132694.8994,208637.5453,199492.5335,243863.4872,151172.1846,363116.2935
21032.29309,42032.9573,49781.19992,42639.97645,32683.96745,34786.39751,28752.48617,36440.36607,29072.30817,45695.94753,27251.91024,65658.67432
1344.161885,1424.227503,2307.949196,2165.868447,1704.289201,2398.681751,1174.441115,1729.570456,1612.55661,2700.904376,1088.982118,4888.42236
137986.448,292664.0591,306922.4387,269498.8095,214739.3568,256599.7629,160117.8274,204505.7171,182480.0655,319295.3356,173679.7275,381555.787
4926.099865,21699.61632,11853.56289,12397.23403,13930.21878,6984.268493,12398.58152,10234.64713,3731.775461,22639.48115,4100.431515,11154.82602
811.8540136,1633.511021,5669.435944,1070.120514,1703.732807,2728.076107,1631.679764,335.2792892,2483.001272,2009.576319,1055.095913,2299.046046
5618.778726,9372.698219,11506.04084,9272.135233,9827.397025,7991.515468,4770.526102,5769.488376,10547.91957,9552.516323,7771.600701,10288.81133
583.0191459,832.4631242,454.9777623,599.398171,474.6706316,493.056868,581.4623667,595.2711123,263.1655814,832.4350224,747.479369,516.0347911
16655.13632,31381.20113,31458.36814,29607.21109,24230.37299,32227.66338,31359.15927,22712.86416,11396.54182,33514.27871,25706.33244,36403.74442
11917.75375,18265.04009,20602.33333,21455.52397,17987.30432,19099.7283,9744.932621,21022.57711,13562.44453,19906.79484,19000.68149,31403.74104
2531.698839,3950.302596,4199.614023,5294.174494,2680.4976,3632.731123,3319.729387,2354.069378,4062.186725,4644.646052,4769.494178,5795.823856
3231.408552,9806.034405,9257.939818,6172.771844,7427.822329,4020.46867,8326.974809,6532.2174,2619.406288,11517.04454,5139.634066,7859.099414
8172.373737,12290.66067,13052.25557,12915.41147,10656.26457,12904.63454,11578.73007,9104.834092,8535.760277,17689.36688,10997.70576,14243.17774
2471.543285,1948.008966,1406.901521,3684.21658,2349.714502,1868.236556,2901.498126,2091.737462,549.4149551,2722.772391,2940.658774,1443.569641
836.5161884,5366.635103,3069.383048,2668.148602,2260.461561,3668.908796,1193.135409,2660.716011,2103.492713,5106.131741,1534.862652,6638.970295
419017.584,808699.8088,764833.7352,727147.8322,610575.5523,820408.5029,508305.5986,673009.9728,449500.205,847219.3462,562470.5159,1158186.685
14011.09226,26355.44552,27481.16961,13339.63144,13556.66483,58726.12241,64034.21442,12377.40932,11931.3467,29828.08768,68647.527,27678.33743
7077.258108,12407.76822,13885.60418,11758.14902,11699.73489,11307.20428,6485.783445,12167.79086,10923.92654,15567.66937,8610.735548,15334.8708
1656.543495,3319.237136,4197.403504,2461.722933,2702.088396,3191.354728,3160.667302,2814.323529,841.3493549,3364.886508,3282.550732,3334.965955
13843.9221,27269.75422,24989.89013,20620.89514,19938.47526,25807.36083,14222.02329,20710.79935,15489.9173,32486.4351,17016.33643,37275.37209
14479.00549,25149.94342,31374.16155,23484.3221,20040.90888,22007.3438,19331.65725,27053.7032,11470.33357,28444.76834,22206.43105,30392.96207
3863.204148,3884.790478,3195.309825,5108.253981,4550.196456,3733.987638,1700.331849,5057.655064,6465.017519,3336.806017,3551.188141,7661.808473
22742.17704,35862.23181,39772.56286,34024.60965,29326.6503,32514.82504,25569.79541,25955.29021,26663.73303,51768.26215,26960.42856,48255.70246
7854.502528,39755.85167,14975.71684,19944.28993,24196.52311,10219.19615,11610.27288,13586.81584,9847.428035,21568.13511,7232.527161,29941.081
1045.932584,2255.793523,1668.602275,2043.760549,1755.525795,1411.295044,726.3930432,2989.944969,1028.906559,1036.926788,1388.042982,2987.191029
2176.096004,3139.51385,4573.110219,4355.112453,2340.278301,2700.92796,3074.791517,3464.840545,1686.329295,4431.168188,2439.036064,6283.803813
2831.811628,5622.284953,4388.001355,4227.210438,3282.82265,5960.492519,6764.987042,2532.279245,1724.203615,5416.99083,5958.985713,5947.303087
2269.243733,2812.04628,2590.089172,2565.796569,2120.095958,2615.174525,2566.277811,1616.714122,1515.891387,3356.070723,3341.632125,1718.095013
2858.328848,6344.446925,4332.748702,3983.568476,4149.390539,6006.938928,3228.582137,3599.321476,3928.436903,6608.081451,2110.263967,7576.908918
90568.23068,119537.23,174380.9223,92467.15746,149170.6582,127509.4451,85723.3517,127644.3478,88704.22883,131650.7032,119306.4122,165629.0476
17149.66113,35617.82429,47811.80784,27416.53323,30164.74356,29022.79464,51856.04463,46307.5464,8667.507019,47279.45725,60588.30595,33581.46382
2070.318703,3698.870707,4502.324183,3583.822,2783.587905,3067.024228,1626.796853,3174.548635,2744.673127,4425.788542,2766.24797,4898.50757
1007.887768,2405.099407,2763.543481,2057.701632,1872.64314,2930.828723,1341.670483,2555.065034,1442.025193,2748.316902,1488.81414,3540.654633
12266.7483,18073.76842,27333.33466,17174.2786,16226.03488,27362.76172,11519.26828,15694.5799,14543.7176,24212.35957,14233.6294,37927.91147
303937.8048,686300.1442,691794.4062,405857.5478,653315.1495,423424.7485,382458.1402,505656.8814,376991.3436,789244.0874,597568.3444,556422.831
42187.14722,151225.1696,103107.3701,67396.16944,108006.0931,46047.78838,48405.37861,233098.4069,13031.89822,82634.6686,51217.30671,98191.393
2653.281434,6657.115567,7113.304916,4954.95097,4532.965883,6177.042855,3905.73903,5105.858412,2884.520981,6956.151829,4623.16939,6824.550961
15909.45787,34574.69355,35798.96065,25511.93409,26036.89037,41956.24578,18365.33027,41323.94055,24280.46941,37075.11722,20434.00401,58655.3133
2664.013726,5111.278209,5278.773011,4740.23926,3416.384628,1264.324608,8457.982698,4312.457294,421.6988566,9740.476803,3225.215021,2586.843611
13700.11088,15187.75019,22711.19654,23226.798,18123.23744,19657.40132,21656.93914,11423.74089,16732.32087,23452.9716,27769.35972,21827.58479
1412.057135,4338.248727,4169.687801,2706.945466,2306.192673,4003.120805,2322.473649,4641.530895,1796.026439,5365.648024,2806.93689,3979.656268
1671.310604,2267.599419,2920.172371,2279.053665,1574.885634,3715.347149,3745.680727,1334.784071,1962.90135,3201.315593,4334.886708,2789.324264
3152.348307,5684.550442,4917.338081,4892.179765,4451.368121,3798.816574,2989.040015,6444.932609,2530.654518,6143.766307,3971.902679,8673.178089
2881.959095,6264.004047,5339.955505,5952.278872,4720.15298,5307.623712,4302.897682,3380.880593,4628.044719,6519.071929,4153.223362,9808.144114
1081.975463,1866.394218,2284.485646,1898.447239,1845.292731,2855.197629,943.2841991,1562.204359,1963.853508,3125.362708,858.7327708,3978.799112
2736.544659,5917.704605,4386.823628,4352.78684,4491.458998,4683.030826,3590.922582,4474.49891,3107.195873,5750.70541,4260.403586,6678.060938
19935.62723,29805.44317,32096.94081,28546.04821,20325.77406,31577.24298,21544.6953,22553.48249,22889.5926,36589.87839,19031.19264,45305.94461
100244.7029,157033.9818,171282.0719,156650.2793,116673.3905,162718.1507,179692.7004,118910.0326,86933.21983,201346.0487,130759.0617,208613.7019
334834.724,622628.7737,597063.4096,588339.2519,441552.5671,484699.1005,326967.1654,424824.4182,404769.2237,616646.8179,422882.9245,925851.4022
1933.212513,4388.36485,4915.63958,3423.72219,3109.088479,4205.295116,3195.084013,4113.515647,1744.826219,4887.781227,3373.578223,3722.849524
4603.832435,7128.304836,9203.21046,8932.063464,5937.518219,7878.527266,4714.91421,6173.408272,6184.933496,9782.349533,5114.604347,10742.24994
6174.629515,10060.20811,11264.90244,9269.45011,7712.358434,10555.36931,7654.319893,8780.252539,6134.606424,11336.69328,8559.110211,13708.2074
40646.891,68913.67978,75209.51609,66026.21734,55495.32642,80927.40816,47559.97382,57643.71289,48565.81817,77779.30304,59213.60766,103911.2895
1413.87836,2899.200627,3096.448616,2882.287868,2232.830213,3215.997253,1534.112959,2899.586864,2055.973584,4248.102193,1772.62821,4758.954572
6428.90702,11369.99167,13290.44736,9915.040414,7693.091476,13046.7588,7335.138004,8504.107889,7276.17998,14356.30633,9588.528134,11796.50022
1502.352086,2851.543568,2874.456109,2105.850599,1733.668528,2888.969748,2547.800507,2206.359445,897.5047663,3035.904988,2136.78231,3171.828472
814351.4886,1628229.917,1477206.571,1351151.883,1145671.818,1532039.201,780762.6298,1287699.867,1055584.446,1551861.251,1062070.056,1908276.665
4041.553864,9118.174141,10436.73047,7271.558073,6490.032236,8455.492188,6319.832954,7645.209885,4742.908086,11410.51162,6673.553796,10788.77473
2392.772093,5286.234015,8097.747616,2092.374384,3781.479394,7417.094467,2619.62366,5080.113609,3387.679754,5448.582713,3074.620917,8976.851143
43732.60346,64902.14071,73619.16178,74152.14206,59385.81366,66810.55617,34039.7512,54619.48927,70412.25311,65118.23815,44392.108,110644.3642
