Abundance Ratio: (129) / (126),Abundance Ratio: (130) / (127),Abundance Ratio: (131) / (128),Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
1.027,0.967,1.041,1315000,1343000,1315000,1351000,1299000,1369000
0.986,1.034,1.035,1316000,1294000,1299000,1298000,1338000,1344000
1.026,1.049,0.986,1318000,1346000,1397000,1352000,1412000,1377000
1.031,1.04,1.019,1319000,1321000,1373000,1359000,1374000,1399000
1.015,0.996,0.977,1319000,1344000,1356000,1340000,1338000,1326000
1.009,1.012,0.99,1319000,1307000,1302000,1332000,1323000,1288000
0.944,0.908,1.008,1319000,1392000,1292000,1245000,1264000,1302000
1.013,1.033,1.035,1320000,1354000,1331000,1337000,1399000,1378000
0.971,1.044,1.049,1320000,1303000,1346000,1282000,1360000,1412000
1.853,1.81,1.585,1320000,1340000,1431000,2446000,2425000,2269000
0.959,1.056,0.979,1321000,1286000,1359000,1267000,1358000,1331000
0.941,1.067,0.978,1321000,1276000,1267000,1243000,1361000,1240000
1.009,0.956,1,1321000,1372000,1329000,1333000,1312000,1329000
0.986,1.019,0.993,1323000,1345000,1342000,1304000,1371000,1332000
0.966,0.977,0.981,1323000,1386000,1340000,1279000,1354000,1315000
0.985,1.016,1.053,1323000,1322000,1281000,1303000,1343000,1349000
0.99,0.984,0.994,1323000,1299000,1280000,1310000,1278000,1272000
1.6,1.609,1.467,1324000,1348000,1410000,2117000,2169000,2069000
0.961,0.974,0.998,1324000,1305000,1328000,1272000,1271000,1325000
1.376,1.33,1.387,1325000,1357000,1334000,1823000,1805000,1851000
1.077,0.988,0.976,1325000,1409000,1459000,1427000,1392000,1423000
1.705,1.561,1.604,1325000,1395000,1343000,2258000,2179000,2155000
0.992,1.012,1.034,1326000,1330000,1323000,1315000,1346000,1368000
1.062,1.056,0.957,1326000,1361000,1467000,1408000,1437000,1404000
1.02,0.998,0.978,1326000,1379000,1445000,1352000,1375000,1414000
1.17,0.927,1.079,1326000,1761000,1571000,1552000,1633000,1695000
0.998,0.98,1.036,1327000,1345000,1307000,1324000,1318000,1354000
0.981,0.995,1.004,1328000,1394000,1374000,1302000,1387000,1379000
0.954,0.973,1.025,1329000,1355000,1314000,1268000,1318000,1347000
1.005,0.942,1.018,1329000,1362000,1293000,1336000,1284000,1316000
0.999,1.037,1.002,1330000,1316000,1375000,1329000,1365000,1378000
1.021,0.985,1.036,1330000,1351000,1354000,1358000,1331000,1403000
0.963,1.016,1.026,1331000,1330000,1324000,1282000,1352000,1359000
1.436,1.456,1.463,1331000,1337000,1312000,1911000,1946000,1918000
1.003,0.992,0.986,1332000,1349000,1365000,1335000,1339000,1346000
1.023,1.025,1,1334000,1349000,1366000,1365000,1383000,1366000
1.03,1.035,1.039,1334000,1362000,1351000,1373000,1410000,1403000
1.048,0.956,1.03,1334000,1436000,1405000,1398000,1373000,1447000
0.966,0.979,1.016,1334000,1363000,1336000,1289000,1334000,1357000
1.027,1.067,1.033,1335000,1319000,1375000,1371000,1407000,1420000
0.956,1.02,1.059,1335000,1365000,1427000,1277000,1393000,1511000
0.977,1.013,0.946,1336000,1338000,1361000,1306000,1355000,1288000
1.028,1.013,1.005,1336000,1384000,1380000,1373000,1402000,1387000
0.945,0.982,0.94,1337000,1389000,1421000,1263000,1365000,1336000
1.014,1.025,1.081,1337000,1353000,1315000,1356000,1387000,1422000
1.081,1.079,1.003,1337000,1271000,1415000,1446000,1372000,1419000
1.035,0.992,1.027,1337000,1355000,1375000,1384000,1344000,1412000
0.941,0.981,0.972,1338000,1269000,1266000,1259000,1245000,1230000
0.966,0.996,1.028,1339000,1341000,1327000,1293000,1336000,1364000
0.914,1.039,0.907,1339000,1145000,1205000,1224000,1190000,1092000
1.002,0.919,1.063,1340000,1466000,1299000,1343000,1347000,1381000
0.969,0.971,1,1341000,1348000,1322000,1300000,1310000,1322000
0.948,0.995,1.012,1341000,1287000,1319000,1272000,1280000,1334000
0.922,1.152,1.04,1342000,1230000,1279000,1238000,1417000,1331000
1.005,1.022,1.012,1342000,1351000,1368000,1348000,1382000,1384000
0.947,0.985,0.985,1342000,1373000,1358000,1271000,1351000,1337000
1.035,1.052,0.975,1342000,1433000,1504000,1389000,1508000,1465000
0.955,1.01,0.991,1343000,1315000,1329000,1282000,1328000,1317000
0.981,0.979,1.001,1343000,1373000,1374000,1316000,1344000,1375000
0.995,1.029,0.986,1344000,1301000,1376000,1338000,1339000,1356000
0.976,1.033,1.018,1345000,1331000,1352000,1313000,1374000,1377000
0.972,1,1.009,1345000,1301000,1324000,1308000,1300000,1336000
1.169,1.115,1.063,1345000,1392000,1380000,1572000,1552000,1467000
1.041,0.946,0.964,1345000,1370000,1330000,1400000,1297000,1282000
1.001,0.729,1.09,1346000,1891000,1342000,1347000,1379000,1463000
1.31,1.17,1.388,1346000,1578000,1376000,1764000,1847000,1909000
0.992,1.011,0.998,1346000,1349000,1367000,1336000,1364000,1364000
0.987,0.989,1.005,1347000,1360000,1336000,1329000,1345000,1343000
0.984,1.041,1.016,1347000,1318000,1394000,1325000,1373000,1416000
0.99,1.005,1,1347000,1354000,1337000,1333000,1360000,1337000
0.927,0.945,0.964,1347000,1351000,1278000,1248000,1276000,1232000
1.401,1.578,1.472,1348000,1289000,1313000,1889000,2034000,1932000
0.997,0.991,0.978,1348000,1381000,1358000,1344000,1369000,1328000
0.981,1.015,1.007,1348000,1308000,1365000,1322000,1328000,1375000
1.015,1.004,1.035,1349000,1360000,1337000,1369000,1365000,1383000
1.055,0.9,1.003,1349000,1499000,1376000,1422000,1349000,1380000
1.011,1,1.036,1349000,1358000,1315000,1364000,1358000,1362000
0.98,1.012,1.018,1350000,1335000,1322000,1323000,1351000,1345000
0.949,1.035,0.99,1351000,1304000,1336000,1282000,1350000,1324000
0.993,0.976,1.019,1351000,1392000,1386000,1341000,1359000,1412000
0.995,1.048,1.045,1352000,1356000,1346000,1345000,1421000,1406000
1.023,1.038,1.041,1353000,1437000,1366000,1384000,1491000,1422000
1.054,1.088,1.021,1353000,1340000,1425000,1426000,1458000,1455000
0.996,1.013,1.067,1353000,1350000,1316000,1347000,1368000,1404000
0.969,0.984,0.987,1354000,1364000,1375000,1313000,1343000,1357000
0.959,0.989,0.884,1354000,1139000,1357000,1298000,1127000,1200000
0.973,1.062,1.072,1354000,1303000,1303000,1318000,1384000,1397000
0.958,1.01,0.945,1354000,1308000,1313000,1297000,1320000,1241000
0.993,0.999,1.017,1355000,1352000,1344000,1346000,1351000,1368000
0.987,0.978,1.018,1355000,1375000,1309000,1338000,1345000,1332000
0.937,0.963,1.067,1355000,1314000,1288000,1270000,1266000,1374000
0.969,0.966,1.014,1356000,1377000,1452000,1314000,1330000,1472000
0.975,1.013,1.032,1356000,1300000,1329000,1323000,1317000,1373000
1.005,0.998,1.047,1357000,1356000,1358000,1364000,1352000,1421000
0.942,0.941,0.95,1358000,1278000,1326000,1279000,1203000,1261000
1.005,1.142,1.173,1358000,1379000,1272000,1365000,1574000,1493000
0.987,1.004,1.038,1358000,1360000,1320000,1340000,1365000,1371000
0.963,0.999,1.026,1359000,1367000,1359000,1309000,1366000,1394000
0.997,1.052,0.988,1359000,1307000,1308000,1354000,1375000,1292000
1.002,1.015,1.052,1360000,1353000,1364000,1363000,1374000,1435000
0.961,1.043,1.036,1361000,1313000,1370000,1308000,1369000,1419000
0.945,0.967,0.976,1361000,1376000,1315000,1286000,1331000,1283000
0.974,0.973,1.008,1362000,1349000,1324000,1327000,1312000,1334000
0.933,1.012,0.995,1362000,1323000,1363000,1271000,1339000,1356000
0.996,1.004,0.977,1362000,1371000,1391000,1356000,1376000,1360000
0.945,0.987,0.94,1362000,1323000,1363000,1288000,1305000,1281000
0.997,1.063,1.098,1363000,1416000,1328000,1359000,1505000,1458000
0.971,1.002,1.055,1364000,1373000,1340000,1324000,1376000,1413000
0.964,1.002,0.978,1364000,1320000,1345000,1315000,1322000,1315000
0.982,1.018,0.965,1364000,1318000,1350000,1340000,1341000,1302000
1.002,1.077,1.094,1365000,1354000,1358000,1368000,1459000,1487000
1.146,0.873,1.075,1365000,1631000,1415000,1564000,1424000,1520000
1.018,1,0.979,1366000,1358000,1398000,1391000,1359000,1369000
0.988,1.002,1.028,1366000,1358000,1373000,1350000,1360000,1412000
0.959,0.975,1.032,1366000,1408000,1377000,1310000,1373000,1421000
0.99,1.018,1.011,1367000,1354000,1378000,1353000,1378000,1394000
0.974,1.02,0.93,1367000,1348000,1344000,1331000,1375000,1251000
1.002,1.008,0.919,1368000,1405000,1535000,1371000,1416000,1410000
0.982,0.971,1.034,1368000,1393000,1346000,1343000,1352000,1391000
0.999,1.079,1.025,1368000,1351000,1440000,1367000,1457000,1475000
0.988,0.998,0.96,1369000,1363000,1380000,1352000,1360000,1324000
0.991,1,0.969,1369000,1346000,1364000,1356000,1346000,1322000
0.998,1.004,1.012,1370000,1391000,1379000,1367000,1397000,1395000
1.003,1.018,1.017,1370000,1355000,1396000,1374000,1380000,1420000
0.973,0.816,1,1370000,1620000,1350000,1334000,1322000,1350000
1.421,1.442,1.461,1371000,1357000,1340000,1948000,1957000,1957000
0.993,1.011,0.996,1371000,1392000,1417000,1361000,1408000,1411000
0.976,0.974,1.059,1371000,1348000,1280000,1338000,1313000,1355000
0.959,1.036,0.973,1371000,1301000,1361000,1315000,1348000,1325000
1.048,0.877,1.031,1372000,1513000,1377000,1438000,1327000,1419000
0.983,1.048,1.041,1372000,1370000,1335000,1349000,1436000,1391000
1.05,0.996,0.98,1373000,1331000,1365000,1442000,1326000,1338000
0.959,1.056,0.993,1374000,1327000,1402000,1318000,1402000,1392000
1.003,1.028,1.008,1375000,1335000,1369000,1380000,1372000,1379000
0.976,1.007,1.008,1376000,1364000,1385000,1344000,1374000,1397000
1.001,1.003,0.993,1376000,1393000,1450000,1377000,1398000,1440000
0.973,0.976,0.992,1377000,1396000,1383000,1340000,1362000,1372000
0.954,0.957,0.99,1377000,1374000,1376000,1313000,1316000,1362000
0.966,0.97,0.921,1377000,1397000,1393000,1330000,1356000,1284000
1.031,1.007,1.005,1378000,1389000,1410000,1421000,1399000,1417000
0.984,1.011,0.954,1378000,1375000,1426000,1356000,1390000,1360000
0.97,0.983,0.981,1379000,1387000,1404000,1337000,1363000,1378000
0.997,0.984,1.006,1379000,1437000,1410000,1374000,1413000,1418000
0.919,0.967,1.007,1379000,1340000,1344000,1267000,1296000,1354000
0.962,1.062,1.062,1380000,1441000,1467000,1328000,1530000,1559000
0.964,0.957,1.01,1381000,1399000,1281000,1331000,1338000,1294000
1.101,0.964,1.047,1381000,1528000,1439000,1520000,1474000,1507000
0.989,1.119,0.925,1382000,1382000,1601000,1366000,1546000,1481000
0.992,1.004,1.042,1383000,1374000,1335000,1372000,1379000,1390000
0.982,1.011,0.986,1383000,1381000,1393000,1358000,1396000,1374000
1.009,0.999,1.005,1384000,1393000,1455000,1396000,1391000,1462000
1.015,0.969,1.014,1384000,1424000,1387000,1405000,1380000,1406000
0.948,1.028,1.016,1384000,1328000,1322000,1313000,1366000,1343000
0.981,1.016,0.966,1384000,1405000,1429000,1358000,1428000,1380000
1.326,1.312,1.305,1384000,1424000,1386000,1836000,1869000,1809000
0.975,1.029,1.017,1385000,1376000,1426000,1350000,1417000,1450000
1.012,0.941,0.985,1385000,1474000,1431000,1401000,1387000,1410000
0.992,0.999,0.993,1386000,1398000,1406000,1376000,1397000,1396000
0.957,0.967,0.962,1386000,1387000,1384000,1326000,1342000,1331000
1.033,1.001,0.993,1386000,1429000,1455000,1432000,1431000,1444000
0.991,1.006,1.004,1388000,1415000,1428000,1376000,1423000,1434000
0.928,1.011,1.011,1389000,1334000,1356000,1288000,1350000,1370000
1.015,1.034,1.008,1389000,1349000,1438000,1410000,1394000,1450000
0.989,1.078,1.062,1389000,1314000,1368000,1374000,1416000,1453000
0.996,0.984,1.054,1390000,1400000,1382000,1383000,1377000,1456000
0.974,0.993,0.982,1390000,1374000,1410000,1354000,1364000,1384000
0.953,1.088,1.04,1390000,1349000,1371000,1324000,1467000,1427000
1.499,1.516,1.474,1391000,1397000,1430000,2086000,2118000,2107000
0.975,1.104,1.056,1391000,1369000,1416000,1355000,1511000,1495000
1.019,1.064,1.075,1392000,1406000,1537000,1419000,1495000,1652000
0.962,0.957,1.024,1392000,1465000,1380000,1340000,1402000,1414000
0.973,0.979,1.051,1392000,1471000,1422000,1355000,1440000,1495000
1.001,0.942,0.963,1392000,1446000,1374000,1393000,1361000,1322000
1.069,1.093,1.152,1393000,1405000,1372000,1488000,1536000,1580000
1.006,0.989,1.048,1393000,1434000,1427000,1401000,1419000,1495000
0.969,0.967,0.938,1393000,1399000,1488000,1350000,1353000,1395000
0.986,1.033,0.99,1394000,1334000,1387000,1375000,1378000,1374000
1.026,1.035,1.077,1398000,1385000,1332000,1435000,1434000,1435000
0.984,1.023,0.983,1399000,1407000,1417000,1378000,1439000,1393000
0.957,0.991,1.01,1400000,1410000,1401000,1339000,1397000,1414000
0.995,1.009,1.034,1400000,1424000,1434000,1393000,1437000,1483000
0.968,1.017,0.975,1400000,1357000,1412000,1355000,1381000,1378000
1.003,1.042,1.015,1400000,1369000,1393000,1404000,1427000,1414000
0.968,0.93,0.956,1400000,1424000,1398000,1355000,1323000,1336000
1.006,0.976,1.035,1400000,1386000,1370000,1409000,1352000,1418000
1.488,1.481,1.417,1401000,1406000,1438000,2085000,2083000,2038000
0.999,1.033,1.011,1402000,1382000,1410000,1402000,1427000,1425000
0.922,0.983,0.951,1402000,1358000,1392000,1293000,1335000,1324000
0.979,1.038,1.03,1402000,1438000,1381000,1372000,1492000,1423000
0.925,1.028,0.928,1404000,1252000,1307000,1298000,1288000,1213000
0.98,1.054,0.943,1406000,1370000,1520000,1378000,1443000,1433000
0.959,0.944,1.007,1406000,1428000,1379000,1349000,1348000,1389000
0.949,1.021,0.959,1406000,1350000,1426000,1334000,1379000,1368000
0.995,1.022,0.988,1406000,1376000,1407000,1399000,1407000,1390000
0.999,1.03,1.011,1406000,1437000,1454000,1403000,1480000,1470000
0.984,0.995,1.015,1408000,1462000,1439000,1386000,1455000,1460000
0.995,1.029,1.01,1408000,1390000,1425000,1400000,1431000,1439000
0.988,1.038,0.998,1408000,1374000,1387000,1392000,1426000,1385000
0.987,0.845,0.965,1408000,1657000,1404000,1389000,1400000,1355000
0.981,1.054,1.061,1409000,1343000,1344000,1382000,1416000,1426000
1.008,1.061,1.027,1409000,1380000,1431000,1420000,1464000,1469000
1.034,1.085,1.028,1409000,1351000,1406000,1457000,1466000,1444000
0.985,0.955,1.029,1410000,1411000,1320000,1389000,1348000,1359000
1.049,0.992,1.004,1411000,1497000,1505000,1480000,1484000,1511000
1.056,1.086,1.042,1411000,1429000,1494000,1490000,1552000,1556000
0.963,0.973,0.989,1412000,1443000,1432000,1360000,1405000,1416000
0.979,1.028,0.956,1412000,1420000,1437000,1383000,1460000,1375000
0.975,0.949,1.048,1413000,1472000,1367000,1378000,1397000,1432000
0.994,1.049,1.017,1414000,1394000,1425000,1406000,1462000,1450000
1.001,0.996,1.016,1415000,1448000,1473000,1416000,1443000,1496000
0.98,1.004,1.001,1415000,1438000,1404000,1387000,1444000,1406000
0.96,1.034,1,1415000,1384000,1446000,1359000,1431000,1446000
0.971,1.083,1.007,1415000,1374000,1387000,1375000,1488000,1397000
0.983,0.944,1.062,1415000,1242000,1265000,1391000,1172000,1344000
1.019,1.005,1.009,1416000,1467000,1426000,1443000,1474000,1440000
1.005,0.986,1.012,1417000,1462000,1404000,1423000,1442000,1420000
0.981,0.942,0.959,1417000,1486000,1451000,1390000,1399000,1392000
1.047,1.04,1.074,1417000,1467000,1477000,1484000,1526000,1586000
0.966,0.973,1.02,1418000,1401000,1370000,1370000,1362000,1398000
0.922,0.945,1.01,1418000,1405000,1335000,1306000,1327000,1348000
0.97,0.974,0.997,1418000,1456000,1429000,1375000,1417000,1424000
0.963,1,1.008,1419000,1381000,1387000,1367000,1381000,1398000
0.99,1.055,1.025,1419000,1416000,1477000,1405000,1494000,1514000
0.933,0.965,0.882,1420000,1363000,1422000,1326000,1315000,1255000
0.964,0.983,1.011,1422000,1407000,1398000,1370000,1382000,1414000
0.968,1.038,1.038,1422000,1382000,1391000,1376000,1435000,1444000
1.029,1.009,1.021,1422000,1417000,1419000,1463000,1430000,1448000
0.982,1.019,0.984,1422000,1389000,1409000,1396000,1414000,1386000
1.088,1.181,1.099,1423000,1415000,1480000,1549000,1671000,1627000
1.561,1.663,1.587,1423000,1398000,1433000,2221000,2326000,2274000
1.005,1.068,1.03,1424000,1443000,1445000,1432000,1540000,1489000
0.966,0.974,0.971,1425000,1444000,1468000,1376000,1406000,1426000
0.957,0.987,0.991,1426000,1431000,1358000,1365000,1412000,1346000
0.961,0.995,1.03,1426000,1431000,1436000,1371000,1424000,1479000
0.961,0.98,0.958,1426000,1441000,1461000,1370000,1412000,1400000
1.072,1.092,1.041,1426000,1329000,1357000,1528000,1452000,1412000
0.997,0.948,0.973,1427000,1462000,1490000,1422000,1387000,1450000
1.263,1.273,1.22,1427000,1385000,1441000,1802000,1763000,1758000
0.969,1.026,1.006,1428000,1429000,1464000,1384000,1465000,1472000
0.955,0.971,1.013,1428000,1424000,1390000,1364000,1383000,1408000
1.041,1.081,1.018,1428000,1379000,1450000,1486000,1491000,1476000
0.985,1.032,1.047,1429000,1421000,1464000,1408000,1466000,1533000
0.989,1.058,1.014,1429000,1372000,1414000,1413000,1451000,1434000
1.008,0.992,0.945,1429000,1470000,1480000,1441000,1458000,1398000
0.994,1.023,0.998,1431000,1428000,1480000,1422000,1460000,1477000
0.964,1.057,0.981,1432000,1376000,1466000,1381000,1454000,1438000
1,1.014,1.027,1433000,1452000,1452000,1434000,1472000,1491000
0.982,1.015,0.976,1433000,1384000,1422000,1408000,1405000,1388000
0.995,1.014,0.971,1434000,1450000,1487000,1426000,1470000,1443000
1.002,0.98,0.985,1434000,1474000,1438000,1436000,1444000,1417000
0.955,1.014,0.995,1434000,1358000,1424000,1369000,1377000,1416000
0.925,0.978,0.942,1434000,1400000,1419000,1327000,1370000,1336000
1.011,1.02,0.97,1435000,1427000,1481000,1450000,1455000,1437000
1.013,0.964,1.047,1436000,1508000,1482000,1455000,1454000,1552000
0.984,1.025,0.966,1436000,1332000,1462000,1413000,1366000,1412000
0.994,0.927,0.984,1437000,1509000,1470000,1429000,1400000,1446000
1.028,0.954,0.918,1437000,1498000,1506000,1477000,1429000,1382000
1.323,1.425,1.339,1437000,1365000,1405000,1901000,1944000,1881000
0.964,1.064,1.017,1439000,1395000,1470000,1387000,1484000,1495000
0.965,1.032,1.021,1439000,1421000,1422000,1389000,1467000,1452000
1.193,1.29,1.337,1439000,1289000,1252000,1716000,1663000,1674000
0.941,1.008,0.967,1440000,1412000,1454000,1355000,1424000,1406000
1.647,1.578,1.662,1440000,1529000,1467000,2372000,2413000,2439000
0.922,0.975,0.994,1440000,1396000,1391000,1328000,1361000,1383000
0.956,0.991,1.005,1440000,1537000,1406000,1377000,1523000,1413000
0.939,1.004,1.02,1441000,1405000,1425000,1354000,1410000,1454000
0.916,1.007,0.993,1442000,1395000,1410000,1321000,1404000,1401000
0.994,0.991,0.968,1443000,1463000,1463000,1434000,1449000,1416000
0.997,1.025,0.997,1443000,1446000,1430000,1438000,1482000,1426000
0.978,0.955,1.033,1443000,1463000,1433000,1412000,1396000,1480000
0.987,0.966,1.024,1443000,1530000,1466000,1423000,1478000,1501000
0.952,1.014,1.005,1444000,1397000,1438000,1375000,1416000,1445000
0.984,0.906,1.029,1444000,1610000,1433000,1422000,1458000,1475000
0.993,0.981,0.974,1444000,1422000,1465000,1434000,1394000,1426000
0.953,0.997,1.045,1444000,1446000,1439000,1377000,1442000,1503000
1.009,0.956,0.883,1445000,1432000,1417000,1458000,1369000,1251000
0.963,0.943,0.962,1445000,1479000,1443000,1392000,1395000,1388000
0.938,0.974,0.972,1445000,1385000,1397000,1355000,1349000,1358000
0.977,0.925,0.964,1445000,1462000,1461000,1412000,1352000,1408000
0.97,0.935,1.016,1445000,1448000,1367000,1402000,1354000,1389000
0.942,1.065,0.984,1445000,1340000,1390000,1361000,1427000,1368000
1.006,0.888,0.974,1445000,1521000,1429000,1454000,1350000,1391000
0.965,0.999,1.002,1446000,1439000,1425000,1395000,1438000,1428000
1.006,1.042,0.973,1446000,1447000,1525000,1454000,1508000,1484000
0.997,1.04,1.03,1447000,1418000,1462000,1442000,1475000,1507000
1,0.985,0.966,1447000,1467000,1468000,1447000,1444000,1419000
0.984,1.003,1.025,1449000,1454000,1441000,1427000,1457000,1477000
1.455,1.408,1.431,1449000,1480000,1444000,2108000,2084000,2067000
1.037,1.08,1.079,1449000,1422000,1468000,1501000,1535000,1584000
1.435,1.412,1.364,1450000,1463000,1500000,2082000,2065000,2046000
0.941,0.964,0.996,1450000,1460000,1410000,1363000,1407000,1404000
0.984,0.985,1.079,1450000,1114000,1051000,1426000,1098000,1134000
1.008,0.982,1.006,1451000,1489000,1479000,1463000,1463000,1488000
1.014,1.049,1.058,1451000,1408000,1450000,1472000,1478000,1535000
0.969,1.022,1.014,1452000,1404000,1413000,1406000,1435000,1432000
1.001,0.989,0.98,1452000,1499000,1494000,1453000,1482000,1464000
0.971,0.977,0.969,1453000,1427000,1427000,1410000,1394000,1383000
1.014,1.009,1.025,1453000,1488000,1470000,1474000,1502000,1507000
1.017,0.985,1.008,1453000,1519000,1511000,1479000,1496000,1523000
0.983,0.955,1.064,1453000,1519000,1445000,1428000,1450000,1537000
0.972,0.993,1.039,1454000,1387000,1398000,1413000,1378000,1452000
0.994,0.956,1,1454000,1522000,1462000,1445000,1455000,1461000
1.068,1.069,1.1,1455000,1509000,1694000,1553000,1613000,1864000
0.948,0.971,0.914,1455000,1514000,1509000,1378000,1471000,1379000
0.985,0.994,0.992,1455000,1447000,1473000,1433000,1439000,1461000
0.988,0.991,0.981,1457000,1449000,1462000,1439000,1436000,1434000
0.972,0.981,0.992,1457000,1477000,1484000,1417000,1450000,1472000
1.001,1.004,1.011,1458000,1497000,1447000,1459000,1502000,1463000
0.878,0.972,1.007,1458000,1452000,1320000,1280000,1412000,1329000
1.052,1.115,1.05,1459000,1409000,1492000,1535000,1571000,1566000
0.983,0.984,1.068,1459000,1447000,1378000,1434000,1424000,1472000
0.98,0.977,1.006,1460000,1516000,1492000,1430000,1481000,1501000
0.982,0.985,0.971,1462000,1494000,1521000,1435000,1472000,1477000
1.023,1.103,1.032,1462000,1402000,1446000,1495000,1547000,1492000
0.953,0.861,0.981,1463000,1678000,1499000,1393000,1444000,1471000
1.022,0.944,0.965,1463000,1500000,1494000,1496000,1416000,1442000
0.925,1.016,1.013,1463000,1388000,1420000,1353000,1410000,1438000
0.961,1.014,1.015,1464000,1421000,1452000,1408000,1441000,1474000
1.488,1.514,1.544,1464000,1471000,1475000,2178000,2226000,2276000
0.982,0.984,1.029,1464000,1541000,1468000,1437000,1517000,1510000
0.961,1.089,1.045,1464000,1406000,1435000,1407000,1531000,1500000
0.952,1.033,0.989,1465000,1467000,1505000,1395000,1517000,1488000
1.042,1.051,1.065,1465000,1452000,1433000,1527000,1526000,1526000
0.97,1.033,0.998,1466000,1434000,1494000,1422000,1481000,1491000
0.996,0.979,1.011,1466000,1496000,1438000,1460000,1464000,1454000
1.013,0.953,1.051,1467000,1563000,1466000,1486000,1490000,1541000
0.956,0.984,0.99,1468000,1467000,1491000,1403000,1443000,1476000
0.998,0.946,1.007,1470000,1552000,1480000,1468000,1468000,1491000
1.019,1.02,0.992,1470000,1445000,1472000,1497000,1474000,1460000
0.991,1.035,0.968,1470000,1407000,1472000,1456000,1457000,1424000
1.604,1.518,1.59,1472000,1524000,1441000,2362000,2313000,2291000
0.981,0.996,0.996,1473000,1489000,1524000,1446000,1482000,1518000
0.988,1.067,1.017,1474000,1424000,1498000,1456000,1520000,1523000
0.966,1.014,0.995,1475000,1410000,1456000,1424000,1431000,1449000
0.972,0.966,0.949,1476000,1517000,1548000,1435000,1466000,1469000
1.543,1.489,1.576,1478000,1500000,1501000,2280000,2233000,2367000
0.967,1.01,0.973,1478000,1462000,1511000,1430000,1477000,1470000
0.97,1.056,1.005,1480000,1420000,1477000,1435000,1499000,1484000
1.623,1.651,1.689,1480000,1460000,1501000,2401000,2411000,2536000
0.982,0.987,0.998,1482000,1472000,1486000,1456000,1453000,1483000
0.968,1.02,0.972,1482000,1417000,1510000,1434000,1446000,1468000
0.935,1.019,1.006,1482000,1439000,1425000,1386000,1466000,1434000
1.047,0.992,1.016,1482000,1519000,1512000,1552000,1506000,1536000
1.621,1.635,1.882,1482000,1526000,1411000,2402000,2494000,2656000
0.984,1.006,0.995,1483000,1503000,1528000,1459000,1512000,1521000
0.977,1.027,0.965,1484000,1462000,1526000,1450000,1502000,1473000
0.999,1.005,0.974,1484000,1502000,1499000,1483000,1509000,1460000
1.055,1.036,1.024,1484000,1516000,1482000,1566000,1570000,1518000
1.011,1.009,1.014,1484000,1499000,1529000,1499000,1512000,1550000
0.982,1.124,0.993,1484000,1409000,1485000,1457000,1583000,1474000
1.09,0.763,1.038,1484000,1999000,1476000,1618000,1526000,1531000
1.014,0.937,1.03,1485000,1599000,1460000,1505000,1498000,1504000
0.976,0.961,0.952,1486000,1529000,1500000,1450000,1469000,1428000
0.998,1.04,1.08,1486000,1571000,1563000,1483000,1634000,1688000
0.98,1.007,1.009,1486000,1488000,1487000,1455000,1499000,1501000
0.952,0.973,1.005,1487000,1468000,1473000,1416000,1428000,1481000
0.993,0.993,1.016,1488000,1513000,1495000,1478000,1503000,1519000
1.012,1.005,1.031,1488000,1544000,1549000,1506000,1552000,1597000
1.02,0.991,1.041,1488000,1516000,1424000,1518000,1502000,1483000
1.02,1.039,0.949,1489000,1483000,1492000,1519000,1541000,1415000
0.954,0.936,0.981,1489000,1512000,1473000,1420000,1415000,1444000
1.544,1.45,1.462,1490000,1586000,1578000,2300000,2300000,2308000
0.955,1.009,0.957,1490000,1406000,1431000,1423000,1419000,1370000
0.989,0.994,0.974,1491000,1504000,1552000,1475000,1495000,1512000
0.865,1.014,0.98,1492000,1376000,1285000,1290000,1396000,1259000
1.02,0.973,0.992,1493000,1568000,1511000,1522000,1526000,1499000
0.936,1.011,0.979,1493000,1402000,1433000,1397000,1417000,1402000
1.03,0.976,0.976,1493000,1585000,1571000,1538000,1547000,1534000
0.962,0.976,0.961,1494000,1470000,1476000,1436000,1434000,1418000
1.007,1.055,1.078,1494000,1443000,1498000,1505000,1523000,1615000
1.477,1.419,1.52,1495000,1540000,1478000,2209000,2186000,2247000
0.982,0.939,0.967,1495000,1532000,1485000,1469000,1439000,1436000
0.999,0.977,0.976,1495000,1501000,1504000,1494000,1467000,1467000
0.962,1.031,0.982,1495000,1598000,1563000,1439000,1647000,1535000
0.993,0.984,0.967,1495000,1500000,1484000,1485000,1476000,1435000
1.022,1.011,1.01,1497000,1515000,1531000,1530000,1533000,1546000
1.003,0.996,1.001,1497000,1501000,1485000,1501000,1495000,1487000
1.022,0.992,1.039,1497000,1494000,1506000,1530000,1482000,1566000
0.981,0.987,1.007,1498000,1513000,1519000,1470000,1494000,1530000
1.001,0.966,1.003,1498000,1536000,1502000,1500000,1483000,1507000
0.976,1.012,1.049,1499000,1502000,1501000,1462000,1520000,1575000
1.002,1.024,1.021,1500000,1506000,1527000,1503000,1542000,1559000
0.986,1,0.993,1501000,1545000,1589000,1481000,1544000,1578000
0.973,0.995,1.026,1501000,1529000,1496000,1459000,1521000,1536000
0.999,0.975,1.038,1502000,1575000,1491000,1500000,1536000,1548000
0.944,1.043,1.107,1503000,1446000,1420000,1419000,1508000,1572000
